Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
839,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,10,f,21,,0,0,1,0,0,,0,Simple,,,
840,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,11,f,80,,0,0,1,0,1,,1,Simple,,,
841,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,11,f,27,,0,0,1,0,1,,1,Simple,,,
842,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,11,f,40,,0,0,1,0,1,,1,Simple,,,
843,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,12,f,24,,0,0,1,0,0,,0,Simple,,,
844,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,14,m,67,,0,0,0,0,1,,1,Simple,,,
845,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,15,m,63,,0,0,1,0,1,,1,Simple,,,
846,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,16,m,50,,0,0,1,0,1,,1,Simple,,,
847,24,8,2005,Glandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,17,m,50,,0,0,1,0,0,,0,Simple,,,
848,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,1,m,55,,0,0,0,0,1,,1,Simple,,,
849,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,1,m,38,,0,0,0,0,1,,1,Simple,,,
850,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,1,f,49,,0,0,0,0,1,,1,Simple,,,
851,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,2,m,52,,0,0,1,0,1,,1,Simple,,,
852,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,3,,,,0,0,0,0,1,,1,Simple,LS,,
853,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,4,m,30,,0,0,1,0,1,,1,Simple,LS,,
854,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,5,m,100,,0,0,0,0,1,,1,Simple,LS,,
855,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,5,m,51,,0,0,0,0,1,,1,Simple,,,
856,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,6,,,,0,0,0,0,1,,1,Simple,,,
857,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,9,,,,0,0,1,0,1,,1,Simple,,,
858,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,10,f,66,,0,0,0,0,1,,1,Simple,,,
859,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,10,m,25,,0,0,0,0,1,,1,Simple,,,
860,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,11,f,66,,0,0,1,0,1,,1,Simple,,,
861,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,11,f,76,,0,0,1,0,1,,1,Simple,,,
862,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,12,f,49,,0,0,0,0,1,,1,Simple,,,
863,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,12,f,25,,0,0,0,0,1,,1,Simple,,,
864,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,12,f,24,,0,0,0,0,1,,1,Simple,,,
865,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,12,f,33,,0,0,0,0,1,,1,Simple,,,
866,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,12,m,69,,0,0,0,0,1,,1,Simple,,,
867,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,12,m,43,,0,0,0,0,1,,1,Simple,,,
868,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,13,m,42,,0,0,0,0,1,,1,Simple,,,
869,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,14,m,60,,0,0,1,0,1,,1,Simple,LS,,
870,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,14,m,39,,0,0,1,0,1,,1,Simple,LS,,
871,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,15,,,,0,0,1,0,1,,1,Simple,,,
872,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,18,f,43,,0,0,1,0,1,,1,Simple,,,
873,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,19,m,24,,0,0,1,0,1,,1,Simple,,,
874,24,8,2005,Elandry,4749.578,6510.222,4749.565,6510.293,31,GA1,CII5,19,m,38,,0,0,1,0,1,,1,Simple,LS,,
875,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,1,m,19,,0,0,0,0,1,,1,Simple,,,
876,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,2,m,40,,0,0,0,0,1,,1,Simple,LS,,
877,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,2,f,82,,0,0,0,0,1,,1,Simple,,,
878,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,2,f,24,,0,0,0,0,1,,1,Simple,,,
879,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,2,f,65,,0,0,0,0,1,,1,Simple,,,
880,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,3,f,46,,0,0,0,0,1,,1,Simple,,,
881,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,3,f,26,,0,0,0,0,1,,1,Simple,,,
882,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,3,f,65,,0,0,0,0,1,,1,Simple,,,
883,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,3,m,82,,0,0,0,0,1,,1,Simple,,,
884,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,4,m,12,,0,0,0,0,1,,1,Simple,,,
885,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,4,m,13,,0,0,0,0,1,,1,Simple,,,
886,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,4,m,71,,0,0,0,0,1,,1,Simple,,,
887,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,4,f,52,,0,0,0,0,1,,1,Simple,,,
888,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,5,m,12,,0,0,0,0,1,,1,Simple,,,
889,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,5,m,80,,0,0,0,0,1,,1,Simple,,,
890,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,5,m,61,,0,0,0,0,1,,1,Simple,,,
891,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,6,f,26,,0,0,0,0,1,,1,Simple,,,
892,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,7,f,64,,0,0,0,0,1,,1,Simple,LS,,
893,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,7,m,58,,0,0,0,0,1,,1,Simple,,,
894,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,7,m,36,,0,0,0,0,1,,1,Simple,,,
895,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,8,m,72,,0,0,0,0,1,,1,Simple,,,
896,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,8,f,48,,0,0,0,0,1,,1,Simple,,,
897,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,9,m,51,,0,0,0,0,1,,1,Simple,,,
898,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,9,m,15,,0,0,0,0,1,,1,Simple,,,
899,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,10,m,18,,0,0,0,0,1,,1,Simple,LS,,
900,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,10,m,14,,0,0,0,0,1,,1,Simple,LS,,
901,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,11,,,,0,0,1,0,0,,1,Simple,,,
902,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,12,m,33,,0,0,0,0,1,,1,Simple,LS,,
903,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,12,f,42,,0,0,0,0,1,,1,Simple,,,
904,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,13,m,22,,0,0,0,0,1,,1,Simple,,,
905,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,14,,,,0,0,0,0,1,,1,Simple,LS,,
906,24,8,2005,Glandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,15,f,62,,0,0,1,0,0,,0,Simple,LS,,
907,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,1,f,46,,0,0,0,0,1,,1,Simple,,,
908,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,2,m,55,,0,0,0,0,1,,1,Simple,,,
909,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,2,m,36,,0,0,0,0,1,,1,Simple,,,
910,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,2,m,34,,0,0,0,0,1,,1,Simple,,,
911,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,3,m,16,,0,0,0,0,1,,1,Simple,,,
912,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,3,f,63,,0,0,0,0,1,,1,Simple,,,
913,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,3,f,37,,0,0,0,0,1,,1,Simple,,,
914,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,4,f,25,,0,0,0,0,1,,1,Simple,,,
915,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,4,f,32,,0,0,0,0,1,,1,Simple,,,
916,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,4,m,45,,0,0,0,0,1,,1,Simple,,,
917,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,5,m,26,,0,0,0,0,1,,1,Simple,,,
918,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,5,m,75,,0,0,0,0,1,,1,Simple,,,
919,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,5,f,40,,0,0,0,0,1,,1,Simple,,,
920,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,6,m,80,,0,0,0,0,1,,1,Simple,,,
921,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,7,,,,0,0,0,0,1,,1,Simple,,,
922,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,8,f,50,,0,0,0,0,1,,1,Simple,,,
923,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,9,f,70,,0,0,0,0,1,,1,Simple,,,
924,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,9,m,25,,0,0,0,0,1,,1,Simple,,,
925,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,10,m,25,,0,0,0,0,1,,1,Simple,,,
926,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,10,m,42,,0,0,0,0,1,,1,Simple,,,
927,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,10,f,23,,0,0,0,0,1,,1,Simple,,,
928,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,11,f,55,,0,0,0,0,1,,1,Simple,,,
929,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,12,,,,0,0,1,0,1,,1,Simple,,,
930,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,13,m,25,,0,0,1,0,1,,1,Simple,,,
931,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,14,f,33,,0,0,0,0,1,,1,Simple,,,
932,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,14,f,21,,0,0,0,0,1,,1,Simple,,,
933,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,15,,,,0,0,1,0,1,,1,Simple,,,
934,24,8,2005,Elandry,4749.599,6510.266,4749.583,6510.34,35,GA1,CII6,16,,,,0,0,1,0,1,,1,Simple,,,
