Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,Site,Transect,section,sexe,LC
1405,12,7,2012,Gpaulin,,,,,,I6,3,10,f,28,,,,,,,,,,,,,,,,,
1406,12,7,2012,Gpaulin,,,,,,I6,3,11,m,24,,,,,,,,,,,,,,,,,
1407,12,7,2012,Gpaulin,,,,,,I6,3,11,f,22,,,,,,,,,,,,,,,,,
1408,12,7,2012,Gpaulin,,,,,,I6,3,12,i,18,,,,,,,,,,,,,,,,,
1409,12,7,2012,Gpaulin,,,,,,I6,3,12,m,24,,,,,,,,,,,,,,,,,
1410,12,7,2012,Gpaulin,,,,,,I6,3,12,m,50,,,,,,,,,,,,,,,,,
1411,12,7,2012,Gpaulin,,,,,,I6,3,12,m,22,,,,,,,,,,,,,,,,,
1412,12,7,2012,Gpaulin,,,,,,I6,3,12,i,15,,,,,,,,,,,,,,,,,
1413,12,7,2012,Gpaulin,,,,,,I6,3,13,i,16,,,,,,,,,,,,,,,,,
1414,12,7,2012,Gpaulin,,,,,,I6,3,13,i,10,,,,,,,,,,,,,,,,,
1415,12,7,2012,Gpaulin,,,,,,I6,3,13,m,24,,,,,,,,,,,,,,,,,
1416,12,7,2012,Gpaulin,,,,,,I6,3,13,i,12,,,,,,,,,,,,,,,,,
1417,12,7,2012,Gpaulin,,,,,,I6,3,13,i,14,,,,,,,,,,,,,,,,,
1418,12,7,2012,Rvienneau,,,,,,I6,3,1,f,54,,,,,,,,,,,,,,,,,
1419,12,7,2012,Rvienneau,,,,,,I6,3,1,m,55,,,,,,,,,,,,,,,,,
1420,12,7,2012,Rvienneau,,,,,,I6,3,1,f,59,,,,,,,,,,,,,,,,,
1421,12,7,2012,Rvienneau,,,,,,I6,3,2,m,28,,,,,,,,,,,,,,,,,
1422,12,7,2012,Rvienneau,,,,,,I6,3,2,m,20,,,,,,,,,,,,,,,,,
1423,12,7,2012,Rvienneau,,,,,,I6,3,2,f,70,,,,,,,,,,,,,,,,,
1424,12,7,2012,Rvienneau,,,,,,I6,3,2,f,31,,,,,,,,,,,,,,,,,
1425,12,7,2012,Rvienneau,,,,,,I6,3,3,f,72,,,,,,,,,,,,,,,,,
1426,12,7,2012,Rvienneau,,,,,,I6,3,3,m,55,,,,,,,,,,,,,,,,,
1427,12,7,2012,Rvienneau,,,,,,I6,3,3,f,53,,,,,,,,,,,,,,,,,
1428,12,7,2012,Rvienneau,,,,,,I6,3,4,f,45,,,,,,,,,,,,,,,,,
1429,12,7,2012,Rvienneau,,,,,,I6,3,4,m,20,,,,,,,,,,,,,,,,,
1430,12,7,2012,Rvienneau,,,,,,I6,3,4,m,63,,,,,,,,,,,,,,,,,
1431,12,7,2012,Rvienneau,,,,,,I6,3,5,m,40,,,,,,,,,,,,,,,,,
1432,12,7,2012,Rvienneau,,,,,,I6,3,5,f,33,,,,,,,,,,,,,,,,,
1433,12,7,2012,Rvienneau,,,,,,I6,3,5,m,20,,,,,,,,,,,,,,,,,
1434,12,7,2012,Rvienneau,,,,,,I6,3,6,m,20,,,,,,,,,,,,,,,,,
1435,12,7,2012,Rvienneau,,,,,,I6,3,6,i,16,,,,,,,,,,,,,,,,,
1436,12,7,2012,Rvienneau,,,,,,I6,3,6,f,51,,,,,,,,,,,,,,,,,
1437,12,7,2012,Rvienneau,,,,,,I6,3,6,m,83,,,,,,,,,,,,,,,,,
1438,12,7,2012,Rvienneau,,,,,,I6,3,6,f,70,,,,,,,,,,,,,,,,,
1439,12,7,2012,Rvienneau,,,,,,I6,3,7,m,55,,,,,,,,,,,,,,,,,
1440,12,7,2012,Rvienneau,,,,,,I6,3,7,m,34,,,,,,,,,,,,,,,,,
1441,12,7,2012,Rvienneau,,,,,,I6,3,7,f,45,,,,,,,,,,,,,,,,,
1442,12,7,2012,Rvienneau,,,,,,I6,3,8,m,32,,,,,,,,,,,,,,,,,
1443,12,7,2012,Rvienneau,,,,,,I6,3,8,m,20,,,,,,,,,,,,,,,,,
1444,12,7,2012,Rvienneau,,,,,,I6,3,8,f,63,,,,,,,,,,,,,,,,,
1445,12,7,2012,Rvienneau,,,,,,I6,3,8,m,20,,,,,,,,,,,,,,,,,
1446,12,7,2012,Rvienneau,,,,,,I6,3,9,i,10,,,,,,,,,,,,,,,,,
1447,12,7,2012,Rvienneau,,,,,,I6,3,9,f,28,,,,,,,,,,,,,,,,,
1448,12,7,2012,Rvienneau,,,,,,I6,3,9,m,40,,,,,,,,,,,,,,,,,
1449,12,7,2012,Rvienneau,,,,,,I6,3,9,i,8,,,,,,,,,,,,,,,,,
1450,12,7,2012,Rvienneau,,,,,,I6,3,9,i,10,,,,,,,,,,,,,,,,,
1451,12,7,2012,Rvienneau,,,,,,I6,3,9,m,20,,,,,,,,,,,,,,,,,
1452,12,7,2012,Rvienneau,,,,,,I6,3,10,b1,74,,,,,,,,,,,,,,,,,
1453,12,7,2012,Rvienneau,,,,,,I6,3,10,m,47,,,,,,,,,,,,,,,,,
1454,12,7,2012,Rvienneau,,,,,,I6,3,10,m,48,,,,,,,,,,,,,,,,,
1455,12,7,2012,Rvienneau,,,,,,I6,3,11,i,18,,,,,,,,,,,,,,,,,
1456,12,7,2012,Rvienneau,,,,,,I6,3,11,m,20,,,,,,,,,,,,,,,,,
1457,12,7,2012,Rvienneau,,,,,,I6,3,11,m,53,,,,,,,,,,,,,,,,,
1458,12,7,2012,Rvienneau,,,,,,I6,3,11,m,22,,,,,,,,,,,,,,,,,
1459,12,7,2012,Rvienneau,,,,,,I6,3,12,m,24,,,,,,,,,,,,,,,,,
1460,12,7,2012,Rvienneau,,,,,,I6,3,12,i,18,,,,,,,,,,,,,,,,,
1461,12,7,2012,Rvienneau,,,,,,I6,3,13,f,53,,,,,,,,,,,,,,,,,
1462,12,7,2012,Rvienneau,,,,,,I6,3,13,m,25,,,,,,,,,,,,,,,,,
1463,12,7,2012,Rvienneau,,,,,,I6,3,13,m,34,,,,,,,,,,,,,,,,,
1464,12,7,2012,Rvienneau,,,,,,I6,3,13,m,20,,,,,,,,,,,,,,,,,
1465,12,7,2012,Rvienneau,,,,,,I6,3,13,f,61,,,,,,,,,,,,,,,,,
1466,12,7,2012,Rvienneau,,,,,,I6,3,13,i,18,,,,,,,,,,,,,,,,,
1467,12,7,2012,Rvienneau,,,,,,I6,3,13,m,20,,,,,,,,,,,,,,,,,
1468,13,7,2012,Mcomeau,,,,,,I6,4,1,m,21,,,,,,,,,,,,,,,,,
1469,13,7,2012,Mcomeau,,,,,,I6,4,1,m,48,,,,,,,,,,,,,,,,,
1470,13,7,2012,Mcomeau,,,,,,I6,4,2,m,43,,,,,,,,,,,,,,,,,
1471,13,7,2012,Mcomeau,,,,,,I6,4,2,f,36,,,,,,,,,,,,,,,,,
1472,13,7,2012,Mcomeau,,,,,,I6,4,3,m,88,,,,,,,,,,,,,,,,,
1473,13,7,2012,Mcomeau,,,,,,I6,4,3,m,25,,,,,,,,,,,,,,,,,
1475,13,7,2012,Mcomeau,,,,,,I6,4,5,f,63,,,,,,,,,,,,,,,,,
1476,13,7,2012,Mcomeau,,,,,,I6,4,5,m,32,,,,,,,,,,,,,,,,,
1477,13,7,2012,Mcomeau,,,,,,I6,4,6,i,11,,,,,,,,,,,,,,,,,
1478,13,7,2012,Mcomeau,,,,,,I6,4,6,i,15,,,,,,,,,,,,,,,,,
1479,13,7,2012,Mcomeau,,,,,,I6,4,6,f,23,,,,,,,,,,,,,,,,,
1480,13,7,2012,Mcomeau,,,,,,I6,4,6,m,44,,,,,,,,,,,,,,,,,
1481,13,7,2012,Mcomeau,,,,,,I6,4,6,i,15,,,,,,,,,,,,,,,,,
1482,13,7,2012,Mcomeau,,,,,,I6,4,6,f,26,,,,,,,,,,,,,,,,,
1483,13,7,2012,Mcomeau,,,,,,I6,4,6,f,57,,,,,,,,,,,,,,,,,
1484,13,7,2012,Mcomeau,,,,,,I6,4,6,i,15,,,,,,,,,,,,,,,,,
1485,13,7,2012,Mcomeau,,,,,,I6,4,7,m,57,,,,,,,,,,,,,,,,,
1486,13,7,2012,Mcomeau,,,,,,I6,4,7,m,20,,,,,,,,,,,,,,,,,
1487,13,7,2012,Mcomeau,,,,,,I6,4,7,m,53,,,,,,,,,,,,,,,,,
1488,13,7,2012,Mcomeau,,,,,,I6,4,8,f,22,,,,,,,,,,,,,,,,,
1489,13,7,2012,Mcomeau,,,,,,I6,4,8,f,50,,,,,,,,,,,,,,,,,
1490,13,7,2012,Mcomeau,,,,,,I6,4,8,i,15,,,,,,,,,,,,,,,,,
1491,13,7,2012,Mcomeau,,,,,,I6,4,8,f,23,,,,,,,,,,,,,,,,,
1492,13,7,2012,Mcomeau,,,,,,I6,4,8,f,50,,,,,,,,,,,,,,,,,
1493,13,7,2012,Mcomeau,,,,,,I6,4,8,i,18,,,,,,,,,,,,,,,,,
1495,13,7,2012,Mcomeau,,,,,,I6,4,10,f,50,,,,,,,,,,,,,,,,,
1496,13,7,2012,Mcomeau,,,,,,I6,4,10,f,24,,,,,,,,,,,,,,,,,
1497,13,7,2012,Mcomeau,,,,,,I6,4,10,i,11,,,,,,,,,,,,,,,,,
1498,13,7,2012,Mcomeau,,,,,,I6,4,11,m,49,,,,,,,,,,,,,,,,,
1499,13,7,2012,Mcomeau,,,,,,I6,4,11,m,105,,,,,,,,,,,,,,,,,
1500,13,7,2012,Mcomeau,,,,,,I6,4,11,m,46,,,,,,,,,,,,,,,,,
1502,13,7,2012,Mcomeau,,,,,,I6,4,13,m,53,,,,,,,,,,,,,,,,,
1503,13,7,2012,Mcomeau,,,,,,I6,4,14,f,32,,,,,,,,,,,,,,,,,
1504,13,7,2012,Mcomeau,,,,,,I6,4,14,m,50,,,,,,,,,,,,,,,,,
1505,13,7,2012,Mcomeau,,,,,,I6,4,14,f,48,,,,,,,,,,,,,,,,,
1506,13,7,2012,Mcomeau,,,,,,I6,4,15,i,11,,,,,,,,,,,,,,,,,
1507,13,7,2012,Mcomeau,,,,,,I6,4,15,i,17,,,,,,,,,,,,,,,,,
1508,13,7,2012,Mcomeau,,,,,,I6,4,15,i,16,,,,,,,,,,,,,,,,,
1509,13,7,2012,Mcomeau,,,,,,I6,4,15,m,64,,,,,,,,,,,,,,,,,
1510,13,7,2012,Mcomeau,,,,,,I6,4,15,f,42,,,,,,,,,,,,,,,,,
1511,13,7,2012,Mcomeau,,,,,,I6,4,15,f,23,,,,,,,,,,,,,,,,,
1512,13,7,2012,Mcomeau,,,,,,I6,4,16,f,23,,,,,,,,,,,,,,,,,
1513,13,7,2012,Mcomeau,,,,,,I6,4,16,m,90,,,,,,,,,,,,,,,,,
1514,13,7,2012,Mcomeau,,,,,,I6,4,16,m,55,,,,,,,,,,,,,,,,,
1515,13,7,2012,Mcomeau,,,,,,I6,4,16,f,37,,,,,,,,,,,,,,,,,
1516,13,7,2012,Mcomeau,,,,,,I6,4,16,i,16,,,,,,,,,,,,,,,,,
1517,13,7,2012,Mcomeau,,,,,,I6,4,17,f,21,,,,,,,,,,,,,,,,,
1518,13,7,2012,Mcomeau,,,,,,I6,4,17,f,29,,,,,,,,,,,,,,,,,
1519,13,7,2012,Mcomeau,,,,,,I6,4,17,i,16,,,,,,,,,,,,,,,,,
1520,13,7,2012,Mcomeau,,,,,,I6,4,17,f,32,,,,,,,,,,,,,,,,,
1521,13,7,2012,Mcomeau,,,,,,I6,4,18,i,17,,,,,,,,,,,,,,,,,
1522,13,7,2012,Mcomeau,,,,,,I6,4,18,i,15,,,,,,,,,,,,,,,,,
1523,13,7,2012,Mcomeau,,,,,,I6,4,18,m,36,,,,,,,,,,,,,,,,,
1524,13,7,2012,Mcomeau,,,,,,I6,4,18,f,50,,,,,,,,,,,,,,,,,
1525,13,7,2012,Mcomeau,,,,,,I6,4,18,i,11,,,,,,,,,,,,,,,,,
1526,13,7,2012,Mcomeau,,,,,,I6,4,18,i,16,,,,,,,,,,,,,,,,,
1527,13,7,2012,Mcomeau,,,,,,I6,4,19,i,16,,,,,,,,,,,,,,,,,
1528,13,7,2012,Mcomeau,,,,,,I6,4,20,m,24,,,,,,,,,,,,,,,,,
1529,13,7,2012,Mcomeau,,,,,,I6,4,20,i,16,,,,,,,,,,,,,,,,,
1530,13,7,2012,Bcomeau,,,,,,I6,4,1,f,43,,,,,,,,,,,,,,,,,
1531,13,7,2012,Bcomeau,,,,,,I6,4,1,m,47,,,,,,,,,,,,,,,,,
1533,13,7,2012,Bcomeau,,,,,,I6,4,3,f,40,,,,,,,,,,,,,,,,,
1534,13,7,2012,Bcomeau,,,,,,I6,4,3,f,52,,,,,,,,,,,,,,,,,
1535,13,7,2012,Bcomeau,,,,,,I6,4,3,m,20,,,,,,,,,,,,,,,,,
1536,13,7,2012,Bcomeau,,,,,,I6,4,4,f,46,,,,,,,,,,,,,,,,,
1537,13,7,2012,Bcomeau,,,,,,I6,4,4,m,31,,,,,,,,,,,,,,,,,
1538,13,7,2012,Bcomeau,,,,,,I6,4,5,m,44,,,,,,,,,,,,,,,,,
1539,13,7,2012,Bcomeau,,,,,,I6,4,5,m,50,,,,,,,,,,,,,,,,,
1540,13,7,2012,Bcomeau,,,,,,I6,4,6,m,41,,,,,,,,,,,,,,,,,
1541,13,7,2012,Bcomeau,,,,,,I6,4,7,f,22,,,,,,,,,,,,,,,,,
1542,13,7,2012,Bcomeau,,,,,,I6,4,7,m,45,,,,,,,,,,,,,,,,,
1543,13,7,2012,Bcomeau,,,,,,I6,4,7,f,32,,,,,,,,,,,,,,,,,
1544,13,7,2012,Bcomeau,,,,,,I6,4,7,m,20,,,,,,,,,,,,,,,,,
1545,13,7,2012,Bcomeau,,,,,,I6,4,8,m,70,,,,,,,,,,,,,,,,,
1546,13,7,2012,Bcomeau,,,,,,I6,4,8,f,39,,,,,,,,,,,,,,,,,
1547,13,7,2012,Bcomeau,,,,,,I6,4,8,m,30,,,,,,,,,,,,,,,,,
1548,13,7,2012,Bcomeau,,,,,,I6,4,9,f,42,,,,,,,,,,,,,,,,,
1549,13,7,2012,Bcomeau,,,,,,I6,4,10,,,,,,,,,,,,,,,,,,,
1550,13,7,2012,Bcomeau,,,,,,I6,4,11,i,15,,,,,,,,,,,,,,,,,
1551,13,7,2012,Bcomeau,,,,,,I6,4,11,m,40,,,,,,,,,,,,,,,,,
1552,13,7,2012,Bcomeau,,,,,,I6,4,11,i,16,,,,,,,,,,,,,,,,,
1553,13,7,2012,Bcomeau,,,,,,I6,4,12,f,41,,,,,,,,,,,,,,,,,
1554,13,7,2012,Bcomeau,,,,,,I6,4,12,m,25,,,,,,,,,,,,,,,,,
1555,13,7,2012,Bcomeau,,,,,,I6,4,12,m,21,,,,,,,,,,,,,,,,,
1556,13,7,2012,Bcomeau,,,,,,I6,4,13,i,12,,,,,,,,,,,,,,,,,
1557,13,7,2012,Bcomeau,,,,,,I6,4,13,i,16,,,,,,,,,,,,,,,,,
1558,13,7,2012,Bcomeau,,,,,,I6,4,13,m,44,,,,,,,,,,,,,,,,,
1559,13,7,2012,Bcomeau,,,,,,I6,4,13,m,25,,,,,,,,,,,,,,,,,
1560,13,7,2012,Bcomeau,,,,,,I6,4,14,f,22,,,,,,,,,,,,,,,,,
1561,13,7,2012,Bcomeau,,,,,,I6,4,14,f,49,,,,,,,,,,,,,,,,,
1562,13,7,2012,Bcomeau,,,,,,I6,4,15,f,42,,,,,,,,,,,,,,,,,
1563,13,7,2012,Bcomeau,,,,,,I6,4,15,i,10,,,,,,,,,,,,,,,,,
1564,13,7,2012,Bcomeau,,,,,,I6,4,15,f,25,,,,,,,,,,,,,,,,,
1565,13,7,2012,Bcomeau,,,,,,I6,4,15,m,47,,,,,,,,,,,,,,,,,
1566,13,7,2012,Bcomeau,,,,,,I6,4,16,f,24,,,,,,,,,,,,,,,,,
1567,13,7,2012,Bcomeau,,,,,,I6,4,17,f,35,,,,,,,,,,,,,,,,,
1568,13,7,2012,Bcomeau,,,,,,I6,4,17,f,60,,,,,,,,,,,,,,,,,
1569,13,7,2012,Bcomeau,,,,,,I6,4,18,,,,,,,,,,,,,,,,,,,
1570,13,7,2012,Bcomeau,,,,,,I6,4,19,m,48,,,,,,,,,,,,,,,,,
1571,13,7,2012,Bcomeau,,,,,,I6,4,19,f,55,,,,,,,,,,,,,,,,,
1572,13,7,2012,Bcomeau,,,,,,I6,4,20,i,15,,,,,,,,,,,,,,,,,
1573,13,7,2012,Bcomeau,,,,,,I6,4,20,m,25,,,,,,,,,,,,,,,,,
1574,13,7,2012,Bcomeau,,,,,,I6,4,20,m,35,,,,,,,,,,,,,,,,,
1575,13,7,2012,Bcomeau,,,,,,I6,4,20,m,37,,,,,,,,,,,,,,,,,
1576,13,7,2012,Bcomeau,,,,,,I8,1,1,m,21,,,,,,,,,,,,,,,,,
1577,13,7,2012,Bcomeau,,,,,,I8,1,1,i,16,,,,,,,,,,,,,,,,,
1578,13,7,2012,Bcomeau,,,,,,I8,1,1,i,10,,,,,,,,,,,,,,,,,
1579,13,7,2012,Bcomeau,,,,,,I8,1,1,f,55,,,,,,,,,,,,,,,,,
1580,13,7,2012,Bcomeau,,,,,,I8,1,2,f,23,,,,,,,,,,,,,,,,,
1581,13,7,2012,Bcomeau,,,,,,I8,1,2,i,9,,,,,,,,,,,,,,,,,
1582,13,7,2012,Bcomeau,,,,,,I8,1,2,f,41,,,,,,,,,,,,,,,,,
1583,13,7,2012,Bcomeau,,,,,,I8,1,2,i,10,,,,,,,,,,,,,,,,,
1584,13,7,2012,Bcomeau,,,,,,I8,1,2,i,12,,,,,,,,,,,,,,,,,
1585,13,7,2012,Bcomeau,,,,,,I8,1,2,f,59,,,,,,,,,,,,,,,,,
1586,13,7,2012,Bcomeau,,,,,,I8,1,3,f,56,,,,,,,,,,,,,,,,,
1587,13,7,2012,Bcomeau,,,,,,I8,1,3,f,66,,,,,,,,,,,,,,,,,
1588,13,7,2012,Bcomeau,,,,,,I8,1,3,i,12,,,,,,,,,,,,,,,,,
1589,13,7,2012,Bcomeau,,,,,,I8,1,4,i,17,,,,,,,,,,,,,,,,,
1590,13,7,2012,Bcomeau,,,,,,I8,1,4,i,12,,,,,,,,,,,,,,,,,
1591,13,7,2012,Bcomeau,,,,,,I8,1,4,i,14,,,,,,,,,,,,,,,,,
1592,13,7,2012,Bcomeau,,,,,,I8,1,4,i,13,,,,,,,,,,,,,,,,,
1593,13,7,2012,Bcomeau,,,,,,I8,1,5,i,16,,,,,,,,,,,,,,,,,
1594,13,7,2012,Bcomeau,,,,,,I8,1,6,f,25,,,,,,,,,,,,,,,,,
1595,13,7,2012,Bcomeau,,,,,,I8,1,6,i,15,,,,,,,,,,,,,,,,,
1596,13,7,2012,Bcomeau,,,,,,I8,1,6,f,21,,,,,,,,,,,,,,,,,
1597,13,7,2012,Bcomeau,,,,,,I8,1,6,i,14,,,,,,,,,,,,,,,,,
1598,13,7,2012,Bcomeau,,,,,,I8,1,7,i,12,,,,,,,,,,,,,,,,,
1599,13,7,2012,Bcomeau,,,,,,I8,1,7,i,15,,,,,,,,,,,,,,,,,
1600,13,7,2012,Bcomeau,,,,,,I8,1,7,i,14,,,,,,,,,,,,,,,,,
1601,13,7,2012,Bcomeau,,,,,,I8,1,7,m,59,,,,,,,,,,,,,,,,,
1602,13,7,2012,Bcomeau,,,,,,I8,1,8,f,43,,,,,,,,,,,,,,,,,
1603,13,7,2012,Bcomeau,,,,,,I8,1,8,i,14,,,,,,,,,,,,,,,,,
1604,13,7,2012,Bcomeau,,,,,,I8,1,8,m,63,,,,,,,,,,,,,,,,,
1605,13,7,2012,Bcomeau,,,,,,I8,1,8,f,38,,,,,,,,,,,,,,,,,
1606,13,7,2012,Bcomeau,,,,,,I8,1,9,i,15,,,,,,,,,,,,,,,,,
1607,13,7,2012,Bcomeau,,,,,,I8,1,9,f,65,,,,,,,,,,,,,,,,,
1608,13,7,2012,Bcomeau,,,,,,I8,1,9,m,21,,,,,,,,,,,,,,,,,
1609,13,7,2012,Bcomeau,,,,,,I8,1,10,f,23,,,,,,,,,,,,,,,,,
1610,13,7,2012,Bcomeau,,,,,,I8,1,10,i,15,,,,,,,,,,,,,,,,,
1611,13,7,2012,Bcomeau,,,,,,I8,1,10,i,13,,,,,,,,,,,,,,,,,
1612,13,7,2012,Bcomeau,,,,,,I8,1,11,m,110,,,,,,,,,,,,,,,,,
1613,13,7,2012,Bcomeau,,,,,,I8,1,11,m,58,,,,,,,,,,,,,,,,,
1614,13,7,2012,Bcomeau,,,,,,I8,1,11,f,67,,,,,,,,,,,,,,,,,
1615,13,7,2012,Bcomeau,,,,,,I8,1,12,i,16,,,,,,,,,,,,,,,,,
1616,13,7,2012,Bcomeau,,,,,,I8,1,12,f,45,,,,,,,,,,,,,,,,,
1617,13,7,2012,Bcomeau,,,,,,I8,1,12,f,67,,,,,,,,,,,,,,,,,
1618,13,7,2012,Bcomeau,,,,,,I8,1,12,m,58,,,,,,,,,,,,,,,,,
1619,13,7,2012,Bcomeau,,,,,,I8,1,12,m,55,,,,,,,,,,,,,,,,,
1620,13,7,2012,Bcomeau,,,,,,I8,1,13,i,12,,,,,,,,,,,,,,,,,
1621,13,7,2012,Bcomeau,,,,,,I8,1,13,i,13,,,,,,,,,,,,,,,,,
1622,13,7,2012,Bcomeau,,,,,,I8,1,13,f,61,,,,,,,,,,,,,,,,,
1623,13,7,2012,Bcomeau,,,,,,I8,1,13,i,15,,,,,,,,,,,,,,,,,
1624,13,7,2012,Bcomeau,,,,,,I8,1,14,m,56,,,,,,,,,,,,,,,,,
1625,13,7,2012,Bcomeau,,,,,,I8,1,14,f,27,,,,,,,,,,,,,,,,,
1626,13,7,2012,Bcomeau,,,,,,I8,1,14,i,13,,,,,,,,,,,,,,,,,
1627,13,7,2012,Bcomeau,,,,,,I8,1,14,i,13,,,,,,,,,,,,,,,,,
1628,13,7,2012,Bcomeau,,,,,,I8,1,14,i,14,,,,,,,,,,,,,,,,,
1629,13,7,2012,Bcomeau,,,,,,I8,1,14,i,15,,,,,,,,,,,,,,,,,
1630,13,7,2012,Mcomeau,,,,,,I8,1,1,m,82,,,,,,,,,,,,,,,,,
1631,13,7,2012,Mcomeau,,,,,,I8,1,1,f,62,,,,,,,,,,,,,,,,,
1632,13,7,2012,Mcomeau,,,,,,I8,1,1,i,16,,,,,,,,,,,,,,,,,
1633,13,7,2012,Mcomeau,,,,,,I8,1,1,i,11,,,,,,,,,,,,,,,,,
1634,13,7,2012,Mcomeau,,,,,,I8,1,1,i,16,,,,,,,,,,,,,,,,,
1635,13,7,2012,Mcomeau,,,,,,I8,1,1,m,23,,,,,,,,,,,,,,,,,
1636,13,7,2012,Mcomeau,,,,,,I8,1,1,i,17,,,,,,,,,,,,,,,,,
1637,13,7,2012,Mcomeau,,,,,,I8,1,2,i,15,,,,,,,,,,,,,,,,,
1638,13,7,2012,Mcomeau,,,,,,I8,1,2,i,15,,,,,,,,,,,,,,,,,
1639,13,7,2012,Mcomeau,,,,,,I8,1,2,b1,72,,,,,,,,,,,,,,,,,
1640,13,7,2012,Mcomeau,,,,,,I8,1,2,i,15,,,,,,,,,,,,,,,,,
1641,13,7,2012,Mcomeau,,,,,,I8,1,3,i,11,,,,,,,,,,,,,,,,,
1642,13,7,2012,Mcomeau,,,,,,I8,1,3,m,67,,,,,,,,,,,,,,,,,
1643,13,7,2012,Mcomeau,,,,,,I8,1,3,i,11,,,,,,,,,,,,,,,,,
1644,13,7,2012,Mcomeau,,,,,,I8,1,3,i,13,,,,,,,,,,,,,,,,,
1645,13,7,2012,Mcomeau,,,,,,I8,1,3,f,32,,,,,,,,,,,,,,,,,
1646,13,7,2012,Mcomeau,,,,,,I8,1,3,f,55,,,,,,,,,,,,,,,,,
1647,13,7,2012,Mcomeau,,,,,,I8,1,3,i,13,,,,,,,,,,,,,,,,,
1648,13,7,2012,Mcomeau,,,,,,I8,1,4,f,76,,,,,,,,,,,,,,,,,
1649,13,7,2012,Mcomeau,,,,,,I8,1,4,m,23,,,,,,,,,,,,,,,,,
1650,13,7,2012,Mcomeau,,,,,,I8,1,4,i,16,,,,,,,,,,,,,,,,,
1651,13,7,2012,Mcomeau,,,,,,I8,1,4,i,11,,,,,,,,,,,,,,,,,
1652,13,7,2012,Mcomeau,,,,,,I8,1,4,f,25,,,,,,,,,,,,,,,,,
1653,13,7,2012,Mcomeau,,,,,,I8,1,5,i,16,,,,,,,,,,,,,,,,,
1654,13,7,2012,Mcomeau,,,,,,I8,1,5,m,70,,,,,,,,,,,,,,,,,
1655,13,7,2012,Mcomeau,,,,,,I8,1,5,i,16,,,,,,,,,,,,,,,,,
1656,13,7,2012,Mcomeau,,,,,,I8,1,5,f,24,,,,,,,,,,,,,,,,,
1657,13,7,2012,Mcomeau,,,,,,I8,1,6,i,15,,,,,,,,,,,,,,,,,
1658,13,7,2012,Mcomeau,,,,,,I8,1,6,m,24,,,,,,,,,,,,,,,,,
1659,13,7,2012,Mcomeau,,,,,,I8,1,6,i,16,,,,,,,,,,,,,,,,,
1660,13,7,2012,Mcomeau,,,,,,I8,1,6,f,26,,,,,,,,,,,,,,,,,
1661,13,7,2012,Mcomeau,,,,,,I8,1,6,m,53,,,,,,,,,,,,,,,,,
1662,13,7,2012,Mcomeau,,,,,,I8,1,7,f,69,,,,,,,,,,,,,,,,,
1663,13,7,2012,Mcomeau,,,,,,I8,1,7,f,41,,,,,,,,,,,,,,,,,
1664,13,7,2012,Mcomeau,,,,,,I8,1,7,i,15,,,,,,,,,,,,,,,,,
1665,13,7,2012,Mcomeau,,,,,,I8,1,8,i,9,,,,,,,,,,,,,,,,,
1666,13,7,2012,Mcomeau,,,,,,I8,1,8,i,15,,,,,,,,,,,,,,,,,
1667,13,7,2012,Mcomeau,,,,,,I8,1,8,f,52,,,,,,,,,,,,,,,,,
1668,13,7,2012,Mcomeau,,,,,,I8,1,8,i,14,,,,,,,,,,,,,,,,,
1669,13,7,2012,Mcomeau,,,,,,I8,1,8,i,17,,,,,,,,,,,,,,,,,
1670,13,7,2012,Mcomeau,,,,,,I8,1,9,f,23,,,,,,,,,,,,,,,,,
1671,13,7,2012,Mcomeau,,,,,,I8,1,9,i,17,,,,,,,,,,,,,,,,,
1672,13,7,2012,Mcomeau,,,,,,I8,1,9,i,13,,,,,,,,,,,,,,,,,
1673,13,7,2012,Mcomeau,,,,,,I8,1,9,i,17,,,,,,,,,,,,,,,,,
1674,13,7,2012,Mcomeau,,,,,,I8,1,9,f,53,,,,,,,,,,,,,,,,,
1675,13,7,2012,Mcomeau,,,,,,I8,1,9,f,63,,,,,,,,,,,,,,,,,
1676,13,7,2012,Mcomeau,,,,,,I8,1,9,f,21,,,,,,,,,,,,,,,,,
1677,13,7,2012,Mcomeau,,,,,,I8,1,9,i,15,,,,,,,,,,,,,,,,,
1678,13,7,2012,Mcomeau,,,,,,I8,1,10,m,61,,,,,,,,,,,,,,,,,
1679,13,7,2012,Mcomeau,,,,,,I8,1,10,f,23,,,,,,,,,,,,,,,,,
1680,13,7,2012,Mcomeau,,,,,,I8,1,10,f,62,,,,,,,,,,,,,,,,,
1681,13,7,2012,Mcomeau,,,,,,I8,1,10,i,17,,,,,,,,,,,,,,,,,
1682,13,7,2012,Mcomeau,,,,,,I8,1,10,i,13,,,,,,,,,,,,,,,,,
1683,13,7,2012,Mcomeau,,,,,,I8,1,10,f,23,,,,,,,,,,,,,,,,,
1684,13,7,2012,Mcomeau,,,,,,I8,1,11,f,22,,,,,,,,,,,,,,,,,
1685,13,7,2012,Mcomeau,,,,,,I8,1,11,i,17,,,,,,,,,,,,,,,,,
