REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm)
CR,3982,8,7,2014,Mcomeau,17,I6,3,9,i,11
CR,3983,8,7,2014,Mcomeau,17,I6,3,9,i,16
CR,3984,8,7,2014,Mcomeau,17,I6,3,9,i,18
CR,3985,8,7,2014,Mcomeau,17,I6,3,9,i,11
CR,3986,8,7,2014,Mcomeau,17,I6,3,9,i,18
CR,3987,8,7,2014,Mcomeau,17,I6,3,9,m,29
CR,3988,8,7,2014,Mcomeau,17,I6,3,10,i,13
CR,3989,8,7,2014,Mcomeau,17,I6,3,10,i,13
CR,3990,8,7,2014,Mcomeau,17,I6,3,10,m,40
CR,3991,8,7,2014,Mcomeau,17,I6,3,10,f,30
CR,3992,8,7,2014,Mcomeau,17,I6,3,10,i,9
CR,3993,8,7,2014,Mcomeau,17,I6,3,10,i,9
CR,3994,8,7,2014,Mcomeau,17,I6,3,10,i,12
CR,3995,8,7,2014,Mcomeau,17,I6,3,10,f,23
CR,3996,8,7,2014,Mcomeau,17,I6,3,10,m,22
CR,3997,8,7,2014,Mcomeau,17,I6,3,10,m,33
CR,3998,8,7,2014,Mcomeau,17,I6,3,10,f,72
CR,3999,8,7,2014,Mcomeau,17,I6,3,10,m,35
CR,4000,8,7,2014,Mcomeau,17,I6,3,10,f,29
CR,4001,8,7,2014,Mcomeau,17,I6,3,10,i,18
CR,4002,8,7,2014,Mcomeau,17,I6,3,10,i,17
CR,4003,8,7,2014,Mcomeau,17,I6,3,10,f,39
CR,4004,8,7,2014,Mcomeau,17,I6,3,11,i,20
CR,4005,8,7,2014,Mcomeau,17,I6,3,11,f,22
CR,4006,8,7,2014,Mcomeau,17,I6,3,11,f,32
CR,4007,8,7,2014,Mcomeau,17,I6,3,11,f,72
CR,4008,8,7,2014,Mcomeau,17,I6,3,11,i,12
CR,4009,8,7,2014,Mcomeau,17,I6,3,11,m,20
CR,4010,8,7,2014,Mcomeau,17,I6,3,11,i,13
CR,4011,8,7,2014,Mcomeau,17,I6,3,11,i,11
CR,4012,8,7,2014,Mcomeau,17,I6,3,11,i,12
CR,4013,8,7,2014,Mcomeau,17,I6,3,12,m,27
CR,4014,8,7,2014,Mcomeau,17,I6,3,12,f,42
CR,4015,8,7,2014,Mcomeau,17,I6,3,12,i,11
CR,4016,8,7,2014,Mcomeau,17,I6,3,12,i,12
CR,4017,8,7,2014,Mcomeau,17,I6,3,12,i,9
CR,4018,8,7,2014,Mcomeau,17,I6,3,12,i,11
CR,4019,8,7,2014,Mcomeau,17,I6,3,12,i,12
CR,4020,8,7,2014,Mcomeau,17,I6,3,12,i,12
CR,4021,8,7,2014,Mcomeau,17,I6,3,12,i,19
CR,4022,8,7,2014,Mcomeau,17,I6,3,12,m,21
CR,4023,8,7,2014,Mcomeau,17,I6,3,12,m,31
CR,4024,8,7,2014,Mcomeau,17,I6,3,12,m,36
CR,4025,8,7,2014,Mcomeau,17,I6,3,12,f,34
CR,4026,8,7,2014,Mcomeau,17,I6,3,13,m,37
CR,4027,8,7,2014,Mcomeau,17,I6,3,13,m,39
CR,4028,8,7,2014,Mcomeau,17,I6,3,13,f,33
CR,4029,8,7,2014,Mcomeau,17,I6,3,13,i,16
CR,4030,8,7,2014,Mcomeau,17,I6,3,13,i,12
CR,4031,8,7,2014,Mcomeau,17,I6,3,13,i,10
CR,4032,8,7,2014,Mcomeau,17,I6,3,13,m,33
CR,4033,8,7,2014,Mcomeau,17,I6,3,14,m,21
CR,4034,8,7,2014,Mcomeau,17,I6,3,14,i,18
CR,4035,8,7,2014,Mcomeau,17,I6,3,14,m,95
CR,4036,8,7,2014,Mcomeau,17,I6,3,14,f,33
CR,4037,8,7,2014,Mcomeau,17,I6,3,15,f,60
CR,4038,8,7,2014,Mcomeau,17,I6,3,15,f,33
CR,4039,8,7,2014,Mcomeau,17,I6,3,15,f,40
CR,4040,8,7,2014,Mcomeau,17,I6,3,15,i,16
CR,4041,8,7,2014,Mcomeau,17,I6,3,15,i,12
CR,4042,8,7,2014,Mcomeau,17,I6,3,15,f,23
CR,4043,8,7,2014,Mcomeau,17,I6,3,15,i,11
CR,4044,8,7,2014,Mcomeau,17,I6,3,15,i,12
CR,4045,8,7,2014,Mcomeau,17,I6,3,15,m,46
CR,4046,8,7,2014,Mcomeau,17,I6,3,15,i,11
CR,4047,8,7,2014,Mcomeau,17,I6,3,15,m,52
CR,4048,8,7,2014,Mcomeau,17,I6,3,15,m,23
CR,4049,8,7,2014,Mcomeau,17,I6,3,15,m,23
CR,4050,8,7,2014,Mcomeau,17,I6,3,15,i,11
CR,4051,8,7,2014,Mcomeau,17,I6,3,15,f,23
CR,4052,8,7,2014,Mcomeau,17,I6,3,15,f,53
CR,4053,8,7,2014,Bcomeau,17,I6,3,1,i,12
CR,4054,8,7,2014,Bcomeau,17,I6,3,1,m,43
CR,4055,8,7,2014,Bcomeau,17,I6,3,1,f,20
CR,4056,8,7,2014,Bcomeau,17,I6,3,1,m,23
CR,4057,8,7,2014,Bcomeau,17,I6,3,1,f,53
CR,4058,8,7,2014,Bcomeau,17,I6,3,2,f,20
CR,4059,8,7,2014,Bcomeau,17,I6,3,2,m,57
CR,4060,8,7,2014,Bcomeau,17,I6,3,2,i,11
CR,4061,8,7,2014,Bcomeau,17,I6,3,2,m,31
CR,4062,8,7,2014,Bcomeau,17,I6,3,2,m,79
CR,4063,8,7,2014,Bcomeau,17,I6,3,2,i,11
CR,4064,8,7,2014,Bcomeau,17,I6,3,3,f,44
CR,4065,8,7,2014,Bcomeau,17,I6,3,3,m,23
CR,4066,8,7,2014,Bcomeau,17,I6,3,3,i,12
CR,4067,8,7,2014,Bcomeau,17,I6,3,3,i,11
CR,4068,8,7,2014,Bcomeau,17,I6,3,3,i,13
CR,4069,8,7,2014,Bcomeau,17,I6,3,3,i,9
CR,4070,8,7,2014,Bcomeau,17,I6,3,3,i,11
CR,4071,8,7,2014,Bcomeau,17,I6,3,3,m,20
CR,4072,8,7,2014,Bcomeau,17,I6,3,3,m,30
CR,4073,8,7,2014,Bcomeau,17,I6,3,4,f,24
CR,4074,8,7,2014,Bcomeau,17,I6,3,4,f,39
CR,4075,8,7,2014,Bcomeau,17,I6,3,4,m,42
CR,4076,8,7,2014,Bcomeau,17,I6,3,4,f,45
CR,4077,8,7,2014,Bcomeau,17,I6,3,5,f,37
CR,4078,8,7,2014,Bcomeau,17,I6,3,6,m,19
CR,4079,8,7,2014,Bcomeau,17,I6,3,6,f,47
CR,4080,8,7,2014,Bcomeau,17,I6,3,6,m,26
CR,4081,8,7,2014,Bcomeau,17,I6,3,6,m,19
CR,4082,8,7,2014,Bcomeau,17,I6,3,6,m,29
CR,4083,8,7,2014,Bcomeau,17,I6,3,6,i,13
CR,4084,8,7,2014,Bcomeau,17,I6,3,6,i,12
CR,4085,8,7,2014,Bcomeau,17,I6,3,6,i,12
CR,4086,8,7,2014,Bcomeau,17,I6,3,7,f,46
CR,4087,8,7,2014,Bcomeau,17,I6,3,7,m,50
CR,4088,8,7,2014,Bcomeau,17,I6,3,7,m,44
CR,4089,8,7,2014,Bcomeau,17,I6,3,7,m,39
CR,4090,8,7,2014,Bcomeau,17,I6,3,8,f,50
CR,4091,8,7,2014,Bcomeau,17,I6,3,8,m,48
CR,4092,8,7,2014,Bcomeau,17,I6,3,9,m,20
CR,4093,8,7,2014,Bcomeau,17,I6,3,9,m,21
CR,4094,8,7,2014,Bcomeau,17,I6,3,9,i,12
CR,4095,8,7,2014,Bcomeau,17,I6,3,9,i,10
CR,4096,8,7,2014,Bcomeau,17,I6,3,9,i,12
CR,4097,8,7,2014,Bcomeau,17,I6,3,9,i,15
CR,4098,8,7,2014,Bcomeau,17,I6,3,9,m,23
CR,4099,8,7,2014,Bcomeau,17,I6,3,9,f,25
CR,4100,8,7,2014,Bcomeau,17,I6,3,9,i,15
CR,4101,8,7,2014,Bcomeau,17,I6,3,9,i,18
CR,4102,8,7,2014,Bcomeau,17,I6,3,9,m,33
CR,4103,8,7,2014,Bcomeau,17,I6,3,9,f,34
CR,4104,8,7,2014,Bcomeau,17,I6,3,9,m,28
CR,4105,8,7,2014,Bcomeau,17,I6,3,9,i,11
CR,4106,8,7,2014,Bcomeau,17,I6,3,9,i,13
CR,4107,8,7,2014,Bcomeau,17,I6,3,9,i,10
CR,4108,8,7,2014,Bcomeau,17,I6,3,9,i,12
CR,4109,8,7,2014,Bcomeau,17,I6,3,9,f,20
CR,4110,8,7,2014,Bcomeau,17,I6,3,9,m,22
CR,4111,8,7,2014,Bcomeau,17,I6,3,9,i,12
CR,4112,8,7,2014,Bcomeau,17,I6,3,9,m,37
CR,4113,8,7,2014,Bcomeau,17,I6,3,9,f,21
CR,4114,8,7,2014,Bcomeau,17,I6,3,10,f,23
CR,4115,8,7,2014,Bcomeau,17,I6,3,10,m,33
CR,4116,8,7,2014,Bcomeau,17,I6,3,10,i,131
CR,4117,8,7,2014,Bcomeau,17,I6,3,10,i,11
CR,4118,8,7,2014,Bcomeau,17,I6,3,10,m,87
CR,4119,8,7,2014,Bcomeau,17,I6,3,10,f,33
CR,4120,8,7,2014,Bcomeau,17,I6,3,10,f,32
CR,4121,8,7,2014,Bcomeau,17,I6,3,10,i,15
CR,4122,8,7,2014,Bcomeau,17,I6,3,10,i,11
CR,4123,8,7,2014,Bcomeau,17,I6,3,10,m,36
CR,4124,8,7,2014,Bcomeau,17,I6,3,10,m,21
CR,4125,8,7,2014,Bcomeau,17,I6,3,10,m,37
CR,4126,8,7,2014,Bcomeau,17,I6,3,10,f,20
CR,4127,8,7,2014,Bcomeau,17,I6,3,10,f,35
CR,4128,8,7,2014,Bcomeau,17,I6,3,11,m,37
CR,4129,8,7,2014,Bcomeau,17,I6,3,11,f,21
CR,4130,8,7,2014,Bcomeau,17,I6,3,11,m,35
CR,4131,8,7,2014,Bcomeau,17,I6,3,11,i,14
CR,4132,8,7,2014,Bcomeau,17,I6,3,11,i,12
CR,4133,8,7,2014,Bcomeau,17,I6,3,12,m,20
CR,4134,8,7,2014,Bcomeau,17,I6,3,12,m,46
CR,4135,8,7,2014,Bcomeau,17,I6,3,12,f,38
CR,4136,8,7,2014,Bcomeau,17,I6,3,12,f,40
CR,4137,8,7,2014,Bcomeau,17,I6,3,13,f,41
CR,4138,8,7,2014,Bcomeau,17,I6,3,13,m,54
CR,4139,8,7,2014,Bcomeau,17,I6,3,13,f,36
CR,4140,8,7,2014,Bcomeau,17,I6,3,13,i,13
CR,4141,8,7,2014,Bcomeau,17,I6,3,13,f,39
CR,4142,8,7,2014,Bcomeau,17,I6,3,13,f,33
CR,4143,8,7,2014,Bcomeau,17,I6,3,13,m,21
CR,4144,8,7,2014,Bcomeau,17,I6,3,14,f,36
CR,4145,8,7,2014,Bcomeau,17,I6,3,14,f,23
CR,4146,8,7,2014,Bcomeau,17,I6,3,14,i,12
CR,4147,8,7,2014,Bcomeau,17,I6,3,14,f,22
CR,4148,8,7,2014,Bcomeau,17,I6,3,15,m,20
CR,4149,8,7,2014,Bcomeau,17,I6,3,15,f,36
CR,4150,8,7,2014,Bcomeau,17,I6,3,15,f,25
CR,4151,8,7,2014,Bcomeau,17,I6,3,15,i,11
CR,4152,8,7,2014,Bcomeau,17,I6,3,15,i,10
CR,4153,8,7,2014,Bcomeau,17,I6,3,15,i,18
CR,4154,8,7,2014,Bcomeau,17,I6,3,15,m,34
CR,4155,8,7,2014,Bcomeau,17,I6,3,15,i,9
CR,4156,8,7,2014,Bcomeau,17,I6,3,15,i,10
CR,4157,8,7,2014,Bcomeau,17,I6,3,15,m,20
CR,4158,8,7,2014,Bcomeau,17,I6,3,15,f,21
CR,4159,8,7,2014,Bcomeau,17,I6,3,15,f,22
CR,4160,8,7,2014,Bcomeau,17,I6,3,15,f,26
CR,4161,8,7,2014,Bcomeau,17,I6,3,15,i,10
CR,4162,8,7,2014,Bcomeau,17,I6,3,15,i,12
CR,4163,8,7,2014,Bcomeau,17,I6,3,15,f,21
CR,4164,8,7,2014,Bcomeau,17,I6,3,15,i,9
CR,4165,8,7,2014,Bcomeau,17,I6,4,1,f,24
CR,4166,8,7,2014,Bcomeau,17,I6,4,1,f,31
CR,4167,8,7,2014,Bcomeau,17,I6,4,1,i,13
CR,4168,8,7,2014,Bcomeau,17,I6,4,1,m,20
CR,4169,8,7,2014,Bcomeau,17,I6,4,1,i,14
CR,4170,8,7,2014,Bcomeau,17,I6,4,1,m,45
CR,4171,8,7,2014,Bcomeau,17,I6,4,1,m,25
CR,4172,8,7,2014,Bcomeau,17,I6,4,2,i,12
CR,4173,8,7,2014,Bcomeau,17,I6,4,2,m,25
CR,4174,8,7,2014,Bcomeau,17,I6,4,2,i,19
CR,4175,8,7,2014,Bcomeau,17,I6,4,2,m,21
CR,4176,8,7,2014,Bcomeau,17,I6,4,2,f,43
CR,4177,8,7,2014,Bcomeau,17,I6,4,2,f,54
CR,4178,8,7,2014,Bcomeau,17,I6,4,2,f,36
CR,4179,8,7,2014,Bcomeau,17,I6,4,2,f,27
CR,4180,8,7,2014,Bcomeau,17,I6,4,2,i,12
CR,4181,8,7,2014,Bcomeau,17,I6,4,3,i,11
CR,4182,8,7,2014,Bcomeau,17,I6,4,3,i,15
CR,4183,8,7,2014,Bcomeau,17,I6,4,3,f,34
CR,4184,8,7,2014,Bcomeau,17,I6,4,3,f,35
CR,4185,8,7,2014,Bcomeau,17,I6,4,3,m,21
CR,4186,8,7,2014,Bcomeau,17,I6,4,3,m,21
CR,4187,8,7,2014,Bcomeau,17,I6,4,3,m,35
CR,4188,8,7,2014,Bcomeau,17,I6,4,3,f,35
CR,4189,8,7,2014,Bcomeau,17,I6,4,3,m,41
CR,4190,8,7,2014,Bcomeau,17,I6,4,3,i,13
CR,4191,8,7,2014,Bcomeau,17,I6,4,3,f,36
CR,4192,8,7,2014,Bcomeau,17,I6,4,3,i,15
CR,4193,8,7,2014,Bcomeau,17,I6,4,3,i,17
CR,4194,8,7,2014,Bcomeau,17,I6,4,3,m,40
CR,4195,8,7,2014,Bcomeau,17,I6,4,4,m,70
CR,4196,8,7,2014,Bcomeau,17,I6,4,4,i,12
CR,4197,8,7,2014,Bcomeau,17,I6,4,4,f,54
CR,4198,8,7,2014,Bcomeau,17,I6,4,4,m,58
CR,4199,8,7,2014,Bcomeau,17,I6,4,4,m,41
CR,4200,8,7,2014,Bcomeau,17,I6,4,4,m,41
CR,4201,8,7,2014,Bcomeau,17,I6,4,4,f,20
CR,4202,8,7,2014,Bcomeau,17,I6,4,5,i,12
CR,4203,8,7,2014,Bcomeau,17,I6,4,5,,10
CR,4204,8,7,2014,Bcomeau,17,I6,4,5,i,9
CR,4205,8,7,2014,Bcomeau,17,I6,4,5,i,13
CR,4206,8,7,2014,Bcomeau,17,I6,4,5,i,14
CR,4207,8,7,2014,Bcomeau,17,I6,4,5,m,20
CR,4208,8,7,2014,Bcomeau,17,I6,4,5,m,37
CR,4209,8,7,2014,Bcomeau,17,I6,4,5,i,17
CR,4210,8,7,2014,Bcomeau,17,I6,4,5,i,24
CR,4211,8,7,2014,Bcomeau,17,I6,4,5,i,18
CR,4212,8,7,2014,Bcomeau,17,I6,4,5,i,11
CR,4213,8,7,2014,Bcomeau,17,I6,4,5,i,12
CR,4214,8,7,2014,Bcomeau,17,I6,4,5,m,56
CR,4215,8,7,2014,Bcomeau,17,I6,4,5,m,65
CR,4216,8,7,2014,Bcomeau,17,I6,4,5,m,52
CR,4217,8,7,2014,Bcomeau,17,I6,4,5,m,26
CR,4218,8,7,2014,Bcomeau,17,I6,4,5,i,9
CR,4219,8,7,2014,Bcomeau,17,I6,4,5,f,31
CR,4220,8,7,2014,Bcomeau,17,I6,4,5,i,11
CR,4221,8,7,2014,Bcomeau,17,I6,4,5,m,29
CR,4222,8,7,2014,Bcomeau,17,I6,4,5,i,15
CR,4223,8,7,2014,Bcomeau,17,I6,4,5,i,13
CR,4224,8,7,2014,Bcomeau,17,I6,4,5,i,11
CR,4225,8,7,2014,Bcomeau,17,I6,4,5,m,32
CR,4226,8,7,2014,Bcomeau,17,I6,4,6,m,43
CR,4227,8,7,2014,Bcomeau,17,I6,4,6,i,17
CR,4228,8,7,2014,Bcomeau,17,I6,4,6,f,28
CR,4229,8,7,2014,Bcomeau,17,I6,4,6,m,29
CR,4230,8,7,2014,Bcomeau,17,I6,4,6,i,12
CR,4231,8,7,2014,Bcomeau,17,I6,4,6,i,13
CR,4232,8,7,2014,Bcomeau,17,I6,4,6,m,20
CR,4233,8,7,2014,Bcomeau,17,I6,4,6,f,33
CR,4234,8,7,2014,Bcomeau,17,I6,4,6,f,29
CR,4235,8,7,2014,Bcomeau,17,I6,4,6,m,46
CR,4236,8,7,2014,Bcomeau,17,I6,4,6,i,10
CR,4237,8,7,2014,Bcomeau,17,I6,4,6,f,30
CR,4238,8,7,2014,Bcomeau,17,I6,4,6,i,12
CR,4239,8,7,2014,Bcomeau,17,I6,4,7,i,16
CR,4240,8,7,2014,Bcomeau,17,I6,4,7,i,13
CR,4241,8,7,2014,Bcomeau,17,I6,4,7,i,14
CR,4242,8,7,2014,Bcomeau,17,I6,4,7,i,13
CR,4243,8,7,2014,Bcomeau,17,I6,4,7,i,12
CR,4244,8,7,2014,Bcomeau,17,I6,4,7,i,18
CR,4245,8,7,2014,Bcomeau,17,I6,4,7,m,30
CR,4246,8,7,2014,Bcomeau,17,I6,4,7,m,30
CR,4247,8,7,2014,Bcomeau,17,I6,4,7,m,31
CR,4248,8,7,2014,Rdoucette,17,I6,4,8,i,11
CR,4249,8,7,2014,Rdoucette,17,I6,4,8,i,17
CR,4250,8,7,2014,Rdoucette,17,I6,4,8,f,22
CR,4251,8,7,2014,Rdoucette,17,I6,4,8,f,55
CR,4252,8,7,2014,Rdoucette,17,I6,4,8,m,22
CR,4253,8,7,2014,Rdoucette,17,I6,4,8,m,21
CR,4254,8,7,2014,Rdoucette,17,I6,4,9,f,20
CR,4255,8,7,2014,Rdoucette,17,I6,4,9,i,18
CR,4256,8,7,2014,Rdoucette,17,I6,4,9,f,28
CR,4257,8,7,2014,Rdoucette,17,I6,4,9,f,37
CR,4258,8,7,2014,Rdoucette,17,I6,4,9,f,31
CR,4259,8,7,2014,Rdoucette,17,I6,4,9,m,68
CR,4260,8,7,2014,Rdoucette,17,I6,4,9,f,35
CR,4261,8,7,2014,Rdoucette,17,I6,4,9,f,38
CR,4262,8,7,2014,Rdoucette,17,I6,4,9,f,36
CR,4263,8,7,2014,Rdoucette,17,I6,4,9,i,12
CR,4264,8,7,2014,Rdoucette,17,I6,4,9,m,26
CR,4265,8,7,2014,Rdoucette,17,I6,4,9,m,51
CR,4266,8,7,2014,Rdoucette,17,I6,4,9,m,45
CR,4267,8,7,2014,Rdoucette,17,I6,4,9,i,16
CR,4268,8,7,2014,Rdoucette,17,I6,4,10,f,20
CR,4269,8,7,2014,Rdoucette,17,I6,4,10,f,34
CR,4270,8,7,2014,Rdoucette,17,I6,4,10,i,12
CR,4271,8,7,2014,Rdoucette,17,I6,4,10,f,36
CR,4272,8,7,2014,Rdoucette,17,I6,4,10,m,62
CR,4273,8,7,2014,Rdoucette,17,I6,4,10,m,33
CR,4274,8,7,2014,Rdoucette,17,I6,4,10,i,9
CR,4275,8,7,2014,Rdoucette,17,I6,4,11,f,52
CR,4276,8,7,2014,Rdoucette,17,I6,4,11,f,34
CR,4277,8,7,2014,Rdoucette,17,I6,4,11,i,12
CR,4278,8,7,2014,Rdoucette,17,I6,4,11,i,12
CR,4279,8,7,2014,Rdoucette,17,I6,4,11,f,48
CR,4280,8,7,2014,Rdoucette,17,I6,4,11,i,25
CR,4281,8,7,2014,Rdoucette,17,I6,4,11,i,19
CR,4282,8,7,2014,Rdoucette,17,I6,4,11,i,11
CR,4283,8,7,2014,Rdoucette,17,I6,4,11,f,23
CR,4284,8,7,2014,Rdoucette,17,I6,4,12,i,11
CR,4285,8,7,2014,Rdoucette,17,I6,4,12,f,37
CR,4286,8,7,2014,Rdoucette,17,I6,4,12,i,13
CR,4287,8,7,2014,Rdoucette,17,I6,4,12,i,12
CR,4288,8,7,2014,Rdoucette,17,I6,4,12,m,33
CR,4289,8,7,2014,Rdoucette,17,I6,4,13,i,12
CR,4290,8,7,2014,Rdoucette,17,I6,4,13,m,47
CR,4291,8,7,2014,Rdoucette,17,I6,4,13,i,11
CR,4292,8,7,2014,Rdoucette,17,I6,4,13,m,21
CR,4293,8,7,2014,Rdoucette,17,I6,4,13,f,43
CR,4294,8,7,2014,Rdoucette,17,I6,4,13,i,17
CR,4295,8,7,2014,Rdoucette,17,I6,4,13,m,39
CR,4296,8,7,2014,Rdoucette,17,I6,4,13,f,31
CR,4297,8,7,2014,Rdoucette,17,I6,4,13,i,12
CR,4298,8,7,2014,Rdoucette,17,I6,4,13,i,13
CR,4299,8,7,2014,Rdoucette,17,I6,4,13,i,12
CR,4300,8,7,2014,Rdoucette,17,I6,4,13,i,19
CR,4301,8,7,2014,Rdoucette,17,I6,4,13,m,22
CR,4302,8,7,2014,Rdoucette,17,I6,4,13,m,32
CR,4303,8,7,2014,Rdoucette,17,I6,4,13,i,12
CR,4304,8,7,2014,Rdoucette,17,I6,4,13,i,9
CR,4305,8,7,2014,Rdoucette,17,I6,4,13,i,19
CR,4306,8,7,2014,Rdoucette,17,I6,4,14,m,52
CR,4307,8,7,2014,Rdoucette,17,I6,4,14,i,11
CR,4308,8,7,2014,Rdoucette,17,I6,4,14,f,42
CR,4309,8,7,2014,Rdoucette,17,I6,4,14,m,52
CR,4310,8,7,2014,Rdoucette,17,I6,4,14,i,14
CR,4311,8,7,2014,Rdoucette,17,I6,4,14,m,23
CR,4312,8,7,2014,Rdoucette,17,I6,4,14,f,24
CR,4313,8,7,2014,Rdoucette,17,I6,4,14,i,12
CR,4314,8,7,2014,Rdoucette,17,I6,4,14,i,14
CR,4315,8,7,2014,Rdoucette,17,I6,4,14,m,37
CR,4316,8,7,2014,Rdoucette,17,I6,4,14,m,20
CR,4317,8,7,2014,Rdoucette,17,I6,4,14,m,21
CR,4318,8,7,2014,Rdoucette,17,I6,4,14,i,9
CR,4319,8,7,2014,Rdoucette,17,I6,4,14,i,12
CR,4320,8,7,2014,Rdoucette,17,I6,4,14,i,9
CR,4321,8,7,2014,Rdoucette,17,I6,4,14,i,11
CR,4322,8,7,2014,Rdoucette,17,I6,4,14,i,11
CR,4323,8,7,2014,Rdoucette,17,I6,4,14,i,19
CR,4324,8,7,2014,Rdoucette,17,I6,4,14,m,28
CR,4325,8,7,2014,Rdoucette,17,I6,4,15,m,56
CR,4326,8,7,2014,Rdoucette,17,I6,4,15,i,11
CR,4327,8,7,2014,Rdoucette,17,I6,4,15,f,37
CR,4328,8,7,2014,Rdoucette,17,I6,4,15,f,38
CR,4329,8,7,2014,Rdoucette,17,I6,4,15,m,31
CR,4330,8,7,2014,Rdoucette,17,I6,4,15,m,31
CR,4331,8,7,2014,Rdoucette,17,I6,4,15,m,46
CR,4332,8,7,2014,Rdoucette,17,I6,4,15,f,54
CR,4333,8,7,2014,Rdoucette,17,I6,4,15,m,57
CR,4334,8,7,2014,Rdoucette,17,I6,4,16,m,35
CR,4335,8,7,2014,Rdoucette,17,I6,4,16,m,40
CR,4336,8,7,2014,Rdoucette,17,I6,4,16,i,9
CR,4337,8,7,2014,Rdoucette,17,I6,4,16,i,10
CR,4338,8,7,2014,Rdoucette,17,I6,4,16,f,38
CR,4339,8,7,2014,Rdoucette,17,I6,4,17,b1,72
CR,4340,8,7,2014,Rdoucette,17,I6,4,17,f,25
CR,4341,8,7,2014,Rdoucette,17,I6,4,17,i,19
CR,4342,8,7,2014,Rdoucette,17,I6,4,17,f,21
CR,4343,8,7,2014,Rdoucette,17,I6,4,17,m,51
CR,4344,8,7,2014,Rdoucette,17,I6,4,17,i,18
CR,4345,8,7,2014,Rdoucette,17,I6,4,17,m,26
CR,4346,8,7,2014,Rdoucette,17,I6,4,17,f,46
CR,4347,8,7,2014,Rdoucette,17,I6,4,17,i,12
CR,4348,8,7,2014,Rdoucette,17,I6,4,17,i,14
CR,4349,8,7,2014,Rdoucette,17,I6,4,17,i,12
CR,4350,8,7,2014,Rdoucette,17,I6,4,17,i,11
CR,4351,8,7,2014,Rdoucette,17,I6,4,18,m,29
CR,4352,8,7,2014,Rdoucette,17,I6,4,18,f,25
CR,4353,8,7,2014,Rdoucette,17,I6,4,18,i,12
CR,4354,8,7,2014,Rdoucette,17,I6,4,18,m,42
CR,4355,8,7,2014,Rdoucette,17,I6,4,18,i,10
CR,4356,8,7,2014,Rdoucette,17,I6,4,18,f,49
CR,4357,8,7,2014,Rdoucette,17,I6,4,18,f,23
CR,4358,8,7,2014,Rdoucette,17,I6,4,18,i,8
CR,4359,8,7,2014,Rdoucette,17,I6,4,18,m,32
CR,4360,8,7,2014,Rdoucette,17,I6,4,18,i,13
CR,4361,8,7,2014,Rdoucette,17,I6,4,18,m,44
CR,4362,8,7,2014,Rdoucette,17,I6,4,19,m,32
CR,4363,8,7,2014,Rdoucette,17,I6,4,19,f,36
CR,4364,8,7,2014,Rdoucette,17,I6,4,19,f,29
CR,4365,8,7,2014,Rdoucette,17,I6,4,19,f,35
CR,4366,8,7,2014,Rdoucette,17,I6,4,19,m,20
CR,4367,8,7,2014,Rdoucette,17,I6,4,19,i,11
CR,4368,8,7,2014,Rdoucette,17,I6,4,19,i,12
CR,4369,8,7,2014,Rdoucette,17,I6,4,19,i,18
CR,4370,8,7,2014,Rdoucette,17,I6,4,20,m,40
CR,4371,8,7,2014,Rdoucette,17,I6,4,20,i,19
CR,4372,8,7,2014,Rdoucette,17,I6,4,20,m,38
CR,4373,8,7,2014,Rdoucette,17,I6,4,20,f,49
CR,4374,8,7,2014,Rdoucette,17,I6,4,20,m,59
CR,4375,8,7,2014,Rdoucette,17,I6,4,20,f,23
CR,4376,8,7,2014,Rdoucette,17,I6,4,20,f,45
CR,4377,8,7,2014,Mcomeau,17,I6,4,1,i,10
CR,4378,8,7,2014,Mcomeau,17,I6,4,1,i,9
CR,4379,8,7,2014,Mcomeau,17,I6,4,1,i,9
CR,4380,8,7,2014,Mcomeau,17,I6,4,1,i,9
CR,4381,8,7,2014,Mcomeau,17,I6,4,1,i,10
CR,4382,8,7,2014,Mcomeau,17,I6,4,1,i,9
CR,4383,8,7,2014,Mcomeau,17,I6,4,1,m,42
CR,4384,8,7,2014,Mcomeau,17,I6,4,1,m,38
CR,4385,8,7,2014,Mcomeau,17,I6,4,1,m,47
CR,4386,8,7,2014,Mcomeau,17,I6,4,1,m,25
CR,4387,8,7,2014,Mcomeau,17,I6,4,1,f,25
CR,4388,8,7,2014,Mcomeau,17,I6,4,1,f,38
CR,4389,8,7,2014,Mcomeau,17,I6,4,2,m,29
CR,4390,8,7,2014,Mcomeau,17,I6,4,2,m,22
CR,4391,8,7,2014,Mcomeau,17,I6,4,2,m,42
CR,4392,8,7,2014,Mcomeau,17,I6,4,2,i,13
CR,4393,8,7,2014,Mcomeau,17,I6,4,2,i,11
CR,4394,8,7,2014,Mcomeau,17,I6,4,2,i,10
CR,4395,8,7,2014,Mcomeau,17,I6,4,3,f,30
CR,4396,8,7,2014,Mcomeau,17,I6,4,3,f,33
CR,4397,8,7,2014,Mcomeau,17,I6,4,3,m,20
CR,4398,8,7,2014,Mcomeau,17,I6,4,3,f,43
CR,4399,8,7,2014,Mcomeau,17,I6,4,3,i,11
CR,4400,8,7,2014,Mcomeau,17,I6,4,3,i,11
CR,4401,8,7,2014,Mcomeau,17,I6,4,3,i,10
CR,4402,8,7,2014,Mcomeau,17,I6,4,4,f,53
CR,4403,8,7,2014,Mcomeau,17,I6,4,4,m,50
