Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire
1949,1,8,2003,Rvienneau,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,11,,,,0,0,0,0,1,,0,Simple,
1950,1,8,2003,Rvienneau,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,12,,,,0,0,1,1,1,,0,Simple,
1951,1,8,2003,Rvienneau,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,13,,,,0,0,1,1,1,,0,Simple,
1952,1,8,2003,Rvienneau,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,14,,,,0,0,1,1,1,,0,Simple,
1953,1,8,2003,Rvienneau,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,15,,,,0,0,1,1,1,,0,Simple,
1954,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,1,,,,0,0,1,0,1,,0,Simple,
1955,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,2,,,,0,0,0,0,1,,0,Simple,
1956,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,3,,,,0,0,1,0,1,,0,Simple,
1957,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,4,f,53,,0,0,0,0,1,,0,Simple,
1958,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,5,f,80,,0,0,0,0,1,,0,Simple,
1959,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,6,,,,0,0,0,0,1,,0,Simple,
1960,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,7,,,,0,0,0,0,1,,0,Simple,
1961,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,8,,,,0,0,0,0,1,,0,Simple,
1962,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,9,,,,0,0,0,0,1,,0,Simple,
1963,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,10,m,77,,0,0,0,0,1,,0,Simple,
1964,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,11,m,40,,0,0,0,0,1,,0,Simple,
1965,1,8,2003,Elandry,4750.751,6456.535,4750.753,6456.623,32,CI-3,4,12,,,,0,0,0,0,1,,0,Simple,
