REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm),
CR,425,7,7,2015,Dgiard,25,I2,1,8,i,20,
CR,426,7,7,2015,Dgiard,25,I2,1,8,i,15,
CR,427,7,7,2015,Dgiard,25,I2,1,8,f,26,
CR,428,7,7,2015,Dgiard,25,I2,1,8,i,22,
CR,429,7,7,2015,Dgiard,25,I2,1,8,i,16,
CR,430,7,7,2015,Dgiard,25,I2,1,8,f,25,
CR,431,7,7,2015,Dgiard,25,I2,1,8,i,14,
CR,432,7,7,2015,Dgiard,25,I2,1,8,f,45,
CR,433,7,7,2015,Dgiard,25,I2,1,8,i,20,
CR,434,7,7,2015,Dgiard,25,I2,1,8,i,19,
CR,435,7,7,2015,Dgiard,25,I2,1,8,i,14,
CR,436,7,7,2015,Dgiard,25,I2,1,8,f,45,
CR,437,7,7,2015,Dgiard,25,I2,1,8,i,10,
CR,438,7,7,2015,Dgiard,25,I2,1,8,i,22,
CR,439,7,7,2015,Dgiard,25,I2,1,8,i,21,
CR,440,7,7,2015,Dgiard,25,I2,1,8,m,23,
CR,441,7,7,2015,Dgiard,25,I2,1,8,i,12,
CR,442,7,7,2015,Dgiard,25,I2,1,9,i,8,
CR,443,7,7,2015,Dgiard,25,I2,1,9,i,19,
CR,444,7,7,2015,Dgiard,25,I2,1,9,f,32,
CR,445,7,7,2015,Dgiard,25,I2,1,9,m,52,
CR,446,7,7,2015,Dgiard,25,I2,1,9,m,30,
CR,447,7,7,2015,Dgiard,25,I2,1,9,f,29,
CR,448,7,7,2015,Dgiard,25,I2,1,9,i,22,
CR,449,7,7,2015,Dgiard,25,I2,1,9,f,25,
CR,450,7,7,2015,Dgiard,25,I2,1,9,i,23,
CR,451,7,7,2015,Dgiard,25,I2,1,9,m,24,
CR,452,7,7,2015,Dgiard,25,I2,1,9,i,26,
CR,453,7,7,2015,Dgiard,25,I2,1,9,i,23,
CR,454,7,7,2015,Dgiard,25,I2,1,9,i,16,
CR,455,7,7,2015,Dgiard,25,I2,1,9,m,36,
CR,456,7,7,2015,Dgiard,25,I2,1,9,i,21,
CR,457,7,7,2015,Dgiard,25,I2,1,9,i,12,
CR,458,7,7,2015,Dgiard,25,I2,1,9,m,50,
CR,459,7,7,2015,Dgiard,25,I2,1,9,f,35,
CR,460,7,7,2015,Dgiard,25,I2,1,9,i,11,
CR,461,7,7,2015,Dgiard,25,I2,1,9,m,41,
CR,462,7,7,2015,Dgiard,25,I2,1,9,m,30,
CR,463,7,7,2015,Dgiard,25,I2,1,9,i,13,
CR,464,7,7,2015,Dgiard,25,I2,1,9,f,36,
CR,465,7,7,2015,Dgiard,25,I2,1,9,i,16,
CR,466,7,7,2015,Dgiard,25,I2,1,9,m,24,
CR,467,7,7,2015,Dgiard,25,I2,1,9,f,48,
CR,468,7,7,2015,Dgiard,25,I2,1,9,m,31,
CR,469,7,7,2015,Dgiard,25,I2,1,9,f,28,
CR,470,7,7,2015,Dgiard,25,I2,1,9,m,30,
CR,471,7,7,2015,Dgiard,25,I2,1,9,m,25,
CR,472,7,7,2015,Dgiard,25,I2,1,9,i,12,
CR,473,7,7,2015,Dgiard,25,I2,1,9,i,16,
CR,474,7,7,2015,Rdoucette,20,I2,2,1,m,42,
CR,475,7,7,2015,Rdoucette,20,I2,2,1,i,13,
CR,476,7,7,2015,Rdoucette,20,I2,2,1,i,10,
CR,477,7,7,2015,Rdoucette,20,I2,2,1,i,21,
CR,478,7,7,2015,Rdoucette,20,I2,2,1,i,12,
CR,479,7,7,2015,Rdoucette,20,I2,2,1,f,33,
CR,480,7,7,2015,Rdoucette,20,I2,2,1,i,12,
CR,481,7,7,2015,Rdoucette,20,I2,2,1,i,18,
CR,482,7,7,2015,Rdoucette,20,I2,2,1,i,15,
CR,483,7,7,2015,Rdoucette,20,I2,2,1,i,10,
CR,484,7,7,2015,Rdoucette,20,I2,2,1,i,12,
CR,485,7,7,2015,Rdoucette,20,I2,2,1,i,18,
CR,486,7,7,2015,Rdoucette,20,I2,2,1,i,13,
CR,487,7,7,2015,Rdoucette,20,I2,2,1,i,20,
CR,488,7,7,2015,Rdoucette,20,I2,2,1,f,34,
CR,489,7,7,2015,Rdoucette,20,I2,2,1,f,42,
CR,490,7,7,2015,Rdoucette,20,I2,2,1,f,40,
CR,491,7,7,2015,Rdoucette,20,I2,2,1,i,15,
CR,492,7,7,2015,Rdoucette,20,I2,2,1,m,41,
CR,493,7,7,2015,Rdoucette,20,I2,2,1,m,33,
CR,494,7,7,2015,Rdoucette,20,I2,2,1,f,24,
CR,495,7,7,2015,Rdoucette,20,I2,2,1,m,37,
CR,496,7,7,2015,Rdoucette,20,I2,2,1,i,60,
CR,497,7,7,2015,Rdoucette,20,I2,2,1,f,21,
CR,498,7,7,2015,Rdoucette,20,I2,2,1,m,25,
CR,499,7,7,2015,Rdoucette,20,I2,2,1,i,18,
CR,500,7,7,2015,Rdoucette,20,I2,2,1,i,15,
CR,501,7,7,2015,Rdoucette,20,I2,2,1,i,15,
CR,502,7,7,2015,Rdoucette,20,I2,2,1,i,13,
CR,503,7,7,2015,Rdoucette,20,I2,2,1,i,17,
CR,504,7,7,2015,Rdoucette,20,I2,2,1,m,80,
CR,505,7,7,2015,Rdoucette,20,I2,2,1,f,75,
CR,506,7,7,2015,Rdoucette,20,I2,2,1,i,18,
CR,507,7,7,2015,Rdoucette,20,I2,2,1,i,12,
CR,508,7,7,2015,Rdoucette,20,I2,2,2,f,33,
CR,509,7,7,2015,Rdoucette,20,I2,2,2,m,42,
CR,510,7,7,2015,Rdoucette,20,I2,2,2,i,10,
CR,511,7,7,2015,Rdoucette,20,I2,2,2,i,9,
CR,512,7,7,2015,Rdoucette,20,I2,2,2,f,18,
CR,513,7,7,2015,Rdoucette,20,I2,2,2,m,42,
CR,514,7,7,2015,Rdoucette,20,I2,2,2,m,39,
CR,515,7,7,2015,Rdoucette,20,I2,2,2,i,12,
CR,516,7,7,2015,Rdoucette,20,I2,2,2,i,16,
CR,517,7,7,2015,Rdoucette,20,I2,2,2,m,23,
CR,518,7,7,2015,Rdoucette,20,I2,2,2,i,21,
CR,519,7,7,2015,Rdoucette,20,I2,2,2,i,11,
CR,520,7,7,2015,Rdoucette,20,I2,2,2,f,43,
CR,521,7,7,2015,Rdoucette,20,I2,2,2,i,16,
CR,522,7,7,2015,Rdoucette,20,I2,2,2,m,22,
CR,523,7,7,2015,Rdoucette,20,I2,2,2,i,9,
CR,524,7,7,2015,Rdoucette,20,I2,2,2,f,34,
CR,525,7,7,2015,Rdoucette,20,I2,2,2,m,29,
CR,526,7,7,2015,Rdoucette,20,I2,2,2,i,15,
CR,527,7,7,2015,Rdoucette,20,I2,2,2,i,12,
CR,528,7,7,2015,Rdoucette,20,I2,2,2,i,12,
CR,529,7,7,2015,Rdoucette,20,I2,2,2,i,17,
CR,530,7,7,2015,Rdoucette,20,I2,2,2,i,11,
CR,531,7,7,2015,Rdoucette,20,I2,2,2,i,15,
CR,532,7,7,2015,Rdoucette,20,I2,2,2,m,21,
CR,533,7,7,2015,Rdoucette,20,I2,2,2,f,33,
CR,534,7,7,2015,Rdoucette,20,I2,2,2,i,18,
CR,535,7,7,2015,Rdoucette,20,I2,2,2,i,18,
CR,536,7,7,2015,Rdoucette,20,I2,2,2,f,25,
CR,537,7,7,2015,Rdoucette,20,I2,2,2,i,12,
CR,538,7,7,2015,Rdoucette,20,I2,2,2,i,15,
CR,539,7,7,2015,Rdoucette,20,I2,2,2,i,15,
CR,540,7,7,2015,Rdoucette,20,I2,2,2,i,13,
CR,541,7,7,2015,Rdoucette,20,I2,2,2,i,18,
CR,542,7,7,2015,Rdoucette,20,I2,2,2,i,17,
CR,543,7,7,2015,Rdoucette,20,I2,2,2,i,21,
CR,544,7,7,2015,Rdoucette,20,I2,2,2,i,16,
CR,545,7,7,2015,Rdoucette,20,I2,2,2,f,30,
CR,546,7,7,2015,Rdoucette,20,I2,2,2,i,11,
CR,547,7,7,2015,Rdoucette,20,I2,2,2,i,13,
CR,548,7,7,2015,Rdoucette,20,I2,2,2,m,42,
CR,549,7,7,2015,Rdoucette,20,I2,2,2,i,12,
CR,550,7,7,2015,Rdoucette,20,I2,2,2,i,16,
CR,551,7,7,2015,Rdoucette,20,I2,2,2,i,9,
CR,552,7,7,2015,Rdoucette,20,I2,2,2,i,10,
CR,553,7,7,2015,Rdoucette,20,I2,2,2,i,10,
CR,554,7,7,2015,Rdoucette,20,I2,2,2,i,12,
CR,555,7,7,2015,Rdoucette,20,I2,2,2,m,55,
CR,556,7,7,2015,Rdoucette,20,I2,2,3,i,15,
CR,557,7,7,2015,Rdoucette,20,I2,2,3,i,15,
CR,558,7,7,2015,Rdoucette,20,I2,2,3,f,24,
CR,559,7,7,2015,Rdoucette,20,I2,2,3,f,21,
CR,560,7,7,2015,Rdoucette,20,I2,2,3,f,24,
CR,561,7,7,2015,Rdoucette,20,I2,2,3,m,26,
CR,562,7,7,2015,Rdoucette,20,I2,2,3,f,90,
CR,563,7,7,2015,Rdoucette,20,I2,2,3,m,18,
CR,564,7,7,2015,Rdoucette,20,I2,2,3,m,34,
CR,565,7,7,2015,Rdoucette,20,I2,2,3,i,12,
CR,566,7,7,2015,Rdoucette,20,I2,2,3,i,17,
CR,567,7,7,2015,Rdoucette,20,I2,2,3,m,21,
CR,568,7,7,2015,Rdoucette,20,I2,2,3,i,20,
CR,569,7,7,2015,Rdoucette,20,I2,2,3,b1,76,
CR,570,7,7,2015,Rdoucette,20,I2,2,3,i,16,
CR,571,7,7,2015,Rdoucette,20,I2,2,3,i,15,
CR,572,7,7,2015,Rdoucette,20,I2,2,3,f,22,
CR,573,7,7,2015,Rdoucette,20,I2,2,3,i,10,
CR,574,7,7,2015,Rdoucette,20,I2,2,3,i,13,
CR,575,7,7,2015,Rdoucette,20,I2,2,3,i,9,
CR,576,7,7,2015,Rdoucette,20,I2,2,3,i,12,
CR,577,7,7,2015,Rdoucette,20,I2,2,3,i,11,
CR,578,7,7,2015,Rdoucette,20,I2,2,3,i,9,
CR,579,7,7,2015,Rdoucette,20,I2,2,3,i,12,
CR,580,7,7,2015,Rdoucette,20,I2,2,3,i,10,
CR,581,7,7,2015,Rdoucette,20,I2,2,3,i,15,
CR,582,7,7,2015,Rdoucette,20,I2,2,3,i,14,
CR,583,7,7,2015,Rdoucette,20,I2,2,3,i,9,
CR,584,7,7,2015,Rdoucette,20,I2,2,3,i,16,
CR,585,7,7,2015,Rdoucette,20,I2,2,3,i,18,
CR,586,7,7,2015,Rdoucette,20,I2,2,3,m,25,
CR,587,7,7,2015,Rdoucette,20,I2,2,3,i,10,
CR,588,7,7,2015,Rdoucette,20,I2,2,3,i,20,
CR,589,7,7,2015,Rdoucette,20,I2,2,3,f,34,
CR,590,7,7,2015,Rdoucette,20,I2,2,3,i,15,
CR,591,7,7,2015,Rdoucette,20,I2,2,3,i,18,
CR,592,7,7,2015,Rdoucette,20,I2,2,3,m,22,
CR,593,7,7,2015,Rdoucette,20,I2,2,4,i,12,
CR,594,7,7,2015,Rdoucette,20,I2,2,4,i,12,
CR,595,7,7,2015,Rdoucette,20,I2,2,4,m,21,
CR,596,7,7,2015,Rdoucette,20,I2,2,4,i,9,
CR,597,7,7,2015,Rdoucette,20,I2,2,4,i,11,
CR,598,7,7,2015,Rdoucette,20,I2,2,4,m,24,
CR,599,7,7,2015,Rdoucette,20,I2,2,4,i,18,
CR,600,7,7,2015,Rdoucette,20,I2,2,4,i,10,
CR,601,7,7,2015,Rdoucette,20,I2,2,4,f,45,
CR,602,7,7,2015,Rdoucette,20,I2,2,4,f,31,
CR,603,7,7,2015,Rdoucette,20,I2,2,4,m,40,
CR,604,7,7,2015,Rdoucette,20,I2,2,4,m,21,
CR,605,7,7,2015,Rdoucette,20,I2,2,4,i,16,
CR,606,7,7,2015,Rdoucette,20,I2,2,4,i,10,
CR,607,7,7,2015,Rdoucette,20,I2,2,4,i,20,
CR,608,7,7,2015,Rdoucette,20,I2,2,4,i,12,
CR,609,7,7,2015,Rdoucette,20,I2,2,4,m,27,
CR,610,7,7,2015,Rdoucette,20,I2,2,4,i,16,
CR,611,7,7,2015,Rdoucette,20,I2,2,4,i,12,
CR,612,7,7,2015,Rdoucette,20,I2,2,4,f,47,
CR,613,7,7,2015,Rdoucette,20,I2,2,4,f,40,
CR,614,7,7,2015,Rdoucette,20,I2,2,4,i,18,
CR,615,7,7,2015,Rdoucette,20,I2,2,4,f,23,
CR,616,7,7,2015,Rdoucette,20,I2,2,4,i,15,
CR,617,7,7,2015,Rdoucette,20,I2,2,4,i,17,
CR,618,7,7,2015,Rdoucette,20,I2,2,4,i,12,
CR,619,7,7,2015,Rdoucette,20,I2,2,4,f,24,
CR,620,7,7,2015,Rdoucette,20,I2,2,4,i,20,
CR,621,7,7,2015,Rdoucette,20,I2,2,4,f,24,
CR,622,7,7,2015,Rdoucette,20,I2,2,4,m,61,
CR,623,7,7,2015,Rdoucette,20,I2,2,4,i,18,
CR,624,7,7,2015,Rdoucette,20,I2,2,4,i,16,
CR,625,7,7,2015,Mcomeau,20,I2,2,5,m,35,
CR,626,7,7,2015,Mcomeau,20,I2,2,5,f,24,
CR,627,7,7,2015,Mcomeau,20,I2,2,5,i,12,
CR,628,7,7,2015,Mcomeau,20,I2,2,5,m,23,
CR,629,7,7,2015,Mcomeau,20,I2,2,5,i,13,
CR,630,7,7,2015,Mcomeau,20,I2,2,5,i,8,
CR,631,7,7,2015,Mcomeau,20,I2,2,5,i,9,
CR,632,7,7,2015,Mcomeau,20,I2,2,5,i,9,
CR,633,7,7,2015,Mcomeau,20,I2,2,5,i,17,
CR,634,7,7,2015,Mcomeau,20,I2,2,5,m,35,
CR,635,7,7,2015,Mcomeau,20,I2,2,5,i,20,
CR,636,7,7,2015,Mcomeau,20,I2,2,5,m,42,
CR,637,7,7,2015,Mcomeau,20,I2,2,5,i,17,
CR,638,7,7,2015,Mcomeau,20,I2,2,5,f,25,
CR,639,7,7,2015,Mcomeau,20,I2,2,5,i,11,
CR,640,7,7,2015,Mcomeau,20,I2,2,5,i,11,
CR,641,7,7,2015,Mcomeau,20,I2,2,5,i,10,
CR,642,7,7,2015,Mcomeau,20,I2,2,5,m,23,
CR,643,7,7,2015,Mcomeau,20,I2,2,5,i,29,
CR,644,7,7,2015,Mcomeau,20,I2,2,5,i,15,
CR,645,7,7,2015,Mcomeau,20,I2,2,5,i,12,
CR,646,7,7,2015,Mcomeau,20,I2,2,5,m,23,
CR,647,7,7,2015,Mcomeau,20,I2,2,5,f,30,
CR,648,7,7,2015,Mcomeau,20,I2,2,5,i,11,
CR,649,7,7,2015,Mcomeau,20,I2,2,5,i,17,
CR,650,7,7,2015,Mcomeau,20,I2,2,5,i,17,
CR,651,7,7,2015,Mcomeau,20,I2,2,5,i,19,
CR,652,7,7,2015,Mcomeau,20,I2,2,5,f,28,
CR,653,7,7,2015,Mcomeau,20,I2,2,5,f,24,
CR,654,7,7,2015,Mcomeau,20,I2,2,5,i,18,
CR,655,7,7,2015,Mcomeau,20,I2,2,5,m,33,
CR,656,7,7,2015,Mcomeau,20,I2,2,6,i,14,
CR,657,7,7,2015,Mcomeau,20,I2,2,6,i,16,
CR,658,7,7,2015,Mcomeau,20,I2,2,6,i,13,
CR,659,7,7,2015,Mcomeau,20,I2,2,6,i,15,
CR,660,7,7,2015,Mcomeau,20,I2,2,6,i,16,
CR,661,7,7,2015,Mcomeau,20,I2,2,6,i,11,
CR,662,7,7,2015,Mcomeau,20,I2,2,6,f,24,
CR,663,7,7,2015,Mcomeau,20,I2,2,6,i,10,
CR,664,7,7,2015,Mcomeau,20,I2,2,6,i,15,
CR,665,7,7,2015,Mcomeau,20,I2,2,6,m,24,
CR,666,7,7,2015,Mcomeau,20,I2,2,6,m,126,
CR,667,7,7,2015,Mcomeau,20,I2,2,6,m,34,
CR,668,7,7,2015,Mcomeau,20,I2,2,6,f,26,
CR,669,7,7,2015,Mcomeau,20,I2,2,6,m,24,
CR,670,7,7,2015,Mcomeau,20,I2,2,6,m,34,
CR,671,7,7,2015,Mcomeau,20,I2,2,6,i,12,
CR,672,7,7,2015,Mcomeau,20,I2,2,6,i,16,
CR,673,7,7,2015,Mcomeau,20,I2,2,6,f,22,
CR,674,7,7,2015,Mcomeau,20,I2,2,6,m,23,
CR,675,7,7,2015,Mcomeau,20,I2,2,6,i,16,
CR,676,7,7,2015,Mcomeau,20,I2,2,6,m,24,
CR,677,7,7,2015,Mcomeau,20,I2,2,6,m,35,
CR,678,7,7,2015,Mcomeau,20,I2,2,6,m,22,
CR,679,7,7,2015,Mcomeau,20,I2,2,6,m,64,
CR,680,7,7,2015,Mcomeau,20,I2,2,6,f,23,
CR,681,7,7,2015,Mcomeau,20,I2,2,7,f,27,
CR,682,7,7,2015,Mcomeau,20,I2,2,7,f,40,
CR,683,7,7,2015,Mcomeau,20,I2,2,7,i,16,
CR,684,7,7,2015,Mcomeau,20,I2,2,7,m,23,
CR,685,7,7,2015,Mcomeau,20,I2,2,7,i,15,
CR,686,7,7,2015,Mcomeau,20,I2,2,7,m,42,
CR,687,7,7,2015,Mcomeau,20,I2,2,7,f,23,
CR,688,7,7,2015,Mcomeau,20,I2,2,7,b3,85,
CR,689,7,7,2015,Mcomeau,20,I2,2,7,m,27,
CR,690,7,7,2015,Mcomeau,20,I2,2,7,m,71,
CR,691,7,7,2015,Mcomeau,20,I2,2,7,f,39,
CR,692,7,7,2015,Mcomeau,20,I2,2,7,m,75,
CR,693,7,7,2015,Mcomeau,20,I2,2,7,i,14,
CR,694,7,7,2015,Mcomeau,20,I2,2,7,i,15,
CR,695,7,7,2015,Mcomeau,20,I2,2,7,i,14,
CR,696,7,7,2015,Mcomeau,20,I2,2,7,f,27,
CR,697,7,7,2015,Mcomeau,20,I2,2,7,m,40,
CR,698,7,7,2015,Mcomeau,20,I2,2,7,m,32,
CR,699,7,7,2015,Mcomeau,20,I2,2,7,f,21,
CR,700,7,7,2015,Mcomeau,20,I2,2,7,i,15,
CR,701,7,7,2015,Mcomeau,20,I2,2,7,i,22,
CR,702,7,7,2015,Mcomeau,20,I2,2,7,m,25,
CR,703,7,7,2015,Mcomeau,20,I2,2,7,m,32,
CR,704,7,7,2015,Mcomeau,20,I2,2,7,i,17,
CR,705,7,7,2015,Mcomeau,20,I2,2,7,m,41,
CR,706,7,7,2015,Mcomeau,20,I2,2,7,i,9,
CR,707,7,7,2015,Mcomeau,20,I2,2,7,i,10,
CR,708,7,7,2015,Mcomeau,20,I2,2,7,i,8,
CR,709,7,7,2015,Mcomeau,20,I2,2,7,i,18,
CR,710,7,7,2015,Mcomeau,20,I2,2,7,m,38,
CR,711,7,7,2015,Mcomeau,20,I2,2,7,m,41,
CR,712,7,7,2015,Mcomeau,20,I2,2,7,i,10,
CR,713,7,7,2015,Mcomeau,20,I2,2,7,i,16,
CR,714,7,7,2015,Mcomeau,20,I2,2,7,f,32,
CR,715,7,7,2015,Mcomeau,20,I2,2,7,i,13,
CR,716,7,7,2015,Mcomeau,20,I2,2,7,i,16,
CR,717,7,7,2015,Mcomeau,20,I2,2,7,i,12,
CR,718,7,7,2015,Mcomeau,20,I2,2,7,i,9,
CR,719,7,7,2015,Gpaulin,20,I2,2,1,f,66,
CR,720,7,7,2015,Gpaulin,20,I2,2,1,i,20,
CR,721,7,7,2015,Gpaulin,20,I2,2,1,m,28,
CR,722,7,7,2015,Gpaulin,20,I2,2,1,i,12,
CR,723,7,7,2015,Gpaulin,20,I2,2,1,i,17,
CR,724,7,7,2015,Gpaulin,20,I2,2,1,f,50,
CR,725,7,7,2015,Gpaulin,20,I2,2,1,f,18,
CR,726,7,7,2015,Gpaulin,20,I2,2,1,i,14,
CR,727,7,7,2015,Gpaulin,20,I2,2,1,i,17,
CR,728,7,7,2015,Gpaulin,20,I2,2,1,f,23,
CR,729,7,7,2015,Gpaulin,20,I2,2,1,i,12,
CR,730,7,7,2015,Gpaulin,20,I2,2,1,i,15,
CR,731,7,7,2015,Gpaulin,20,I2,2,1,m,23,
CR,732,7,7,2015,Gpaulin,20,I2,2,1,i,13,
CR,733,7,7,2015,Gpaulin,20,I2,2,1,i,15,
CR,734,7,7,2015,Gpaulin,20,I2,2,1,f,31,
CR,735,7,7,2015,Gpaulin,20,I2,2,1,i,11,
CR,736,7,7,2015,Gpaulin,20,I2,2,1,i,12,
CR,737,7,7,2015,Gpaulin,20,I2,2,1,f,38,
CR,738,7,7,2015,Gpaulin,20,I2,2,1,f,34,
CR,739,7,7,2015,Gpaulin,20,I2,2,1,i,17,
CR,740,7,7,2015,Gpaulin,20,I2,2,1,m,38,
CR,741,7,7,2015,Gpaulin,20,I2,2,1,i,12,
CR,742,7,7,2015,Gpaulin,20,I2,2,1,i,18,
CR,743,7,7,2015,Gpaulin,20,I2,2,1,f,68,
CR,744,7,7,2015,Gpaulin,20,I2,2,1,m,21,
CR,745,7,7,2015,Gpaulin,20,I2,2,1,i,14,
CR,746,7,7,2015,Gpaulin,20,I2,2,1,i,20,
CR,747,7,7,2015,Gpaulin,20,I2,2,1,f,23,
CR,748,7,7,2015,Gpaulin,20,I2,2,1,i,13,
CR,749,7,7,2015,Gpaulin,20,I2,2,1,f,20,
CR,750,7,7,2015,Gpaulin,20,I2,2,1,f,23,
CR,751,7,7,2015,Gpaulin,20,I2,2,1,f,34,
CR,752,7,7,2015,Gpaulin,20,I2,2,1,f,24,
CR,753,7,7,2015,Gpaulin,20,I2,2,1,i,14,
CR,754,7,7,2015,Gpaulin,20,I2,2,2,f,35,
CR,755,7,7,2015,Gpaulin,20,I2,2,2,i,12,
CR,756,7,7,2015,Gpaulin,20,I2,2,2,i,34,
CR,757,7,7,2015,Gpaulin,20,I2,2,2,i,14,
CR,758,7,7,2015,Gpaulin,20,I2,2,2,i,10,
CR,759,7,7,2015,Gpaulin,20,I2,2,2,i,12,
CR,760,7,7,2015,Gpaulin,20,I2,2,2,i,20,
CR,761,7,7,2015,Gpaulin,20,I2,2,2,i,10,
CR,762,7,7,2015,Gpaulin,20,I2,2,2,i,19,
CR,763,7,7,2015,Gpaulin,20,I2,2,2,i,13,
CR,764,7,7,2015,Gpaulin,20,I2,2,2,i,14,
CR,765,7,7,2015,Gpaulin,20,I2,2,2,i,21,
CR,766,7,7,2015,Gpaulin,20,I2,2,2,i,15,
CR,767,7,7,2015,Gpaulin,20,I2,2,2,f,26,
CR,768,7,7,2015,Gpaulin,20,I2,2,2,i,13,
CR,769,7,7,2015,Gpaulin,20,I2,2,2,i,16,
CR,770,7,7,2015,Gpaulin,20,I2,2,2,i,18,
CR,771,7,7,2015,Gpaulin,20,I2,2,2,i,13,
CR,772,7,7,2015,Gpaulin,20,I2,2,2,f,22,
CR,773,7,7,2015,Gpaulin,20,I2,2,2,i,12,
CR,774,7,7,2015,Gpaulin,20,I2,2,2,m,21,
CR,775,7,7,2015,Gpaulin,20,I2,2,2,m,42,
CR,776,7,7,2015,Gpaulin,20,I2,2,2,i,14,
CR,777,7,7,2015,Gpaulin,20,I2,2,2,i,10,
CR,778,7,7,2015,Gpaulin,20,I2,2,2,f,53,
CR,779,7,7,2015,Gpaulin,20,I2,2,2,f,33,
CR,780,7,7,2015,Gpaulin,20,I2,2,2,f,38,
CR,781,7,7,2015,Gpaulin,20,I2,2,2,m,43,
CR,782,7,7,2015,Gpaulin,20,I2,2,2,i,15,
CR,783,7,7,2015,Gpaulin,20,I2,2,3,i,20,
CR,784,7,7,2015,Gpaulin,20,I2,2,3,m,28,
CR,785,7,7,2015,Gpaulin,20,I2,2,3,i,18,
CR,786,7,7,2015,Gpaulin,20,I2,2,3,i,17,
CR,787,7,7,2015,Gpaulin,20,I2,2,3,i,12,
CR,788,7,7,2015,Gpaulin,20,I2,2,3,m,22,
CR,789,7,7,2015,Gpaulin,20,I2,2,3,m,39,
CR,790,7,7,2015,Gpaulin,20,I2,2,3,i,14,
CR,791,7,7,2015,Gpaulin,20,I2,2,3,f,30,
CR,792,7,7,2015,Gpaulin,20,I2,2,3,i,20,
CR,793,7,7,2015,Gpaulin,20,I2,2,3,i,15,
CR,794,7,7,2015,Gpaulin,20,I2,2,3,i,18,
CR,795,7,7,2015,Gpaulin,20,I2,2,3,f,43,
CR,796,7,7,2015,Gpaulin,20,I2,2,3,f,26,
CR,797,7,7,2015,Gpaulin,20,I2,2,3,i,20,
CR,798,7,7,2015,Gpaulin,20,I2,2,3,i,11,
CR,799,7,7,2015,Gpaulin,20,I2,2,3,f,30,
CR,800,7,7,2015,Gpaulin,20,I2,2,3,i,14,
CR,801,7,7,2015,Gpaulin,20,I2,2,3,m,55,
CR,802,7,7,2015,Gpaulin,20,I2,2,3,f,47,
CR,803,7,7,2015,Gpaulin,20,I2,2,3,i,22,
CR,804,7,7,2015,Gpaulin,20,I2,2,3,i,13,
CR,805,7,7,2015,Gpaulin,20,I2,2,3,i,9,
CR,806,7,7,2015,Gpaulin,20,I2,2,3,m,32,
CR,807,7,7,2015,Gpaulin,20,I2,2,4,m,29,
CR,808,7,7,2015,Gpaulin,20,I2,2,4,f,23,
CR,809,7,7,2015,Gpaulin,20,I2,2,4,i,13,
CR,810,7,7,2015,Gpaulin,20,I2,2,4,i,15,
CR,811,7,7,2015,Gpaulin,20,I2,2,4,f,25,
CR,812,7,7,2015,Gpaulin,20,I2,2,4,f,42,
CR,813,7,7,2015,Gpaulin,20,I2,2,4,m,38,
CR,814,7,7,2015,Gpaulin,20,I2,2,4,f,30,
CR,815,7,7,2015,Gpaulin,20,I2,2,4,m,24,
CR,816,7,7,2015,Gpaulin,20,I2,2,4,i,16,
CR,817,7,7,2015,Gpaulin,20,I2,2,4,i,23,
CR,818,7,7,2015,Gpaulin,20,I2,2,4,f,30,
CR,819,7,7,2015,Gpaulin,20,I2,2,4,i,12,
CR,820,7,7,2015,Gpaulin,20,I2,2,4,f,26,
CR,821,7,7,2015,Gpaulin,20,I2,2,4,f,58,
CR,822,7,7,2015,Gpaulin,20,I2,2,4,f,31,
CR,823,7,7,2015,Gpaulin,20,I2,2,4,i,9,
CR,824,7,7,2015,Gpaulin,20,I2,2,4,i,14,
CR,825,7,7,2015,Gpaulin,20,I2,2,4,m,24,
CR,826,7,7,2015,Bcomeau,20,I2,2,5,i,13,
CR,827,7,7,2015,Bcomeau,20,I2,2,5,i,9,
CR,828,7,7,2015,Bcomeau,20,I2,2,5,i,13,
CR,829,7,7,2015,Bcomeau,20,I2,2,5,i,13,
CR,830,7,7,2015,Bcomeau,20,I2,2,5,i,10,
CR,831,7,7,2015,Bcomeau,20,I2,2,5,i,13,
CR,832,7,7,2015,Bcomeau,20,I2,2,5,i,16,
CR,833,7,7,2015,Bcomeau,20,I2,2,5,i,10,
CR,834,7,7,2015,Bcomeau,20,I2,2,5,i,15,
CR,835,7,7,2015,Bcomeau,20,I2,2,5,i,15,
CR,836,7,7,2015,Bcomeau,20,I2,2,5,i,17,
CR,837,7,7,2015,Bcomeau,20,I2,2,5,i,15,
CR,838,7,7,2015,Bcomeau,20,I2,2,5,i,18,
CR,839,7,7,2015,Bcomeau,20,I2,2,5,i,16,
CR,840,7,7,2015,Bcomeau,20,I2,2,5,i,13,
CR,841,7,7,2015,Bcomeau,20,I2,2,5,f,23,
CR,842,7,7,2015,Bcomeau,20,I2,2,5,f,26,
CR,843,7,7,2015,Bcomeau,20,I2,2,5,b1,75,
CR,844,7,7,2015,Bcomeau,20,I2,2,5,f,34,
CR,845,7,7,2015,Bcomeau,20,I2,2,5,f,19,
CR,846,7,7,2015,Bcomeau,20,I2,2,5,f,26,
CR,847,7,7,2015,Bcomeau,20,I2,2,5,f,51,
CR,848,7,7,2015,Bcomeau,20,I2,2,5,m,24,
