Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire
587,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,8,,,,0,0,0,0,1,1,0,Simple,LS
588,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,9,m,22,,0,0,0,0,1,1,1,Simple,
589,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,10,i,17,,0,0,0,0,1,1,1,Simple,
590,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,10,i,18,,0,0,0,0,1,1,1,Simple,
591,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,11,i,8,,0,0,0,0,1,1,1,Simple,
592,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,11,m,44,,0,0,0,0,1,1,1,Simple,
593,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,11,i,8,,0,0,0,0,1,1,1,Simple,
594,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,12,f,69,,0,0,0,0,1,1,0,Simple,
595,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,13,,,,0,0,0,0,1,1,0,Simple,
596,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,14,,,,0,0,0,0,1,1,0,Simple,
597,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,15,f,54,,0,0,0,0,1,1,1,Simple,
598,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,15,i,18,,0,0,0,0,1,1,1,Simple,
599,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,15,f,29,,0,0,0,0,1,1,1,Simple,
600,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,16,,,,0,0,0,0,1,1,0,Simple,
601,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,17,f,70,,0,0,0,0,1,1,0,Simple,
602,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,18,,,,0,0,0,0,1,1,0,Simple,
603,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,19,f,45,,0,0,0,0,1,1,0,Simple,
604,18,7,2006,Elandry,4750.562,6456.47,4750.578,6456.546,34,CI3,3,20,b3,84,,0,0,0,0,1,1,0,Simple,
605,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,1,,,,0,0,1,0,0,1,0,Simple,
606,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,2,f,55,,0,0,1,0,0,1,1,Simple,
607,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,2,i,11,,0,0,1,0,0,1,1,Simple,
608,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,2,m,24,,0,0,1,0,0,1,1,Simple,
609,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,3,i,12,,0,0,1,0,0,1,1,Simple,
610,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,4,,,,0,0,1,0,0,1,1,Simple,
611,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,5,b3,82,,0,0,1,0,0,1,1,Simple,
612,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,6,,,,0,0,1,0,0,1,1,Simple,
613,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,7,m,24,,0,0,1,0,0,1,1,Simple,
614,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,8,f,32,,0,0,1,0,0,1,1,Simple,
615,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,9,i,16,,0,0,1,0,0,1,1,Simple,
616,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,10,m,34,,0,0,1,0,0,1,1,Simple,
617,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,10,f,68,,0,0,1,0,0,1,1,Simple,
618,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,11,m,47,,0,0,0,0,0,1,1,Simple,
619,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,11,m,36,,0,0,0,0,0,1,1,Simple,
620,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,12,m,24,,0,0,1,0,0,1,1,Simple,
621,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,13,,,,0,0,1,0,0,1,1,Simple,
622,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,14,m,21,,0,0,1,0,0,1,1,Simple,LS
623,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,15,f,69,,0,0,1,0,0,1,1,Simple,
624,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,16,m,31,,0,0,1,0,0,1,1,Simple,
625,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,17,i,18,,0,0,1,0,0,1,1,Simple,LS
626,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,18,m,45,,0,0,1,0,0,1,1,Simple,LS
627,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,19,m,84,,0,0,1,0,0,1,1,Simple,
628,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,19,f,54,,0,0,1,0,0,1,1,Simple,
629,18,7,2006,Gpaulin,4750.598,6456.433,4750.599,6456.513,31,CI3,4,20,,,,0,0,1,0,0,1,1,Simple,LS
630,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,1,m,22,,0,0,1,0,0,1,0,Simple,
631,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,2,,,,0,0,1,0,0,1,0,Simple,
632,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,3,,,,0,0,1,0,0,1,0,Simple,
633,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,4,,,,0,0,1,0,0,0,0,Simple,
634,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,5,,,,0,0,1,0,0,0,0,Simple,
635,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,6,m,32,,0,0,1,0,0,1,0,Simple,
636,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,7,,,,0,0,1,0,0,1,0,Simple,
637,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,8,m,47,,0,0,1,0,0,1,0,Simple,
638,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,8,i,17,,0,0,1,0,0,1,0,Simple,
639,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,9,,,,0,0,1,0,0,1,0,Simple,
640,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,10,,,,0,0,1,0,0,1,0,Simple,
641,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,11,,,,0,0,1,0,0,1,0,Simple,
642,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,12,m,35,,0,0,1,0,0,1,0,Simple,
643,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,13,f,67,,0,0,1,0,0,1,0,Simple,
644,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,14,f,58,,0,0,1,0,0,1,0,Simple,
645,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,15,,,,0,0,1,0,0,1,0,Simple,
646,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,16,f,43,,0,0,1,0,0,1,0,Simple,
647,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,17,m,40,,0,0,1,0,0,1,0,Simple,
648,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,18,,,,0,0,1,0,0,1,0,Simple,
649,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,19,,,,0,0,1,0,0,1,0,Simple,2LS
650,18,7,2006,Rvienneau,4750.598,6456.433,4750.599,6456.513,31,CI3,4,20,f,40,,0,0,1,0,0,1,0,Simple,
1591,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,1,,,,0,0,0,0,1,1,0,Simple,
1592,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,2,m,22,,0,0,0,0,1,1,0,Simple,
1593,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,3,i,18,,0,0,0,0,1,1,0,Simple,
1594,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,4,,,,0,0,0,0,1,1,0,Simple,
1595,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,5,,,,0,0,0,0,1,1,0,Simple,
1596,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,6,m,21,,0,0,0,0,1,1,0,Simple,
1597,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,7,i,12,,0,0,0,0,1,1,0,Simple,
1598,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,7,m,75,,0,0,0,0,1,1,0,Simple,
1599,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,7,m,24,,0,0,0,0,1,1,0,Simple,
1600,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,7,f,65,,0,0,0,0,1,1,0,Simple,
1601,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,8,,,,0,0,0,0,1,1,0,Simple,
1602,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,9,,,,0,0,0,0,1,1,0,Simple,
1603,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,10,,,,0,0,0,0,1,1,0,Simple,
1604,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,11,i,18,,0,0,0,0,1,1,0,Simple,
1605,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,12,m,20,,0,0,0,0,1,1,0,Simple,
1606,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,13,i,15,,0,0,0,0,1,1,0,Simple,
1607,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,14,,,,0,0,0,0,1,1,0,Simple,
1608,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,15,,,,0,0,0,0,1,1,0,Simple,
1609,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,16,,,,0,0,0,0,1,1,0,Simple,
1610,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,17,,,,0,0,0,0,1,1,0,Simple,
1611,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,18,,,,0,0,0,0,1,1,0,Simple,
1612,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,19,m,65,,0,0,1,0,1,1,0,Simple,
1613,19,7,2006,Elandry,4750.611,6452.807,4750.609,6452.888,26,I2,1,20,,,,0,0,1,1,1,1,0,Simple,
1614,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,1,f,41,,0,0,1,0,1,1,0,Simple,
1615,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,1,f,22,,0,0,1,0,1,1,0,Simple,
1616,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,2,,,,0,0,1,0,1,0,0,Simple,
1617,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,3,,,,0,0,1,0,1,1,0,Simple,
1618,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,4,f,48,,0,0,1,1,1,1,0,Simple,
1619,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,4,m,21,,0,0,1,1,1,1,0,Simple,
1620,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,4,m,55,,0,0,1,1,1,1,0,Simple,
1621,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,4,m,81,,0,0,1,1,1,1,0,Simple,
1622,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,4,m,24,,0,0,1,1,1,1,0,Simple,
1623,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,5,,,,0,0,1,0,1,0,0,Simple,
1624,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,6,m,29,,0,0,1,0,1,0,1,Simple,
1625,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,7,,,,0,0,1,0,1,0,0,Simple,
1626,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,8,,,,0,0,1,0,1,0,0,Simple,
1627,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,9,,,,0,0,1,0,1,0,0,Simple,
1628,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,10,,,,0,0,1,0,1,0,0,Simple,
1629,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,11,,,,0,0,1,0,1,0,0,Simple,
1630,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,12,m,76,,0,0,1,0,1,0,0,Simple,
1631,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,13,m,71,,0,0,1,0,1,0,0,Simple,
1632,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,14,,,,0,0,1,0,1,0,0,Simple,LS
1633,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,15,,,,0,0,1,0,1,0,0,Simple,
1634,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,16,,,,0,0,1,0,1,0,0,Simple,
1635,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,17,m,58,,0,0,1,1,1,0,0,Simple,
1636,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,17,f,74,,0,0,1,1,1,0,0,Simple,
1637,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,18,m,71,,0,0,1,1,1,1,0,Simple,
1638,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,19,m,64,,0,0,1,1,1,0,0,Simple,
1639,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,20,m,22,,0,0,1,1,1,0,0,Simple,
1640,19,7,2006,Gpaulin,4750.611,6452.807,4750.609,6452.888,26,I2,1,20,f,45,,0,0,1,1,1,0,0,Simple,
1641,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,1,i,12,,0,0,0,0,1,1,1,Simple,LS
1642,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,1,i,12,,0,0,0,0,1,1,1,Simple,
1643,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,2,m,41,,0,0,0,0,1,1,1,Simple,LS
1644,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,2,i,19,,0,0,0,0,1,1,1,Simple,
1645,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,2,i,12,,0,0,0,0,1,1,1,Simple,
1646,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,3,i,13,,0,0,0,0,1,1,1,Simple,LS
1647,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,3,i,10,,0,0,0,0,1,1,1,Simple,
1648,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,3,i,10,,0,0,0,0,1,1,1,Simple,
1649,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,3,i,12,,0,0,0,0,1,1,1,Simple,
1650,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,4,m,25,,0,0,0,0,1,1,0,Simple,
1651,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,5,f,44,,0,0,0,0,1,1,0,Simple,
1652,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,5,f,25,,0,0,0,0,1,1,0,Simple,
1653,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,6,f,30,,0,0,1,0,1,1,1,Simple,
1654,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,6,f,39,,0,0,1,0,1,1,1,Simple,
1655,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,6,i,15,,0,0,1,0,1,1,1,Simple,
1656,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,,,,0,0,0,0,1,1,0,Simple,2LS
1657,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,8,m,54,,0,0,0,0,1,1,1,Simple,
1658,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,9,f,34,,0,0,0,0,1,1,1,Simple,LS
1659,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,10,,,,0,0,0,0,1,1,0,Simple,
1660,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,11,f,21,,0,0,0,0,1,1,0,Simple,
1661,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,11,i,12,,0,0,0,0,1,1,0,Simple,
1662,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,12,,,,0,0,0,0,1,1,0,Simple,LS
1663,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,13,i,13,,0,0,0,0,1,1,0,Simple,
1664,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,14,,,,0,0,0,0,1,1,1,Simple,
1665,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,15,m,23,,0,0,0,0,1,1,1,Simple,
1666,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,15,f,62,,0,0,0,0,1,1,1,Simple,
1667,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,16,f,21,,0,0,1,0,1,1,0,Simple,LS
1668,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,16,i,15,,0,0,1,0,1,1,1,Simple,
1669,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,17,m,75,,0,0,0,0,1,1,1,Simple,
1670,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,17,i,15,,0,0,0,0,1,1,1,Simple,
1671,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,18,m,38,,0,0,0,0,1,1,1,Simple,LS
1672,19,7,2006,Bcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,18,m,21,,0,0,0,0,1,1,1,Simple,
1675,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,1,i,16,,0,0,0,0,1,1,1,Simple,
1676,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,1,i,16,,0,0,0,0,1,1,1,Simple,
1677,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,1,m,29,,0,0,0,0,1,1,1,Simple,
1678,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,2,,,,0,0,0,0,1,1,1,Simple,3LS
1679,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,3,f,22,,0,0,0,0,1,1,1,Simple,LS
1680,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,3,f,45,,0,0,0,0,1,1,1,Simple,
1681,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,3,f,22,,0,0,0,0,1,1,1,Simple,
1682,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,4,m,23,,0,0,0,0,1,1,1,Simple,
1683,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,5,,,,0,0,1,0,1,1,1,Simple,
1685,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,m,26,,0,0,0,0,1,1,1,Simple,
1686,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,i,16,,0,0,0,0,1,1,1,Simple,
1687,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,i,16,,0,0,0,0,1,1,1,Simple,
1688,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,f,55,,0,0,0,0,1,1,1,Simple,
1689,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,f,66,,0,0,0,0,1,1,1,Simple,
1690,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,f,22,,0,0,0,0,1,1,1,Simple,
1691,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,f,22,,0,0,0,0,1,1,1,Simple,
1692,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,7,f,29,,0,0,0,0,1,1,1,Simple,
1693,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,8,f,26,,0,0,0,0,1,1,1,Simple,LS
1694,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,8,m,22,,0,0,0,0,1,1,1,Simple,LS
1695,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,8,m,22,,0,0,0,0,1,1,1,Simple,
1696,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,9,i,16,,0,0,0,0,1,1,1,Simple,
1697,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,9,m,71,,0,0,0,0,1,1,1,Simple,
1698,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,9,m,29,,0,0,0,0,1,1,1,Simple,
1699,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,9,m,22,,0,0,0,0,1,1,1,Simple,
1700,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,9,f,28,,0,0,0,0,1,1,1,Simple,
1701,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,9,f,58,,0,0,0,0,1,1,1,Simple,
1702,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,9,f,26,,0,0,0,0,1,1,1,Simple,
1703,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,10,f,24,,0,0,1,0,1,1,1,Simple,LS
1704,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,11,m,45,,0,0,1,0,1,1,1,Simple,
1705,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,12,m,65,,0,0,1,0,1,1,1,Simple,
1706,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,12,m,44,,0,0,1,0,1,1,1,Simple,
1707,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,12,m,23,,0,0,1,0,1,1,1,Simple,
1708,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,13,m,39,,0,0,0,0,1,1,1,Simple,LS
1709,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,13,i,12,,0,0,0,0,1,1,1,Simple,LS
1710,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,13,f,23,,0,0,0,0,1,1,1,Simple,
1712,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,15,,,,0,0,1,0,0,0,0,Simple,
1713,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,16,m,32,,0,0,1,1,1,1,1,Simple,
1714,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,16,m,71,,0,0,1,1,1,1,1,Simple,
1715,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,16,i,16,,0,0,1,1,1,1,1,Simple,
1716,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,16,f,24,,0,0,1,1,1,1,1,Simple,
1717,19,7,2006,Mcomeau,4750.53,6452.768,4750.532,6452.843,22,I2,2,16,f,25,,0,0,1,1,1,1,1,Simple,
1722,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,1,m,51,,0,0,0,0,1,1,1,Simple,
1723,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,1,f,35,,0,0,0,0,1,1,1,Simple,
1724,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,1,m,28,,0,0,0,0,1,1,1,Simple,
1725,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,2,f,49,,0,0,0,0,1,1,1,Simple,
1726,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,2,f,75,,0,0,0,0,1,1,1,Simple,
1727,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,2,m,71,,0,0,0,0,1,1,1,Simple,
1728,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,3,m,66,,0,0,0,0,1,1,1,Simple,
1729,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,4,m,81,,0,0,0,0,1,1,0,Simple,
1730,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,5,,,,0,0,0,0,1,1,0,Simple,
1731,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,6,,,,0,0,0,0,1,1,0,Simple,
1732,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,7,,,,0,0,0,0,1,1,0,Simple,
1738,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,13,,,,0,0,0,0,1,1,0,Simple,
1739,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,14,,,,0,0,0,0,1,1,0,Simple,
