Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
2145,13,7,2010,Rdoucette,,,,,20,I8,1,11,m,28,,,,,,,,,,,,
2146,13,7,2010,Rdoucette,,,,,20,I8,1,11,f,34,,,,,,,,,,,,
2147,13,7,2010,Rdoucette,,,,,20,I8,1,11,m,50,,,,,,,,,,,,
2148,13,7,2010,Rdoucette,,,,,20,I8,1,12,f,46,,,,,,,,,,,,
2149,13,7,2010,Rdoucette,,,,,20,I8,1,12,m,70,,,,,,,,,,,,
2150,13,7,2010,Rdoucette,,,,,20,I8,1,12,m,50,,,,,,,,,,,,
2151,13,7,2010,Rdoucette,,,,,20,I8,1,13,f,36,,,,,,,,,,,,
2152,13,7,2010,Rdoucette,,,,,20,I8,1,13,m,59,,,,,,,,,,,,
2153,13,7,2010,Rdoucette,,,,,20,I8,1,13,m,32,,,,,,,,,,,,
2154,13,7,2010,Rdoucette,,,,,20,I8,1,14,m,40,,,,,,,,,,,,
2155,13,7,2010,Rdoucette,,,,,20,I8,1,15,m,41,,,,,,,,,,,,
2156,13,7,2010,Rdoucette,,,,,14,I8,2,1,f,72,,,,,,,,,,,,
2157,13,7,2010,Rdoucette,,,,,14,I8,2,1,m,39,,,,,,,,,,,,
2158,13,7,2010,Rdoucette,,,,,14,I8,2,1,m,31,,,,,,,,,,,,
2159,13,7,2010,Rdoucette,,,,,14,I8,2,2,m,29,,,,,,,,,,,,
2160,13,7,2010,Rdoucette,,,,,14,I8,2,2,m,50,,,,,,,,,,,,
2161,13,7,2010,Rdoucette,,,,,14,I8,2,2,m,24,,,,,,,,,,,,
2162,13,7,2010,Rdoucette,,,,,14,I8,2,3,,,,,,,,,,,,,,
2163,13,7,2010,Rdoucette,,,,,14,I8,2,4,m,60,,,,,,,,,,,,
2164,13,7,2010,Rdoucette,,,,,14,I8,2,4,f,36,,,,,,,,,,,,
2165,13,7,2010,Rdoucette,,,,,14,I8,2,4,m,30,,,,,,,,,,,,
2166,13,7,2010,Rdoucette,,,,,14,I8,2,5,m,30,,,,,,,,,,,,
2167,13,7,2010,Rdoucette,,,,,14,I8,2,5,m,28,,,,,,,,,,,,
2168,13,7,2010,Rdoucette,,,,,14,I8,2,5,m,52,,,,,,,,,,,,
2169,13,7,2010,Rdoucette,,,,,14,I8,2,6,f,32,,,,,,,,,,,,
2170,13,7,2010,Rdoucette,,,,,14,I8,2,6,f,52,,,,,,,,,,,,
2171,13,7,2010,Rdoucette,,,,,14,I8,2,7,f,48,,,,,,,,,,,,
2172,13,7,2010,Rdoucette,,,,,14,I8,2,8,f,32,,,,,,,,,,,,
2173,13,7,2010,Rdoucette,,,,,14,I8,2,8,m,75,,,,,,,,,,,,
2174,13,7,2010,Rdoucette,,,,,14,I8,2,8,f,50,,,,,,,,,,,,
2175,13,7,2010,Rdoucette,,,,,14,I8,2,9,m,35,,,,,,,,,,,,
2176,13,7,2010,Rdoucette,,,,,14,I8,2,9,f,59,,,,,,,,,,,,
2177,13,7,2010,Rdoucette,,,,,14,I8,2,9,f,41,,,,,,,,,,,,
2178,13,7,2010,Rdoucette,,,,,14,I8,2,10,m,58,,,,,,,,,,,,
2179,13,7,2010,Rdoucette,,,,,14,I8,2,10,m,49,,,,,,,,,,,,
2180,13,7,2010,Rdoucette,,,,,14,I8,2,10,m,42,,,,,,,,,,,,
2181,13,7,2010,Rdoucette,,,,,14,I8,2,11,m,59,,,,,,,,,,,,
2182,13,7,2010,Rdoucette,,,,,14,I8,2,11,m,51,,,,,,,,,,,,
2183,13,7,2010,Rdoucette,,,,,14,I8,2,12,m,63,,,,,,,,,,,,
2184,13,7,2010,Rdoucette,,,,,14,I8,2,12,f,32,,,,,,,,,,,,
2185,13,7,2010,Rdoucette,,,,,14,I8,2,12,m,60,,,,,,,,,,,,
2186,13,7,2010,Rdoucette,,,,,14,I8,2,13,m,33,,,,,,,,,,,,
2187,13,7,2010,Rdoucette,,,,,14,I8,2,13,m,57,,,,,,,,,,,,
2188,13,7,2010,Rdoucette,,,,,14,I8,2,13,m,47,,,,,,,,,,,,
2189,13,7,2010,Rdoucette,,,,,14,I8,2,13,m,91,,,,,,,,,,,,
2190,13,7,2010,Rdoucette,,,,,14,I8,2,14,f,70,,,,,,,,,,,,
2191,13,7,2010,Rdoucette,,,,,14,I8,2,14,f,49,,,,,,,,,,,,
2192,13,7,2010,Rdoucette,,,,,14,I8,2,14,m,29,,,,,,,,,,,,
2193,13,7,2010,Mcomeau,,,,,14,I8,2,7,m,70,,,,,,,,,,,,
2194,13,7,2010,Mcomeau,,,,,14,I8,2,7,f,42,,,,,,,,,,,,
2195,13,7,2010,Mcomeau,,,,,14,I8,2,7,f,52,,,,,,,,,,,,
2196,13,7,2010,Mcomeau,,,,,14,I8,2,7,f,45,,,,,,,,,,,,
2197,13,7,2010,Mcomeau,,,,,14,I8,2,8,m,31,,,,,,,,,,,,
2198,13,7,2010,Mcomeau,,,,,14,I8,2,8,m,52,,,,,,,,,,,,
2199,13,7,2010,Mcomeau,,,,,14,I8,2,8,m,36,,,,,,,,,,,,
2200,13,7,2010,Mcomeau,,,,,14,I8,2,8,i,11,,,,,,,,,,,,
2201,13,7,2010,Mcomeau,,,,,14,I8,2,8,i,15,,,,,,,,,,,,
2202,13,7,2010,Mcomeau,,,,,14,I8,2,8,m,44,,,,,,,,,,,,
2203,13,7,2010,Mcomeau,,,,,14,I8,2,8,m,20,,,,,,,,,,,,
2204,13,7,2010,Mcomeau,,,,,14,I8,2,8,f,56,,,,,,,,,,,,
2205,13,7,2010,Mcomeau,,,,,14,I8,2,9,f,41,,,,,,,,,,,,
2206,13,7,2010,Mcomeau,,,,,14,I8,2,9,f,63,,,,,,,,,,,,
2207,13,7,2010,Mcomeau,,,,,14,I8,2,10,m,31,,,,,,,,,,,,
2208,13,7,2010,Mcomeau,,,,,14,I8,2,10,f,32,,,,,,,,,,,,
2209,13,7,2010,Mcomeau,,,,,14,I8,2,10,m,43,,,,,,,,,,,,
2210,13,7,2010,Mcomeau,,,,,14,I8,2,10,m,53,,,,,,,,,,,,
2211,13,7,2010,Mcomeau,,,,,14,I8,2,11,m,62,,,,,,,,,,,,
2212,13,7,2010,Mcomeau,,,,,14,I8,2,11,m,75,,,,,,,,,,,,
2213,13,7,2010,Mcomeau,,,,,14,I8,2,11,m,85,,,,,,,,,,,,
2214,13,7,2010,Mcomeau,,,,,14,I8,2,11,f,42,,,,,,,,,,,,
2215,13,7,2010,Mcomeau,,,,,14,I8,2,11,f,47,,,,,,,,,,,,
2216,13,7,2010,Mcomeau,,,,,14,I8,2,12,m,46,,,,,,,,,,,,
2217,13,7,2010,Mcomeau,,,,,14,I8,2,12,f,36,,,,,,,,,,,,
2218,13,7,2010,Mcomeau,,,,,14,I8,2,12,i,12,,,,,,,,,,,,
2219,13,7,2010,Mcomeau,,,,,14,I8,2,12,f,65,,,,,,,,,,,,
2220,13,7,2010,Mcomeau,,,,,14,I8,2,13,f,47,,,,,,,,,,,,
2221,13,7,2010,Mcomeau,,,,,14,I8,2,13,f,33,,,,,,,,,,,,
2222,13,7,2010,Mcomeau,,,,,14,I8,2,14,b3,79,,,,,,,,,,,,
2223,13,7,2010,Mcomeau,,,,,14,I8,2,14,f,51,,,,,,,,,,,,
2224,13,7,2010,Mcomeau,,,,,14,I8,2,15,f,90,,,,,,,,,,,,
2225,13,7,2010,Mcomeau,,,,,14,I8,2,15,f,42,,,,,,,,,,,,
2226,13,7,2010,Mcomeau,,,,,14,I8,2,16,m,72,,,,,,,,,,,,
2227,13,7,2010,Mcomeau,,,,,14,I8,2,16,m,23,,,,,,,,,,,,
2228,13,7,2010,Mcomeau,,,,,14,I8,2,17,m,70,,,,,,,,,,,,
2229,13,7,2010,Mcomeau,,,,,14,I8,2,17,f,48,,,,,,,,,,,,
2230,13,7,2010,Mcomeau,,,,,14,I8,2,18,f,47,,,,,,,,,,,,
2231,13,7,2010,Mcomeau,,,,,14,I8,2,18,f,43,,,,,,,,,,,,
2232,13,7,2010,Mcomeau,,,,,14,I8,2,18,f,44,,,,,,,,,,,,
2233,13,7,2010,Mcomeau,,,,,14,I8,2,19,f,38,,,,,,,,,,,,
2234,13,7,2010,Mcomeau,,,,,14,I8,2,19,i,11,,,,,,,,,,,,
2235,13,7,2010,Mcomeau,,,,,14,I8,2,19,f,33,,,,,,,,,,,,
2236,13,7,2010,Mcomeau,,,,,14,I8,2,20,m,38,,,,,,,,,,,,
2237,13,7,2010,Mcomeau,,,,,14,I8,2,20,m,48,,,,,,,,,,,,
2238,13,7,2010,Mcomeau,,,,,14,I8,2,20,f,68,,,,,,,,,,,,
2239,13,7,2010,Mcomeau,,,,,14,I8,2,20,f,26,,,,,,,,,,,,
2240,13,7,2010,Mcomeau,,,,,14,I8,2,20,m,62,,,,,,,,,,,,
2241,13,7,2010,Rvienneau,,,,,15,I8,3,1,m,42,,,,,,,,,,,,
2242,13,7,2010,Rvienneau,,,,,15,I8,3,1,m,38,,,,,,,,,,,,
2243,13,7,2010,Rvienneau,,,,,15,I8,3,2,f,67,,,,,,,,,,,,
2244,13,7,2010,Rvienneau,,,,,15,I8,3,2,f,90,,,,,,,,,,,,
2245,13,7,2010,Rvienneau,,,,,15,I8,3,2,m,51,,,,,,,,,,,,
2246,13,7,2010,Rvienneau,,,,,15,I8,3,2,m,60,,,,,,,,,,,,
2247,13,7,2010,Rvienneau,,,,,15,I8,3,2,f,67,,,,,,,,,,,,
2248,13,7,2010,Rvienneau,,,,,15,I8,3,3,i,18,,,,,,,,,,,,
2249,13,7,2010,Rvienneau,,,,,15,I8,3,3,f,44,,,,,,,,,,,,
2250,13,7,2010,Rvienneau,,,,,15,I8,3,3,m,33,,,,,,,,,,,,
2251,13,7,2010,Rvienneau,,,,,15,I8,3,3,m,45,,,,,,,,,,,,
2252,13,7,2010,Rvienneau,,,,,15,I8,3,4,f,68,,,,,,,,,,,,
2253,13,7,2010,Rvienneau,,,,,15,I8,3,4,m,36,,,,,,,,,,,,
2254,13,7,2010,Rvienneau,,,,,15,I8,3,4,m,42,,,,,,,,,,,,
2255,13,7,2010,Rvienneau,,,,,15,I8,3,4,m,51,,,,,,,,,,,,
2256,13,7,2010,Rvienneau,,,,,15,I8,3,5,i,18,,,,,,,,,,,,
2257,13,7,2010,Rvienneau,,,,,15,I8,3,6,f,33,,,,,,,,,,,,
2258,13,7,2010,Rvienneau,,,,,15,I8,3,7,m,36,,,,,,,,,,,,
2259,13,7,2010,Rvienneau,,,,,15,I8,3,7,f,75,,,,,,,,,,,,
2260,13,7,2010,Rvienneau,,,,,15,I8,3,7,f,31,,,,,,,,,,,,
2261,13,7,2010,Rvienneau,,,,,15,I8,3,7,f,62,,,,,,,,,,,,
2262,13,7,2010,Rvienneau,,,,,15,I8,3,8,m,23,,,,,,,,,,,,
2263,13,7,2010,Rvienneau,,,,,15,I8,3,8,m,57,,,,,,,,,,,,
2264,13,7,2010,Rvienneau,,,,,15,I8,3,8,m,31,,,,,,,,,,,,
2265,13,7,2010,Rvienneau,,,,,15,I8,3,8,m,33,,,,,,,,,,,,
2266,13,7,2010,Rvienneau,,,,,15,I8,3,8,m,30,,,,,,,,,,,,
2267,13,7,2010,Rvienneau,,,,,15,I8,3,9,f,50,,,,,,,,,,,,
2268,13,7,2010,Rvienneau,,,,,15,I8,3,9,i,10,,,,,,,,,,,,
2269,13,7,2010,Rvienneau,,,,,15,I8,3,9,m,57,,,,,,,,,,,,
2270,13,7,2010,Rvienneau,,,,,15,I8,3,9,m,22,,,,,,,,,,,,
2271,13,7,2010,Rvienneau,,,,,15,I8,3,9,f,66,,,,,,,,,,,,
2272,13,7,2010,Rvienneau,,,,,15,I8,3,10,m,35,,,,,,,,,,,,
2273,13,7,2010,Rvienneau,,,,,15,I8,3,11,f,59,,,,,,,,,,,,
2274,13,7,2010,Rvienneau,,,,,15,I8,3,12,f,53,,,,,,,,,,,,
2275,13,7,2010,Rvienneau,,,,,15,I8,3,12,m,31,,,,,,,,,,,,
2276,13,7,2010,Rvienneau,,,,,15,I8,3,12,f,73,,,,,,,,,,,,
2277,13,7,2010,Rvienneau,,,,,15,I8,3,13,m,36,,,,,,,,,,,,
2278,13,7,2010,Rvienneau,,,,,15,I8,3,13,m,24,,,,,,,,,,,,
2279,13,7,2010,Rvienneau,,,,,15,I8,3,13,m,20,,,,,,,,,,,,
2280,13,7,2010,Rvienneau,,,,,15,I8,3,14,f,46,,,,,,,,,,,,
2281,13,7,2010,Rvienneau,,,,,15,I8,3,14,m,41,,,,,,,,,,,,
2282,13,7,2010,Rvienneau,,,,,15,I8,3,14,f,52,,,,,,,,,,,,
2283,13,7,2010,Rvienneau,,,,,15,I8,3,14,m,29,,,,,,,,,,,,
2284,13,7,2010,Rvienneau,,,,,15,I8,3,15,i,13,,,,,,,,,,,,
2285,13,7,2010,Rvienneau,,,,,15,I8,3,15,f,30,,,,,,,,,,,,
2286,13,7,2010,Rvienneau,,,,,15,I8,3,16,m,44,,,,,,,,,,,,
2287,13,7,2010,Rvienneau,,,,,15,I8,3,16,f,41,,,,,,,,,,,,
2288,13,7,2010,Rvienneau,,,,,15,I8,3,16,f,77,,,,,,,,,,,,
2289,13,7,2010,Rvienneau,,,,,15,I8,3,16,m,48,,,,,,,,,,,,
2290,13,7,2010,Rvienneau,,,,,15,I8,3,16,m,20,,,,,,,,,,,,
2291,13,7,2010,Rvienneau,,,,,15,I8,3,17,m,25,,,,,,,,,,,,
2292,13,7,2010,Rvienneau,,,,,15,I8,3,17,m,29,,,,,,,,,,,,
2293,13,7,2010,Rvienneau,,,,,15,I8,3,17,f,32,,,,,,,,,,,,
2294,13,7,2010,Rvienneau,,,,,15,I8,3,17,m,26,,,,,,,,,,,,
2295,13,7,2010,Rvienneau,,,,,15,I8,3,18,f,32,,,,,,,,,,,,
2296,13,7,2010,Rvienneau,,,,,15,I8,3,18,m,23,,,,,,,,,,,,
2297,13,7,2010,Rvienneau,,,,,15,I8,3,18,m,46,,,,,,,,,,,,
2298,13,7,2010,Rvienneau,,,,,15,I8,3,19,m,56,,,,,,,,,,,,
2299,13,7,2010,Rvienneau,,,,,15,I8,3,19,f,64,,,,,,,,,,,,
2300,13,7,2010,Rvienneau,,,,,15,I8,3,20,m,43,,,,,,,,,,,,
2301,13,7,2010,Gpaulin,,,,,15,I8,3,1,f,30,,,,,,,,,,,,
2302,13,7,2010,Gpaulin,,,,,15,I8,3,2,f,35,,,,,,,,,,,,
2303,13,7,2010,Gpaulin,,,,,15,I8,3,2,m,42,,,,,,,,,,,,
2304,13,7,2010,Gpaulin,,,,,15,I8,3,2,f,66,,,,,,,,,,,,
2305,13,7,2010,Gpaulin,,,,,15,I8,3,2,m,46,,,,,,,,,,,,
2306,13,7,2010,Gpaulin,,,,,15,I8,3,2,m,52,,,,,,,,,,,,
2307,13,7,2010,Gpaulin,,,,,15,I8,3,3,m,52,,,,,,,,,,,,
2308,13,7,2010,Gpaulin,,,,,15,I8,3,3,f,80,,,,,,,,,,,,
2309,13,7,2010,Gpaulin,,,,,15,I8,3,3,i,10,,,,,,,,,,,,
2310,13,7,2010,Gpaulin,,,,,15,I8,3,3,m,70,,,,,,,,,,,,
2311,13,7,2010,Gpaulin,,,,,15,I8,3,4,,,,,,,,,,,,,,
2312,13,7,2010,Gpaulin,,,,,15,I8,3,5,i,12,,,,,,,,,,,,
2313,13,7,2010,Gpaulin,,,,,15,I8,3,6,f,35,,,,,,,,,,,,
2314,13,7,2010,Gpaulin,,,,,15,I8,3,6,f,55,,,,,,,,,,,,
2315,13,7,2010,Gpaulin,,,,,15,I8,3,6,m,85,,,,,,,,,,,,
2316,13,7,2010,Gpaulin,,,,,15,I8,3,7,m,79,,,,,,,,,,,,
2317,13,7,2010,Gpaulin,,,,,15,I8,3,8,m,66,,,,,,,,,,,,
2318,13,7,2010,Gpaulin,,,,,15,I8,3,9,m,57,,,,,,,,,,,,
2319,13,7,2010,Gpaulin,,,,,15,I8,3,9,f,35,,,,,,,,,,,,
2320,13,7,2010,Gpaulin,,,,,15,I8,3,10,f,75,,,,,,,,,,,,
2321,13,7,2010,Gpaulin,,,,,15,I8,3,10,m,78,,,,,,,,,,,,
2322,13,7,2010,Gpaulin,,,,,15,I8,3,11,f,60,,,,,,,,,,,,
2323,13,7,2010,Gpaulin,,,,,15,I8,3,11,m,45,,,,,,,,,,,,
2324,13,7,2010,Gpaulin,,,,,15,I8,3,12,f,35,,,,,,,,,,,,
2325,13,7,2010,Gpaulin,,,,,15,I8,3,12,f,75,,,,,,,,,,,,
2326,13,7,2010,Gpaulin,,,,,15,I8,3,13,i,15,,,,,,,,,,,,
2327,13,7,2010,Gpaulin,,,,,15,I8,3,13,m,81,,,,,,,,,,,,
2328,13,7,2010,Gpaulin,,,,,15,I8,3,13,m,75,,,,,,,,,,,,
2329,13,7,2010,Gpaulin,,,,,15,I8,3,14,f,72,,,,,,,,,,,,
2330,13,7,2010,Gpaulin,,,,,15,I8,3,14,f,26,,,,,,,,,,,,
2331,13,7,2010,Gpaulin,,,,,15,I8,3,14,m,25,,,,,,,,,,,,
2332,13,7,2010,Gpaulin,,,,,15,I8,3,14,m,30,,,,,,,,,,,,
2333,13,7,2010,Gpaulin,,,,,15,I8,3,15,i,15,,,,,,,,,,,,
2334,13,7,2010,Gpaulin,,,,,15,I8,3,15,f,54,,,,,,,,,,,,
2335,13,7,2010,Gpaulin,,,,,15,I8,3,15,m,20,,,,,,,,,,,,
2336,13,7,2010,Gpaulin,,,,,15,I8,3,15,m,35,,,,,,,,,,,,
2337,13,7,2010,Gpaulin,,,,,15,I8,3,15,m,26,,,,,,,,,,,,
2338,13,7,2010,Gpaulin,,,,,15,I8,3,15,m,35,,,,,,,,,,,,
2339,13,7,2010,Gpaulin,,,,,15,I8,3,16,b,105,,,,,,,,,,,,
2340,13,7,2010,Gpaulin,,,,,15,I8,3,16,m,35,,,,,,,,,,,,
2341,13,7,2010,Gpaulin,,,,,15,I8,3,16,f,30,,,,,,,,,,,,
2342,13,7,2010,Gpaulin,,,,,15,I8,3,16,m,22,,,,,,,,,,,,
2343,13,7,2010,Gpaulin,,,,,15,I8,3,16,f,55,,,,,,,,,,,,
2344,13,7,2010,Gpaulin,,,,,15,I8,3,17,f,50,,,,,,,,,,,,
2345,13,7,2010,Gpaulin,,,,,15,I8,3,17,f,24,,,,,,,,,,,,
2346,13,7,2010,Gpaulin,,,,,15,I8,3,17,i,12,,,,,,,,,,,,
2347,13,7,2010,Gpaulin,,,,,15,I8,3,18,i,18,,,,,,,,,,,,
2348,13,7,2010,Gpaulin,,,,,15,I8,3,18,f,56,,,,,,,,,,,,
2349,13,7,2010,Gpaulin,,,,,15,I8,3,18,i,15,,,,,,,,,,,,
2350,13,7,2010,Gpaulin,,,,,15,I8,3,19,m,65,,,,,,,,,,,,
2351,13,7,2010,Gpaulin,,,,,15,I8,3,19,i,18,,,,,,,,,,,,
2352,13,7,2010,Gpaulin,,,,,15,I8,3,20,m,22,,,,,,,,,,,,
2353,13,7,2010,Gpaulin,,,,,15,I8,3,20,f,42,,,,,,,,,,,,
2354,13,7,2010,Gpaulin,,,,,15,I8,3,20,m,20,,,,,,,,,,,,
2355,13,7,2010,Gpaulin,,,,,15,I8,4,1,m,30,,,,,,,,,,,,
2356,13,7,2010,Gpaulin,,,,,15,I8,4,1,m,31,,,,,,,,,,,,
2357,13,7,2010,Gpaulin,,,,,15,I8,4,1,m,38,,,,,,,,,,,,
2358,13,7,2010,Gpaulin,,,,,15,I8,4,2,f,26,,,,,,,,,,,,
2359,13,7,2010,Gpaulin,,,,,15,I8,4,2,m,30,,,,,,,,,,,,
2360,13,7,2010,Gpaulin,,,,,15,I8,4,2,m,37,,,,,,,,,,,,
2361,13,7,2010,Gpaulin,,,,,15,I8,4,3,m,40,,,,,,,,,,,,
2362,13,7,2010,Gpaulin,,,,,15,I8,4,3,f,28,,,,,,,,,,,,
2363,13,7,2010,Gpaulin,,,,,15,I8,4,4,m,35,,,,,,,,,,,,
2364,13,7,2010,Gpaulin,,,,,15,I8,4,5,m,71,,,,,,,,,,,,
2365,13,7,2010,Gpaulin,,,,,15,I8,4,6,f,55,,,,,,,,,,,,
2366,13,7,2010,Gpaulin,,,,,15,I8,4,7,f,47,,,,,,,,,,,,
2367,13,7,2010,Gpaulin,,,,,15,I8,4,8,m,35,,,,,,,,,,,,
2368,13,7,2010,Gpaulin,,,,,15,I8,4,8,f,41,,,,,,,,,,,,
2369,13,7,2010,Gpaulin,,,,,15,I8,4,8,f,75,,,,,,,,,,,,
2370,13,7,2010,Gpaulin,,,,,15,I8,4,8,f,55,,,,,,,,,,,,
2371,13,7,2010,Gpaulin,,,,,15,I8,4,9,m,75,,,,,,,,,,,,
2372,13,7,2010,Gpaulin,,,,,15,I8,4,10,m,65,,,,,,,,,,,,
2373,13,7,2010,Gpaulin,,,,,15,I8,4,10,f,60,,,,,,,,,,,,
2374,13,7,2010,Gpaulin,,,,,15,I8,4,10,f,75,,,,,,,,,,,,
2375,13,7,2010,Gpaulin,,,,,15,I8,4,11,f,35,,,,,,,,,,,,
2376,13,7,2010,Gpaulin,,,,,15,I8,4,11,f,28,,,,,,,,,,,,
2377,13,7,2010,Gpaulin,,,,,15,I8,4,12,m,45,,,,,,,,,,,,
2378,13,7,2010,Gpaulin,,,,,15,I8,4,13,f,40,,,,,,,,,,,,
2379,13,7,2010,Gpaulin,,,,,15,I8,4,14,f,46,,,,,,,,,,,,
2380,13,7,2010,Gpaulin,,,,,15,I8,4,15,i,15,,,,,,,,,,,,
2381,13,7,2010,Gpaulin,,,,,15,I8,4,15,m,70,,,,,,,,,,,,
2382,13,7,2010,Gpaulin,,,,,15,I8,4,15,i,12,,,,,,,,,,,,
2383,13,7,2010,Gpaulin,,,,,15,I8,4,16,f,24,,,,,,,,,,,,
2384,13,7,2010,Gpaulin,,,,,15,I8,4,16,f,55,,,,,,,,,,,,
2385,13,7,2010,Gpaulin,,,,,15,I8,4,17,m,54,,,,,,,,,,,,
2386,13,7,2010,Gpaulin,,,,,15,I8,4,18,m,56,,,,,,,,,,,,
2387,13,7,2010,Gpaulin,,,,,15,I8,4,18,f,52,,,,,,,,,,,,
2388,13,7,2010,Gpaulin,,,,,15,I8,4,18,f,38,,,,,,,,,,,,
2389,13,7,2010,Gpaulin,,,,,15,I8,4,19,i,11,,,,,,,,,,,,
2390,13,7,2010,Gpaulin,,,,,15,I8,4,19,f,36,,,,,,,,,,,,
2391,13,7,2010,Gpaulin,,,,,15,I8,4,20,m,40,,,,,,,,,,,,
2392,13,7,2010,Gpaulin,,,,,15,I8,4,20,i,12,,,,,,,,,,,,
2393,13,7,2010,Dgiard,,,,,15,I8,4,1,f,60,,,,,,,,,,,,
2394,13,7,2010,Dgiard,,,,,15,I8,4,1,f,40,,,,,,,,,,,,
2395,13,7,2010,Dgiard,,,,,15,I8,4,2,f,74,,,,,,,,,,,,
2396,13,7,2010,Dgiard,,,,,15,I8,4,2,m,46,,,,,,,,,,,,
2397,13,7,2010,Dgiard,,,,,15,I8,4,2,m,34,,,,,,,,,,,,
2398,13,7,2010,Dgiard,,,,,15,I8,4,2,f,70,,,,,,,,,,,,
2399,13,7,2010,Dgiard,,,,,15,I8,4,2,m,61,,,,,,,,,,,,
2400,13,7,2010,Dgiard,,,,,15,I8,4,2,m,52,,,,,,,,,,,,
2401,13,7,2010,Dgiard,,,,,15,I8,4,3,f,42,,,,,,,,,,,,
2402,13,7,2010,Dgiard,,,,,15,I8,4,3,f,58,,,,,,,,,,,,
2403,13,7,2010,Dgiard,,,,,15,I8,4,3,f,79,,,,,,,,,,,,
2404,13,7,2010,Dgiard,,,,,15,I8,4,3,f,52,,,,,,,,,,,,
2405,13,7,2010,Dgiard,,,,,15,I8,4,3,f,33,,,,,,,,,,,,
2406,13,7,2010,Dgiard,,,,,15,I8,4,4,m,42,,,,,,,,,,,,
2407,13,7,2010,Dgiard,,,,,15,I8,4,4,i,12,,,,,,,,,,,,
2408,13,7,2010,Dgiard,,,,,15,I8,4,5,f,41,,,,,,,,,,,,
2409,13,7,2010,Dgiard,,,,,15,I8,4,5,i,8,,,,,,,,,,,,
2410,13,7,2010,Dgiard,,,,,15,I8,4,5,m,60,,,,,,,,,,,,
2411,13,7,2010,Dgiard,,,,,15,I8,4,5,m,35,,,,,,,,,,,,
2412,13,7,2010,Dgiard,,,,,15,I8,4,6,m,50,,,,,,,,,,,,
2413,13,7,2010,Dgiard,,,,,15,I8,4,6,f,37,,,,,,,,,,,,
2414,13,7,2010,Dgiard,,,,,15,I8,4,6,f,39,,,,,,,,,,,,
2415,13,7,2010,Dgiard,,,,,15,I8,4,6,m,21,,,,,,,,,,,,
2416,13,7,2010,Dgiard,,,,,15,I8,4,6,f,66,,,,,,,,,,,,
2417,13,7,2010,Dgiard,,,,,15,I8,4,7,m,39,,,,,,,,,,,,
2418,13,7,2010,Dgiard,,,,,15,I8,4,7,f,51,,,,,,,,,,,,
2419,13,7,2010,Dgiard,,,,,15,I8,4,8,f,56,,,,,,,,,,,,
2420,13,7,2010,Dgiard,,,,,15,I8,4,9,b,84,,,,,,,,,,,,
2421,13,7,2010,Dgiard,,,,,15,I8,4,9,m,47,,,,,,,,,,,,
2422,13,7,2010,Dgiard,,,,,15,I8,4,10,,,,,,,,,,,,,,
2423,13,7,2010,Dgiard,,,,,15,I8,4,11,,,,,,,,,,,,,,
2424,13,7,2010,Dgiard,,,,,15,I8,4,12,m,42,,,,,,,,,,,,
2425,13,7,2010,Dgiard,,,,,15,I8,4,12,f,43,,,,,,,,,,,,
2426,13,7,2010,Dgiard,,,,,15,I8,4,13,m,70,,,,,,,,,,,,
2427,13,7,2010,Dgiard,,,,,15,I8,4,13,m,45,,,,,,,,,,,,
2428,13,7,2010,Dgiard,,,,,15,I8,4,13,m,51,,,,,,,,,,,,
2429,13,7,2010,Dgiard,,,,,15,I8,4,13,b,83,,,,,,,,,,,,
2430,13,7,2010,Dgiard,,,,,15,I8,4,14,f,40,,,,,,,,,,,,
2431,13,7,2010,Dgiard,,,,,15,I8,4,15,,,,,,,,,,,,,,
2432,13,7,2010,Dgiard,,,,,15,I8,4,16,m,75,,,,,,,,,,,,
2433,13,7,2010,Dgiard,,,,,15,I8,4,16,i,19,,,,,,,,,,,,
2434,13,7,2010,Dgiard,,,,,15,I8,4,17,m,55,,,,,,,,,,,,
2435,13,7,2010,Dgiard,,,,,15,I8,4,17,m,46,,,,,,,,,,,,
2436,13,7,2010,Dgiard,,,,,15,I8,4,18,m,62,,,,,,,,,,,,
2437,13,7,2010,Dgiard,,,,,15,I8,4,18,b,85,,,,,,,,,,,,
2438,13,7,2010,Dgiard,,,,,15,I8,4,18,f,68,,,,,,,,,,,,
2439,13,7,2010,Dgiard,,,,,15,I8,4,18,m,61,,,,,,,,,,,,
2440,13,7,2010,Dgiard,,,,,15,I8,4,19,m,36,,,,,,,,,,,,
2441,13,7,2010,Dgiard,,,,,15,I8,4,19,m,65,,,,,,,,,,,,
2442,13,7,2010,Dgiard,,,,,15,I8,4,19,m,29,,,,,,,,,,,,
2443,13,7,2010,Dgiard,,,,,15,I8,4,20,m,55,,,,,,,,,,,,
2444,13,7,2010,Dgiard,,,,,15,I8,4,20,m,65,,,,,,,,,,,,
2445,13,7,2010,Dgiard,,,,,15,I8,4,20,f,47,,,,,,,,,,,,
2732,9,7,2010,Gpaulin,,,,,27,CI2,1,1,m,21,,,,,,,,,,,,
2733,9,7,2010,Gpaulin,,,,,27,CI2,1,1,f,25,,,,,,,,,,,,
