Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Transect,Trans,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Ca,type,commentaire,fond
446,21,6,2002,Mcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,19,,,,0,0,1,0,0,1,Simple,,
447,21,6,2002,Mcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,20,f,51,,0,0,1,0,0,1,Simple,,
449,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,2,m,18,,0,0,1,1,1,0,Simple,,
453,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,6,,,,0,0,1,0,0,0,Simple,,
456,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,9,m,55,,0,0,1,0,0,0,Simple,,
457,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,9,f,33,,0,0,1,0,0,0,Simple,,
459,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,11,m,32,,0,0,1,0,0,1,Simple,,
460,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,11,m,55,,0,0,1,0,0,1,Simple,,
461,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,12,,,,0,0,1,0,0,1,Simple,,
463,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,14,,,,0,0,0,0,1,1,Simple,,
464,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,15,m,23,,0,0,0,0,1,1,Simple,,
465,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,16,,,,0,0,1,0,0,0,Simple,,
466,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,17,f,51,,0,0,0,0,1,1,Simple,,
467,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,18,,,,0,0,0,0,1,0,Simple,,
468,21,6,2002,Bcomeau,4750.417,6504.273,4750.418,6504.188,31,AB1,11,19,f,64,,0,0,0,0,1,1,Simple,,
471,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,2,f,20,,0,0,1,0,0,1,Simple,,
472,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,2,f,41,,0,0,1,0,0,1,Simple,,
473,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,3,m,37,,0,0,1,0,0,1,Simple,,
475,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,5,,,,0,0,0,0,0,1,Simple,,
477,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,7,,,,0,0,1,0,0,1,Simple,,
478,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,8,m,62,,0,0,0,0,0,1,Simple,,
479,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,8,f,32,,0,0,0,0,0,1,Simple,,
480,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,9,f,62,,0,0,0,0,0,1,Simple,,
481,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,10,,,,0,0,0,0,0,1,Simple,,
482,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,11,m,31,,0,0,1,0,0,0,Simple,,
483,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,12,,,,0,0,1,0,0,1,Simple,,
485,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,14,m,68,,0,0,1,0,0,0,Simple,,
486,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,14,f,24,,0,0,1,0,0,0,Simple,,
487,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,15,m,31,,0,0,1,0,0,1,Simple,,
488,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,16,m,54,,0,0,1,0,0,1,Simple,,
489,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,17,f,25,,0,0,1,0,0,1,Simple,,
490,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,17,f,54,,0,0,1,0,0,1,Simple,,
493,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,20,f,61,,0,0,1,0,0,1,Simple,,
494,21,6,2002,Elandry,4750.324,6504.299,4750.315,6504.39,28,AB1,12,20,m,34,,0,0,1,0,0,1,Simple,,
499,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,5,m,16,,0,0,1,0,0,1,Simple,,
500,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,5,m,31,,0,0,1,0,0,1,Simple,,
501,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,5,m,25,,0,0,1,0,0,1,Simple,,
502,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,5,m,65,,0,0,1,0,0,1,Simple,,
503,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,5,m,58,,0,0,1,0,0,1,Simple,,
504,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,6,m,44,,0,0,0,0,1,1,Simple,,
505,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,6,m,68,,0,0,0,0,1,1,Simple,,
506,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,6,f,53,,0,0,0,0,1,1,Simple,,
507,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,7,m,20,,0,0,1,0,1,1,Simple,,
508,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,8,b3,78,,0,0,0,0,1,1,Simple,,
509,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,8,f,88,,0,0,0,0,1,1,Simple,,
510,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,8,m,33,,0,0,0,0,1,1,Simple,,
512,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,10,m,58,,0,0,1,0,1,1,Simple,,
513,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,10,m,51,,0,0,1,0,1,1,Simple,,
514,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,10,m,19,,0,0,1,0,1,1,Simple,,
515,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,11,f,60,,0,0,1,0,1,1,Simple,,
516,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,12,i,85,market,0,0,0,0,1,1,Simple,,
517,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,12,m,47,,0,0,0,0,1,1,Simple,,
518,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,13,m,32,,0,0,1,0,1,1,Simple,,
519,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,14,f,33,,0,0,1,0,1,1,Simple,,
520,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,14,m,46,,0,0,1,0,1,1,Simple,,
521,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,15,m,38,,0,0,1,0,1,1,Simple,,
522,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,16,f,29,,0,0,1,0,1,1,Simple,,
523,21,6,2002,Mcomeau,4750.324,6504.299,4750.315,6504.39,28,AB1,12,17,f,32,,0,0,1,0,0,0,Simple,,
527,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,1,f,59,,0,0,0,0,1,1,Simple,,
528,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,1,f,67,,0,0,0,0,1,1,Simple,,
529,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,2,f,66,,0,0,0,0,1,1,Simple,,
530,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,2,m,30,,0,0,0,0,1,1,Simple,,
531,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,3,f,64,,0,0,1,0,0,0,Simple,,
532,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,4,m,25,,0,0,1,0,0,0,Simple,,
533,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,5,m,33,,0,0,1,0,0,0,Simple,,
535,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,7,f,59,,0,0,1,0,0,1,Simple,,
536,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,8,f,46,,0,0,1,0,0,1,Simple,,
537,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,8,f,32,,0,0,1,0,0,1,Simple,,
543,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,14,m,18,,0,0,1,0,0,0,Simple,,
544,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,15,,,,0,0,0,0,1,0,Simple,,
546,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,17,m,59,,0,0,1,0,0,0,Simple,,
547,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,18,f,51,,0,0,1,0,0,0,Simple,,
548,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,19,,,,0,0,0,0,1,1,Simple,,
549,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,20,m,26,,0,0,0,0,1,1,Simple,,
550,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,20,f,47,,0,0,0,0,1,1,Simple,,
551,21,6,2002,Bcomeau,4750.38,6504.405,4750.404,6504.321,33,AB1,13,20,m,43,,0,0,0,0,1,1,Simple,,
552,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,1,i,30,±30,0,0,1,0,0,1,Simple,,
553,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,2,f,51,,0,0,1,0,0,1,Simple,,
554,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,2,m,58,,0,0,1,0,0,1,Simple,,
555,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,2,i,75,±75,0,0,1,0,0,1,Simple,,
556,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,3,,,,0,0,1,0,1,0,Simple,,
559,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,6,f,50,,0,0,1,0,0,0,Simple,,
560,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,7,f,29,,0,0,1,0,0,0,Simple,,
564,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,11,f,41,,0,0,1,0,0,0,Simple,,
573,21,6,2002,Elandry,4750.38,6504.405,4750.404,6504.321,33,AB1,13,20,f,50,,0,0,1,0,0,1,Simple,,
574,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,1,,,,0,0,1,0,0,1,Simple,,
575,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,2,,,,0,0,0,0,1,1,Simple,,
576,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,3,,,,0,0,0,0,1,1,Simple,,
577,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,4,m,55,,0,0,0,0,1,1,Simple,,
578,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,4,m,51,,0,0,0,0,1,1,Simple,,
579,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,5,m,74,,0,0,0,0,1,1,Simple,,
580,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,6,f,40,,0,0,0,0,1,1,Simple,,
581,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,7,f,38,,0,0,0,0,1,1,Simple,,
582,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,7,m,30,,0,0,0,0,1,1,Simple,,
583,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,8,,,,0,0,0,0,1,1,Simple,,
584,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,9,f,42,,0,0,1,0,1,1,Simple,,
585,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,10,i,73,canner,0,0,1,0,1,1,Simple,,
593,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,18,m,57,,0,0,1,0,1,1,Simple,,
594,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,18,f,34,,0,0,1,0,1,1,Simple,,
595,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,19,m,47,,0,0,0,0,1,1,Simple,,
596,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,19,b3,69,,0,0,0,0,1,1,Simple,,
597,26,6,2002,Mcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,20,f,31,,0,0,1,0,1,1,Simple,,
598,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,1,,,,0,0,1,0,1,1,Simple,,
599,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,2,,,,0,0,0,0,1,1,Simple,,
600,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,3,,,,0,0,1,0,1,1,Simple,,
601,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,4,,,,0,0,0,0,1,1,Simple,,
602,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,5,m,48,,0,0,0,0,1,1,Simple,,
603,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,5,m,62,,0,0,0,0,1,1,Simple,,
604,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,6,,,,0,0,0,0,1,1,Simple,,
605,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,7,,,,0,0,0,0,1,1,Simple,,
606,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,8,b3,64,,0,0,0,0,1,1,Simple,,
607,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,9,f,42,,0,0,1,0,1,1,Simple,,
608,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,9,m,67,,0,0,1,0,1,1,Simple,,
609,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,10,i,65,±65,0,0,0,0,1,1,Simple,,
612,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,13,,,,0,0,1,0,0,0,Simple,,
617,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,18,m,31,,0,0,1,0,1,0,Simple,,
618,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,19,,,,0,0,1,0,1,0,Simple,,
619,26,6,2002,Bcomeau,4749.889,6508.323,4749.87,6508.414,30,GA1,14,20,f,59,,0,0,1,0,1,1,Simple,,
660,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,1,,,,0,0,1,0,1,1,Simple,,
669,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,10,m,45,,0,0,0,0,1,1,Simple,,
670,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,10,i,50,±50,0,0,0,0,1,1,Simple,,
671,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,11,f,64,,0,0,0,0,1,1,Simple,,
672,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,11,m,57,,0,0,0,0,1,1,Simple,,
673,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,12,m,39,,0,0,0,0,1,1,Simple,,
674,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,12,f,24,,0,0,0,0,1,1,Simple,,
675,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,13,,,,0,0,1,0,1,0,Simple,,
676,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,14,m,49,,0,0,1,0,1,0,Simple,,
678,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,16,,,,0,0,1,0,0,1,Simple,,
679,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,17,m,38,,0,0,1,0,1,1,Simple,,
680,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,18,,,,0,0,1,0,0,1,Simple,,
681,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,19,m,54,,0,0,1,0,0,1,Simple,,
682,26,6,2002,Bcomeau,4749.828,6508.368,4749.841,6508.463,25,GA1,16,20,m,56,,0,0,1,0,0,1,Simple,,
683,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,1,m,48,,0,0,1,0,1,1,Simple,,
690,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,8,m,44,,0,0,1,0,1,1,Simple,,
692,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,10,m,19,,0,0,1,0,1,1,Simple,,
693,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,10,m,29,,0,0,1,0,1,1,Simple,,
694,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,10,m,39,,0,0,1,0,1,1,Simple,,
695,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,11,f,40,,0,0,1,0,1,1,Simple,,
696,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,12,f,39,,0,0,0,0,1,1,Simple,,
697,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,13,m,62,,0,0,0,0,1,1,Simple,,
698,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,13,m,31,,0,0,0,0,1,1,Simple,,
699,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,13,f,21,,0,0,0,0,1,1,Simple,,
700,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,14,,,,0,0,1,0,1,1,Simple,,
702,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,16,f,60,,0,0,1,0,1,1,Simple,,
703,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,17,,,,0,0,0,0,1,1,Simple,,
704,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,18,,,,0,0,1,0,1,1,Simple,,
705,26,6,2002,Mcomeau,4749.828,6508.368,4749.841,6508.463,27,GA1,16,19,m,39,,0,0,1,0,1,1,Simple,,
707,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,1,,,,0,0,1,0,0,1,Simple,,
708,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,2,m,34,,0,0,1,0,0,1,Simple,,
711,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,5,,,,0,0,1,0,0,1,Simple,,
712,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,6,i,75,canner,0,0,0,0,1,1,Simple,,
715,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,9,,,,0,0,1,0,0,1,Simple,,
716,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,10,,,,0,0,1,0,1,1,Simple,,
718,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,12,,,,0,0,0,0,1,1,Simple,,
719,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,13,,,,0,0,0,0,0,1,Simple,,
720,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,14,,,,0,0,0,0,0,1,Simple,,
721,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,15,,,,0,0,0,0,0,1,Simple,,
722,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,16,,,,0,0,1,0,0,1,Simple,,
723,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,17,,,,0,0,0,0,0,1,Simple,,
724,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,18,m,42,,0,0,0,0,1,1,Simple,,
725,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,19,,,,0,0,1,0,0,1,Simple,,
726,26,6,2002,Fsavoie,4749.799,6508.488,4749.804,6508.569,27,GA1,17,20,f,51,,0,0,1,0,0,1,Simple,,
727,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,1,f,42,,0,0,1,0,0,1,Simple,,
728,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,2,m,45,,0,0,1,0,0,1,Simple,,
729,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,3,m,27,,0,0,1,0,0,1,Simple,,
730,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,3,m,17,,0,0,1,0,0,1,Simple,,
731,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,4,,,,0,0,1,0,0,1,Simple,,
732,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,5,,,,0,0,1,0,0,1,Simple,,
733,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,6,m,20,,0,0,1,0,0,1,Simple,,
734,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,7,,,,0,0,1,0,0,1,Simple,,
735,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,8,,,,0,0,1,0,1,1,Simple,,
736,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,9,,,,0,0,1,0,1,0,Simple,,
737,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,10,,,,0,0,1,0,1,1,Simple,,
738,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,11,,,,0,0,1,0,1,0,Simple,,
739,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,12,,,,0,0,1,0,1,1,Simple,,
740,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,13,i,33,small,0,0,1,0,0,1,Simple,,
741,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,14,,,,0,0,1,0,0,1,Simple,,
742,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,15,,,,0,0,1,0,0,1,Simple,,
743,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,16,,,,0,0,1,0,0,1,Simple,,
744,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,17,m,37,,0,0,1,0,0,1,Simple,,
745,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,18,,,,0,0,1,0,0,1,Simple,,
746,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,19,,,,0,0,1,0,0,1,Simple,,
747,26,6,2002,Rvienneau,4749.799,6508.488,4749.804,6508.569,27,GA1,17,20,,,,0,0,1,0,0,1,Simple,,
748,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,1,,,,0,0,1,0,1,1,Simple,,
749,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,2,,,,0,0,1,0,1,1,Simple,,
750,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,3,m,35,,0,0,1,0,1,1,Simple,,
751,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,3,m,41,,0,0,1,0,1,1,Simple,,
753,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,5,b3,64,,0,0,1,0,1,1,Simple,#3egg,
754,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,6,,,,0,0,1,0,1,1,Simple,,
756,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,8,m,63,,0,0,1,0,0,1,Simple,,
758,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,10,m,45,,0,0,0,0,1,1,Simple,,
761,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,11,,,,0,0,1,0,1,1,Simple,,
762,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,13,i,40,±40,0,0,1,0,1,1,Simple,,
763,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,13,i,73,canner,0,0,1,0,1,1,Simple,,
764,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,14,,,,0,0,1,0,1,1,Simple,,
765,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,15,f,50,,0,0,1,0,1,1,Simple,,
766,26,6,2002,Mcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,16,i,40,±40,0,0,1,0,1,1,Simple,,
770,26,6,2002,Bcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,1,f,39,,0,0,0,0,1,1,Simple,,
771,26,6,2002,Bcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,2,,,,0,0,0,0,0,1,Simple,,
772,26,6,2002,Bcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,3,m,48,,0,0,0,0,1,1,Simple,,
773,26,6,2002,Bcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,3,f,23,,0,0,0,0,1,1,Simple,,
775,26,6,2002,Bcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,5,f,51,,0,0,1,0,1,1,Simple,,
776,26,6,2002,Bcomeau,4749.614,6509.986,4749.605,6510.071,27,GA1,18,6,m,37,,0,0,0,0,1,1,Simple,,
