Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Transect,Trans,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Ca,type,commentaire,fond,,Début - lat.,Début - long.,Fin - lat.,Fin - long.
706,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,1,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
708,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,3,f,51,,0,,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
709,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,4,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
710,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,5,m,51,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
711,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,5,m,47,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
712,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,6,f,54,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
713,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,6,f,40,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
714,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,7,f,37,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
715,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,8,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
716,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,9,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
717,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,10,f,40,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
721,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,14,m,56,,0,0,1,0,0,0,simple,,dur simple,,47.82646667,65.17083333,47.82656667,65.16946667
723,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,16,m,28,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
724,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,16,b,71,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
725,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,16,m,62,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
726,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,16,m,32,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
727,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,17,f,70,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
728,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,18,m,36,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
729,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,18,m,59,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
730,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,18,f,23,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
731,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,19,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
732,26,6,2000,Elandry,4749.588,6510.25,4749.594,6510.168,,GA1,17,20,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82646667,65.17083333,47.82656667,65.16946667
896,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,31,GA1,22,1,m,44,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
897,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,31,GA1,22,2,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
898,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,31,GA1,22,3,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
899,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,31,GA1,22,4,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
900,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,31,GA1,22,5,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
901,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,31,GA1,22,6,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
902,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,31,GA1,22,7,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
903,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,33,GA1,22,8,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
904,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,33,GA1,22,9,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
905,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,33,GA1,22,10,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
906,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,33,GA1,22,11,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
907,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,33,GA1,22,12,m,45,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
908,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,33,GA1,22,13,m,53,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
909,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,33,GA1,22,13,f,35,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
910,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,33,GA1,22,14,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
911,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,36,GA1,22,15,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
912,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,36,GA1,22,16,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
913,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,36,GA1,22,17,m,34,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
914,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,36,GA1,22,18,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
915,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,36,GA1,22,19,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
916,29,6,2000,Mcomeau,4749.902,6508.319,4749.9,6508.402,36,GA1,22,20,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
917,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,31,GA1,22,1,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
918,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,31,GA1,22,2,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
919,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,31,GA1,22,3,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
920,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,31,GA1,22,4,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
921,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,31,GA1,22,5,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
922,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,31,GA1,22,6,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
923,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,31,GA1,22,7,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
924,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,33,GA1,22,8,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
925,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,33,GA1,22,9,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
926,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,33,GA1,22,10,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
927,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,33,GA1,22,11,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
928,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,33,GA1,22,12,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
929,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,33,GA1,22,13,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
930,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,33,GA1,22,14,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
931,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,36,GA1,22,15,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
932,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,36,GA1,22,16,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
933,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,36,GA1,22,17,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
934,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,36,GA1,22,18,f,28,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
935,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,36,GA1,22,18,f,43,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
936,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,36,GA1,22,18,m,62,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
937,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,36,GA1,22,19,,,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
938,29,6,2000,Elandry,4749.902,6508.319,4749.9,6508.402,36,GA1,22,20,m,36,,1,0,0,0,1,1,simple,,sable gravier cailloux simple,,47.8317,65.13865,47.83166667,65.14003333
939,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,1,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
940,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,2,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
941,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,3,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
942,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,4,f,68,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
943,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,5,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
944,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,6,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
945,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,7,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
946,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,8,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
947,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,9,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
948,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,10,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
949,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,11,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
950,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,12,m,31,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
951,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,13,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
954,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,16,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
955,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,17,m,58,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
956,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,17,m,44,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
957,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,18,f,65,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
958,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,18,m,35,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
959,29,6,2000,Mcomeau,4749.86,6508.31,4749.822,6508.372,29,GA1,23,19,f,59,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.831,65.1385,47.83036667,65.13953333
961,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,1,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
962,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,2,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
963,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,3,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
964,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,4,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
965,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,5,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
966,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,6,f,40,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
967,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,7,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
968,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,8,m,55,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
969,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,8,m,43,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
970,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,9,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
971,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,10,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
972,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,11,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
973,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,12,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
974,29,6,2000,Elandry,4749.86,6508.31,4749.822,6508.372,29,GA1,23,13,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.831,65.1385,47.83036667,65.13953333
982,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,1,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
983,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,2,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
984,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,3,m,64,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
991,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,10,,,,0,0,1,0,0,0,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
992,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,11,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
993,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,12,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
994,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,13,m,37,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
995,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,14,f,59,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
996,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,14,f,42,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
997,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,15,f,28,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
998,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,16,m,47,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
999,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,17,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1000,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,18,b,77,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1001,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,18,m,31,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1002,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,19,m,48,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1003,29,6,2000,Glandry,4749.836,6508.462,4749.845,6508.545,28,GA1,24,20,m,63,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1004,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,1,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1005,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,2,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1006,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,3,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1007,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,4,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1008,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,5,m,59,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1009,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,5,m,47,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1015,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,11,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1016,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,12,f,57,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1017,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,13,m,49,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1018,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,13,m,59,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1019,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,14,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1020,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,15,m,52,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1022,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,17,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1023,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,18,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1024,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,19,m,53,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1025,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,19,m,43,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1026,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,19,m,43,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1027,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,19,f,45,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1028,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,19,i,,1,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1029,29,6,2000,Mcomeau,4749.836,6508.462,4749.845,6508.545,28,GA1,24,20,f,34,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8306,65.14103333,47.83075,65.14241667
1030,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,1,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1031,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,2,f,55,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1032,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,3,f,59,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1033,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,4,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1034,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,5,f,31,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1035,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,6,,,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1036,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,7,m,36,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
