Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Transect,Trans,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Ca,type,commentaire,fond,,
1311,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,11,m,51,,0,0,1,0,0,1,Simple,,,,
1312,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,11,I,71,canner,0,0,1,0,0,1,Simple,,,,
1313,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,12,f,41,,0,0,1,0,0,1,Simple,,,,
1314,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,12,m,21,,0,0,1,0,0,1,Simple,,,,
1315,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,13,m,22,,0,0,1,0,0,1,Simple,,,,
1316,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,14,,,,0,0,1,0,0,1,Simple,,,,
1317,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,15,,,,0,0,1,0,0,1,Simple,,,,
1318,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,16,m,26,,0,0,1,0,0,1,Simple,,,,
1322,29,8,2001,Glandry,4750.319,6504.379,4750.304,6504.303,27,AB2,28,20,m,57,,0,0,1,0,0,1,Simple,,,,
1323,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,1,,,,0,0,1,0,0,1,Simple,,,,
1324,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,2,,,,0,0,1,0,0,1,Simple,,,,
1325,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,3,,,,0,0,1,0,1,1,Simple,,,,
1326,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,4,m,36,,0,0,0,0,1,1,Simple,,,,
1328,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,6,,,,0,0,0,0,1,1,Simple,,,,
1329,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,7,,,,0,0,0,0,1,0,Simple,,,,
1330,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,8,m,58,,0,0,0,0,1,1,Simple,,,,
1331,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,9,,,,0,0,0,0,1,1,Simple,,,,
1332,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,10,f,43,,0,0,0,0,1,1,Simple,,,,
1333,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,10,f,43,,0,0,0,0,1,1,Simple,,,,
1334,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,11,,,,0,0,0,0,1,0,Simple,,,,
1335,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,12,f,56,,0,0,0,0,1,1,Simple,,,,
1337,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,14,,,,0,0,0,0,1,1,Simple,,,,
1338,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,15,m,54,,0,0,0,0,1,1,Simple,,,,
1339,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,16,m,60,,0,0,0,0,1,1,Simple,,,,
1340,29,8,2001,Bcomeau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,16,f,46,,0,0,0,0,1,1,Simple,,,,
1345,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,1,f,53,,0,0,1,0,0,1,Simple,,,,
1346,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,1,m,55,,0,0,1,0,0,1,Simple,,,,
1347,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,2,,,,0,0,0,0,0,1,Simple,,,,
1348,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,3,,,,0,0,0,0,0,1,Simple,,,,
1349,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,4,,,,0,0,0,0,0,1,Simple,,,,
1350,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,5,,,,0,0,0,0,0,1,Simple,,,,
1351,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,6,m,41,,0,0,0,0,1,1,Simple,,,,
1352,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,6,f,47,,0,0,0,0,1,1,Simple,,,,
1353,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,7,b1,85,,0,0,0,0,1,1,Simple,,,,
1354,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,8,f,32,,0,0,0,0,1,1,Simple,,,,
1355,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,9,,,,0,0,0,0,1,1,Simple,,,,
1356,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,10,f,56,,0,0,0,0,1,1,Simple,,,,
1357,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,11,,,,0,0,0,0,1,1,Simple,,,,
1358,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,12,b1,80,,0,0,0,0,1,1,Simple,,,,
1359,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,13,b1,68,,0,0,0,0,1,1,Simple,,,,
1360,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,13,m,69,,0,0,0,0,1,1,Simple,,,,
1361,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,14,,,,0,0,0,0,1,1,Simple,,,,
1362,29,8,2001,Rvienneau,4750.289,6504.400,4750.312,6504.473,26,AB2,29,15,m,53,,0,0,0,0,1,1,Simple,,,,
1368,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,1,f,28,,0,0,0,0,1,1,Simple,,,,
1369,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,2,m,35,,0,0,0,0,1,1,Simple,,,,
1370,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,2,m,77,,0,0,0,0,1,1,Simple,,,,
1371,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,3,,,,0,0,0,0,1,1,Simple,,,,
1372,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,4,,,,0,0,0,0,1,1,Simple,,,,
1374,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,6,,,,0,0,1,0,1,1,Simple,,,,
1375,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,7,f,64,,0,0,1,0,1,1,Simple,,,,
1376,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,8,,,,0,0,1,0,1,1,Simple,,,,
1377,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,9,,,,0,0,1,0,1,1,Simple,,,,
1378,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,10,,,,0,0,1,0,1,1,Simple,,,,
1379,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,11,m,27,,0,0,1,0,1,1,Simple,,,,
1380,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,11,m,77,,0,0,1,0,1,1,Simple,,,,
1381,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,12,,,,0,0,1,0,1,1,Simple,,,,
1382,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,13,,,,0,0,0,0,1,1,Simple,,,,
1383,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,14,f,57,,0,0,0,0,1,1,Simple,,,,
1384,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,15,b1,80,,0,0,0,0,1,1,Simple,,,,
1385,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,15,f,63,,0,0,0,0,1,1,Simple,,,,
1386,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,16,f,47,,0,0,0,0,1,1,Simple,,,,
1387,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,17,,,,0,0,0,0,1,1,Simple,,,,
1388,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,18,m,32,,0,0,0,0,1,1,Simple,,,,
1389,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,19,,,,0,0,1,0,1,1,Simple,,,,
1390,31,8,2001,Mcomeau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,20,,,,0,0,1,0,0,0,Simple,,,,
1391,31,8,2001,Rvienneau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,1,m,74,,0,0,0,0,1,1,Simple,,,,
1396,31,8,2001,Rvienneau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,6,b1,68,,0,0,0,0,1,1,Simple,,,,
1402,31,8,2001,Rvienneau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,12,m,30,,0,0,0,0,1,1,Simple,,,,
1404,31,8,2001,Rvienneau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,14,,,,0,0,0,0,1,1,Simple,,,,
1408,31,8,2001,Rvienneau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,18,b1,69,,0,0,0,0,1,1,Simple,,,,
1409,31,8,2001,Rvienneau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,19,i,63,±60,0,0,1,0,0,1,Simple,,,,
1410,31,8,2001,Rvienneau,4749.819,6508.729,4749.824,6508.648,30,GA2,30,20,,,,0,0,1,0,0,1,Simple,,,,
1411,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,1,I,69,canner,0,0,1,0,0,1,Simple,,,,
1412,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,1,i,88,market,0,0,1,0,0,1,Simple,,,,
1413,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,2,b1,73,,0,0,1,0,0,1,Simple,,,,
1414,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,2,i,55,±55,0,0,1,0,0,1,Simple,,,,
1415,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,3,,,,0,0,1,0,0,1,Simple,,,,
1416,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,4,,,,0,0,1,0,0,1,Simple,,,,
1417,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,5,f,49,,0,0,1,0,0,1,Simple,,,,
1418,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,6,,,,0,0,1,0,0,1,Simple,,,,
1419,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,7,f,36,,0,0,1,0,0,1,Simple,,,,
1420,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,7,m,74,,0,0,1,0,0,1,Simple,,,,
1421,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,7,m,52,,0,0,1,0,0,1,Simple,,,,
1422,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,8,m,60,,0,0,1,0,0,1,Simple,,,,
1423,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,8,f,35,,0,0,1,0,0,1,Simple,,,,
1424,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,9,,,,0,0,1,0,0,1,Simple,,,,
1425,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,10,f,41,,0,0,1,0,0,1,Simple,,,,
1426,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,11,,,,0,0,1,0,0,1,Simple,,,,
1427,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,12,m,63,,0,0,1,0,0,1,Simple,,,,
1428,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,12,f,44,,0,0,1,0,0,1,Simple,,,,
1429,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,12,i,89,market,0,0,1,0,0,1,Simple,,,,
1430,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,13,f,36,,0,0,1,0,0,1,Simple,,,,
1431,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,14,m,55,,0,0,1,0,0,1,Simple,,,,
1432,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,15,f,38,,0,0,1,0,0,1,Simple,,,,
1433,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,16,f,45,,0,0,1,0,0,1,Simple,,,,
1434,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,17,f,36,,0,0,1,0,0,1,Simple,,,,
1435,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,18,m,46,,0,0,1,0,0,1,Simple,,,,
1436,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,19,,,,0,0,1,0,0,1,Simple,,,,
1437,31,8,2001,Glandry,4749.834,6508.529,4749.83,6508.607,25,GA2,31,20,,,,0,0,1,0,0,1,Simple,,,,
1438,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,1,,,,0,0,1,0,1,0,Simple,,,,
1440,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,3,f,41,,0,0,0,0,1,1,Simple,,,,
1441,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,3,m,70,,0,0,0,0,1,1,Simple,,,,
1442,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,4,,,,0,0,0,0,1,1,Simple,,,,
1443,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,5,,,,0,0,0,0,1,1,Simple,,,,
1444,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,6,,,,0,0,0,0,1,1,Simple,,,,
1445,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,7,,,,0,0,0,0,1,1,Simple,,,,
1446,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,8,,,,0,0,0,0,1,1,Simple,,,,
1447,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,9,,,,0,0,0,0,1,1,Simple,,,,
1448,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,10,,,,0,0,0,0,1,1,Simple,,,,
1449,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,11,,,,0,0,0,0,1,1,Simple,,,,
1450,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,12,,,,0,0,0,0,1,1,Simple,,,,
1451,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,13,,,,0,0,0,0,1,1,Simple,,,,
1452,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,14,,,,0,0,0,0,1,1,Simple,,,,
1453,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,15,,,,0,0,0,0,1,1,Simple,,,,
1454,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,16,,,,0,0,0,0,1,0,Simple,,,,
1455,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,17,,,,0,0,0,0,1,1,Simple,,,,
1456,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,18,,,,0,0,0,0,1,1,Simple,,,,
1457,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,19,f,34,,0,0,0,0,1,1,Simple,,,,
1458,31,8,2001,Bcomeau,4749.834,6508.529,4749.83,6508.607,25,GA2,31,20,,,,0,0,0,0,1,1,Simple,,,,
1459,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,1,m,26,,0,0,0,0,1,1,Simple,,,,
1460,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,1,m,33,,0,0,0,0,1,1,Simple,,,,
1461,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,1,m,16,,0,0,0,0,1,1,Simple,,,,
1467,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,7,f,44,,0,0,0,0,1,1,Simple,,,,
1468,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,8,,,,0,0,0,0,1,1,Simple,,,,
1469,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,9,,,,0,0,0,0,1,1,Simple,,,,
1470,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,10,m,45,,0,0,0,0,1,1,Simple,,,,
1471,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,11,,,,0,0,0,0,1,1,Simple,,,,
1472,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,12,f,42,,0,0,0,0,1,1,Simple,,,,
1473,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,13,,,,0,0,0,0,1,1,Simple,,,,
1474,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,14,m,69,,0,0,0,0,1,1,Simple,,,,
1475,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,15,m,52,,0,0,0,0,1,1,Simple,,,,
1476,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,16,,,,0,0,0,0,1,1,Simple,,,,
1477,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,17,m,26,,0,0,0,0,1,1,Simple,,,,
1478,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,18,f,54,,0,0,0,0,1,1,Simple,,,,
1479,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,19,,,,0,0,0,0,1,1,Simple,,,,
1480,31,8,2001,Mcomeau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,20,f,39,,0,0,0,0,1,1,Simple,,,,
1483,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,3,f,59,,0,0,1,0,0,0,Simple,,,,
1487,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,7,,,,0,0,1,0,0,0,Simple,,,,
1488,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,8,,,,0,0,0,0,1,1,Simple,,,,
1489,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,9,,,,0,0,0,0,1,1,Simple,,,,
1490,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,10,,,,0,0,0,0,1,1,Simple,,,,
1491,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,11,,,,0,0,0,0,1,1,Simple,,,,
1492,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,12,,,,0,0,0,0,1,1,Simple,,,,
1493,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,13,,,,0,0,0,0,1,1,Simple,,,,
1494,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,14,,,,0,0,0,0,1,1,Simple,,,,
1495,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,15,f,52,,0,0,0,0,1,1,Simple,,,,
1496,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,16,m,25,,0,0,0,0,1,1,Simple,,,,
1497,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,17,,,,0,0,0,0,1,1,Simple,,,,
1498,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,18,,,,0,0,0,0,1,1,Simple,,,,
1499,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,19,b1,65,,0,0,0,0,1,1,Simple,,,,
1500,31,8,2001,Rvienneau,4749.721,6508.923,4749.72,6508.832,27,GA2,32,20,f,52,,0,0,0,0,1,1,Simple,,,,
1501,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,1,f,64,,0,0,1,0,0,1,Simple,,,,
1502,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,1,m,50,,0,0,1,0,0,1,Simple,,,,
1503,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,1,m,36,,0,0,1,0,0,1,Simple,,,,
1504,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,2,b1,69,,0,0,1,0,0,1,Simple,,,,
1505,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,3,,,,0,0,1,0,0,1,Simple,,,,
1506,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,4,,,,0,0,1,0,0,1,Simple,,,,
1507,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,5,m,49,,0,0,1,0,0,1,Simple,,,,
1508,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,6,,,,0,0,1,0,0,1,Simple,,,,
1509,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,7,,,,0,0,1,0,0,1,Simple,,,,
1510,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,8,m,68,,0,0,1,0,0,1,Simple,,,,
1511,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,8,m,31,,0,0,1,0,0,1,Simple,,,,
1512,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,9,,,,0,0,1,0,0,1,Simple,,,,
1513,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,10,,,,0,0,1,0,0,1,Simple,,,,
1514,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,11,I,25,±25,0,0,1,0,0,1,Simple,,,,
1515,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,12,,,,0,0,1,0,0,1,Simple,,,,
1516,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,13,m,60,,0,0,1,0,0,1,Simple,,,,
1517,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,14,,,,0,0,1,0,0,1,Simple,,,,
1518,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,15,m,62,,0,0,1,0,0,1,Simple,,,,
1519,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,15,m,71,,0,0,1,0,0,1,Simple,,,,
1520,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,16,,,,0,0,1,0,0,0,Simple,,,,
1522,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,18,f,39,,0,0,1,0,0,1,Simple,,,,
1523,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,19,i,15,±15,0,0,1,0,0,1,Simple,,,,
1524,31,8,2001,Glandry,4749.719,6509.213,4749.7,6509.294,26,GA2,33,20,m,78,,0,0,1,0,0,1,Simple,,,,
1527,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,3,,,,0,0,0,0,1,1,Simple,,,,
1528,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,4,,,,0,0,0,0,1,1,Simple,,,,
1529,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,5,,,,0,0,0,0,1,1,Simple,,,,
1530,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,6,f,66,,0,0,1,0,1,1,Simple,,,,
1531,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,7,m,60,,0,0,1,0,0,1,Simple,,,,
1532,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,8,m,57,,0,0,0,0,1,1,Simple,,,,
1533,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,8,m,15,,0,0,0,0,1,1,Simple,,,,
1534,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,9,m,36,,0,0,0,0,1,1,Simple,,,,
1537,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,12,m,100,,0,0,1,0,0,1,Simple,,,,
1538,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,13,m,63,,0,0,1,0,0,1,Simple,,,,
1539,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,13,f,45,,0,0,1,0,0,1,Simple,,,,
1540,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,14,,,,0,0,1,0,0,1,Simple,,,,
1541,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,15,,,,0,0,1,0,0,0,Simple,,,,
1546,31,8,2001,Bcomeau,4749.719,6509.213,4749.7,6509.294,26,GA2,33,20,i,44,±45,0,0,1,0,1,1,Simple,,,,
1548,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,2,m,34,,0,0,1,0,0,1,Simple,,,,
1549,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,2,m,35,,0,0,1,0,0,1,Simple,,,,
1551,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,4,f,68,,0,0,0,0,1,1,Simple,,,,
1552,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,4,f,27,,0,0,0,0,1,1,Simple,,,,
1553,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,4,m,73,,0,0,0,0,1,1,Simple,,,,
1557,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,8,m,53,,0,0,0,0,1,1,Simple,,,,
1558,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,8,f,31,,0,0,0,0,1,1,Simple,,,,
1559,31,8,2001,Mcomeau,4749.704,6509.350,4749.72,6509.275,29,GA2,34,9,,,,0,0,0,0,1,1,Simple,,,,
