Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,
603,23,7,2013,Rvienneau,,,,,24,RI,3,19,m,37,,,,,,,,,,,,,
604,23,7,2013,Rvienneau,,,,,24,RI,3,19,f,35,,,,,,,,,,,,,
605,23,7,2013,Rvienneau,,,,,24,RI,3,19,f,55,,,,,,,,,,,,,
606,23,7,2013,Rvienneau,,,,,24,RI,3,20,m,45,,,,,,,,,,,,,
607,23,7,2013,Rvienneau,,,,,24,RI,3,20,f,35,,,,,,,,,,,,,
608,23,7,2013,Rvienneau,,,,,24,RI,3,20,i,18,,,,,,,,,,,,,
609,23,7,2013,Rvienneau,,,,,24,RI,3,20,f,51,,,,,,,,,,,,,
610,23,7,2013,Dgiard,,,,,24,RI,3,1,m,55,,,,,,,,,,,,,
611,23,7,2013,Dgiard,,,,,24,RI,3,1,f,46,,,,,,,,,,,,,
612,23,7,2013,Dgiard,,,,,24,RI,3,1,m,96,,,,,,,,,,,,,
613,23,7,2013,Dgiard,,,,,24,RI,3,1,m,26,,,,,,,,,,,,,
614,23,7,2013,Dgiard,,,,,24,RI,3,1,m,58,,,,,,,,,,,,,
615,23,7,2013,Dgiard,,,,,24,RI,3,1,f,51,,,,,,,,,,,,,
616,23,7,2013,Dgiard,,,,,24,RI,3,1,m,28,,,,,,,,,,,,,
617,23,7,2013,Dgiard,,,,,24,RI,3,1,m,43,,,,,,,,,,,,,
618,23,7,2013,Dgiard,,,,,24,RI,3,2,m,60,,,,,,,,,,,,,
619,23,7,2013,Dgiard,,,,,24,RI,3,2,m,54,,,,,,,,,,,,,
620,23,7,2013,Dgiard,,,,,24,RI,3,2,m,35,,,,,,,,,,,,,
621,23,7,2013,Dgiard,,,,,24,RI,3,2,m,26,,,,,,,,,,,,,
622,23,7,2013,Dgiard,,,,,24,RI,3,2,m,58,,,,,,,,,,,,,
623,23,7,2013,Dgiard,,,,,24,RI,3,2,f,42,,,,,,,,,,,,,
624,23,7,2013,Dgiard,,,,,24,RI,3,2,f,40,,,,,,,,,,,,,
625,23,7,2013,Dgiard,,,,,24,RI,3,2,m,51,,,,,,,,,,,,,
626,23,7,2013,Dgiard,,,,,24,RI,3,3,f,46,,,,,,,,,,,,,
627,23,7,2013,Dgiard,,,,,24,RI,3,3,m,33,,,,,,,,,,,,,
628,23,7,2013,Dgiard,,,,,24,RI,3,3,m,26,,,,,,,,,,,,,
629,23,7,2013,Dgiard,,,,,24,RI,3,3,m,20,,,,,,,,,,,,,
630,23,7,2013,Dgiard,,,,,24,RI,3,3,i,14,,,,,,,,,,,,,
631,23,7,2013,Dgiard,,,,,24,RI,3,3,m,60,,,,,,,,,,,,,
632,23,7,2013,Dgiard,,,,,24,RI,3,3,f,55,,,,,,,,,,,,,
633,23,7,2013,Dgiard,,,,,24,RI,3,3,f,43,,,,,,,,,,,,,
634,23,7,2013,Dgiard,,,,,24,RI,3,3,m,40,,,,,,,,,,,,,
635,23,7,2013,Dgiard,,,,,24,RI,3,3,m,22,,,,,,,,,,,,,
636,23,7,2013,Dgiard,,,,,24,RI,3,4,m,37,,,,,,,,,,,,,
637,23,7,2013,Dgiard,,,,,24,RI,3,4,f,40,,,,,,,,,,,,,
638,23,7,2013,Dgiard,,,,,24,RI,3,4,f,42,,,,,,,,,,,,,
639,23,7,2013,Dgiard,,,,,24,RI,3,4,i,12,,,,,,,,,,,,,
640,23,7,2013,Dgiard,,,,,24,RI,3,4,m,60,,,,,,,,,,,,,
641,23,7,2013,Dgiard,,,,,24,RI,3,4,f,20,,,,,,,,,,,,,
642,23,7,2013,Dgiard,,,,,24,RI,3,4,f,42,,,,,,,,,,,,,
643,23,7,2013,Dgiard,,,,,24,RI,3,4,m,20,,,,,,,,,,,,,
644,23,7,2013,Dgiard,,,,,24,RI,3,4,m,89,,,,,,,,,,,,,
645,23,7,2013,Dgiard,,,,,24,RI,3,4,f,41,,,,,,,,,,,,,
646,23,7,2013,Dgiard,,,,,24,RI,3,4,m,40,,,,,,,,,,,,,
647,23,7,2013,Dgiard,,,,,24,RI,3,4,m,32,,,,,,,,,,,,,
648,23,7,2013,Dgiard,,,,,24,RI,3,4,m,76,,,,,,,,,,,,,
649,23,7,2013,Dgiard,,,,,24,RI,3,4,f,60,,,,,,,,,,,,,
650,23,7,2013,Dgiard,,,,,24,RI,3,5,f,42,,,,,,,,,,,,,
651,23,7,2013,Dgiard,,,,,24,RI,3,5,m,21,,,,,,,,,,,,,
652,23,7,2013,Dgiard,,,,,24,RI,3,5,m,64,,,,,,,,,,,,,
653,23,7,2013,Dgiard,,,,,24,RI,3,5,m,60,,,,,,,,,,,,,
654,23,7,2013,Dgiard,,,,,24,RI,3,5,m,24,,,,,,,,,,,,,
655,23,7,2013,Dgiard,,,,,24,RI,3,5,f,35,,,,,,,,,,,,,
656,23,7,2013,Dgiard,,,,,24,RI,3,5,m,78,,,,,,,,,,,,,
657,23,7,2013,Dgiard,,,,,24,RI,3,5,f,33,,,,,,,,,,,,,
658,23,7,2013,Dgiard,,,,,24,RI,3,6,m,52,,,,,,,,,,,,,
659,23,7,2013,Dgiard,,,,,24,RI,3,6,f,31,,,,,,,,,,,,,
660,23,7,2013,Dgiard,,,,,24,RI,3,6,m,21,,,,,,,,,,,,,
661,23,7,2013,Dgiard,,,,,24,RI,3,6,f,40,,,,,,,,,,,,,
662,23,7,2013,Dgiard,,,,,24,RI,3,6,i,15,,,,,,,,,,,,,
663,23,7,2013,Dgiard,,,,,24,RI,3,6,f,29,,,,,,,,,,,,,
664,23,7,2013,Dgiard,,,,,24,RI,3,6,m,50,,,,,,,,,,,,,
665,23,7,2013,Dgiard,,,,,24,RI,3,6,m,70,,,,,,,,,,,,,
666,23,7,2013,Dgiard,,,,,24,RI,3,7,m,69,,,,,,,,,,,,,
667,23,7,2013,Dgiard,,,,,24,RI,3,7,f,45,,,,,,,,,,,,,
668,23,7,2013,Dgiard,,,,,24,RI,3,7,f,62,,,,,,,,,,,,,
669,23,7,2013,Dgiard,,,,,24,RI,3,7,i,18,,,,,,,,,,,,,
670,23,7,2013,Dgiard,,,,,24,RI,3,7,m,33,,,,,,,,,,,,,
671,23,7,2013,Dgiard,,,,,24,RI,3,8,m,58,,,,,,,,,,,,,
672,23,7,2013,Dgiard,,,,,24,RI,3,8,f,75,,,,,,,,,,,,,
673,23,7,2013,Dgiard,,,,,24,RI,3,9,m,43,,,,,,,,,,,,,
674,23,7,2013,Dgiard,,,,,24,RI,3,9,m,61,,,,,,,,,,,,,
675,23,7,2013,Dgiard,,,,,24,RI,3,9,m,81,,,,,,,,,,,,,
676,23,7,2013,Dgiard,,,,,24,RI,3,9,f,40,,,,,,,,,,,,,
677,23,7,2013,Dgiard,,,,,24,RI,3,10,f,51,,,,,,,,,,,,,
678,23,7,2013,Dgiard,,,,,24,RI,3,10,m,62,,,,,,,,,,,,,
679,23,7,2013,Dgiard,,,,,24,RI,3,11,m,36,,,,,,,,,,,,,
680,23,7,2013,Dgiard,,,,,24,RI,3,11,f,43,,,,,,,,,,,,,
681,23,7,2013,Dgiard,,,,,24,RI,3,11,i,16,,,,,,,,,,,,,
682,23,7,2013,Dgiard,,,,,24,RI,3,12,m,33,,,,,,,,,,,,,
683,23,7,2013,Dgiard,,,,,24,RI,3,12,f,39,,,,,,,,,,,,,
684,23,7,2013,Dgiard,,,,,24,RI,3,12,f,41,,,,,,,,,,,,,
685,23,7,2013,Dgiard,,,,,24,RI,3,12,f,29,,,,,,,,,,,,,
686,23,7,2013,Dgiard,,,,,24,RI,3,12,m,60,,,,,,,,,,,,,
687,23,7,2013,Dgiard,,,,,24,RI,3,12,i,15,,,,,,,,,,,,,
688,23,7,2013,Dgiard,,,,,24,RI,3,12,m,20,,,,,,,,,,,,,
689,23,7,2013,Dgiard,,,,,24,RI,3,13,m,32,,,,,,,,,,,,,
690,23,7,2013,Dgiard,,,,,24,RI,3,13,m,29,,,,,,,,,,,,,
691,23,7,2013,Dgiard,,,,,24,RI,3,13,m,27,,,,,,,,,,,,,
692,23,7,2013,Dgiard,,,,,24,RI,3,13,m,42,,,,,,,,,,,,,
693,23,7,2013,Dgiard,,,,,24,RI,3,13,f,28,,,,,,,,,,,,,
694,23,7,2013,Dgiard,,,,,24,RI,3,13,f,50,,,,,,,,,,,,,
695,23,7,2013,Dgiard,,,,,24,RI,3,13,f,30,,,,,,,,,,,,,
696,23,7,2013,Dgiard,,,,,24,RI,3,14,f,60,,,,,,,,,,,,,
697,23,7,2013,Dgiard,,,,,24,RI,3,14,f,41,,,,,,,,,,,,,
698,23,7,2013,Dgiard,,,,,24,RI,3,15,i,14,,,,,,,,,,,,,
699,23,7,2013,Dgiard,,,,,24,RI,3,15,m,29,,,,,,,,,,,,,
700,23,7,2013,Dgiard,,,,,24,RI,3,15,m,76,,,,,,,,,,,,,
701,23,7,2013,Dgiard,,,,,24,RI,3,16,i,16,,,,,,,,,,,,,
702,23,7,2013,Dgiard,,,,,24,RI,3,16,f,84,,,,,,,,,,,,,
703,23,7,2013,Dgiard,,,,,24,RI,3,16,b,80,,,,,,,,,,,,,
704,23,7,2013,Dgiard,,,,,24,RI,3,16,m,43,,,,,,,,,,,,,
705,23,7,2013,Dgiard,,,,,24,RI,3,16,f,56,,,,,,,,,,,,,
706,23,7,2013,Dgiard,,,,,24,RI,3,16,i,19,,,,,,,,,,,,,
707,23,7,2013,Dgiard,,,,,24,RI,3,16,f,30,,,,,,,,,,,,,
708,23,7,2013,Dgiard,,,,,24,RI,3,16,m,90,,,,,,,,,,,,,
709,23,7,2013,Dgiard,,,,,24,RI,3,17,m,24,,,,,,,,,,,,,
710,23,7,2013,Dgiard,,,,,24,RI,3,17,f,39,,,,,,,,,,,,,
711,23,7,2013,Dgiard,,,,,24,RI,3,17,m,37,,,,,,,,,,,,,
712,23,7,2013,Dgiard,,,,,24,RI,3,17,b,82,,,,,,,,,,,,,
713,23,7,2013,Dgiard,,,,,24,RI,3,17,i,16,,,,,,,,,,,,,
714,23,7,2013,Dgiard,,,,,24,RI,3,17,m,20,,,,,,,,,,,,,
715,23,7,2013,Dgiard,,,,,24,RI,3,18,m,74,,,,,,,,,,,,,
716,23,7,2013,Dgiard,,,,,24,RI,3,18,i,15,,,,,,,,,,,,,
717,23,7,2013,Dgiard,,,,,24,RI,3,18,m,28,,,,,,,,,,,,,
718,23,7,2013,Dgiard,,,,,24,RI,3,18,i,15,,,,,,,,,,,,,
719,23,7,2013,Dgiard,,,,,24,RI,3,18,m,32,,,,,,,,,,,,,
720,23,7,2013,Dgiard,,,,,24,RI,3,18,m,33,,,,,,,,,,,,,
721,23,7,2013,Dgiard,,,,,24,RI,3,18,i,12,,,,,,,,,,,,,
722,23,7,2013,Dgiard,,,,,24,RI,3,18,i,14,,,,,,,,,,,,,
723,23,7,2013,Dgiard,,,,,24,RI,3,18,m,35,,,,,,,,,,,,,
724,23,7,2013,Dgiard,,,,,24,RI,3,18,f,82,,,,,,,,,,,,,
725,23,7,2013,Dgiard,,,,,24,RI,3,18,m,50,,,,,,,,,,,,,
726,23,7,2013,Dgiard,,,,,24,RI,3,19,f,67,,,,,,,,,,,,,
727,23,7,2013,Dgiard,,,,,24,RI,3,19,m,44,,,,,,,,,,,,,
728,23,7,2013,Dgiard,,,,,24,RI,3,19,f,60,,,,,,,,,,,,,
729,23,7,2013,Dgiard,,,,,24,RI,3,19,m,28,,,,,,,,,,,,,
730,23,7,2013,Dgiard,,,,,24,RI,3,19,m,40,,,,,,,,,,,,,
731,23,7,2013,Dgiard,,,,,24,RI,3,19,i,12,,,,,,,,,,,,,
732,23,7,2013,Dgiard,,,,,24,RI,3,20,f,50,,,,,,,,,,,,,
733,23,7,2013,Dgiard,,,,,24,RI,3,20,m,31,,,,,,,,,,,,,
734,23,7,2013,Dgiard,,,,,24,RI,3,20,f,43,,,,,,,,,,,,,
735,23,7,2013,Dgiard,,,,,24,RI,3,20,f,51,,,,,,,,,,,,,
736,23,7,2013,Dgiard,,,,,24,RI,3,20,m,28,,,,,,,,,,,,,
737,23,7,2013,Dgiard,,,,,24,RI,3,20,f,52,,,,,,,,,,,,,
738,23,7,2013,Dgiard,,,,,24,RI,3,20,m,29,,,,,,,,,,,,,
739,23,7,2013,Dgiard,,,,,24,RI,3,20,f,30,,,,,,,,,,,,,
740,18,7,2013,Dgiard,,,,,24,RI,4,1,m,49,,,,,,,,,,,,,
741,18,7,2013,Dgiard,,,,,24,RI,4,1,m,21,,,,,,,,,,,,,
742,18,7,2013,Dgiard,,,,,24,RI,4,1,f,52,,,,,,,,,,,,,
743,18,7,2013,Dgiard,,,,,24,RI,4,1,m,25,,,,,,,,,,,,,
744,18,7,2013,Dgiard,,,,,24,RI,4,1,f,31,,,,,,,,,,,,,
745,18,7,2013,Dgiard,,,,,24,RI,4,2,f,67,,,,,,,,,,,,,
746,18,7,2013,Dgiard,,,,,24,RI,4,2,m,28,,,,,,,,,,,,,
747,18,7,2013,Dgiard,,,,,24,RI,4,2,m,20,,,,,,,,,,,,,
748,18,7,2013,Dgiard,,,,,24,RI,4,3,f,66,,,,,,,,,,,,,
749,18,7,2013,Dgiard,,,,,24,RI,4,3,m,70,,,,,,,,,,,,,
750,18,7,2013,Dgiard,,,,,24,RI,4,3,m,21,,,,,,,,,,,,,
751,18,7,2013,Dgiard,,,,,24,RI,4,3,f,62,,,,,,,,,,,,,
752,18,7,2013,Dgiard,,,,,24,RI,4,4,f,60,,,,,,,,,,,,,
753,18,7,2013,Dgiard,,,,,24,RI,4,4,m,28,,,,,,,,,,,,,
754,18,7,2013,Dgiard,,,,,24,RI,4,4,m,46,,,,,,,,,,,,,
755,18,7,2013,Dgiard,,,,,24,RI,4,4,m,41,,,,,,,,,,,,,
756,18,7,2013,Dgiard,,,,,24,RI,4,4,m,60,,,,,,,,,,,,,
757,18,7,2013,Dgiard,,,,,24,RI,4,5,m,47,,,,,,,,,,,,,
758,18,7,2013,Dgiard,,,,,24,RI,4,5,f,61,,,,,,,,,,,,,
759,18,7,2013,Dgiard,,,,,24,RI,4,5,i,16,,,,,,,,,,,,,
760,18,7,2013,Dgiard,,,,,24,RI,4,5,m,25,,,,,,,,,,,,,
761,18,7,2013,Dgiard,,,,,24,RI,4,5,f,78,,,,,,,,,,,,,
762,18,7,2013,Dgiard,,,,,24,RI,4,5,m,48,,,,,,,,,,,,,
763,18,7,2013,Dgiard,,,,,24,RI,4,6,m,30,,,,,,,,,,,,,
764,18,7,2013,Dgiard,,,,,24,RI,4,6,m,43,,,,,,,,,,,,,
765,18,7,2013,Dgiard,,,,,24,RI,4,6,m,27,,,,,,,,,,,,,
766,18,7,2013,Dgiard,,,,,24,RI,4,6,f,60,,,,,,,,,,,,,
767,18,7,2013,Dgiard,,,,,24,RI,4,6,m,47,,,,,,,,,,,,,
768,18,7,2013,Dgiard,,,,,24,RI,4,6,i,19,,,,,,,,,,,,,
769,18,7,2013,Dgiard,,,,,24,RI,4,7,f,77,,,,,,,,,,,,,
770,18,7,2013,Dgiard,,,,,24,RI,4,7,m,42,,,,,,,,,,,,,
771,18,7,2013,Dgiard,,,,,24,RI,4,7,m,50,,,,,,,,,,,,,
772,18,7,2013,Dgiard,,,,,24,RI,4,7,m,46,,,,,,,,,,,,,
773,18,7,2013,Dgiard,,,,,24,RI,4,7,m,25,,,,,,,,,,,,,
774,18,7,2013,Dgiard,,,,,24,RI,4,7,f,83,,,,,,,,,,,,,
775,18,7,2013,Dgiard,,,,,24,RI,4,8,m,34,,,,,,,,,,,,,
776,18,7,2013,Dgiard,,,,,24,RI,4,8,m,26,,,,,,,,,,,,,
777,18,7,2013,Dgiard,,,,,24,RI,4,8,m,30,,,,,,,,,,,,,
778,18,7,2013,Dgiard,,,,,24,RI,4,9,m,71,,,,,,,,,,,,,
779,18,7,2013,Dgiard,,,,,24,RI,4,9,i,16,,,,,,,,,,,,,
780,18,7,2013,Dgiard,,,,,24,RI,4,9,i,10,,,,,,,,,,,,,
781,18,7,2013,Dgiard,,,,,24,RI,4,9,f,28,,,,,,,,,,,,,
782,18,7,2013,Dgiard,,,,,24,RI,4,9,f,64,,,,,,,,,,,,,
783,18,7,2013,Dgiard,,,,,24,RI,4,11,m,23,,,,,,,,,,,,,
784,18,7,2013,Dgiard,,,,,24,RI,4,11,m,60,,,,,,,,,,,,,
785,18,7,2013,Dgiard,,,,,24,RI,4,11,m,49,,,,,,,,,,,,,
786,18,7,2013,Dgiard,,,,,24,RI,4,11,f,35,,,,,,,,,,,,,
787,18,7,2013,Dgiard,,,,,24,RI,4,12,m,34,,,,,,,,,,,,,
788,18,7,2013,Dgiard,,,,,24,RI,4,12,m,26,,,,,,,,,,,,,
789,18,7,2013,Dgiard,,,,,24,RI,4,12,m,30,,,,,,,,,,,,,
790,18,7,2013,Dgiard,,,,,24,RI,4,13,m,37,,,,,,,,,,,,,
791,18,7,2013,Dgiard,,,,,24,RI,4,13,f,33,,,,,,,,,,,,,
792,18,7,2013,Dgiard,,,,,24,RI,4,13,f,68,,,,,,,,,,,,,
793,18,7,2013,Dgiard,,,,,24,RI,4,14,m,21,,,,,,,,,,,,,
794,18,7,2013,Dgiard,,,,,24,RI,4,14,m,23,,,,,,,,,,,,,
795,18,7,2013,Dgiard,,,,,24,RI,4,14,m,52,,,,,,,,,,,,,
796,18,7,2013,Dgiard,,,,,24,RI,4,14,m,25,,,,,,,,,,,,,
797,18,7,2013,Dgiard,,,,,24,RI,4,14,f,67,,,,,,,,,,,,,
798,18,7,2013,Dgiard,,,,,24,RI,4,14,f,61,,,,,,,,,,,,,
799,18,7,2013,Dgiard,,,,,24,RI,4,14,m,43,,,,,,,,,,,,,
800,18,7,2013,Dgiard,,,,,24,RI,4,14,m,45,,,,,,,,,,,,,
801,18,7,2013,Dgiard,,,,,24,RI,4,15,f,61,,,,,,,,,,,,,
802,18,7,2013,Dgiard,,,,,24,RI,4,15,f,50,,,,,,,,,,,,,
803,18,7,2013,Dgiard,,,,,24,RI,4,15,m,60,,,,,,,,,,,,,
804,18,7,2013,Dgiard,,,,,24,RI,4,16,m,36,,,,,,,,,,,,,
805,18,7,2013,Dgiard,,,,,24,RI,4,16,f,78,,,,,,,,,,,,,
806,18,7,2013,Dgiard,,,,,24,RI,4,16,m,80,,,,,,,,,,,,,
807,18,7,2013,Dgiard,,,,,24,RI,4,16,m,44,,,,,,,,,,,,,
808,18,7,2013,Dgiard,,,,,24,RI,4,16,f,51,,,,,,,,,,,,,
809,18,7,2013,Dgiard,,,,,24,RI,4,16,f,44,,,,,,,,,,,,,
810,18,7,2013,Dgiard,,,,,24,RI,4,16,f,64,,,,,,,,,,,,,
811,18,7,2013,Dgiard,,,,,24,RI,4,16,m,28,,,,,,,,,,,,,
812,18,7,2013,Dgiard,,,,,24,RI,4,17,m,85,,,,,,,,,,,,,
813,18,7,2013,Dgiard,,,,,24,RI,4,17,m,42,,,,,,,,,,,,,
814,18,7,2013,Dgiard,,,,,24,RI,4,17,f,63,,,,,,,,,,,,,
815,18,7,2013,Dgiard,,,,,24,RI,4,18,m,60,,,,,,,,,,,,,
816,18,7,2013,Dgiard,,,,,24,RI,4,18,f,46,,,,,,,,,,,,,
817,18,7,2013,Dgiard,,,,,24,RI,4,18,f,32,,,,,,,,,,,,,
818,18,7,2013,Dgiard,,,,,24,RI,4,18,m,59,,,,,,,,,,,,,
819,18,7,2013,Dgiard,,,,,24,RI,4,18,m,20,,,,,,,,,,,,,
820,18,7,2013,Dgiard,,,,,24,RI,4,18,m,25,,,,,,,,,,,,,
821,18,7,2013,Dgiard,,,,,24,RI,4,19,m,52,,,,,,,,,,,,,
822,18,7,2013,Dgiard,,,,,24,RI,4,19,f,62,,,,,,,,,,,,,
823,18,7,2013,Dgiard,,,,,24,RI,4,20,f,56,,,,,,,,,,,,,
824,18,7,2013,Dgiard,,,,,24,RI,4,20,f,63,,,,,,,,,,,,,
825,18,7,2013,Dgiard,,,,,24,RI,4,20,m,20,,,,,,,,,,,,,
826,18,7,2013,Dgiard,,,,,24,RI,4,20,m,26,,,,,,,,,,,,,
827,18,7,2013,Rdoucette,,,,,24,RI,4,1,i,15,,,,,,,,,,,,,
828,18,7,2013,Rdoucette,,,,,24,RI,4,1,i,16,,,,,,,,,,,,,
829,18,7,2013,Rdoucette,,,,,24,RI,4,1,f,78,,,,,,,,,,,,,
830,18,7,2013,Rdoucette,,,,,24,RI,4,2,m,68,,,,,,,,,,,,,
831,18,7,2013,Rdoucette,,,,,24,RI,4,2,f,21,,,,,,,,,,,,,
832,18,7,2013,Rdoucette,,,,,24,RI,4,2,m,26,,,,,,,,,,,,,
833,18,7,2013,Rdoucette,,,,,24,RI,4,2,m,38,,,,,,,,,,,,,
834,18,7,2013,Rdoucette,,,,,24,RI,4,2,f,43,,,,,,,,,,,,,
835,18,7,2013,Rdoucette,,,,,24,RI,4,3,i,18,,,,,,,,,,,,,
836,18,7,2013,Rdoucette,,,,,24,RI,4,3,f,56,,,,,,,,,,,,,
837,18,7,2013,Rdoucette,,,,,24,RI,4,3,m,53,,,,,,,,,,,,,
838,18,7,2013,Rdoucette,,,,,24,RI,4,3,m,45,,,,,,,,,,,,,
839,18,7,2013,Rdoucette,,,,,24,RI,4,3,f,24,,,,,,,,,,,,,
840,18,7,2013,Rdoucette,,,,,24,RI,4,3,b,70,,,,,,,,,,,,,
841,18,7,2013,Rdoucette,,,,,24,RI,4,4,m,31,,,,,,,,,,,,,
842,18,7,2013,Rdoucette,,,,,24,RI,4,4,f,23,,,,,,,,,,,,,
843,18,7,2013,Rdoucette,,,,,24,RI,4,4,f,26,,,,,,,,,,,,,
844,18,7,2013,Rdoucette,,,,,24,RI,4,4,i,19,,,,,,,,,,,,,
845,18,7,2013,Rdoucette,,,,,24,RI,4,5,m,67,,,,,,,,,,,,,
846,18,7,2013,Rdoucette,,,,,24,RI,4,5,f,45,,,,,,,,,,,,,
847,18,7,2013,Rdoucette,,,,,24,RI,4,5,m,31,,,,,,,,,,,,,
848,18,7,2013,Rdoucette,,,,,24,RI,4,5,m,65,,,,,,,,,,,,,
849,18,7,2013,Rdoucette,,,,,24,RI,4,5,m,33,,,,,,,,,,,,,
850,18,7,2013,Rdoucette,,,,,24,RI,4,5,f,41,,,,,,,,,,,,,
851,18,7,2013,Rdoucette,,,,,24,RI,4,6,f,68,,,,,,,,,,,,,
852,18,7,2013,Rdoucette,,,,,24,RI,4,6,m,40,,,,,,,,,,,,,
853,18,7,2013,Rdoucette,,,,,24,RI,4,6,m,34,,,,,,,,,,,,,
854,18,7,2013,Rdoucette,,,,,24,RI,4,7,m,79,,,,,,,,,,,,,
855,18,7,2013,Rdoucette,,,,,24,RI,4,7,i,16,,,,,,,,,,,,,
856,18,7,2013,Rdoucette,,,,,24,RI,4,7,m,29,,,,,,,,,,,,,
857,18,7,2013,Rdoucette,,,,,24,RI,4,7,f,72,,,,,,,,,,,,,
858,18,7,2013,Rdoucette,,,,,24,RI,4,7,m,51,,,,,,,,,,,,,
859,18,7,2013,Rdoucette,,,,,24,RI,4,8,m,25,,,,,,,,,,,,,
860,18,7,2013,Rdoucette,,,,,24,RI,4,8,f,48,,,,,,,,,,,,,
861,18,7,2013,Rdoucette,,,,,24,RI,4,9,i,17,,,,,,,,,,,,,
862,18,7,2013,Rdoucette,,,,,24,RI,4,9,f,61,,,,,,,,,,,,,
863,18,7,2013,Rdoucette,,,,,24,RI,4,9,m,29,,,,,,,,,,,,,
864,18,7,2013,Rdoucette,,,,,24,RI,4,10,m,25,,,,,,,,,,,,,
865,18,7,2013,Rdoucette,,,,,24,RI,4,10,i,14,,,,,,,,,,,,,
866,18,7,2013,Rdoucette,,,,,24,RI,4,10,f,53,,,,,,,,,,,,,
867,18,7,2013,Rdoucette,,,,,24,RI,4,10,f,27,,,,,,,,,,,,,
868,18,7,2013,Rdoucette,,,,,24,RI,4,10,f,58,,,,,,,,,,,,,
869,18,7,2013,Rdoucette,,,,,24,RI,4,10,f,23,,,,,,,,,,,,,
870,18,7,2013,Rdoucette,,,,,24,RI,4,11,i,15,,,,,,,,,,,,,
871,18,7,2013,Rdoucette,,,,,24,RI,4,11,m,45,,,,,,,,,,,,,
872,18,7,2013,Rdoucette,,,,,24,RI,4,11,m,39,,,,,,,,,,,,,
873,18,7,2013,Rdoucette,,,,,24,RI,4,11,m,51,,,,,,,,,,,,,
874,18,7,2013,Rdoucette,,,,,24,RI,4,11,f,33,,,,,,,,,,,,,
875,18,7,2013,Rdoucette,,,,,24,RI,4,12,f,30,,,,,,,,,,,,,
876,18,7,2013,Rdoucette,,,,,24,RI,4,12,m,62,,,,,,,,,,,,,
877,18,7,2013,Rdoucette,,,,,24,RI,4,12,m,23,,,,,,,,,,,,,
878,18,7,2013,Rdoucette,,,,,24,RI,4,12,i,17,,,,,,,,,,,,,
879,18,7,2013,Rdoucette,,,,,24,RI,4,13,f,59,,,,,,,,,,,,,
880,18,7,2013,Rdoucette,,,,,24,RI,4,13,m,34,,,,,,,,,,,,,
881,18,7,2013,Rdoucette,,,,,24,RI,4,13,f,31,,,,,,,,,,,,,
882,18,7,2013,Rdoucette,,,,,24,RI,4,13,m,36,,,,,,,,,,,,,
883,18,7,2013,Rdoucette,,,,,24,RI,4,13,m,33,,,,,,,,,,,,,
884,18,7,2013,Rdoucette,,,,,24,RI,4,13,b,78,,,,,,,,,,,,,
885,18,7,2013,Rdoucette,,,,,24,RI,4,14,f,27,,,,,,,,,,,,,
886,18,7,2013,Rdoucette,,,,,24,RI,4,14,m,49,,,,,,,,,,,,,
887,18,7,2013,Rdoucette,,,,,24,RI,4,14,m,48,,,,,,,,,,,,,
888,18,7,2013,Rdoucette,,,,,24,RI,4,14,f,61,,,,,,,,,,,,,
889,18,7,2013,Rdoucette,,,,,24,RI,4,15,m,32,,,,,,,,,,,,,
890,18,7,2013,Rdoucette,,,,,24,RI,4,15,f,51,,,,,,,,,,,,,
891,18,7,2013,Rdoucette,,,,,24,RI,4,15,f,39,,,,,,,,,,,,,
892,18,7,2013,Rdoucette,,,,,24,RI,4,15,b,89,,,,,,,,,,,,,
893,18,7,2013,Rdoucette,,,,,24,RI,4,15,f,26,,,,,,,,,,,,,
894,18,7,2013,Rdoucette,,,,,24,RI,4,15,i,16,,,,,,,,,,,,,
895,18,7,2013,Rdoucette,,,,,24,RI,4,16,f,23,,,,,,,,,,,,,
896,18,7,2013,Rdoucette,,,,,24,RI,4,16,f,32,,,,,,,,,,,,,
897,18,7,2013,Rdoucette,,,,,24,RI,4,16,f,64,,,,,,,,,,,,,
898,18,7,2013,Rdoucette,,,,,24,RI,4,16,m,29,,,,,,,,,,,,,
899,18,7,2013,Rdoucette,,,,,24,RI,4,16,m,51,,,,,,,,,,,,,
900,18,7,2013,Rdoucette,,,,,24,RI,4,16,f,30,,,,,,,,,,,,,
901,18,7,2013,Rdoucette,,,,,24,RI,4,18,f,26,,,,,,,,,,,,,
902,18,7,2013,Rdoucette,,,,,24,RI,4,18,f,24,,,,,,,,,,,,,
903,18,7,2013,Rdoucette,,,,,24,RI,4,18,m,36,,,,,,,,,,,,,
904,18,7,2013,Rdoucette,,,,,24,RI,4,18,m,43,,,,,,,,,,,,,
905,18,7,2013,Rdoucette,,,,,24,RI,4,18,m,50,,,,,,,,,,,,,
906,18,7,2013,Rdoucette,,,,,24,RI,4,19,b,76,,,,,,,,,,,,,
907,18,7,2013,Rdoucette,,,,,24,RI,4,19,m,43,,,,,,,,,,,,,
908,18,7,2013,Rdoucette,,,,,24,RI,4,19,i,15,,,,,,,,,,,,,
