Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
719,28,7,2015,Bcomeau,,,,,26,RI,3,1,f,19,,,,,,,,,,,,
720,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,17,,,,,,,,,,,,
721,28,7,2015,Bcomeau,,,,,26,RI,3,1,f,20,,,,,,,,,,,,
722,28,7,2015,Bcomeau,,,,,26,RI,3,1,m,31,,,,,,,,,,,,
723,28,7,2015,Bcomeau,,,,,26,RI,3,1,f,40,,,,,,,,,,,,
724,28,7,2015,Bcomeau,,,,,26,RI,3,1,m,27,,,,,,,,,,,,
725,28,7,2015,Bcomeau,,,,,26,RI,3,1,m,21,,,,,,,,,,,,
726,28,7,2015,Bcomeau,,,,,26,RI,3,1,m,20,,,,,,,,,,,,
727,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,13,,,,,,,,,,,,
728,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,13,,,,,,,,,,,,
729,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,11,,,,,,,,,,,,
730,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,16,,,,,,,,,,,,
731,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,9,,,,,,,,,,,,
732,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,9,,,,,,,,,,,,
733,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,10,,,,,,,,,,,,
734,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,7,,,,,,,,,,,,
735,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,17,,,,,,,,,,,,
736,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,12,,,,,,,,,,,,
737,28,7,2015,Bcomeau,,,,,26,RI,3,1,i,16,,,,,,,,,,,,
738,28,7,2015,Bcomeau,,,,,26,RI,3,2,i,11,,,,,,,,,,,,
739,28,7,2015,Bcomeau,,,,,26,RI,3,2,m,25,,,,,,,,,,,,
740,28,7,2015,Bcomeau,,,,,26,RI,3,2,m,25,,,,,,,,,,,,
741,28,7,2015,Bcomeau,,,,,26,RI,3,3,f,25,,,,,,,,,,,,
742,28,7,2015,Bcomeau,,,,,26,RI,3,3,m,23,,,,,,,,,,,,
743,28,7,2015,Bcomeau,,,,,26,RI,3,4,m,23,,,,,,,,,,,,
744,28,7,2015,Bcomeau,,,,,26,RI,3,4,i,18,,,,,,,,,,,,
745,28,7,2015,Bcomeau,,,,,26,RI,3,5,f,31,,,,,,,,,,,,
746,28,7,2015,Bcomeau,,,,,26,RI,3,5,i,13,,,,,,,,,,,,
747,28,7,2015,Bcomeau,,,,,26,RI,3,6,m,27,,,,,,,,,,,,
748,28,7,2015,Bcomeau,,,,,26,RI,3,6,f,38,,,,,,,,,,,,
749,28,7,2015,Bcomeau,,,,,26,RI,3,6,i,15,,,,,,,,,,,,
750,28,7,2015,Bcomeau,,,,,26,RI,3,7,m,23,,,,,,,,,,,,
751,28,7,2015,Bcomeau,,,,,26,RI,3,7,m,75,,,,,,,,,,,,
752,28,7,2015,Bcomeau,,,,,26,RI,3,7,m,90,,,,,,,,,,,,
753,28,7,2015,Bcomeau,,,,,26,RI,3,7,f,33,,,,,,,,,,,,
754,28,7,2015,Bcomeau,,,,,26,RI,3,7,i,17,,,,,,,,,,,,
755,28,7,2015,Bcomeau,,,,,26,RI,3,7,i,12,,,,,,,,,,,,
756,28,7,2015,Bcomeau,,,,,26,RI,3,8,f,45,,,,,,,,,,,,
757,28,7,2015,Bcomeau,,,,,26,RI,3,8,f,21,,,,,,,,,,,,
758,28,7,2015,Bcomeau,,,,,26,RI,3,8,m,21,,,,,,,,,,,,
759,28,7,2015,Bcomeau,,,,,26,RI,3,8,f,29,,,,,,,,,,,,
760,28,7,2015,Bcomeau,,,,,26,RI,3,8,i,16,,,,,,,,,,,,
761,28,7,2015,Bcomeau,,,,,26,RI,3,10,m,19,,,,,,,,,,,,
762,28,7,2015,Bcomeau,,,,,26,RI,3,10,f,26,,,,,,,,,,,,
763,28,7,2015,Bcomeau,,,,,26,RI,3,10,m,35,,,,,,,,,,,,
764,28,7,2015,Bcomeau,,,,,26,RI,3,10,f,33,,,,,,,,,,,,
765,28,7,2015,Bcomeau,,,,,26,RI,3,11,i,12,,,,,,,,,,,,
766,28,7,2015,Bcomeau,,,,,26,RI,3,11,i,11,,,,,,,,,,,,
767,28,7,2015,Bcomeau,,,,,26,RI,3,11,i,17,,,,,,,,,,,,
768,28,7,2015,Bcomeau,,,,,26,RI,3,11,f,20,,,,,,,,,,,,
769,28,7,2015,Bcomeau,,,,,26,RI,3,11,f,40,,,,,,,,,,,,
770,28,7,2015,Bcomeau,,,,,26,RI,3,11,i,16,,,,,,,,,,,,
771,28,7,2015,Bcomeau,,,,,26,RI,3,11,i,15,,,,,,,,,,,,
772,28,7,2015,Bcomeau,,,,,26,RI,3,12,f,34,,,,,,,,,,,,
773,28,7,2015,Bcomeau,,,,,26,RI,3,12,f,30,,,,,,,,,,,,
774,28,7,2015,Bcomeau,,,,,26,RI,3,12,i,16,,,,,,,,,,,,
775,28,7,2015,Bcomeau,,,,,26,RI,3,12,i,15,,,,,,,,,,,,
776,28,7,2015,Bcomeau,,,,,26,RI,3,12,i,18,,,,,,,,,,,,
777,28,7,2015,Bcomeau,,,,,26,RI,3,12,i,15,,,,,,,,,,,,
778,28,7,2015,Bcomeau,,,,,26,RI,3,12,i,11,,,,,,,,,,,,
779,28,7,2015,Bcomeau,,,,,26,RI,3,12,i,11,,,,,,,,,,,,
780,29,7,2015,Mcomeau,,,,,24,RI,4,1,f,22,,,,,,,,,,,,
781,29,7,2015,Mcomeau,,,,,24,RI,4,1,f,40,,,,,,,,,,,,
782,29,7,2015,Mcomeau,,,,,24,RI,4,1,f,21,,,,,,,,,,,,
783,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,23,,,,,,,,,,,,
784,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,53,,,,,,,,,,,,
785,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,36,,,,,,,,,,,,
786,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,27,,,,,,,,,,,,
787,29,7,2015,Mcomeau,,,,,24,RI,4,2,f,24,,,,,,,,,,,,
788,29,7,2015,Mcomeau,,,,,24,RI,4,2,f,24,,,,,,,,,,,,
789,29,7,2015,Mcomeau,,,,,24,RI,4,2,f,55,,,,,,,,,,,,
790,29,7,2015,Mcomeau,,,,,24,RI,4,2,i,11,,,,,,,,,,,,
791,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,31,,,,,,,,,,,,
792,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,29,,,,,,,,,,,,
793,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,23,,,,,,,,,,,,
794,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,24,,,,,,,,,,,,
795,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,38,,,,,,,,,,,,
796,29,7,2015,Mcomeau,,,,,24,RI,4,2,m,29,,,,,,,,,,,,
797,29,7,2015,Mcomeau,,,,,24,RI,4,2,i,8,,,,,,,,,,,,
798,29,7,2015,Mcomeau,,,,,24,RI,4,2,i,9,,,,,,,,,,,,
799,29,7,2015,Mcomeau,,,,,24,RI,4,2,i,17,,,,,,,,,,,,
800,29,7,2015,Mcomeau,,,,,24,RI,4,2,i,11,,,,,,,,,,,,
801,29,7,2015,Mcomeau,,,,,24,RI,4,2,i,9,,,,,,,,,,,,
802,29,7,2015,Mcomeau,,,,,24,RI,4,3,f,42,,,,,,,,,,,,
803,29,7,2015,Mcomeau,,,,,24,RI,4,3,f,32,,,,,,,,,,,,
804,29,7,2015,Mcomeau,,,,,24,RI,4,3,f,40,,,,,,,,,,,,
805,29,7,2015,Mcomeau,,,,,24,RI,4,3,m,25,,,,,,,,,,,,
806,29,7,2015,Mcomeau,,,,,24,RI,4,3,m,20,,,,,,,,,,,,
807,29,7,2015,Mcomeau,,,,,24,RI,4,3,m,39,,,,,,,,,,,,
808,29,7,2015,Mcomeau,,,,,24,RI,4,3,m,30,,,,,,,,,,,,
809,29,7,2015,Mcomeau,,,,,24,RI,4,3,i,8,,,,,,,,,,,,
810,29,7,2015,Mcomeau,,,,,24,RI,4,3,i,8,,,,,,,,,,,,
811,29,7,2015,Mcomeau,,,,,24,RI,4,3,i,18,,,,,,,,,,,,
812,29,7,2015,Mcomeau,,,,,24,RI,4,3,i,9,,,,,,,,,,,,
813,29,7,2015,Mcomeau,,,,,24,RI,4,3,i,8,,,,,,,,,,,,
814,29,7,2015,Mcomeau,,,,,24,RI,4,6,f,75,,,,,,,,,,,,
815,29,7,2015,Mcomeau,,,,,24,RI,4,6,m,19,,,,,,,,,,,,
816,29,7,2015,Mcomeau,,,,,24,RI,4,6,f,35,,,,,,,,,,,,
817,29,7,2015,Mcomeau,,,,,24,RI,4,6,m,40,,,,,,,,,,,,
818,29,7,2015,Mcomeau,,,,,24,RI,4,6,f,40,,,,,,,,,,,,
819,29,7,2015,Mcomeau,,,,,24,RI,4,6,m,36,,,,,,,,,,,,
820,29,7,2015,Mcomeau,,,,,24,RI,4,6,f,23,,,,,,,,,,,,
821,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,15,,,,,,,,,,,,
822,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,17,,,,,,,,,,,,
823,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,8,,,,,,,,,,,,
824,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,16,,,,,,,,,,,,
825,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,18,,,,,,,,,,,,
826,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,15,,,,,,,,,,,,
827,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,15,,,,,,,,,,,,
828,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,8,,,,,,,,,,,,
829,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,15,,,,,,,,,,,,
830,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,9,,,,,,,,,,,,
831,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,12,,,,,,,,,,,,
832,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,5,,,,,,,,,,,,
833,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,13,,,,,,,,,,,,
834,29,7,2015,Mcomeau,,,,,24,RI,4,6,i,8,,,,,,,,,,,,
835,29,7,2015,Mcomeau,,,,,24,RI,4,7,f,30,,,,,,,,,,,,
836,29,7,2015,Mcomeau,,,,,24,RI,4,7,m,35,,,,,,,,,,,,
837,29,7,2015,Mcomeau,,,,,24,RI,4,7,f,24,,,,,,,,,,,,
838,29,7,2015,Mcomeau,,,,,24,RI,4,7,m,29,,,,,,,,,,,,
839,29,7,2015,Mcomeau,,,,,24,RI,4,7,m,29,,,,,,,,,,,,
840,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,9,,,,,,,,,,,,
841,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,12,,,,,,,,,,,,
842,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,11,,,,,,,,,,,,
843,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,9,,,,,,,,,,,,
844,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,8,,,,,,,,,,,,
845,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,18,,,,,,,,,,,,
846,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,12,,,,,,,,,,,,
847,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,18,,,,,,,,,,,,
848,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,17,,,,,,,,,,,,
849,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,16,,,,,,,,,,,,
850,29,7,2015,Mcomeau,,,,,24,RI,4,7,i,24,,,,,,,,,,,,
851,29,7,2015,Mcomeau,,,,,24,RI,4,8,f,52,,,,,,,,,,,,
852,29,7,2015,Mcomeau,,,,,24,RI,4,8,i,8,,,,,,,,,,,,
853,29,7,2015,Mcomeau,,,,,24,RI,4,8,i,12,,,,,,,,,,,,
854,29,7,2015,Mcomeau,,,,,24,RI,4,8,i,8,,,,,,,,,,,,
855,29,7,2015,Mcomeau,,,,,24,RI,4,9,m,21,,,,,,,,,,,,
856,29,7,2015,Mcomeau,,,,,24,RI,4,9,f,32,,,,,,,,,,,,
857,29,7,2015,Mcomeau,,,,,24,RI,4,9,f,39,,,,,,,,,,,,
858,29,7,2015,Mcomeau,,,,,24,RI,4,9,f,35,,,,,,,,,,,,
859,29,7,2015,Mcomeau,,,,,24,RI,4,9,i,19,,,,,,,,,,,,
860,29,7,2015,Mcomeau,,,,,24,RI,4,10,f,37,,,,,,,,,,,,
861,29,7,2015,Mcomeau,,,,,24,RI,4,10,f,25,,,,,,,,,,,,
862,29,7,2015,Mcomeau,,,,,24,RI,4,10,i,12,,,,,,,,,,,,
863,29,7,2015,Mcomeau,,,,,24,RI,4,10,i,19,,,,,,,,,,,,
864,29,7,2015,Mcomeau,,,,,24,RI,4,10,i,17,,,,,,,,,,,,
865,29,7,2015,Mcomeau,,,,,24,RI,4,10,i,15,,,,,,,,,,,,
866,29,7,2015,Mcomeau,,,,,24,RI,4,11,f,32,,,,,,,,,,,,
867,29,7,2015,Mcomeau,,,,,24,RI,4,11,f,20,,,,,,,,,,,,
868,29,7,2015,Mcomeau,,,,,24,RI,4,11,f,27,,,,,,,,,,,,
869,29,7,2015,Mcomeau,,,,,24,RI,4,11,f,37,,,,,,,,,,,,
870,29,7,2015,Mcomeau,,,,,24,RI,4,11,i,19,,,,,,,,,,,,
871,29,7,2015,Mcomeau,,,,,24,RI,4,11,i,8,,,,,,,,,,,,
872,29,7,2015,Mcomeau,,,,,24,RI,4,13,f,38,,,,,,,,,,,,
873,29,7,2015,Mcomeau,,,,,24,RI,4,13,m,35,,,,,,,,,,,,
874,29,7,2015,Mcomeau,,,,,24,RI,4,13,m,23,,,,,,,,,,,,
875,29,7,2015,Mcomeau,,,,,24,RI,4,13,m,32,,,,,,,,,,,,
876,29,7,2015,Mcomeau,,,,,24,RI,4,14,m,33,,,,,,,,,,,,
877,29,7,2015,Mcomeau,,,,,24,RI,4,14,m,40,,,,,,,,,,,,
878,29,7,2015,Mcomeau,,,,,24,RI,4,14,f,19,,,,,,,,,,,,
879,29,7,2015,Mcomeau,,,,,24,RI,4,16,f,28,,,,,,,,,,,,
880,29,7,2015,Mcomeau,,,,,24,RI,4,16,m,57,,,,,,,,,,,,
881,29,7,2015,Mcomeau,,,,,24,RI,4,16,i,14,,,,,,,,,,,,
882,29,7,2015,Mcomeau,,,,,24,RI,4,17,m,20,,,,,,,,,,,,
883,29,7,2015,Mcomeau,,,,,24,RI,4,17,f,31,,,,,,,,,,,,
884,29,7,2015,Mcomeau,,,,,24,RI,4,17,f,58,,,,,,,,,,,,
885,29,7,2015,Mcomeau,,,,,24,RI,4,17,f,38,,,,,,,,,,,,
886,29,7,2015,Mcomeau,,,,,24,RI,4,17,m,25,,,,,,,,,,,,
887,29,7,2015,Mcomeau,,,,,24,RI,4,17,m,22,,,,,,,,,,,,
888,29,7,2015,Mcomeau,,,,,24,RI,4,17,m,33,,,,,,,,,,,,
889,29,7,2015,Mcomeau,,,,,24,RI,4,17,m,26,,,,,,,,,,,,
890,29,7,2015,Mcomeau,,,,,24,RI,4,17,f,29,,,,,,,,,,,,
891,29,7,2015,Mcomeau,,,,,24,RI,4,17,i,18,,,,,,,,,,,,
892,29,7,2015,Mcomeau,,,,,24,RI,4,17,i,7,,,,,,,,,,,,
893,29,7,2015,Mcomeau,,,,,24,RI,4,17,i,15,,,,,,,,,,,,
894,29,7,2015,Mcomeau,,,,,24,RI,4,17,i,13,,,,,,,,,,,,
895,29,7,2015,Mcomeau,,,,,24,RI,4,17,i,12,,,,,,,,,,,,
896,29,7,2015,Mcomeau,,,,,24,RI,4,17,i,11,,,,,,,,,,,,
897,29,7,2015,Mcomeau,,,,,24,RI,4,17,i,8,,,,,,,,,,,,
898,29,7,2015,Mcomeau,,,,,24,RI,4,18,f,20,,,,,,,,,,,,
899,29,7,2015,Mcomeau,,,,,24,RI,4,18,f,50,,,,,,,,,,,,
900,29,7,2015,Mcomeau,,,,,24,RI,4,18,m,52,,,,,,,,,,,,
901,29,7,2015,Mcomeau,,,,,24,RI,4,18,f,35,,,,,,,,,,,,
902,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,18,,,,,,,,,,,,
903,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,5,,,,,,,,,,,,
904,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,14,,,,,,,,,,,,
905,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,12,,,,,,,,,,,,
906,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,13,,,,,,,,,,,,
907,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,5,,,,,,,,,,,,
908,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,19,,,,,,,,,,,,
909,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,17,,,,,,,,,,,,
910,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,15,,,,,,,,,,,,
911,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,11,,,,,,,,,,,,
912,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,12,,,,,,,,,,,,
913,29,7,2015,Mcomeau,,,,,24,RI,4,18,i,11,,,,,,,,,,,,
914,29,7,2015,Mcomeau,,,,,24,RI,4,19,m,35,,,,,,,,,,,,
915,29,7,2015,Mcomeau,,,,,24,RI,4,19,m,20,,,,,,,,,,,,
916,29,7,2015,Mcomeau,,,,,24,RI,4,19,m,68,,,,,,,,,,,,
917,29,7,2015,Mcomeau,,,,,24,RI,4,19,m,30,,,,,,,,,,,,
918,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,12,,,,,,,,,,,,
919,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,13,,,,,,,,,,,,
920,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,12,,,,,,,,,,,,
921,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,11,,,,,,,,,,,,
922,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,8,,,,,,,,,,,,
923,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,17,,,,,,,,,,,,
924,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,23,,,,,,,,,,,,
925,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,10,,,,,,,,,,,,
926,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,11,,,,,,,,,,,,
927,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,5,,,,,,,,,,,,
928,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,11,,,,,,,,,,,,
929,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,17,,,,,,,,,,,,
930,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,10,,,,,,,,,,,,
931,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,14,,,,,,,,,,,,
932,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,11,,,,,,,,,,,,
933,29,7,2015,Mcomeau,,,,,24,RI,4,19,i,15,,,,,,,,,,,,
934,29,7,2015,Bcomeau,,,,,24,RI,4,1,f,50,,,,,,,,,,,,
935,29,7,2015,Bcomeau,,,,,24,RI,4,1,m,32,,,,,,,,,,,,
936,29,7,2015,Bcomeau,,,,,24,RI,4,2,f,20,,,,,,,,,,,,
937,29,7,2015,Bcomeau,,,,,24,RI,4,2,m,60,,,,,,,,,,,,
938,29,7,2015,Bcomeau,,,,,24,RI,4,2,i,14,,,,,,,,,,,,
939,29,7,2015,Bcomeau,,,,,24,RI,4,4,f,39,,,,,,,,,,,,
940,29,7,2015,Bcomeau,,,,,24,RI,4,4,m,35,,,,,,,,,,,,
941,29,7,2015,Bcomeau,,,,,24,RI,4,4,i,13,,,,,,,,,,,,
942,29,7,2015,Bcomeau,,,,,24,RI,4,7,f,41,,,,,,,,,,,,
943,29,7,2015,Bcomeau,,,,,24,RI,4,7,f,31,,,,,,,,,,,,
944,29,7,2015,Bcomeau,,,,,24,RI,4,7,f,27,,,,,,,,,,,,
945,29,7,2015,Bcomeau,,,,,24,RI,4,8,f,33,,,,,,,,,,,,
946,29,7,2015,Bcomeau,,,,,24,RI,4,8,f,35,,,,,,,,,,,,
947,29,7,2015,Bcomeau,,,,,24,RI,4,8,i,16,,,,,,,,,,,,
948,29,7,2015,Bcomeau,,,,,24,RI,4,8,f,20,,,,,,,,,,,,
949,29,7,2015,Bcomeau,,,,,24,RI,4,8,f,20,,,,,,,,,,,,
950,29,7,2015,Bcomeau,,,,,24,RI,4,8,i,17,,,,,,,,,,,,
951,29,7,2015,Bcomeau,,,,,24,RI,4,10,m,47,,,,,,,,,,,,
952,29,7,2015,Bcomeau,,,,,24,RI,4,10,m,70,,,,,,,,,,,,
953,29,7,2015,Bcomeau,,,,,24,RI,4,10,i,11,,,,,,,,,,,,
954,29,7,2015,Bcomeau,,,,,24,RI,4,10,m,19,,,,,,,,,,,,
955,29,7,2015,Bcomeau,,,,,24,RI,4,14,i,18,,,,,,,,,,,,
956,29,7,2015,Bcomeau,,,,,24,RI,4,14,m,33,,,,,,,,,,,,
957,29,7,2015,Bcomeau,,,,,24,RI,4,14,m,55,,,,,,,,,,,,
958,29,7,2015,Bcomeau,,,,,24,RI,4,14,m,23,,,,,,,,,,,,
959,29,7,2015,Bcomeau,,,,,24,RI,4,16,i,13,,,,,,,,,,,,
960,29,7,2015,Bcomeau,,,,,24,RI,4,16,m,28,,,,,,,,,,,,
961,29,7,2015,Bcomeau,,,,,24,RI,4,16,f,20,,,,,,,,,,,,
962,29,7,2015,Bcomeau,,,,,24,RI,4,17,m,59,,,,,,,,,,,,
963,29,7,2015,Bcomeau,,,,,24,RI,4,17,m,30,,,,,,,,,,,,
964,29,7,2015,Bcomeau,,,,,24,RI,4,17,m,26,,,,,,,,,,,,
965,29,7,2015,Bcomeau,,,,,24,RI,4,17,m,35,,,,,,,,,,,,
966,29,7,2015,Bcomeau,,,,,24,RI,4,17,m,21,,,,,,,,,,,,
967,29,7,2015,Bcomeau,,,,,24,RI,4,17,i,14,,,,,,,,,,,,
968,29,7,2015,Bcomeau,,,,,24,RI,4,18,f,65,,,,,,,,,,,,
969,29,7,2015,Bcomeau,,,,,24,RI,4,18,m,38,,,,,,,,,,,,
970,29,7,2015,Bcomeau,,,,,24,RI,4,18,m,25,,,,,,,,,,,,
971,29,7,2015,Bcomeau,,,,,24,RI,4,19,i,16,,,,,,,,,,,,
972,29,7,2015,Bcomeau,,,,,24,RI,4,19,b1,77,,,,,,,,,,,,
973,29,7,2015,Bcomeau,,,,,24,RI,4,19,m,23,,,,,,,,,,,,
974,29,7,2015,Bcomeau,,,,,24,RI,4,20,m,55,,,,,,,,,,,,
975,29,7,2015,Bcomeau,,,,,24,RI,4,20,m,41,,,,,,,,,,,,
976,29,7,2015,Bcomeau,,,,,24,RI,4,20,m,26,,,,,,,,,,,,
977,29,7,2015,Bcomeau,,,,,24,RI,4,20,i,17,,,,,,,,,,,,
978,29,7,2015,Bcomeau,,,,,24,RI,4,20,i,17,,,,,,,,,,,,
979,29,7,2015,Bcomeau,,,,,24,RI,4,20,i,16,,,,,,,,,,,,
980,29,7,2015,Bcomeau,,,,,24,RI,4,20,f,48,,,,,,,,,,,,
981,29,7,2015,Mcomeau,,,,,24,RI,5,1,f,50,,,,,,,,,,,,
982,29,7,2015,Mcomeau,,,,,24,RI,5,1,f,20,,,,,,,,,,,,
983,29,7,2015,Mcomeau,,,,,24,RI,5,1,f,30,,,,,,,,,,,,
984,29,7,2015,Mcomeau,,,,,24,RI,5,1,f,44,,,,,,,,,,,,
985,29,7,2015,Mcomeau,,,,,24,RI,5,1,f,43,,,,,,,,,,,,
986,29,7,2015,Mcomeau,,,,,24,RI,5,1,m,42,,,,,,,,,,,,
987,29,7,2015,Mcomeau,,,,,24,RI,5,2,f,32,,,,,,,,,,,,
988,29,7,2015,Mcomeau,,,,,24,RI,5,2,f,86,,,,,,,,,,,,
989,29,7,2015,Mcomeau,,,,,24,RI,5,2,f,21,,,,,,,,,,,,
990,29,7,2015,Mcomeau,,,,,24,RI,5,2,f,70,,,,,,,,,,,,
991,29,7,2015,Mcomeau,,,,,24,RI,5,2,i,17,,,,,,,,,,,,
992,29,7,2015,Mcomeau,,,,,24,RI,5,2,i,18,,,,,,,,,,,,
993,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,9,,,,,,,,,,,,
994,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,10,,,,,,,,,,,,
995,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,19,,,,,,,,,,,,
996,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,18,,,,,,,,,,,,
997,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,8,,,,,,,,,,,,
998,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,8,,,,,,,,,,,,
999,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,10,,,,,,,,,,,,
1000,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,11,,,,,,,,,,,,
1001,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,12,,,,,,,,,,,,
1002,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,19,,,,,,,,,,,,
1003,29,7,2015,Mcomeau,,,,,24,RI,5,3,i,18,,,,,,,,,,,,
1004,29,7,2015,Mcomeau,,,,,24,RI,5,3,m,48,,,,,,,,,,,,
1005,29,7,2015,Mcomeau,,,,,24,RI,5,3,f,23,,,,,,,,,,,,
1006,29,7,2015,Mcomeau,,,,,24,RI,5,3,m,20,,,,,,,,,,,,
1007,29,7,2015,Mcomeau,,,,,24,RI,5,3,f,32,,,,,,,,,,,,
1008,29,7,2015,Mcomeau,,,,,24,RI,5,3,m,19,,,,,,,,,,,,
1009,29,7,2015,Mcomeau,,,,,24,RI,5,3,m,29,,,,,,,,,,,,
1010,29,7,2015,Mcomeau,,,,,24,RI,5,3,f,23,,,,,,,,,,,,
1011,29,7,2015,Mcomeau,,,,,24,RI,5,3,f,40,,,,,,,,,,,,
1012,29,7,2015,Mcomeau,,,,,24,RI,5,4,f,48,,,,,,,,,,,,
1013,29,7,2015,Mcomeau,,,,,24,RI,5,4,m,25,,,,,,,,,,,,
1014,29,7,2015,Mcomeau,,,,,24,RI,5,4,f,24,,,,,,,,,,,,
1015,29,7,2015,Mcomeau,,,,,24,RI,5,4,f,38,,,,,,,,,,,,
1016,29,7,2015,Mcomeau,,,,,24,RI,5,4,i,18,,,,,,,,,,,,
1017,29,7,2015,Mcomeau,,,,,24,RI,5,6,m,36,,,,,,,,,,,,
1018,29,7,2015,Mcomeau,,,,,24,RI,5,6,f,28,,,,,,,,,,,,
1019,29,7,2015,Mcomeau,,,,,24,RI,5,6,f,21,,,,,,,,,,,,
1020,29,7,2015,Mcomeau,,,,,24,RI,5,6,f,40,,,,,,,,,,,,
1021,29,7,2015,Mcomeau,,,,,24,RI,5,6,m,26,,,,,,,,,,,,
1022,29,7,2015,Mcomeau,,,,,24,RI,5,6,f,72,,,,,,,,,,,,
1023,29,7,2015,Mcomeau,,,,,24,RI,5,6,m,24,,,,,,,,,,,,
1024,29,7,2015,Mcomeau,,,,,24,RI,5,6,m,25,,,,,,,,,,,,
1025,29,7,2015,Mcomeau,,,,,24,RI,5,6,m,23,,,,,,,,,,,,
1026,29,7,2015,Mcomeau,,,,,24,RI,5,6,i,18,,,,,,,,,,,,
