REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,Sex,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM,
RI,877,20,7,2017,Gpaulin,23,RI,4,8,b1,88,,,,,,,,0,0,
RI,878,20,7,2017,Gpaulin,23,RI,4,8,m,52,,,,,,,,0,0,
RI,879,20,7,2017,Gpaulin,23,RI,4,8,m,38,,,,,,,,0,0,
RI,880,20,7,2017,Gpaulin,23,RI,4,8,f,54,,,,,,,,0,0,
RI,881,20,7,2017,Gpaulin,23,RI,4,8,f,36,,,,,,,,0,0,
RI,882,20,7,2017,Gpaulin,23,RI,4,8,f,65,,,,,,,,0,0,
RI,883,20,7,2017,Gpaulin,23,RI,4,9,f,68,,,,,,,,0,0,
RI,884,20,7,2017,Gpaulin,23,RI,4,9,f,65,,,,,,,,0,0,
RI,885,20,7,2017,Gpaulin,23,RI,4,9,f,50,,,,,,,,0,0,
RI,886,20,7,2017,Gpaulin,23,RI,4,9,f,45,,,,,,,,0,0,
RI,887,20,7,2017,Gpaulin,23,RI,4,9,m,42,,,,,,,,0,0,
RI,888,20,7,2017,Gpaulin,23,RI,4,11,m,34,,,,,,,,0,0,
RI,889,20,7,2017,Gpaulin,23,RI,4,11,f,40,,,,,,,,0,0,
RI,890,20,7,2017,Gpaulin,23,RI,4,11,f,32,,,,,,,,0,0,
RI,891,20,7,2017,Gpaulin,23,RI,4,11,f,79,,,,,,,,0,0,
RI,892,20,7,2017,Gpaulin,23,RI,4,12,m,20,,,,,,,,0,0,
RI,893,20,7,2017,Gpaulin,23,RI,4,12,m,76,,,,,,,,0,0,
RI,894,20,7,2017,Gpaulin,23,RI,4,12,f,45,,,,,,,,0,0,
RI,895,20,7,2017,Gpaulin,23,RI,4,12,f,25,,,,,,,,0,0,
RI,896,20,7,2017,Gpaulin,23,RI,4,13,f,68,,,,,,,,0,0,
RI,897,20,7,2017,Gpaulin,23,RI,4,13,f,32,,,,,,,,0,0,
RI,898,20,7,2017,Gpaulin,23,RI,4,13,f,63,,,,,,,,0,0,
RI,899,20,7,2017,Gpaulin,23,RI,4,13,m,25,,,,,,,,0,0,
RI,900,20,7,2017,Gpaulin,23,RI,4,13,i,20,,,,,,,,0,0,
RI,901,20,7,2017,Gpaulin,23,RI,4,14,f,74,,,,,,,,0,0,
RI,902,20,7,2017,Gpaulin,23,RI,4,14,f,56,,,,,,,,0,0,
RI,903,20,7,2017,Gpaulin,23,RI,4,14,m,32,,,,,,,,0,0,
RI,904,20,7,2017,Gpaulin,23,RI,4,14,m,57,,,,,,,,0,0,
RI,905,20,7,2017,Gpaulin,23,RI,4,15,f,60,,,,,,,,0,0,
RI,906,20,7,2017,Gpaulin,23,RI,4,15,f,35,,,,,,,,0,0,
RI,907,20,7,2017,Gpaulin,23,RI,4,15,f,49,,,,,,,,0,0,
RI,908,20,7,2017,Gpaulin,23,RI,4,15,f,26,,,,,,,,0,0,
RI,909,20,7,2017,Gpaulin,23,RI,4,15,f,45,,,,,,,,0,0,
RI,910,20,7,2017,Gpaulin,23,RI,4,15,i,20,,,,,,,,0,0,
RI,911,20,7,2017,Gpaulin,23,RI,4,15,i,20,,,,,,,,0,0,
RI,912,20,7,2017,Gpaulin,23,RI,4,15,i,18,,,,,,,,0,0,
RI,913,20,7,2017,Dgiard,22,RI,5,4,m,41,,,,,,,,0,0,
RI,914,20,7,2017,Dgiard,22,RI,5,4,m,65,,,,,,,,0,0,
RI,915,20,7,2017,Dgiard,22,RI,5,4,m,40,,,,,,,,0,0,
RI,916,20,7,2017,Dgiard,22,RI,5,4,i,20,,,,,,,,0,0,
RI,917,20,7,2017,Dgiard,22,RI,5,5,m,34,,,,,,,,0,0,
RI,918,20,7,2017,Dgiard,22,RI,5,5,m,86,,,,,,,,0,0,
RI,919,20,7,2017,Dgiard,22,RI,5,5,m,49,,,,,,,,0,0,
RI,920,20,7,2017,Dgiard,22,RI,5,5,f,63,,,,,,,,0,0,
RI,921,20,7,2017,Dgiard,22,RI,5,5,f,60,,,,,,,,0,0,
RI,922,20,7,2017,Dgiard,22,RI,5,5,f,72,,,,,,,,0,0,
RI,923,20,7,2017,Dgiard,22,RI,5,6,m,87,,,,,,,,0,0,
RI,924,20,7,2017,Dgiard,22,RI,5,6,i,20,,,,,,,,0,0,
RI,925,20,7,2017,Dgiard,22,RI,5,6,i,21,,,,,,,,0,0,
RI,926,20,7,2017,Dgiard,22,RI,5,6,i,24,,,,,,,,0,0,
RI,927,20,7,2017,Dgiard,22,RI,5,9,m,40,,,,,,,,0,0,
RI,928,20,7,2017,Dgiard,22,RI,5,9,m,42,,,,,,,,0,0,
RI,929,20,7,2017,Dgiard,22,RI,5,9,m,30,,,,,,,,0,0,
RI,930,20,7,2017,Dgiard,22,RI,5,9,f,36,,,,,,,,0,0,
RI,931,20,7,2017,Dgiard,22,RI,5,11,m,76,,,,,,,,0,0,
RI,932,20,7,2017,Dgiard,22,RI,5,11,m,50,,,,,,,,0,0,
RI,933,20,7,2017,Dgiard,22,RI,5,11,f,72,,,,,,,,0,0,
RI,934,20,7,2017,Dgiard,22,RI,5,11,f,43,,,,,,,,0,0,
RI,935,20,7,2017,Dgiard,22,RI,5,11,i,18,,,,,,,,0,0,
RI,936,20,7,2017,Dgiard,22,RI,5,11,i,22,,,,,,,,0,0,
RI,937,20,7,2017,Dgiard,22,RI,5,15,m,56,,,,,,,,0,0,
RI,938,20,7,2017,Dgiard,22,RI,5,15,m,40,,,,,,,,0,0,
RI,939,20,7,2017,Dgiard,22,RI,5,15,f,60,,,,,,,,0,0,
RI,940,20,7,2017,Dgiard,22,RI,5,15,f,64,,,,,,,,0,0,
RI,941,20,7,2017,Dgiard,22,RI,5,15,i,20,,,,,,,,0,0,
RI,942,20,7,2017,Dgiard,22,RI,5,15,i,23,,,,,,,,0,0,
RI,943,20,7,2017,Dgiard,22,RI,5,15,i,18,,,,,,,,0,0,
RI,944,20,7,2017,Dgiard,22,RI,5,19,f,68,,,,,,,,0,0,
RI,945,20,7,2017,Dgiard,22,RI,5,19,f,26,,,,,,,,0,0,
RI,946,20,7,2017,Dgiard,22,RI,5,19,m,47,,,,,,,,0,0,
RI,947,20,7,2017,Dgiard,22,RI,5,19,i,20,,,,,,,,0,0,
RI,948,20,7,2017,Dgiard,22,RI,5,20,f,61,,,,,,,,0,0,
RI,949,20,7,2017,Dgiard,22,RI,5,20,m,78,,,,,,,,0,0,
RI,950,20,7,2017,Dgiard,22,RI,5,20,m,59,,,,,,,,0,0,
RI,951,20,7,2017,Dgiard,22,RI,5,20,m,48,,,,,,,,0,0,
RI,952,20,7,2017,Dgiard,22,RI,5,20,i,23,,,,,,,,0,0,
RI,953,20,7,2017,Rdoucette,22,RI,5,1,m,63,,,,,,,,0,0,
RI,954,20,7,2017,Rdoucette,22,RI,5,1,f,74,,,,,,,,0,0,
RI,955,20,7,2017,Rdoucette,22,RI,5,1,f,33,,,,,,,,0,0,
RI,956,20,7,2017,Rdoucette,22,RI,5,1,f,45,,,,,,,,0,0,
RI,957,20,7,2017,Rdoucette,22,RI,5,2,m,42,,,,,,,,0,0,
RI,958,20,7,2017,Rdoucette,22,RI,5,2,m,47,,,,,,,,0,0,
RI,959,20,7,2017,Rdoucette,22,RI,5,2,f,78,,,,,,,,0,0,
RI,960,20,7,2017,Rdoucette,22,RI,5,2,f,67,,,,,,,,0,0,
RI,961,20,7,2017,Rdoucette,22,RI,5,2,f,51,,,,,,,,0,0,
RI,962,20,7,2017,Rdoucette,22,RI,5,2,i,17,,,,,,,,0,0,
RI,963,20,7,2017,Rdoucette,22,RI,5,2,i,12,,,,,,,,0,0,
RI,964,20,7,2017,Rdoucette,22,RI,5,4,f,38,,,,,,,,0,0,
RI,965,20,7,2017,Rdoucette,22,RI,5,4,f,20,,,,,,,,0,0,
RI,966,20,7,2017,Rdoucette,22,RI,5,4,f,28,,,,,,,,0,0,
RI,967,20,7,2017,Rdoucette,22,RI,5,4,m,34,,,,,,,,0,0,
RI,968,20,7,2017,Rdoucette,22,RI,5,4,m,41,,,,,,,,0,0,
RI,969,20,7,2017,Rdoucette,22,RI,5,4,m,58,,,,,,,,0,0,
RI,970,20,7,2017,Rdoucette,22,RI,5,4,m,48,,,,,,,,0,0,
RI,971,20,7,2017,Rdoucette,22,RI,5,4,i,70,,,,,,,,0,0,
RI,972,20,7,2017,Rdoucette,22,RI,5,5,m,30,,,,,,,,0,0,
RI,973,20,7,2017,Rdoucette,22,RI,5,5,m,67,,,,,,,,0,0,
RI,974,20,7,2017,Rdoucette,22,RI,5,5,f,25,,,,,,,,0,0,
RI,975,20,7,2017,Rdoucette,22,RI,5,5,f,58,,,,,,,,0,0,
RI,976,20,7,2017,Rdoucette,22,RI,5,5,i,17,,,,,,,,0,0,
RI,977,20,7,2017,Rdoucette,22,RI,5,6,m,39,,,,,,,,0,0,
RI,978,20,7,2017,Rdoucette,22,RI,5,6,m,79,,,,,,,,0,0,
RI,979,20,7,2017,Rdoucette,22,RI,5,6,m,44,,,,,,,,0,0,
RI,980,20,7,2017,Rdoucette,22,RI,5,6,m,42,,,,,,,,0,0,
RI,981,20,7,2017,Rdoucette,22,RI,5,6,f,71,,,,,,,,0,0,
RI,982,20,7,2017,Rdoucette,22,RI,5,6,f,28,,,,,,,,0,0,
RI,983,20,7,2017,Rdoucette,22,RI,5,8,f,58,,,,,,,,0,0,
RI,984,20,7,2017,Rdoucette,22,RI,5,8,f,47,,,,,,,,0,0,
RI,985,20,7,2017,Rdoucette,22,RI,5,8,m,22,,,,,,,,0,0,
RI,986,20,7,2017,Rdoucette,22,RI,5,8,m,38,,,,,,,,0,0,
RI,987,20,7,2017,Rdoucette,22,RI,5,8,i,30,,,,,,,,0,0,
RI,988,20,7,2017,Rdoucette,22,RI,5,9,f,67,,,,,,,,0,0,
RI,989,20,7,2017,Rdoucette,22,RI,5,9,f,30,,,,,,,,0,0,
RI,990,20,7,2017,Rdoucette,22,RI,5,9,f,23,,,,,,,,0,0,
RI,991,20,7,2017,Rdoucette,22,RI,5,9,f,21,,,,,,,,0,0,
RI,992,20,7,2017,Rdoucette,22,RI,5,9,m,67,,,,,,,,0,0,
RI,993,20,7,2017,Rdoucette,22,RI,5,9,m,27,,,,,,,,0,0,
RI,994,20,7,2017,Rdoucette,22,RI,5,9,m,62,,,,,,,,0,0,
RI,995,20,7,2017,Rdoucette,22,RI,5,11,m,71,,,,,,,,0,0,
RI,996,20,7,2017,Rdoucette,22,RI,5,11,f,36,,,,,,,,0,0,
RI,997,20,7,2017,Rdoucette,22,RI,5,11,f,60,,,,,,,,0,0,
RI,998,20,7,2017,Rdoucette,22,RI,5,11,f,49,,,,,,,,0,0,
RI,999,20,7,2017,Rdoucette,22,RI,5,13,m,73,,,,,,,,0,0,
RI,1000,20,7,2017,Rdoucette,22,RI,5,13,m,71,,,,,,,,0,0,
RI,1001,20,7,2017,Rdoucette,22,RI,5,13,m,81,,,,,,,,0,0,
RI,1002,20,7,2017,Rdoucette,22,RI,5,13,f,65,,,,,,,,0,0,
RI,1003,20,7,2017,Rdoucette,22,RI,5,13,f,32,,,,,,,,0,0,
RI,1004,20,7,2017,Rdoucette,22,RI,5,14,i,12,,,,,,,,0,0,
RI,1005,20,7,2017,Rdoucette,22,RI,5,14,f,49,,,,,,,,0,0,
RI,1006,20,7,2017,Rdoucette,22,RI,5,14,f,22,,,,,,,,0,0,
RI,1007,20,7,2017,Rdoucette,22,RI,5,14,f,69,,,,,,,,0,0,
RI,1008,20,7,2017,Rdoucette,22,RI,5,14,f,66,,,,,,,,0,0,
RI,1009,20,7,2017,Rdoucette,22,RI,5,14,f,33,,,,,,,,0,0,
RI,1010,20,7,2017,Rdoucette,22,RI,5,14,m,26,,,,,,,,0,0,
RI,1011,20,7,2017,Rdoucette,22,RI,5,15,f,68,,,,,,,,0,0,
RI,1012,20,7,2017,Rdoucette,22,RI,5,15,f,37,,,,,,,,0,0,
RI,1013,20,7,2017,Rdoucette,22,RI,5,15,f,44,,,,,,,,0,0,
RI,1014,20,7,2017,Rdoucette,22,RI,5,15,i,80,,,,,,,,0,0,
RI,1015,20,7,2017,Rdoucette,22,RI,5,15,m,55,,,,,,,,0,0,
RI,1016,21,7,2017,Mcomeau,23,RI,6,1,m,39,,,,,,,,0,0,
RI,1017,21,7,2017,Mcomeau,23,RI,6,1,i,23,,,,,,,,0,0,
RI,1018,21,7,2017,Mcomeau,23,RI,6,1,i,16,,,,,,,,0,0,
RI,1019,21,7,2017,Mcomeau,23,RI,6,1,f,67,,,,,,,,0,0,
RI,1020,21,7,2017,Mcomeau,23,RI,6,1,f,44,,,,,,,,0,0,
RI,1021,21,7,2017,Mcomeau,23,RI,6,2,f,24,,,,,,,,0,0,
RI,1022,21,7,2017,Mcomeau,23,RI,6,2,f,58,,,,,,,,0,0,
RI,1023,21,7,2017,Mcomeau,23,RI,6,2,f,44,,,,,,,,0,0,
RI,1024,21,7,2017,Mcomeau,23,RI,6,2,m,49,,,,,,,,0,0,
RI,1025,21,7,2017,Mcomeau,23,RI,6,2,m,40,,,,,,,,0,0,
RI,1026,21,7,2017,Mcomeau,23,RI,6,4,f,65,,,,,,,,0,0,
RI,1027,21,7,2017,Mcomeau,23,RI,6,4,f,28,,,,,,,,0,0,
RI,1028,21,7,2017,Mcomeau,23,RI,6,4,m,75,,,,,,,,0,0,
RI,1029,21,7,2017,Mcomeau,23,RI,6,4,m,34,,,,,,,,0,0,
RI,1030,21,7,2017,Mcomeau,23,RI,6,4,m,29,,,,,,,,0,0,
RI,1031,21,7,2017,Mcomeau,23,RI,6,4,m,39,,,,,,,,0,0,
RI,1032,21,7,2017,Mcomeau,23,RI,6,6,f,48,,,,,,,,0,0,
RI,1033,21,7,2017,Mcomeau,23,RI,6,6,f,52,,,,,,,,0,0,
RI,1034,21,7,2017,Mcomeau,23,RI,6,6,f,34,,,,,,,,0,0,
RI,1035,21,7,2017,Mcomeau,23,RI,6,6,f,38,,,,,,,,0,0,
RI,1036,21,7,2017,Mcomeau,23,RI,6,6,f,34,,,,,,,,0,0,
RI,1037,21,7,2017,Mcomeau,23,RI,6,6,i,20,,,,,,,,0,0,
RI,1038,21,7,2017,Mcomeau,23,RI,6,6,m,45,,,,,,,,0,0,
RI,1039,21,7,2017,Mcomeau,23,RI,6,6,m,76,,,,,,,,0,0,
RI,1040,21,7,2017,Mcomeau,23,RI,6,6,m,68,,,,,,,,0,0,
RI,1041,21,7,2017,Mcomeau,23,RI,6,6,m,42,,,,,,,,0,0,
RI,1042,21,7,2017,Mcomeau,25,RI,6,8,f,75,,,,,,,,0,0,
RI,1043,21,7,2017,Mcomeau,25,RI,6,8,f,59,,,,,,,,0,0,
RI,1044,21,7,2017,Mcomeau,25,RI,6,8,f,25,,,,,,,,0,0,
RI,1045,21,7,2017,Mcomeau,25,RI,6,8,f,62,,,,,,,,0,0,
RI,1046,21,7,2017,Mcomeau,25,RI,6,8,f,63,,,,,,,,0,0,
RI,1047,21,7,2017,Mcomeau,25,RI,6,8,f,25,,,,,,,,0,0,
RI,1048,21,7,2017,Mcomeau,25,RI,6,8,f,25,,,,,,,,0,0,
RI,1049,21,7,2017,Mcomeau,25,RI,6,8,f,39,,,,,,,,0,0,
RI,1050,21,7,2017,Mcomeau,25,RI,6,8,f,36,,,,,,,,0,0,
RI,1051,21,7,2017,Mcomeau,25,RI,6,8,i,8,,,,,,,,0,0,
RI,1052,21,7,2017,Mcomeau,25,RI,6,8,m,27,,,,,,,,0,0,
RI,1053,21,7,2017,Mcomeau,25,RI,6,8,m,32,,,,,,,,0,0,
RI,1054,21,7,2017,Mcomeau,25,RI,6,8,m,56,,,,,,,,0,0,
RI,1055,21,7,2017,Mcomeau,25,RI,6,9,f,29,,,,,,,,0,0,
RI,1056,21,7,2017,Mcomeau,25,RI,6,9,f,41,,,,,,,,0,0,
RI,1057,21,7,2017,Mcomeau,25,RI,6,9,f,74,,,,,,,,0,0,
RI,1058,21,7,2017,Mcomeau,25,RI,6,9,f,50,,,,,,,,0,0,
RI,1059,21,7,2017,Mcomeau,25,RI,6,9,f,47,,,,,,,,0,0,
RI,1060,21,7,2017,Mcomeau,25,RI,6,9,b1,80,,,,,,,,0,0,
RI,1061,21,7,2017,Mcomeau,25,RI,6,9,f,62,,,,,,,,0,0,
RI,1062,21,7,2017,Mcomeau,25,RI,6,9,m,29,,,,,,,,0,0,
RI,1063,21,7,2017,Mcomeau,25,RI,6,9,m,45,,,,,,,,0,0,
RI,1064,21,7,2017,Mcomeau,25,RI,6,9,m,50,,,,,,,,0,0,
RI,1065,21,7,2017,Mcomeau,25,RI,6,9,m,37,,,,,,,,0,0,
RI,1066,21,7,2017,Mcomeau,25,RI,6,9,m,60,,,,,,,,0,0,
RI,1067,21,7,2017,Mcomeau,25,RI,6,9,m,50,,,,,,,,0,0,
RI,1068,21,7,2017,Mcomeau,25,RI,6,9,m,40,,,,,,,,0,0,
RI,1069,21,7,2017,Mcomeau,25,RI,6,9,m,30,,,,,,,,0,0,
RI,1070,21,7,2017,Mcomeau,25,RI,6,9,m,36,,,,,,,,0,0,
RI,1071,21,7,2017,Mcomeau,25,RI,6,9,m,50,,,,,,,,0,0,
RI,1072,21,7,2017,Mcomeau,25,RI,6,9,m,47,,,,,,,,0,0,
RI,1073,21,7,2017,Mcomeau,26,RI,6,12,f,41,,,,,,,,0,0,
RI,1074,21,7,2017,Mcomeau,26,RI,6,12,f,69,,,,,,,,0,0,
RI,1075,21,7,2017,Mcomeau,26,RI,6,12,i,16,,,,,,,,0,0,
RI,1076,21,7,2017,Mcomeau,26,RI,6,12,i,17,,,,,,,,0,0,
RI,1077,21,7,2017,Mcomeau,26,RI,6,12,i,17,,,,,,,,0,0,
RI,1078,21,7,2017,Mcomeau,26,RI,6,12,i,18,,,,,,,,0,0,
RI,1079,21,7,2017,Mcomeau,26,RI,6,12,m,63,,,,,,,,0,0,
RI,1080,21,7,2017,Mcomeau,26,RI,6,12,m,26,,,,,,,,0,0,
RI,1081,21,7,2017,Mcomeau,27,RI,6,13,f,26,,,,,,,,0,0,
RI,1082,21,7,2017,Mcomeau,27,RI,6,13,f,63,,,,,,,,0,0,
RI,1083,21,7,2017,Mcomeau,27,RI,6,13,f,60,,,,,,,,0,0,
RI,1084,21,7,2017,Mcomeau,27,RI,6,13,i,10,,,,,,,,0,0,
RI,1085,21,7,2017,Mcomeau,27,RI,6,13,i,20,,,,,,,,0,0,
RI,1086,21,7,2017,Mcomeau,27,RI,6,13,i,17,,,,,,,,0,0,
RI,1087,21,7,2017,Mcomeau,27,RI,6,13,i,17,,,,,,,,0,0,
RI,1088,21,7,2017,Mcomeau,27,RI,6,13,i,17,,,,,,,,0,0,
RI,1089,21,7,2017,Mcomeau,27,RI,6,13,i,20,,,,,,,,0,0,
RI,1090,21,7,2017,Mcomeau,27,RI,6,13,m,30,,,,,,,,0,0,
RI,1091,21,7,2017,Mcomeau,27,RI,6,13,m,82,,,,,,,,0,0,
RI,1092,21,7,2017,Mcomeau,27,RI,6,13,m,60,,,,,,,,0,0,
RI,1093,21,7,2017,Mcomeau,27,RI,6,13,m,69,,,,,,,,0,0,
RI,1094,21,7,2017,Mcomeau,27,RI,6,13,m,32,,,,,,,,0,0,
RI,1095,21,7,2017,Mcomeau,27,RI,6,13,m,85,,,,,,,,0,0,
RI,1096,21,7,2017,Mcomeau,29,RI,6,14,i,20,,,,,,,,0,0,
RI,1097,21,7,2017,Mcomeau,29,RI,6,14,i,20,,,,,,,,0,0,
RI,1098,21,7,2017,Mcomeau,29,RI,6,14,i,17,,,,,,,,0,0,
RI,1099,21,7,2017,Mcomeau,29,RI,6,14,i,18,,,,,,,,0,0,
RI,1100,21,7,2017,Mcomeau,29,RI,6,14,m,45,,,,,,,,0,0,
RI,1101,21,7,2017,Mcomeau,29,RI,6,14,m,25,,,,,,,,0,0,
RI,1102,21,7,2017,Mcomeau,29,RI,6,14,m,34,,,,,,,,0,0,
RI,1103,21,7,2017,Mcomeau,29,RI,6,14,m,135,,,,,,,,0,0,
RI,1104,21,7,2017,Mcomeau,29,RI,6,15,f,28,,,,,,,,0,0,
RI,1105,21,7,2017,Mcomeau,29,RI,6,15,f,65,,,,,,,,0,0,
RI,1106,21,7,2017,Mcomeau,29,RI,6,15,f,41,,,,,,,,0,0,
RI,1107,21,7,2017,Mcomeau,29,RI,6,15,m,53,,,,,,,,0,0,
RI,1108,21,7,2017,Mcomeau,29,RI,6,15,m,46,,,,,,,,0,0,
RI,1109,21,7,2017,Mcomeau,29,RI,6,15,m,36,,,,,,,,0,0,
RI,1110,21,7,2017,Mcomeau,29,RI,6,15,m,37,,,,,,,,0,0,
RI,1111,21,7,2017,Mcomeau,29,RI,6,15,m,69,,,,,,,,0,0,
RI,1112,21,7,2017,Mcomeau,29,RI,6,15,m,55,,,,,,,,0,0,
RI,1113,21,7,2017,Mcomeau,29,RI,6,15,m,24,,,,,,,,0,0,
RI,1114,21,7,2017,Mcomeau,29,RI,6,15,m,31,,,,,,,,0,0,
RI,1115,21,7,2017,Mcomeau,29,RI,6,15,m,35,,,,,,,,0,0,
RI,1116,21,7,2017,Mcomeau,29,RI,6,15,i,17,,,,,,,,0,0,
RI,1117,21,7,2017,Mcomeau,29,RI,6,15,i,20,,,,,,,,0,0,
RI,1118,21,7,2017,Mcomeau,29,RI,6,15,i,13,,,,,,,,0,0,
RI,1119,21,7,2017,Mcomeau,29,RI,6,15,i,15,,,,,,,,0,0,
RI,1120,21,7,2017,Mcomeau,29,RI,6,15,i,15,,,,,,,,0,0,
RI,1121,21,7,2017,Mcomeau,29,RI,6,15,i,17,,,,,,,,0,0,
RI,1122,21,7,2017,Mcomeau,29,RI,6,15,i,15,,,,,,,,0,0,
RI,1123,21,7,2017,Mcomeau,29,RI,6,15,i,13,,,,,,,,0,0,
RI,1124,21,7,2017,Mcomeau,29,RI,6,15,i,12,,,,,,,,0,0,
RI,1125,21,7,2017,Bcomeau,23,RI,6,2,m,25,,,,,,,,0,0,
RI,1126,21,7,2017,Bcomeau,23,RI,6,2,m,46,,,,,,,,0,0,
RI,1127,21,7,2017,Bcomeau,23,RI,6,2,m,75,,,,,,,,0,0,
RI,1128,21,7,2017,Bcomeau,23,RI,6,2,i,16,,,,,,,,0,0,
RI,1129,21,7,2017,Bcomeau,23,RI,6,2,f,45,,,,,,,,0,0,
RI,1130,21,7,2017,Bcomeau,25,RI,6,7,m,60,,,,,,,,0,0,
RI,1131,21,7,2017,Bcomeau,25,RI,6,7,m,28,,,,,,,,0,0,
RI,1132,21,7,2017,Bcomeau,25,RI,6,7,f,67,,,,,,,,0,0,
RI,1133,21,7,2017,Bcomeau,25,RI,6,7,f,31,,,,,,,,0,0,
RI,1134,21,7,2017,Bcomeau,25,RI,6,8,f,48,,,,,,,,0,0,
RI,1135,21,7,2017,Bcomeau,25,RI,6,8,f,30,,,,,,,,0,0,
RI,1136,21,7,2017,Bcomeau,25,RI,6,8,f,57,,,,,,,,0,0,
RI,1137,21,7,2017,Bcomeau,25,RI,6,8,i,18,,,,,,,,0,0,
RI,1138,21,7,2017,Bcomeau,25,RI,6,8,m,45,,,,,,,,0,0,
RI,1139,21,7,2017,Bcomeau,25,RI,6,9,f,25,,,,,,,,0,0,
RI,1140,21,7,2017,Bcomeau,25,RI,6,9,f,37,,,,,,,,0,0,
RI,1141,21,7,2017,Bcomeau,25,RI,6,9,f,72,,,,,,,,0,0,
RI,1142,21,7,2017,Bcomeau,25,RI,6,9,f,43,,,,,,,,0,0,
RI,1143,21,7,2017,Bcomeau,25,RI,6,9,m,20,,,,,,,,0,0,
RI,1144,21,7,2017,Bcomeau,25,RI,6,10,m,20,,,,,,,,0,0,
RI,1145,21,7,2017,Bcomeau,25,RI,6,10,m,45,,,,,,,,0,0,
RI,1146,21,7,2017,Bcomeau,25,RI,6,10,m,72,,,,,,,,0,0,
RI,1147,21,7,2017,Bcomeau,25,RI,6,10,f,69,,,,,,,,0,0,
RI,1148,21,7,2017,Bcomeau,27,RI,6,11,f,25,,,,,,,,0,0,
RI,1149,21,7,2017,Bcomeau,27,RI,6,11,f,55,,,,,,,,0,0,
RI,1150,21,7,2017,Bcomeau,27,RI,6,11,f,61,,,,,,,,0,0,
RI,1151,21,7,2017,Bcomeau,27,RI,6,11,m,33,,,,,,,,0,0,
RI,1152,21,7,2017,Bcomeau,27,RI,6,11,m,50,,,,,,,,0,0,
RI,1153,21,7,2017,Bcomeau,27,RI,6,11,m,44,,,,,,,,0,0,
RI,1154,21,7,2017,Bcomeau,27,RI,6,11,m,32,,,,,,,,0,0,
RI,1155,21,7,2017,Bcomeau,27,RI,6,11,m,38,,,,,,,,0,0,
RI,1156,21,7,2017,Bcomeau,27,RI,6,11,m,25,,,,,,,,0,0,
RI,1157,21,7,2017,Bcomeau,27,RI,6,11,i,19,,,,,,,,0,0,
RI,1158,21,7,2017,Bcomeau,27,RI,6,11,i,10,,,,,,,,0,0,
RI,1159,21,7,2017,Bcomeau,27,RI,6,11,i,18,,,,,,,,0,0,
RI,1160,21,7,2017,Bcomeau,27,RI,6,11,i,14,,,,,,,,0,0,
RI,1161,21,7,2017,Bcomeau,27,RI,6,13,i,18,,,,,,,,0,0,
RI,1162,21,7,2017,Bcomeau,27,RI,6,13,i,17,,,,,,,,0,0,
RI,1163,21,7,2017,Bcomeau,27,RI,6,13,f,32,,,,,,,,0,0,
RI,1164,21,7,2017,Bcomeau,27,RI,6,13,f,41,,,,,,,,0,0,
RI,1165,21,7,2017,Bcomeau,27,RI,6,13,m,22,,,,,,,,0,0,
RI,1166,21,7,2017,Bcomeau,29,RI,6,14,m,35,,,,,,,,0,0,
RI,1167,21,7,2017,Bcomeau,29,RI,6,14,m,20,,,,,,,,0,0,
RI,1168,21,7,2017,Bcomeau,29,RI,6,14,m,52,,,,,,,,0,0,
RI,1169,21,7,2017,Bcomeau,29,RI,6,14,m,23,,,,,,,,0,0,
RI,1170,21,7,2017,Bcomeau,29,RI,6,14,m,55,,,,,,,,0,0,
RI,1171,21,7,2017,Bcomeau,29,RI,6,14,m,25,,,,,,,,0,0,
RI,1172,21,7,2017,Bcomeau,29,RI,6,14,m,23,,,,,,,,0,0,
RI,1173,21,7,2017,Bcomeau,29,RI,6,14,f,24,,,,,,,,0,0,
RI,1174,21,7,2017,Bcomeau,29,RI,6,14,f,83,,,,,,,,0,0,
RI,1175,21,7,2017,Bcomeau,29,RI,6,14,f,106,,,,,,,,0,0,
RI,1176,21,7,2017,Bcomeau,29,RI,6,14,f,25,,,,,,,,0,0,
RI,1177,21,7,2017,Bcomeau,29,RI,6,14,f,49,,,,,,,,0,0,
RI,1178,21,7,2017,Bcomeau,29,RI,6,14,i,14,,,,,,,,0,0,
RI,1179,21,7,2017,Bcomeau,29,RI,6,14,i,15,,,,,,,,0,0,
RI,1180,21,7,2017,Bcomeau,29,RI,6,14,i,17,,,,,,,,0,0,
RI,1181,21,7,2017,Bcomeau,29,RI,6,15,f,28,,,,,,,,0,0,
RI,1182,21,7,2017,Bcomeau,29,RI,6,15,f,24,,,,,,,,0,0,
RI,1183,21,7,2017,Bcomeau,29,RI,6,15,f,27,,,,,,,,0,0,
RI,1184,21,7,2017,Bcomeau,29,RI,6,15,f,39,,,,,,,,0,0,
RI,1185,21,7,2017,Bcomeau,29,RI,6,15,m,36,,,,,,,,0,0,
RI,1186,21,7,2017,Bcomeau,29,RI,6,15,m,65,,,,,,,,0,0,
RI,1187,21,7,2017,Bcomeau,29,RI,6,15,m,34,,,,,,,,0,0,
RI,1188,21,7,2017,Bcomeau,29,RI,6,15,m,24,,,,,,,,0,0,
