Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,
884,19,7,2012,Mcomeau,,,,,,RI,9,11,m,31,,,,,,,,,,,,,
885,19,7,2012,Mcomeau,,,,,,RI,9,12,m,45,,,,,,,,,,,,,
886,19,7,2012,Mcomeau,,,,,,RI,9,12,f,52,,,,,,,,,,,,,
887,19,7,2012,Mcomeau,,,,,,RI,9,12,m,26,,,,,,,,,,,,,
888,19,7,2012,Mcomeau,,,,,,RI,9,13,f,21,,,,,,,,,,,,,
889,19,7,2012,Mcomeau,,,,,,RI,9,13,m,29,,,,,,,,,,,,,
890,19,7,2012,Mcomeau,,,,,,RI,9,13,i,11,,,,,,,,,,,,,
891,19,7,2012,Mcomeau,,,,,,RI,9,13,f,41,,,,,,,,,,,,,
892,19,7,2012,Mcomeau,,,,,,RI,9,13,b1,95,,,,,,,,,,,,,
893,19,7,2012,Mcomeau,,,,,,RI,9,13,m,59,,,,,,,,,,,,,
894,19,7,2012,Mcomeau,,,,,,RI,9,13,f,26,,,,,,,,,,,,,
895,19,7,2012,Mcomeau,,,,,,RI,9,13,m,53,,,,,,,,,,,,,
896,19,7,2012,Mcomeau,,,,,,RI,9,13,m,75,,,,,,,,,,,,,
897,19,7,2012,Mcomeau,,,,,,RI,9,13,m,27,,,,,,,,,,,,,
898,19,7,2012,Mcomeau,,,,,,RI,9,14,m,50,,,,,,,,,,,,,
899,19,7,2012,Mcomeau,,,,,,RI,9,14,m,22,,,,,,,,,,,,,
900,19,7,2012,Mcomeau,,,,,,RI,9,14,m,48,,,,,,,,,,,,,
901,19,7,2012,Mcomeau,,,,,,RI,9,14,m,26,,,,,,,,,,,,,
902,19,7,2012,Mcomeau,,,,,,RI,9,14,b1,67,,,,,,,,,,,,,
903,19,7,2012,Mcomeau,,,,,,RI,9,14,f,37,,,,,,,,,,,,,
904,19,7,2012,Mcomeau,,,,,,RI,9,14,f,77,,,,,,,,,,,,,
905,19,7,2012,Mcomeau,,,,,,RI,9,14,m,22,,,,,,,,,,,,,
906,19,7,2012,Mcomeau,,,,,,RI,9,14,f,32,,,,,,,,,,,,,
907,19,7,2012,Mcomeau,,,,,,RI,9,14,m,42,,,,,,,,,,,,,
908,19,7,2012,Mcomeau,,,,,,RI,9,14,m,26,,,,,,,,,,,,,
909,19,7,2012,Mcomeau,,,,,,RI,9,15,m,33,,,,,,,,,,,,,
910,19,7,2012,Mcomeau,,,,,,RI,9,15,m,27,,,,,,,,,,,,,
911,19,7,2012,Mcomeau,,,,,,RI,9,15,i,11,,,,,,,,,,,,,
912,19,7,2012,Mcomeau,,,,,,RI,9,15,m,29,,,,,,,,,,,,,
913,19,7,2012,Mcomeau,,,,,,RI,9,15,i,11,,,,,,,,,,,,,
914,19,7,2012,Mcomeau,,,,,,RI,9,15,m,83,,,,,,,,,,,,,
915,19,7,2012,Mcomeau,,,,,,RI,9,15,f,33,,,,,,,,,,,,,
916,19,7,2012,Mcomeau,,,,,,RI,9,15,f,37,,,,,,,,,,,,,
917,19,7,2012,Mcomeau,,,,,,RI,9,15,m,25,,,,,,,,,,,,,
918,19,7,2012,Mcomeau,,,,,,RI,9,15,m,37,,,,,,,,,,,,,
919,19,7,2012,Mcomeau,,,,,,RI,9,15,f,36,,,,,,,,,,,,,
920,19,7,2012,Bcomeau,,,,,,RI,9,1,m,52,,,,,,,,,,,,,
921,19,7,2012,Bcomeau,,,,,,RI,9,1,m,56,,,,,,,,,,,,,
922,19,7,2012,Bcomeau,,,,,,RI,9,1,m,38,,,,,,,,,,,,,
923,19,7,2012,Bcomeau,,,,,,RI,9,1,m,31,,,,,,,,,,,,,
924,19,7,2012,Bcomeau,,,,,,RI,9,1,i,17,,,,,,,,,,,,,
925,19,7,2012,Bcomeau,,,,,,RI,9,2,f,57,,,,,,,,,,,,,
926,19,7,2012,Bcomeau,,,,,,RI,9,3,m,44,,,,,,,,,,,,,
927,19,7,2012,Bcomeau,,,,,,RI,9,3,m,20,,,,,,,,,,,,,
928,19,7,2012,Bcomeau,,,,,,RI,9,4,f,39,,,,,,,,,,,,,
929,19,7,2012,Bcomeau,,,,,,RI,9,4,m,47,,,,,,,,,,,,,
930,19,7,2012,Bcomeau,,,,,,RI,9,4,m,36,,,,,,,,,,,,,
931,19,7,2012,Bcomeau,,,,,,RI,9,4,f,34,,,,,,,,,,,,,
932,19,7,2012,Bcomeau,,,,,,RI,9,5,f,29,,,,,,,,,,,,,
933,19,7,2012,Bcomeau,,,,,,RI,9,5,i,12,,,,,,,,,,,,,
934,19,7,2012,Bcomeau,,,,,,RI,9,5,m,62,,,,,,,,,,,,,
935,19,7,2012,Bcomeau,,,,,,RI,9,7,m,53,,,,,,,,,,,,,
936,19,7,2012,Bcomeau,,,,,,RI,9,7,m,27,,,,,,,,,,,,,
937,19,7,2012,Bcomeau,,,,,,RI,9,7,f,66,,,,,,,,,,,,,
938,19,7,2012,Bcomeau,,,,,,RI,9,7,f,26,,,,,,,,,,,,,
939,19,7,2012,Bcomeau,,,,,,RI,9,8,m,62,,,,,,,,,,,,,
940,19,7,2012,Bcomeau,,,,,,RI,9,8,f,71,,,,,,,,,,,,,
941,19,7,2012,Bcomeau,,,,,,RI,9,8,f,76,,,,,,,,,,,,,
942,19,7,2012,Bcomeau,,,,,,RI,9,11,i,13,,,,,,,,,,,,,
943,19,7,2012,Bcomeau,,,,,,RI,9,11,m,30,,,,,,,,,,,,,
944,19,7,2012,Bcomeau,,,,,,RI,9,11,m,25,,,,,,,,,,,,,
945,19,7,2012,Bcomeau,,,,,,RI,9,12,b1,76,,,,,,,,,,,,,
946,19,7,2012,Bcomeau,,,,,,RI,9,12,m,36,,,,,,,,,,,,,
947,19,7,2012,Bcomeau,,,,,,RI,9,12,m,52,,,,,,,,,,,,,
948,19,7,2012,Bcomeau,,,,,,RI,9,12,f,39,,,,,,,,,,,,,
949,19,7,2012,Bcomeau,,,,,,RI,9,12,i,17,,,,,,,,,,,,,
950,19,7,2012,Bcomeau,,,,,,RI,9,12,i,12,,,,,,,,,,,,,
951,19,7,2012,Bcomeau,,,,,,RI,9,13,,,,,,,,,,,,,,,
952,19,7,2012,Bcomeau,,,,,,RI,9,14,m,37,,,,,,,,,,,,,
953,19,7,2012,Bcomeau,,,,,,RI,9,14,m,48,,,,,,,,,,,,,
954,19,7,2012,Bcomeau,,,,,,RI,9,14,f,21,,,,,,,,,,,,,
955,19,7,2012,Bcomeau,,,,,,RI,9,14,m,34,,,,,,,,,,,,,
956,19,7,2012,Bcomeau,,,,,,RI,9,14,i,19,,,,,,,,,,,,,
957,19,7,2012,Bcomeau,,,,,,RI,9,14,i,16,,,,,,,,,,,,,
958,19,7,2012,Bcomeau,,,,,,RI,9,14,f,53,,,,,,,,,,,,,
959,19,7,2012,Bcomeau,,,,,,RI,9,14,i,12,,,,,,,,,,,,,
960,19,7,2012,Bcomeau,,,,,,RI,9,14,f,47,,,,,,,,,,,,,
961,19,7,2012,Bcomeau,,,,,,RI,9,14,f,31,,,,,,,,,,,,,
962,19,7,2012,Bcomeau,,,,,,RI,9,14,f,71,,,,,,,,,,,,,
963,19,7,2012,Bcomeau,,,,,,RI,9,14,i,12,,,,,,,,,,,,,
964,19,7,2012,Bcomeau,,,,,,RI,9,14,i,19,,,,,,,,,,,,,
965,19,7,2012,Bcomeau,,,,,,RI,9,15,f,60,,,,,,,,,,,,,
966,19,7,2012,Bcomeau,,,,,,RI,9,15,m,59,,,,,,,,,,,,,
967,19,7,2012,Bcomeau,,,,,,RI,9,15,m,34,,,,,,,,,,,,,
968,19,7,2012,Bcomeau,,,,,,RI,9,15,f,39,,,,,,,,,,,,,
969,19,7,2012,Bcomeau,,,,,,RI,9,15,f,79,,,,,,,,,,,,,
970,19,7,2012,Bcomeau,,,,,,RI,9,15,f,37,,,,,,,,,,,,,
971,19,7,2012,Bcomeau,,,,,,RI,9,16,m,21,,,,,,,,,,,,,
972,19,7,2012,Bcomeau,,,,,,RI,9,16,f,37,,,,,,,,,,,,,
