REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,Sex,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM,
RI,316,30,7,2018,Krobertson,28,RI,2,9,i,11,,,,,,,,0,0,
RI,317,30,7,2018,Krobertson,28,RI,2,9,i,12,,,,,,,,0,0,
RI,318,30,7,2018,Krobertson,28,RI,2,9,i,11,,,,,,,,0,0,
RI,319,30,7,2018,Krobertson,28,RI,2,9,i,19,,,,,,,,0,0,
RI,320,30,7,2018,Krobertson,28,RI,2,9,i,18,,,,,,,,0,0,
RI,321,30,7,2018,Krobertson,28,RI,2,9,i,21,,,,,,,,0,0,
RI,322,30,7,2018,Krobertson,28,RI,2,9,i,13,,,,,,,,0,0,
RI,323,30,7,2018,Krobertson,28,RI,2,9,i,23,,,,,,,,0,0,
RI,324,30,7,2018,Krobertson,28,RI,2,9,i,13,,,,,,,,0,0,
RI,325,30,7,2018,Krobertson,28,RI,2,9,i,16,,,,,,,,0,0,
RI,326,30,7,2018,Krobertson,28,RI,2,9,i,10,,,,,,,,0,0,
RI,327,30,7,2018,Krobertson,28,RI,2,9,i,9,,,,,,,,0,0,
RI,328,30,7,2018,Krobertson,28,RI,2,9,i,9,,,,,,,,0,0,
RI,329,30,7,2018,Krobertson,28,RI,2,9,i,11,,,,,,,,0,0,
RI,330,30,7,2018,Krobertson,28,RI,2,9,i,11,,,,,,,,0,0,
RI,331,30,7,2018,Krobertson,28,RI,2,9,i,16,,,,,,,,0,0,
RI,332,30,7,2018,Krobertson,28,RI,2,9,i,13,,,,,,,,0,0,
RI,333,30,7,2018,Krobertson,28,RI,2,9,i,14,,,,,,,,0,0,
RI,334,30,7,2018,Krobertson,28,RI,2,9,i,15,,,,,,,,0,0,
RI,335,30,7,2018,Krobertson,28,RI,2,9,i,12,,,,,,,,0,0,
RI,336,30,7,2018,Krobertson,28,RI,2,9,i,10,,,,,,,,0,0,
RI,337,30,7,2018,Krobertson,28,RI,2,9,b1,72,,,,,,,,0,0,
RI,338,30,7,2018,Krobertson,28,RI,2,12,i,10,,,,,,,,0,0,
RI,339,30,7,2018,Krobertson,28,RI,2,12,i,16,,,,,,,,0,0,
RI,340,30,7,2018,Krobertson,28,RI,2,12,i,13,,,,,,,,0,0,
RI,341,30,7,2018,Krobertson,28,RI,2,12,i,12,,,,,,,,0,0,
RI,342,30,7,2018,Krobertson,28,RI,2,12,i,9,,,,,,,,0,0,
RI,343,30,7,2018,Krobertson,28,RI,2,12,i,9,,,,,,,,0,0,
RI,344,30,7,2018,Krobertson,28,RI,2,12,i,10,,,,,,,,0,0,
RI,345,30,7,2018,Krobertson,28,RI,2,12,i,9,,,,,,,,0,0,
RI,346,30,7,2018,Krobertson,28,RI,2,12,i,23,,,,,,,,0,0,
RI,347,30,7,2018,Krobertson,28,RI,2,12,i,14,,,,,,,,0,0,
RI,348,30,7,2018,Krobertson,28,RI,2,12,i,13,,,,,,,,0,0,
RI,349,30,7,2018,Krobertson,28,RI,2,12,i,12,,,,,,,,0,0,
RI,350,30,7,2018,Krobertson,28,RI,2,12,i,11,,,,,,,,0,0,
RI,351,30,7,2018,Krobertson,28,RI,2,12,i,21,,,,,,,,0,0,
RI,352,30,7,2018,Krobertson,28,RI,2,12,i,14,,,,,,,,0,0,
RI,353,30,7,2018,Krobertson,28,RI,2,12,i,26,,,,,,,,0,0,
RI,354,30,7,2018,Krobertson,28,RI,2,12,i,18,,,,,,,,0,0,
RI,355,30,7,2018,Krobertson,28,RI,2,12,m,36,,,,,,,,0,0,
RI,356,30,7,2018,Krobertson,28,RI,2,12,f,24,,,,,,,,0,0,
RI,357,30,7,2018,Krobertson,28,RI,2,12,f,34,,,,,,,,0,0,
RI,358,30,7,2018,Mcomeau,25,RI,3,17,b1,72,,,,,,,,0,0,
RI,359,30,7,2018,Mcomeau,25,RI,3,17,f,23,,,,,,,,0,0,
RI,360,30,7,2018,Mcomeau,25,RI,3,17,f,35,,,,,,,,0,0,
RI,361,30,7,2018,Mcomeau,25,RI,3,17,f,31,,,,,,,,0,0,
RI,362,30,7,2018,Mcomeau,25,RI,3,17,f,72,,,,,,,,0,0,
RI,363,30,7,2018,Mcomeau,25,RI,3,17,f,40,,,,,,,,0,0,
RI,364,30,7,2018,Mcomeau,25,RI,3,17,f,53,,,,,,,,0,0,
RI,365,30,7,2018,Mcomeau,25,RI,3,17,f,26,,,,,,,,0,0,
RI,366,30,7,2018,Mcomeau,25,RI,3,17,f,35,,,,,,,,0,0,
RI,367,30,7,2018,Mcomeau,25,RI,3,17,i,22,,,,,,,,0,0,
RI,368,30,7,2018,Mcomeau,25,RI,3,17,i,22,,,,,,,,0,0,
RI,369,30,7,2018,Mcomeau,25,RI,3,17,i,21,,,,,,,,0,0,
RI,370,30,7,2018,Mcomeau,25,RI,3,17,i,17,,,,,,,,0,0,
RI,371,30,7,2018,Mcomeau,25,RI,3,17,i,16,,,,,,,,0,0,
RI,372,30,7,2018,Mcomeau,25,RI,3,17,i,20,,,,,,,,0,0,
RI,373,30,7,2018,Mcomeau,25,RI,3,17,i,19,,,,,,,,0,0,
RI,374,30,7,2018,Mcomeau,25,RI,3,17,i,20,,,,,,,,0,0,
RI,375,30,7,2018,Mcomeau,25,RI,3,17,i,10,,,,,,,,0,0,
RI,376,30,7,2018,Mcomeau,25,RI,3,17,i,18,,,,,,,,0,0,
RI,377,30,7,2018,Mcomeau,25,RI,3,17,i,18,,,,,,,,0,0,
RI,378,30,7,2018,Mcomeau,25,RI,3,17,i,20,,,,,,,,0,0,
RI,379,30,7,2018,Mcomeau,25,RI,3,17,i,17,,,,,,,,0,0,
RI,380,30,7,2018,Mcomeau,25,RI,3,17,m,46,,,,,,,,0,0,
RI,381,30,7,2018,Mcomeau,25,RI,3,17,m,79,,,,,,,,0,0,
RI,382,30,7,2018,Mcomeau,25,RI,3,17,m,45,,,,,,,,0,0,
RI,383,30,7,2018,Mcomeau,25,RI,3,17,m,42,,,,,,,,0,0,
RI,384,30,7,2018,Mcomeau,25,RI,3,17,m,31,,,,,,,,0,0,
RI,385,30,7,2018,Mcomeau,25,RI,3,17,m,41,,,,,,,,0,0,
RI,386,30,7,2018,Mcomeau,25,RI,3,17,m,22,,,,,,,,0,0,
RI,387,30,7,2018,Mcomeau,25,RI,3,17,m,52,,,,,,,,0,0,
RI,388,30,7,2018,Mcomeau,25,RI,3,17,m,90,,,,,,,,0,0,
RI,389,30,7,2018,Mcomeau,25,RI,3,17,m,38,,,,,,,,0,0,
RI,390,30,7,2018,Mcomeau,25,RI,3,18,m,32,,,,,,,,0,0,
RI,391,30,7,2018,Mcomeau,25,RI,3,18,m,46,,,,,,,,0,0,
RI,392,30,7,2018,Mcomeau,25,RI,3,18,m,37,,,,,,,,0,0,
RI,393,30,7,2018,Mcomeau,25,RI,3,18,m,40,,,,,,,,0,0,
RI,394,30,7,2018,Mcomeau,25,RI,3,18,m,28,,,,,,,,0,0,
RI,395,30,7,2018,Mcomeau,25,RI,3,18,m,45,,,,,,,,0,0,
RI,396,30,7,2018,Mcomeau,25,RI,3,18,m,21,,,,,,,,0,0,
RI,397,30,7,2018,Mcomeau,25,RI,3,18,i,11,,,,,,,,0,0,
RI,398,30,7,2018,Mcomeau,25,RI,3,18,i,10,,,,,,,,0,0,
RI,399,30,7,2018,Mcomeau,25,RI,3,18,i,15,,,,,,,,0,0,
RI,400,30,7,2018,Mcomeau,25,RI,3,18,i,22,,,,,,,,0,0,
RI,401,30,7,2018,Mcomeau,25,RI,3,18,i,10,,,,,,,,0,0,
RI,402,30,7,2018,Mcomeau,25,RI,3,18,i,16,,,,,,,,0,0,
RI,403,30,7,2018,Mcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,404,30,7,2018,Mcomeau,25,RI,3,18,i,13,,,,,,,,0,0,
RI,405,30,7,2018,Mcomeau,25,RI,3,18,i,8,,,,,,,,0,0,
RI,406,30,7,2018,Mcomeau,25,RI,3,18,i,8,,,,,,,,0,0,
RI,407,30,7,2018,Mcomeau,25,RI,3,18,i,10,,,,,,,,0,0,
RI,408,30,7,2018,Mcomeau,25,RI,3,18,i,10,,,,,,,,0,0,
RI,409,30,7,2018,Mcomeau,25,RI,3,18,i,11,,,,,,,,0,0,
RI,410,30,7,2018,Mcomeau,25,RI,3,18,i,11,,,,,,,,0,0,
RI,411,30,7,2018,Mcomeau,25,RI,3,18,i,22,,,,,,,,0,0,
RI,412,30,7,2018,Mcomeau,25,RI,3,18,i,10,,,,,,,,0,0,
RI,413,30,7,2018,Mcomeau,25,RI,3,18,i,8,,,,,,,,0,0,
RI,414,30,7,2018,Mcomeau,25,RI,3,18,i,8,,,,,,,,0,0,
RI,415,30,7,2018,Mcomeau,25,RI,3,18,i,9,,,,,,,,0,0,
RI,416,30,7,2018,Mcomeau,25,RI,3,18,i,22,,,,,,,,0,0,
RI,417,30,7,2018,Mcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,418,30,7,2018,Mcomeau,25,RI,3,18,i,9,,,,,,,,0,0,
RI,419,30,7,2018,Mcomeau,25,RI,3,18,i,17,,,,,,,,0,0,
RI,420,30,7,2018,Mcomeau,25,RI,3,18,i,18,,,,,,,,0,0,
RI,421,30,7,2018,Mcomeau,25,RI,3,18,i,22,,,,,,,,0,0,
RI,422,30,7,2018,Mcomeau,25,RI,3,18,i,23,,,,,,,,0,0,
RI,423,30,7,2018,Mcomeau,25,RI,3,18,i,22,,,,,,,,0,0,
RI,424,30,7,2018,Mcomeau,25,RI,3,18,i,20,,,,,,,,0,0,
RI,425,30,7,2018,Mcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,426,30,7,2018,Mcomeau,25,RI,3,18,i,20,,,,,,,,0,0,
RI,427,30,7,2018,Mcomeau,25,RI,3,18,i,11,,,,,,,,0,0,
RI,428,30,7,2018,Mcomeau,25,RI,3,18,i,10,,,,,,,,0,0,
RI,429,30,7,2018,Mcomeau,25,RI,3,18,i,11,,,,,,,,0,0,
RI,430,30,7,2018,Mcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,431,30,7,2018,Mcomeau,25,RI,3,18,i,11,,,,,,,,0,0,
RI,432,30,7,2018,Mcomeau,25,RI,3,18,f,63,,,,,,,,0,0,
RI,433,30,7,2018,Mcomeau,25,RI,3,18,f,34,,,,,,,,0,0,
RI,434,30,7,2018,Mcomeau,25,RI,3,18,f,26,,,,,,,,0,0,
RI,435,30,7,2018,Mcomeau,25,RI,3,18,f,52,,,,,,,,0,0,
RI,436,30,7,2018,Mcomeau,25,RI,3,18,f,70,,,,,,,,0,0,
RI,437,30,7,2018,Mcomeau,25,RI,3,18,f,38,,,,,,,,0,0,
RI,438,30,7,2018,Mcomeau,25,RI,3,18,f,45,,,,,,,,0,0,
RI,439,30,7,2018,Mcomeau,25,RI,3,18,f,22,,,,,,,,0,0,
RI,440,30,7,2018,Mcomeau,25,RI,3,18,f,68,,,,,,,,0,0,
RI,441,30,7,2018,Mcomeau,25,RI,3,18,f,32,,,,,,,,0,0,
RI,442,30,7,2018,Mcomeau,25,RI,3,19,f,55,,,,,,,,0,0,
RI,443,30,7,2018,Mcomeau,25,RI,3,19,f,52,,,,,,,,0,0,
RI,444,30,7,2018,Mcomeau,25,RI,3,19,f,52,,,,,,,,0,0,
RI,445,30,7,2018,Mcomeau,25,RI,3,19,f,52,,,,,,,,0,0,
RI,446,30,7,2018,Mcomeau,25,RI,3,19,f,62,,,,,,,,0,0,
RI,447,30,7,2018,Mcomeau,25,RI,3,19,f,24,,,,,,,,0,0,
RI,448,30,7,2018,Mcomeau,25,RI,3,19,f,68,,,,,,,,0,0,
RI,449,30,7,2018,Mcomeau,25,RI,3,19,f,41,,,,,,,,0,0,
RI,450,30,7,2018,Mcomeau,25,RI,3,19,f,65,,,,,,,,0,0,
RI,451,30,7,2018,Mcomeau,25,RI,3,19,f,45,,,,,,,,0,0,
RI,452,30,7,2018,Mcomeau,25,RI,3,19,f,68,,,,,,,,0,0,
RI,453,30,7,2018,Mcomeau,25,RI,3,19,f,41,,,,,,,,0,0,
RI,454,30,7,2018,Mcomeau,25,RI,3,19,f,62,,,,,,,,0,0,
RI,455,30,7,2018,Mcomeau,25,RI,3,19,f,63,,,,,,,,0,0,
RI,456,30,7,2018,Mcomeau,25,RI,3,19,f,24,,,,,,,,0,0,
RI,457,30,7,2018,Mcomeau,25,RI,3,19,f,29,,,,,,,,0,0,
RI,458,30,7,2018,Mcomeau,25,RI,3,19,i,10,,,,,,,,0,0,
RI,459,30,7,2018,Mcomeau,25,RI,3,19,i,17,,,,,,,,0,0,
RI,460,30,7,2018,Mcomeau,25,RI,3,19,i,20,,,,,,,,0,0,
RI,461,30,7,2018,Mcomeau,25,RI,3,19,i,9,,,,,,,,0,0,
RI,462,30,7,2018,Mcomeau,25,RI,3,19,i,20,,,,,,,,0,0,
RI,463,30,7,2018,Mcomeau,25,RI,3,19,i,19,,,,,,,,0,0,
RI,464,30,7,2018,Mcomeau,25,RI,3,19,i,15,,,,,,,,0,0,
RI,465,30,7,2018,Mcomeau,25,RI,3,19,i,12,,,,,,,,0,0,
RI,466,30,7,2018,Mcomeau,25,RI,3,19,i,17,,,,,,,,0,0,
RI,467,30,7,2018,Mcomeau,25,RI,3,19,i,12,,,,,,,,0,0,
RI,468,30,7,2018,Mcomeau,25,RI,3,19,i,18,,,,,,,,0,0,
RI,469,30,7,2018,Mcomeau,25,RI,3,19,i,10,,,,,,,,0,0,
RI,470,30,7,2018,Mcomeau,25,RI,3,19,i,8,,,,,,,,0,0,
RI,471,30,7,2018,Mcomeau,25,RI,3,19,i,10,,,,,,,,0,0,
RI,472,30,7,2018,Mcomeau,25,RI,3,19,i,17,,,,,,,,0,0,
RI,473,30,7,2018,Mcomeau,25,RI,3,19,i,19,,,,,,,,0,0,
RI,474,30,7,2018,Mcomeau,25,RI,3,19,i,19,,,,,,,,0,0,
RI,475,30,7,2018,Mcomeau,25,RI,3,19,i,18,,,,,,,,0,0,
RI,476,30,7,2018,Mcomeau,25,RI,3,19,i,8,,,,,,,,0,0,
RI,477,30,7,2018,Mcomeau,25,RI,3,19,i,9,,,,,,,,0,0,
RI,478,30,7,2018,Mcomeau,25,RI,3,19,i,16,,,,,,,,0,0,
RI,479,30,7,2018,Mcomeau,25,RI,3,19,i,17,,,,,,,,0,0,
RI,480,30,7,2018,Mcomeau,25,RI,3,19,i,19,,,,,,,,0,0,
RI,481,30,7,2018,Mcomeau,25,RI,3,19,i,17,,,,,,,,0,0,
RI,482,30,7,2018,Mcomeau,25,RI,3,19,m,25,,,,,,,,0,0,
RI,483,30,7,2018,Mcomeau,25,RI,3,19,m,46,,,,,,,,0,0,
RI,484,30,7,2018,Mcomeau,25,RI,3,19,m,68,,,,,,,,0,0,
RI,485,30,7,2018,Mcomeau,25,RI,3,19,m,52,,,,,,,,0,0,
RI,486,30,7,2018,Mcomeau,25,RI,3,19,m,54,,,,,,,,0,0,
RI,487,30,7,2018,Mcomeau,25,RI,3,19,m,40,,,,,,,,0,0,
RI,488,30,7,2018,Mcomeau,25,RI,3,19,m,41,,,,,,,,0,0,
RI,489,30,7,2018,Mcomeau,25,RI,3,19,m,25,,,,,,,,0,0,
RI,490,30,7,2018,Mcomeau,25,RI,3,19,m,70,,,,,,,,0,0,
RI,491,30,7,2018,Mcomeau,25,RI,3,19,m,62,,,,,,,,0,0,
RI,492,30,7,2018,Mcomeau,25,RI,3,19,m,59,,,,,,,,0,0,
RI,493,30,7,2018,Mcomeau,25,RI,3,19,m,52,,,,,,,,0,0,
RI,494,30,7,2018,Mcomeau,25,RI,3,19,m,43,,,,,,,,0,0,
RI,495,30,7,2018,Mcomeau,25,RI,3,19,m,89,,,,,,,,0,0,
RI,496,30,7,2018,Mcomeau,25,RI,3,19,m,68,,,,,,,,0,0,
RI,497,30,7,2018,Mcomeau,25,RI,3,19,m,30,,,,,,,,0,0,
RI,498,30,7,2018,Mcomeau,25,RI,3,20,m,45,,,,,,,,0,0,
RI,499,30,7,2018,Mcomeau,25,RI,3,20,m,44,,,,,,,,0,0,
RI,500,30,7,2018,Mcomeau,25,RI,3,20,m,78,,,,,,,,0,0,
RI,501,30,7,2018,Mcomeau,25,RI,3,20,m,63,,,,,,,,0,0,
RI,502,30,7,2018,Mcomeau,25,RI,3,20,m,31,,,,,,,,0,0,
RI,503,30,7,2018,Mcomeau,25,RI,3,20,i,18,,,,,,,,0,0,
RI,504,30,7,2018,Mcomeau,25,RI,3,20,i,17,,,,,,,,0,0,
RI,505,30,7,2018,Mcomeau,25,RI,3,20,i,15,,,,,,,,0,0,
RI,506,30,7,2018,Mcomeau,25,RI,3,20,f,66,,,,,,,,0,0,
RI,507,30,7,2018,Mcomeau,25,RI,3,20,f,62,,,,,,,,0,0,
RI,508,30,7,2018,Mcomeau,25,RI,3,20,f,47,,,,,,,,0,0,
RI,509,30,7,2018,Mcomeau,25,RI,3,20,f,68,,,,,,,,0,0,
RI,510,30,7,2018,Bcomeau,25,RI,3,17,b1,63,,,,,,,,0,0,
RI,511,30,7,2018,Bcomeau,25,RI,3,17,b1,70,,,,,,,,0,0,
RI,512,30,7,2018,Bcomeau,25,RI,3,17,f,22,,,,,,,,0,0,
RI,513,30,7,2018,Bcomeau,25,RI,3,17,f,26,,,,,,,,0,0,
RI,514,30,7,2018,Bcomeau,25,RI,3,17,f,25,,,,,,,,0,0,
RI,515,30,7,2018,Bcomeau,25,RI,3,17,m,64,,,,,,,,0,0,
RI,516,30,7,2018,Bcomeau,25,RI,3,17,m,26,,,,,,,,0,0,
RI,517,30,7,2018,Bcomeau,25,RI,3,17,m,21,,,,,,,,0,0,
RI,518,30,7,2018,Bcomeau,25,RI,3,17,i,27,,,,,,,,0,0,
RI,519,30,7,2018,Bcomeau,25,RI,3,17,i,20,,,,,,,,0,0,
RI,520,30,7,2018,Bcomeau,25,RI,3,17,i,19,,,,,,,,0,0,
RI,521,30,7,2018,Bcomeau,25,RI,3,17,i,13,,,,,,,,0,0,
RI,522,30,7,2018,Bcomeau,25,RI,3,17,f,24,,,,,,,,0,0,
RI,523,30,7,2018,Bcomeau,25,RI,3,17,i,21,,,,,,,,0,0,
RI,524,30,7,2018,Bcomeau,25,RI,3,17,f,25,,,,,,,,0,0,
RI,525,30,7,2018,Bcomeau,25,RI,3,17,m,27,,,,,,,,0,0,
RI,526,30,7,2018,Bcomeau,25,RI,3,17,f,32,,,,,,,,0,0,
RI,527,30,7,2018,Bcomeau,25,RI,3,17,f,23,,,,,,,,0,0,
RI,528,30,7,2018,Bcomeau,25,RI,3,17,i,16,,,,,,,,0,0,
RI,529,30,7,2018,Bcomeau,25,RI,3,17,f,25,,,,,,,,0,0,
RI,530,30,7,2018,Bcomeau,25,RI,3,17,f,69,,,,,,,,0,0,
RI,531,30,7,2018,Bcomeau,25,RI,3,17,i,17,,,,,,,,0,0,
RI,532,30,7,2018,Bcomeau,25,RI,3,17,i,19,,,,,,,,0,0,
RI,533,30,7,2018,Bcomeau,25,RI,3,17,i,13,,,,,,,,0,0,
RI,534,30,7,2018,Bcomeau,25,RI,3,17,m,25,,,,,,,,0,0,
RI,535,30,7,2018,Bcomeau,25,RI,3,17,f,23,,,,,,,,0,0,
RI,536,30,7,2018,Bcomeau,25,RI,3,17,f,39,,,,,,,,0,0,
RI,537,30,7,2018,Bcomeau,25,RI,3,18,f,51,,,,,,,,0,0,
RI,538,30,7,2018,Bcomeau,25,RI,3,18,f,24,,,,,,,,0,0,
RI,539,30,7,2018,Bcomeau,25,RI,3,18,f,25,,,,,,,,0,0,
RI,540,30,7,2018,Bcomeau,25,RI,3,18,m,72,,,,,,,,0,0,
RI,541,30,7,2018,Bcomeau,25,RI,3,18,m,47,,,,,,,,0,0,
RI,542,30,7,2018,Bcomeau,25,RI,3,18,m,30,,,,,,,,0,0,
RI,543,30,7,2018,Bcomeau,25,RI,3,18,f,57,,,,,,,,0,0,
RI,544,30,7,2018,Bcomeau,25,RI,3,18,f,78,,,,,,,,0,0,
RI,545,30,7,2018,Bcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,546,30,7,2018,Bcomeau,25,RI,3,18,i,21,,,,,,,,0,0,
RI,547,30,7,2018,Bcomeau,25,RI,3,18,i,14,,,,,,,,0,0,
RI,548,30,7,2018,Bcomeau,25,RI,3,18,i,17,,,,,,,,0,0,
RI,549,30,7,2018,Bcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,550,30,7,2018,Bcomeau,25,RI,3,18,i,20,,,,,,,,0,0,
RI,551,30,7,2018,Bcomeau,25,RI,3,18,i,18,,,,,,,,0,0,
RI,552,30,7,2018,Bcomeau,25,RI,3,18,i,13,,,,,,,,0,0,
RI,553,30,7,2018,Bcomeau,25,RI,3,18,f,25,,,,,,,,0,0,
RI,554,30,7,2018,Bcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,555,30,7,2018,Bcomeau,25,RI,3,18,f,29,,,,,,,,0,0,
RI,556,30,7,2018,Bcomeau,25,RI,3,18,f,46,,,,,,,,0,0,
RI,557,30,7,2018,Bcomeau,25,RI,3,18,f,31,,,,,,,,0,0,
RI,558,30,7,2018,Bcomeau,25,RI,3,18,i,14,,,,,,,,0,0,
RI,559,30,7,2018,Bcomeau,25,RI,3,18,i,16,,,,,,,,0,0,
RI,560,30,7,2018,Bcomeau,25,RI,3,18,i,21,,,,,,,,0,0,
RI,561,30,7,2018,Bcomeau,25,RI,3,18,i,11,,,,,,,,0,0,
RI,562,30,7,2018,Bcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,563,30,7,2018,Bcomeau,25,RI,3,18,f,30,,,,,,,,0,0,
RI,564,30,7,2018,Bcomeau,25,RI,3,18,m,32,,,,,,,,0,0,
RI,565,30,7,2018,Bcomeau,25,RI,3,18,i,12,,,,,,,,0,0,
RI,566,30,7,2018,Bcomeau,25,RI,3,19,b1,58,,,,,,,,0,0,
RI,567,30,7,2018,Bcomeau,25,RI,3,19,b1,75,,,,,,,,0,0,
RI,568,30,7,2018,Bcomeau,25,RI,3,19,f,31,,,,,,,,0,0,
RI,569,30,7,2018,Bcomeau,25,RI,3,19,f,55,,,,,,,,0,0,
RI,570,30,7,2018,Bcomeau,25,RI,3,19,f,48,,,,,,,,0,0,
RI,571,30,7,2018,Bcomeau,25,RI,3,19,f,63,,,,,,,,0,0,
RI,572,30,7,2018,Bcomeau,25,RI,3,19,f,77,,,,,,,,0,0,
RI,573,30,7,2018,Bcomeau,25,RI,3,19,f,32,,,,,,,,0,0,
RI,574,30,7,2018,Bcomeau,25,RI,3,19,f,66,,,,,,,,0,0,
RI,575,30,7,2018,Bcomeau,25,RI,3,19,f,56,,,,,,,,0,0,
RI,576,30,7,2018,Bcomeau,25,RI,3,19,i,20,,,,,,,,0,0,
RI,577,30,7,2018,Bcomeau,25,RI,3,19,i,21,,,,,,,,0,0,
RI,578,30,7,2018,Bcomeau,25,RI,3,19,i,10,,,,,,,,0,0,
RI,579,30,7,2018,Bcomeau,25,RI,3,19,i,12,,,,,,,,0,0,
RI,580,30,7,2018,Bcomeau,25,RI,3,19,i,12,,,,,,,,0,0,
RI,581,30,7,2018,Bcomeau,25,RI,3,19,f,23,,,,,,,,0,0,
RI,582,30,7,2018,Bcomeau,25,RI,3,19,f,30,,,,,,,,0,0,
RI,583,30,7,2018,Bcomeau,25,RI,3,19,i,20,,,,,,,,0,0,
RI,584,30,7,2018,Bcomeau,25,RI,3,19,i,12,,,,,,,,0,0,
RI,585,30,7,2018,Bcomeau,25,RI,3,19,i,17,,,,,,,,0,0,
RI,586,30,7,2018,Bcomeau,25,RI,3,19,i,19,,,,,,,,0,0,
RI,587,30,7,2018,Bcomeau,25,RI,3,19,i,19,,,,,,,,0,0,
RI,588,30,7,2018,Bcomeau,25,RI,3,19,i,20,,,,,,,,0,0,
RI,589,30,7,2018,Bcomeau,25,RI,3,19,i,18,,,,,,,,0,0,
RI,590,30,7,2018,Bcomeau,25,RI,3,19,i,10,,,,,,,,0,0,
RI,591,30,7,2018,Bcomeau,25,RI,3,19,i,18,,,,,,,,0,0,
RI,592,30,7,2018,Bcomeau,25,RI,3,19,i,19,,,,,,,,0,0,
RI,593,30,7,2018,Bcomeau,25,RI,3,19,i,12,,,,,,,,0,0,
RI,594,30,7,2018,Bcomeau,25,RI,3,19,i,15,,,,,,,,0,0,
RI,595,30,7,2018,Bcomeau,25,RI,3,19,b1,74,,,,,,,,0,0,
RI,596,30,7,2018,Bcomeau,25,RI,3,19,m,68,,,,,,,,0,0,
RI,597,30,7,2018,Bcomeau,25,RI,3,19,m,23,,,,,,,,0,0,
RI,598,30,7,2018,Bcomeau,25,RI,3,19,m,38,,,,,,,,0,0,
RI,599,30,7,2018,Bcomeau,25,RI,3,19,m,32,,,,,,,,0,0,
RI,600,30,7,2018,Bcomeau,25,RI,3,19,m,22,,,,,,,,0,0,
RI,601,30,7,2018,Bcomeau,25,RI,3,19,m,35,,,,,,,,0,0,
RI,602,30,7,2018,Bcomeau,25,RI,3,20,m,76,,,,,,,,0,0,
RI,603,30,7,2018,Bcomeau,25,RI,3,20,m,32,,,,,,,,0,0,
RI,604,30,7,2018,Bcomeau,25,RI,3,20,m,22,,,,,,,,0,0,
RI,605,30,7,2018,Bcomeau,25,RI,3,20,m,46,,,,,,,,0,0,
RI,606,30,7,2018,Bcomeau,25,RI,3,20,m,55,,,,,,,,0,0,
RI,607,30,7,2018,Bcomeau,25,RI,3,20,m,41,,,,,,,,0,0,
RI,608,30,7,2018,Bcomeau,25,RI,3,20,m,65,,,,,,,,0,0,
RI,609,30,7,2018,Bcomeau,25,RI,3,20,f,37,,,,,,,,0,0,
RI,610,30,7,2018,Bcomeau,25,RI,3,20,f,48,,,,,,,,0,0,
RI,611,30,7,2018,Bcomeau,25,RI,3,20,f,36,,,,,,,,0,0,
RI,612,30,7,2018,Bcomeau,25,RI,3,20,f,25,,,,,,,,0,0,
RI,613,30,7,2018,Bcomeau,25,RI,3,20,f,52,,,,,,,,0,0,
RI,614,30,7,2018,Bcomeau,25,RI,3,20,f,39,,,,,,,,0,0,
RI,615,30,7,2018,Dgiard,24,RI,4,1,m,35,,,,,,,,0,0,
RI,616,30,7,2018,Dgiard,24,RI,4,1,m,26,,,,,,,,0,0,
RI,617,30,7,2018,Dgiard,24,RI,4,1,i,20,,,,,,,,0,0,
RI,618,30,7,2018,Dgiard,24,RI,4,1,f,64,,,,,,,,0,0,
RI,619,30,7,2018,Dgiard,24,RI,4,1,i,50,,,,,,,,0,0,
RI,620,30,7,2018,Dgiard,24,RI,4,1,i,38,,,,,,,,0,0,
RI,621,30,7,2018,Dgiard,24,RI,4,1,f,29,,,,,,,,0,0,
RI,622,30,7,2018,Dgiard,24,RI,4,2,m,57,,,,,,,,0,0,
RI,623,30,7,2018,Dgiard,24,RI,4,2,m,34,,,,,,,,0,0,
RI,624,30,7,2018,Dgiard,24,RI,4,2,i,25,,,,,,,,0,0,
RI,625,30,7,2018,Dgiard,24,RI,4,2,i,22,,,,,,,,0,0,
RI,626,30,7,2018,Dgiard,24,RI,4,2,i,24,,,,,,,,0,0,
RI,627,30,7,2018,Dgiard,24,RI,4,2,i,14,,,,,,,,0,0,
RI,628,30,7,2018,Dgiard,24,RI,4,2,f,74,,,,,,,,0,0,
RI,629,30,7,2018,Dgiard,24,RI,4,2,f,42,,,,,,,,0,0,
RI,630,30,7,2018,Dgiard,24,RI,4,2,f,61,,,,,,,,0,0,
RI,631,30,7,2018,Dgiard,24,RI,4,3,f,34,,,,,,,,0,0,
RI,632,30,7,2018,Dgiard,24,RI,4,3,f,26,,,,,,,,0,0,
