Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,
303,1,8,2014,Dgiard,,,,,29,RI,1,5,m,41,,,,,,,,,,,,,
304,1,8,2014,Dgiard,,,,,29,RI,1,6,i,16,,,,,,,,,,,,,
305,1,8,2014,Dgiard,,,,,29,RI,1,6,m,39,,,,,,,,,,,,,
306,1,8,2014,Dgiard,,,,,29,RI,1,6,m,22,,,,,,,,,,,,,
307,1,8,2014,Dgiard,,,,,29,RI,1,6,i,12,,,,,,,,,,,,,
308,1,8,2014,Dgiard,,,,,29,RI,1,6,i,14,,,,,,,,,,,,,
309,1,8,2014,Dgiard,,,,,29,RI,1,6,i,18,,,,,,,,,,,,,
310,1,8,2014,Dgiard,,,,,29,RI,1,6,i,19,,,,,,,,,,,,,
311,1,8,2014,Dgiard,,,,,29,RI,1,6,i,25,,,,,,,,,,,,,
312,1,8,2014,Dgiard,,,,,29,RI,1,6,i,23,,,,,,,,,,,,,
313,1,8,2014,Dgiard,,,,,29,RI,1,6,f,25,,,,,,,,,,,,,
314,1,8,2014,Dgiard,,,,,29,RI,1,6,i,14,,,,,,,,,,,,,
315,1,8,2014,Dgiard,,,,,29,RI,1,6,i,20,,,,,,,,,,,,,
316,1,8,2014,Dgiard,,,,,29,RI,1,6,m,24,,,,,,,,,,,,,
317,1,8,2014,Dgiard,,,,,29,RI,1,6,f,35,,,,,,,,,,,,,
318,1,8,2014,Dgiard,,,,,29,RI,1,6,i,12,,,,,,,,,,,,,
319,1,8,2014,Dgiard,,,,,29,RI,1,6,i,16,,,,,,,,,,,,,
320,1,8,2014,Dgiard,,,,,29,RI,1,6,i,20,,,,,,,,,,,,,
321,1,8,2014,Dgiard,,,,,29,RI,1,6,i,19,,,,,,,,,,,,,
322,1,8,2014,Dgiard,,,,,29,RI,1,6,f,66,,,,,,,,,,,,,
323,1,8,2014,Dgiard,,,,,29,RI,1,6,i,12,,,,,,,,,,,,,
324,1,8,2014,Dgiard,,,,,29,RI,1,6,i,19,,,,,,,,,,,,,
325,1,8,2014,Dgiard,,,,,29,RI,1,6,m,76,,,,,,,,,,,,,
326,1,8,2014,Dgiard,,,,,29,RI,1,6,i,25,,,,,,,,,,,,,
327,1,8,2014,Dgiard,,,,,29,RI,1,6,m,24,,,,,,,,,,,,,
328,1,8,2014,Dgiard,,,,,29,RI,1,6,m,41,,,,,,,,,,,,,
329,1,8,2014,Dgiard,,,,,29,RI,1,7,f,31,,,,,,,,,,,,,
330,1,8,2014,Dgiard,,,,,29,RI,1,7,i,19,,,,,,,,,,,,,
331,1,8,2014,Dgiard,,,,,29,RI,1,7,f,31,,,,,,,,,,,,,
332,1,8,2014,Dgiard,,,,,29,RI,1,7,i,18,,,,,,,,,,,,,
333,1,8,2014,Dgiard,,,,,29,RI,1,7,i,16,,,,,,,,,,,,,
334,1,8,2014,Dgiard,,,,,29,RI,1,7,m,26,,,,,,,,,,,,,
335,1,8,2014,Dgiard,,,,,29,RI,1,7,m,24,,,,,,,,,,,,,
336,1,8,2014,Dgiard,,,,,29,RI,1,7,b1,96,,,,,,,,,,,,,
337,1,8,2014,Dgiard,,,,,29,RI,1,7,b1,81,,,,,,,,,,,,,
338,1,8,2014,Dgiard,,,,,29,RI,1,7,m,25,,,,,,,,,,,,,
339,1,8,2014,Dgiard,,,,,29,RI,1,7,i,12,,,,,,,,,,,,,
340,1,8,2014,Dgiard,,,,,29,RI,1,7,i,16,,,,,,,,,,,,,
341,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,15,,,,,,,,,,,,,
342,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,20,,,,,,,,,,,,,
343,1,8,2014,Mcomeau,,,,,29,RI,1,8,f,21,,,,,,,,,,,,,
344,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,22,,,,,,,,,,,,,
345,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,24,,,,,,,,,,,,,
346,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,18,,,,,,,,,,,,,
347,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,14,,,,,,,,,,,,,
348,1,8,2014,Mcomeau,,,,,29,RI,1,8,m,35,,,,,,,,,,,,,
349,1,8,2014,Mcomeau,,,,,29,RI,1,8,m,34,,,,,,,,,,,,,
350,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,19,,,,,,,,,,,,,
351,1,8,2014,Mcomeau,,,,,29,RI,1,8,f,28,,,,,,,,,,,,,
352,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,16,,,,,,,,,,,,,
353,1,8,2014,Mcomeau,,,,,29,RI,1,8,f,23,,,,,,,,,,,,,
354,1,8,2014,Mcomeau,,,,,29,RI,1,8,f,27,,,,,,,,,,,,,
355,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,13,,,,,,,,,,,,,
356,1,8,2014,Mcomeau,,,,,29,RI,1,8,m,47,,,,,,,,,,,,,
357,1,8,2014,Mcomeau,,,,,29,RI,1,8,i,16,,,,,,,,,,,,,
358,1,8,2014,Mcomeau,,,,,29,RI,1,8,f,61,,,,,,,,,,,,,
359,1,8,2014,Mcomeau,,,,,29,RI,1,8,f,46,,,,,,,,,,,,,
360,1,8,2014,Mcomeau,,,,,29,RI,1,8,f,54,,,,,,,,,,,,,
361,1,8,2014,Mcomeau,,,,,29,RI,1,8,f,35,,,,,,,,,,,,,
362,1,8,2014,Mcomeau,,,,,29,RI,1,9,m,39,,,,,,,,,,,,,
363,1,8,2014,Mcomeau,,,,,29,RI,1,9,m,27,,,,,,,,,,,,,
364,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,18,,,,,,,,,,,,,
365,1,8,2014,Mcomeau,,,,,29,RI,1,9,m,20,,,,,,,,,,,,,
366,1,8,2014,Mcomeau,,,,,29,RI,1,9,m,21,,,,,,,,,,,,,
367,1,8,2014,Mcomeau,,,,,29,RI,1,9,f,27,,,,,,,,,,,,,
368,1,8,2014,Mcomeau,,,,,29,RI,1,9,f,29,,,,,,,,,,,,,
369,1,8,2014,Mcomeau,,,,,29,RI,1,9,m,50,,,,,,,,,,,,,
370,1,8,2014,Mcomeau,,,,,29,RI,1,9,m,38,,,,,,,,,,,,,
371,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,18,,,,,,,,,,,,,
372,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,15,,,,,,,,,,,,,
373,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,9,,,,,,,,,,,,,
374,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,12,,,,,,,,,,,,,
375,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,18,,,,,,,,,,,,,
376,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,18,,,,,,,,,,,,,
377,1,8,2014,Mcomeau,,,,,29,RI,1,9,m,35,,,,,,,,,,,,,
378,1,8,2014,Mcomeau,,,,,29,RI,1,9,m,24,,,,,,,,,,,,,
379,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,10,,,,,,,,,,,,,
380,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,16,,,,,,,,,,,,,
381,1,8,2014,Mcomeau,,,,,29,RI,1,9,i,19,,,,,,,,,,,,,
382,1,8,2014,Mcomeau,,,,,29,RI,1,9,f,24,,,,,,,,,,,,,
383,1,8,2014,Mcomeau,,,,,29,RI,1,10,f,62,,,,,,,,,,,,,
384,1,8,2014,Mcomeau,,,,,29,RI,1,10,m,25,,,,,,,,,,,,,
385,1,8,2014,Mcomeau,,,,,29,RI,1,10,i,17,,,,,,,,,,,,,
386,1,8,2014,Mcomeau,,,,,29,RI,1,10,m,22,,,,,,,,,,,,,
387,1,8,2014,Mcomeau,,,,,29,RI,1,10,i,18,,,,,,,,,,,,,
388,1,8,2014,Mcomeau,,,,,29,RI,1,10,f,31,,,,,,,,,,,,,
389,1,8,2014,Mcomeau,,,,,29,RI,1,10,i,18,,,,,,,,,,,,,
390,1,8,2014,Mcomeau,,,,,29,RI,1,10,f,47,,,,,,,,,,,,,
391,1,8,2014,Mcomeau,,,,,29,RI,1,10,m,24,,,,,,,,,,,,,
392,1,8,2014,Mcomeau,,,,,29,RI,1,10,f,30,,,,,,,,,,,,,
393,1,8,2014,Mcomeau,,,,,29,RI,1,10,i,19,,,,,,,,,,,,,
394,1,8,2014,Mcomeau,,,,,29,RI,1,10,i,13,,,,,,,,,,,,,
395,1,8,2014,Mcomeau,,,,,29,RI,1,10,f,35,,,,,,,,,,,,,
396,1,8,2014,Mcomeau,,,,,29,RI,1,10,i,16,,,,,,,,,,,,,
397,1,8,2014,Mcomeau,,,,,29,RI,1,10,m,24,,,,,,,,,,,,,
398,1,8,2014,Mcomeau,,,,,29,RI,1,11,f,51,,,,,,,,,,,,,
399,1,8,2014,Mcomeau,,,,,29,RI,1,11,f,42,,,,,,,,,,,,,
400,1,8,2014,Mcomeau,,,,,29,RI,1,11,m,28,,,,,,,,,,,,,
401,1,8,2014,Mcomeau,,,,,29,RI,1,11,m,54,,,,,,,,,,,,,
402,1,8,2014,Mcomeau,,,,,29,RI,1,11,i,38,,,,,,,,,,,,,
403,1,8,2014,Mcomeau,,,,,29,RI,1,11,i,18,,,,,,,,,,,,,
404,1,8,2014,Mcomeau,,,,,29,RI,1,11,i,13,,,,,,,,,,,,,
405,1,8,2014,Mcomeau,,,,,29,RI,1,11,i,17,,,,,,,,,,,,,
406,1,8,2014,Mcomeau,,,,,29,RI,1,11,i,18,,,,,,,,,,,,,
407,1,8,2014,Mcomeau,,,,,29,RI,1,11,i,13,,,,,,,,,,,,,
408,1,8,2014,Mcomeau,,,,,29,RI,1,11,m,70,,,,,,,,,,,,,
409,1,8,2014,Mcomeau,,,,,29,RI,1,11,f,25,,,,,,,,,,,,,
410,1,8,2014,Mcomeau,,,,,29,RI,1,11,f,45,,,,,,,,,,,,,
411,1,8,2014,Mcomeau,,,,,29,RI,1,11,i,18,,,,,,,,,,,,,
412,1,8,2014,Mcomeau,,,,,29,RI,1,11,i,20,,,,,,,,,,,,,
413,1,8,2014,Mcomeau,,,,,29,RI,1,12,m,61,,,,,,,,,,,,,
414,1,8,2014,Mcomeau,,,,,29,RI,1,12,f,28,,,,,,,,,,,,,
415,1,8,2014,Mcomeau,,,,,29,RI,1,12,i,14,,,,,,,,,,,,,
416,1,8,2014,Mcomeau,,,,,29,RI,1,12,m,33,,,,,,,,,,,,,
417,1,8,2014,Mcomeau,,,,,29,RI,1,12,m,52,,,,,,,,,,,,,
418,1,8,2014,Mcomeau,,,,,29,RI,1,12,i,17,,,,,,,,,,,,,
419,1,8,2014,Mcomeau,,,,,29,RI,1,12,m,38,,,,,,,,,,,,,
420,1,8,2014,Mcomeau,,,,,29,RI,1,12,i,19,,,,,,,,,,,,,
421,1,8,2014,Mcomeau,,,,,29,RI,1,12,m,41,,,,,,,,,,,,,
422,1,8,2014,Mcomeau,,,,,29,RI,1,12,i,15,,,,,,,,,,,,,
423,1,8,2014,Mcomeau,,,,,29,RI,1,12,m,55,,,,,,,,,,,,,
424,1,8,2014,Mcomeau,,,,,29,RI,1,12,f,24,,,,,,,,,,,,,
425,1,8,2014,Mcomeau,,,,,29,RI,1,12,i,13,,,,,,,,,,,,,
426,1,8,2014,Mcomeau,,,,,29,RI,1,13,f,38,,,,,,,,,,,,,
427,1,8,2014,Mcomeau,,,,,29,RI,1,13,m,40,,,,,,,,,,,,,
428,1,8,2014,Mcomeau,,,,,29,RI,1,13,f,21,,,,,,,,,,,,,
429,1,8,2014,Mcomeau,,,,,29,RI,1,13,f,35,,,,,,,,,,,,,
430,1,8,2014,Mcomeau,,,,,29,RI,1,13,i,21,,,,,,,,,,,,,
431,1,8,2014,Mcomeau,,,,,29,RI,1,14,m,29,,,,,,,,,,,,,
432,1,8,2014,Mcomeau,,,,,29,RI,1,14,i,16,,,,,,,,,,,,,
433,1,8,2014,Mcomeau,,,,,29,RI,1,14,i,22,,,,,,,,,,,,,
434,1,8,2014,Mcomeau,,,,,29,RI,1,14,i,14,,,,,,,,,,,,,
435,1,8,2014,Mcomeau,,,,,29,RI,1,14,m,23,,,,,,,,,,,,,
436,1,8,2014,Mcomeau,,,,,29,RI,1,14,f,54,,,,,,,,,,,,,
437,1,8,2014,Mcomeau,,,,,29,RI,1,14,m,52,,,,,,,,,,,,,
438,1,8,2014,Mcomeau,,,,,29,RI,1,14,f,24,,,,,,,,,,,,,
439,1,8,2014,Mcomeau,,,,,29,RI,1,14,f,34,,,,,,,,,,,,,
440,1,8,2014,Mcomeau,,,,,29,RI,1,14,i,15,,,,,,,,,,,,,
441,1,8,2014,Mcomeau,,,,,29,RI,1,15,f,68,,,,,,,,,,,,,
442,1,8,2014,Mcomeau,,,,,29,RI,1,15,i,15,,,,,,,,,,,,,
443,1,8,2014,Mcomeau,,,,,29,RI,1,15,f,62,,,,,,,,,,,,,
444,1,8,2014,Mcomeau,,,,,29,RI,1,15,i,18,,,,,,,,,,,,,
445,1,8,2014,Mcomeau,,,,,29,RI,1,15,f,69,,,,,,,,,,,,,
446,1,8,2014,Mcomeau,,,,,29,RI,1,15,f,25,,,,,,,,,,,,,
447,1,8,2014,Mcomeau,,,,,29,RI,1,15,m,31,,,,,,,,,,,,,
448,1,8,2014,Mcomeau,,,,,29,RI,1,15,i,16,,,,,,,,,,,,,
449,1,8,2014,Mcomeau,,,,,29,RI,1,15,f,47,,,,,,,,,,,,,
450,1,8,2014,Mcomeau,,,,,29,RI,1,15,f,30,,,,,,,,,,,,,
451,1,8,2014,Mcomeau,,,,,29,RI,1,15,i,18,,,,,,,,,,,,,
452,1,8,2014,Mcomeau,,,,,29,RI,1,16,m,58,,,,,,,,,,,,,
453,1,8,2014,Mcomeau,,,,,29,RI,1,16,i,22,,,,,,,,,,,,,
454,1,8,2014,Mcomeau,,,,,29,RI,1,16,f,28,,,,,,,,,,,,,
455,1,8,2014,Mcomeau,,,,,29,RI,1,16,i,18,,,,,,,,,,,,,
456,1,8,2014,Mcomeau,,,,,29,RI,1,16,i,15,,,,,,,,,,,,,
457,1,8,2014,Mcomeau,,,,,29,RI,1,16,i,17,,,,,,,,,,,,,
458,1,8,2014,Mcomeau,,,,,29,RI,1,16,f,69,,,,,,,,,,,,,
459,1,8,2014,Mcomeau,,,,,29,RI,1,16,m,45,,,,,,,,,,,,,
460,1,8,2014,Mcomeau,,,,,29,RI,1,16,f,43,,,,,,,,,,,,,
461,1,8,2014,Mcomeau,,,,,29,RI,1,16,i,15,,,,,,,,,,,,,
462,1,8,2014,Mcomeau,,,,,29,RI,1,17,m,48,,,,,,,,,,,,,
463,1,8,2014,Mcomeau,,,,,29,RI,1,17,m,26,,,,,,,,,,,,,
464,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,22,,,,,,,,,,,,,
465,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,13,,,,,,,,,,,,,
466,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,22,,,,,,,,,,,,,
467,1,8,2014,Mcomeau,,,,,29,RI,1,17,f,21,,,,,,,,,,,,,
468,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,16,,,,,,,,,,,,,
469,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,17,,,,,,,,,,,,,
470,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,9,,,,,,,,,,,,,
471,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,9,,,,,,,,,,,,,
472,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,10,,,,,,,,,,,,,
473,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,10,,,,,,,,,,,,,
474,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,10,,,,,,,,,,,,,
475,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,10,,,,,,,,,,,,,
476,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,21,,,,,,,,,,,,,
477,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,12,,,,,,,,,,,,,
478,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,11,,,,,,,,,,,,,
479,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,12,,,,,,,,,,,,,
480,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,13,,,,,,,,,,,,,
481,1,8,2014,Mcomeau,,,,,29,RI,1,17,f,34,,,,,,,,,,,,,
482,1,8,2014,Mcomeau,,,,,29,RI,1,17,f,63,,,,,,,,,,,,,
483,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,15,,,,,,,,,,,,,
484,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,18,,,,,,,,,,,,,
485,1,8,2014,Mcomeau,,,,,29,RI,1,17,f,25,,,,,,,,,,,,,
486,1,8,2014,Mcomeau,,,,,29,RI,1,17,i,15,,,,,,,,,,,,,
487,1,8,2014,Mcomeau,,,,,29,RI,1,17,f,23,,,,,,,,,,,,,
488,1,8,2014,Mcomeau,,,,,29,RI,1,18,f,40,,,,,,,,,,,,,
489,1,8,2014,Mcomeau,,,,,29,RI,1,18,i,17,,,,,,,,,,,,,
490,1,8,2014,Mcomeau,,,,,29,RI,1,18,f,41,,,,,,,,,,,,,
491,1,8,2014,Mcomeau,,,,,29,RI,1,18,f,24,,,,,,,,,,,,,
492,1,8,2014,Mcomeau,,,,,29,RI,1,18,i,18,,,,,,,,,,,,,
493,1,8,2014,Mcomeau,,,,,29,RI,1,18,i,18,,,,,,,,,,,,,
494,1,8,2014,Mcomeau,,,,,29,RI,1,18,i,17,,,,,,,,,,,,,
495,1,8,2014,Mcomeau,,,,,29,RI,1,19,f,48,,,,,,,,,,,,,
496,1,8,2014,Mcomeau,,,,,29,RI,1,19,f,24,,,,,,,,,,,,,
497,1,8,2014,Mcomeau,,,,,29,RI,1,19,i,15,,,,,,,,,,,,,
498,1,8,2014,Mcomeau,,,,,29,RI,1,19,m,52,,,,,,,,,,,,,
499,1,8,2014,Mcomeau,,,,,29,RI,1,19,i,14,,,,,,,,,,,,,
500,1,8,2014,Mcomeau,,,,,29,RI,1,19,m,31,,,,,,,,,,,,,
501,1,8,2014,Mcomeau,,,,,29,RI,1,19,f,24,,,,,,,,,,,,,
502,1,8,2014,Mcomeau,,,,,29,RI,1,19,i,15,,,,,,,,,,,,,
503,1,8,2014,Mcomeau,,,,,29,RI,1,19,m,32,,,,,,,,,,,,,
504,1,8,2014,Mcomeau,,,,,29,RI,1,19,i,13,,,,,,,,,,,,,
505,1,8,2014,Mcomeau,,,,,29,RI,1,19,i,12,,,,,,,,,,,,,
506,1,8,2014,Mcomeau,,,,,29,RI,1,20,m,28,,,,,,,,,,,,,
507,1,8,2014,Mcomeau,,,,,29,RI,1,20,m,70,,,,,,,,,,,,,
508,1,8,2014,Mcomeau,,,,,29,RI,1,20,b1,70,,,,,,,,,,,,,
509,1,8,2014,Mcomeau,,,,,29,RI,1,20,f,48,,,,,,,,,,,,,
510,1,8,2014,Mcomeau,,,,,29,RI,1,20,m,42,,,,,,,,,,,,,
511,1,8,2014,Mcomeau,,,,,29,RI,1,20,f,38,,,,,,,,,,,,,
512,1,8,2014,Mcomeau,,,,,29,RI,1,20,i,13,,,,,,,,,,,,,
513,1,8,2014,Mcomeau,,,,,29,RI,1,20,f,33,,,,,,,,,,,,,
514,1,8,2014,Mcomeau,,,,,29,RI,1,20,i,15,,,,,,,,,,,,,
515,1,8,2014,Mcomeau,,,,,29,RI,1,20,i,12,,,,,,,,,,,,,
516,1,8,2014,Mcomeau,,,,,29,RI,1,20,m,71,,,,,,,,,,,,,
517,1,8,2014,Mcomeau,,,,,29,RI,1,20,f,25,,,,,,,,,,,,,
518,1,8,2014,Mcomeau,,,,,29,RI,1,20,i,16,,,,,,,,,,,,,
519,1,8,2014,Mcomeau,,,,,29,RI,1,20,f,28,,,,,,,,,,,,,
520,1,8,2014,Mcomeau,,,,,29,RI,1,20,i,18,,,,,,,,,,,,,
521,1,8,2014,Mcomeau,,,,,29,RI,1,20,i,18,,,,,,,,,,,,,
522,1,8,2014,Mcomeau,,,,,29,RI,1,20,i,23,,,,,,,,,,,,,
523,5,8,2014,Mcomeau,,,,,25,RI,2,4,f,35,,,,,,,,,,,,,
524,5,8,2014,Mcomeau,,,,,25,RI,2,4,i,20,,,,,,,,,,,,,
525,5,8,2014,Mcomeau,,,,,25,RI,2,4,m,37,,,,,,,,,,,,,
526,5,8,2014,Mcomeau,,,,,25,RI,2,4,i,19,,,,,,,,,,,,,
527,5,8,2014,Mcomeau,,,,,25,RI,2,4,i,17,,,,,,,,,,,,,
528,5,8,2014,Mcomeau,,,,,25,RI,2,4,i,16,,,,,,,,,,,,,
529,5,8,2014,Mcomeau,,,,,25,RI,2,4,m,64,,,,,,,,,,,,,
530,5,8,2014,Mcomeau,,,,,25,RI,2,6,i,14,,,,,,,,,,,,,
531,5,8,2014,Mcomeau,,,,,25,RI,2,6,m,40,,,,,,,,,,,,,
532,5,8,2014,Mcomeau,,,,,25,RI,2,6,i,20,,,,,,,,,,,,,
533,5,8,2014,Mcomeau,,,,,25,RI,2,6,i,12,,,,,,,,,,,,,
534,5,8,2014,Mcomeau,,,,,25,RI,2,6,m,25,,,,,,,,,,,,,
535,5,8,2014,Mcomeau,,,,,25,RI,2,6,f,25,,,,,,,,,,,,,
536,5,8,2014,Mcomeau,,,,,25,RI,2,6,i,14,,,,,,,,,,,,,
537,5,8,2014,Mcomeau,,,,,25,RI,2,6,i,14,,,,,,,,,,,,,
538,5,8,2014,Mcomeau,,,,,25,RI,2,6,f,57,,,,,,,,,,,,,
539,5,8,2014,Mcomeau,,,,,25,RI,2,6,f,34,,,,,,,,,,,,,
540,5,8,2014,Mcomeau,,,,,25,RI,2,6,m,34,,,,,,,,,,,,,
541,5,8,2014,Mcomeau,,,,,25,RI,2,7,i,14,,,,,,,,,,,,,
542,5,8,2014,Mcomeau,,,,,25,RI,2,7,m,54,,,,,,,,,,,,,
543,5,8,2014,Mcomeau,,,,,25,RI,2,7,m,39,,,,,,,,,,,,,
544,5,8,2014,Mcomeau,,,,,25,RI,2,7,m,23,,,,,,,,,,,,,
545,5,8,2014,Mcomeau,,,,,25,RI,2,7,i,12,,,,,,,,,,,,,
546,5,8,2014,Mcomeau,,,,,25,RI,2,8,f,53,,,,,,,,,,,,,
547,5,8,2014,Mcomeau,,,,,25,RI,2,8,m,28,,,,,,,,,,,,,
548,5,8,2014,Mcomeau,,,,,25,RI,2,8,m,42,,,,,,,,,,,,,
549,5,8,2014,Mcomeau,,,,,25,RI,2,8,m,65,,,,,,,,,,,,,
550,5,8,2014,Mcomeau,,,,,25,RI,2,8,i,22,,,,,,,,,,,,,
551,5,8,2014,Mcomeau,,,,,25,RI,2,8,i,16,,,,,,,,,,,,,
552,5,8,2014,Mcomeau,,,,,25,RI,2,8,i,12,,,,,,,,,,,,,
553,5,8,2014,Mcomeau,,,,,25,RI,2,8,i,13,,,,,,,,,,,,,
554,5,8,2014,Mcomeau,,,,,25,RI,2,8,m,60,,,,,,,,,,,,,
555,5,8,2014,Mcomeau,,,,,25,RI,2,9,i,14,,,,,,,,,,,,,
556,5,8,2014,Mcomeau,,,,,25,RI,2,9,m,28,,,,,,,,,,,,,
557,5,8,2014,Mcomeau,,,,,25,RI,2,9,f,35,,,,,,,,,,,,,
558,5,8,2014,Mcomeau,,,,,25,RI,2,9,i,15,,,,,,,,,,,,,
559,5,8,2014,Mcomeau,,,,,25,RI,2,9,f,39,,,,,,,,,,,,,
560,5,8,2014,Mcomeau,,,,,25,RI,2,9,m,56,,,,,,,,,,,,,
561,5,8,2014,Mcomeau,,,,,25,RI,2,10,f,55,,,,,,,,,,,,,
562,5,8,2014,Mcomeau,,,,,25,RI,2,10,m,33,,,,,,,,,,,,,
563,5,8,2014,Mcomeau,,,,,25,RI,2,10,f,35,,,,,,,,,,,,,
564,5,8,2014,Mcomeau,,,,,25,RI,2,10,m,47,,,,,,,,,,,,,
565,5,8,2014,Mcomeau,,,,,25,RI,2,10,i,20,,,,,,,,,,,,,
566,5,8,2014,Mcomeau,,,,,25,RI,2,10,f,50,,,,,,,,,,,,,
567,5,8,2014,Mcomeau,,,,,25,RI,2,10,m,61,,,,,,,,,,,,,
568,5,8,2014,Mcomeau,,,,,25,RI,2,11,f,30,,,,,,,,,,,,,
569,5,8,2014,Mcomeau,,,,,25,RI,2,11,f,69,,,,,,,,,,,,,
570,5,8,2014,Mcomeau,,,,,25,RI,2,11,i,12,,,,,,,,,,,,,
571,5,8,2014,Mcomeau,,,,,25,RI,2,11,m,33,,,,,,,,,,,,,
572,5,8,2014,Mcomeau,,,,,25,RI,2,11,i,15,,,,,,,,,,,,,
573,5,8,2014,Mcomeau,,,,,25,RI,2,11,i,17,,,,,,,,,,,,,
574,5,8,2014,Mcomeau,,,,,25,RI,2,11,i,25,,,,,,,,,,,,,
575,5,8,2014,Mcomeau,,,,,25,RI,2,11,m,59,,,,,,,,,,,,,
576,5,8,2014,Mcomeau,,,,,25,RI,2,11,i,16,,,,,,,,,,,,,
577,5,8,2014,Mcomeau,,,,,25,RI,2,11,i,15,,,,,,,,,,,,,
578,5,8,2014,Mcomeau,,,,,25,RI,2,11,i,15,,,,,,,,,,,,,
579,5,8,2014,Mcomeau,,,,,25,RI,2,11,i,13,,,,,,,,,,,,,
580,5,8,2014,Mcomeau,,,,,25,RI,2,11,m,49,,,,,,,,,,,,,
581,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,69,,,,,,,,,,,,,
582,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,28,,,,,,,,,,,,,
583,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,34,,,,,,,,,,,,,
584,5,8,2014,Mcomeau,,,,,25,RI,2,12,m,35,,,,,,,,,,,,,
585,5,8,2014,Mcomeau,,,,,25,RI,2,12,m,60,,,,,,,,,,,,,
586,5,8,2014,Mcomeau,,,,,25,RI,2,12,m,24,,,,,,,,,,,,,
587,5,8,2014,Mcomeau,,,,,25,RI,2,12,i,17,,,,,,,,,,,,,
588,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,44,,,,,,,,,,,,,
589,5,8,2014,Mcomeau,,,,,25,RI,2,12,i,12,,,,,,,,,,,,,
590,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,35,,,,,,,,,,,,,
591,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,54,,,,,,,,,,,,,
592,5,8,2014,Mcomeau,,,,,25,RI,2,12,m,37,,,,,,,,,,,,,
593,5,8,2014,Mcomeau,,,,,25,RI,2,12,i,13,,,,,,,,,,,,,
594,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,40,,,,,,,,,,,,,
595,5,8,2014,Mcomeau,,,,,25,RI,2,12,i,16,,,,,,,,,,,,,
596,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,34,,,,,,,,,,,,,
597,5,8,2014,Mcomeau,,,,,25,RI,2,12,f,35,,,,,,,,,,,,,
598,5,8,2014,Mcomeau,,,,,25,RI,2,12,i,12,,,,,,,,,,,,,
599,5,8,2014,Mcomeau,,,,,25,RI,2,12,m,29,,,,,,,,,,,,,
600,5,8,2014,Mcomeau,,,,,25,RI,2,12,i,11,,,,,,,,,,,,,
601,5,8,2014,Mcomeau,,,,,25,RI,2,13,i,28,,,,,,,,,,,,,
602,5,8,2014,Mcomeau,,,,,25,RI,2,13,m,38,,,,,,,,,,,,,
603,5,8,2014,Mcomeau,,,,,25,RI,2,13,m,22,,,,,,,,,,,,,
604,5,8,2014,Mcomeau,,,,,25,RI,2,13,f,21,,,,,,,,,,,,,
