Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,
3177,13,8,2014,Bcomeau,,,,,35,TR,4,5,f,58,,,,,,,,,,,,
3178,13,8,2014,Mcomeau,,,,,35,TR,5,1,,,,,,,,,,,,,,
3179,13,8,2014,Mcomeau,,,,,35,TR,5,2,,,,,,,,,,,,,,
3180,13,8,2014,Mcomeau,,,,,35,TR,5,3,i,35,,,,,,,,,,,,
3181,13,8,2014,Mcomeau,,,,,35,TR,5,3,f,63,,,,,,,,,,,,
3182,13,8,2014,Mcomeau,,,,,35,TR,5,4,m,43,,,,,,,,,,,,
3183,13,8,2014,Mcomeau,,,,,35,TR,5,4,f,49,,,,,,,,,,,,
3184,13,8,2014,Mcomeau,,,,,35,TR,5,5,f,33,,,,,,,,,,,,
3185,13,8,2014,Mcomeau,,,,,35,TR,5,6,f,37,,,,,,,,,,,,
3186,13,8,2014,Mcomeau,,,,,35,TR,5,6,f,45,,,,,,,,,,,,
3187,13,8,2014,Mcomeau,,,,,35,TR,5,6,m,22,,,,,,,,,,,,
3188,13,8,2014,Mcomeau,,,,,35,TR,5,6,m,51,,,,,,,,,,,,
3189,13,8,2014,Mcomeau,,,,,35,TR,5,7,m,29,,,,,,,,,,,,
3190,13,8,2014,Mcomeau,,,,,35,TR,5,7,i,16,,,,,,,,,,,,
3191,13,8,2014,Mcomeau,,,,,35,TR,5,7,m,26,,,,,,,,,,,,
3192,13,8,2014,Mcomeau,,,,,35,TR,5,8,f,32,,,,,,,,,,,,
3193,13,8,2014,Mcomeau,,,,,35,TR,5,8,f,27,,,,,,,,,,,,
3194,13,8,2014,Mcomeau,,,,,35,TR,5,8,m,29,,,,,,,,,,,,
3195,13,8,2014,Mcomeau,,,,,35,TR,5,9,f,58,,,,,,,,,,,,
3196,13,8,2014,Mcomeau,,,,,35,TR,5,10,m,35,,,,,,,,,,,,
3197,13,8,2014,Mcomeau,,,,,35,TR,5,10,m,69,,,,,,,,,,,,
3198,13,8,2014,Mcomeau,,,,,35,TR,5,11,,,,,,,,,,,,,,
3199,13,8,2014,Mcomeau,,,,,35,TR,5,12,f,35,,,,,,,,,,,,
3200,13,8,2014,Mcomeau,,,,,35,TR,5,12,i,17,,,,,,,,,,,,
3201,13,8,2014,Mcomeau,,,,,35,TR,5,12,f,79,,,,,,,,,,,,
3202,13,8,2014,Bcomeau,,,,,35,TR,5,1,,,,,,,,,,,,,,
3203,13,8,2014,Bcomeau,,,,,35,TR,5,2,f,46,,,,,,,,,,,,
3204,13,8,2014,Bcomeau,,,,,35,TR,5,2,m,34,,,,,,,,,,,,
3205,13,8,2014,Bcomeau,,,,,35,TR,5,3,f,55,,,,,,,,,,,,
3206,13,8,2014,Bcomeau,,,,,35,TR,5,4,f,31,,,,,,,,,,,,
3207,13,8,2014,Bcomeau,,,,,35,TR,5,4,m,31,,,,,,,,,,,,
3208,13,8,2014,Bcomeau,,,,,35,TR,5,5,m,25,,,,,,,,,,,,
3209,13,8,2014,Bcomeau,,,,,35,TR,5,6,,,,,,,,,,,,,,
3210,13,8,2014,Bcomeau,,,,,35,TR,5,7,i,17,,,,,,,,,,,,
3211,13,8,2014,Bcomeau,,,,,35,TR,5,7,i,18,,,,,,,,,,,,
3212,13,8,2014,Bcomeau,,,,,35,TR,5,8,m,21,,,,,,,,,,,,
3213,13,8,2014,Bcomeau,,,,,35,TR,5,8,m,43,,,,,,,,,,,,
3214,13,8,2014,Bcomeau,,,,,35,TR,5,8,i,18,,,,,,,,,,,,
3215,13,8,2014,Bcomeau,,,,,35,TR,5,9,m,43,,,,,,,,,,,,
3216,13,8,2014,Bcomeau,,,,,35,TR,5,9,f,51,,,,,,,,,,,,
3217,13,8,2014,Bcomeau,,,,,35,TR,5,10,,,,,,,,,,,,,,
3218,13,8,2014,Bcomeau,,,,,35,TR,5,11,f,62,,,,,,,,,,,,
3219,13,8,2014,Bcomeau,,,,,35,TR,5,11,m,55,,,,,,,,,,,,
3220,13,8,2014,Bcomeau,,,,,35,TR,5,12,f,35,,,,,,,,,,,,
3221,13,8,2014,Gpaulin,,,,,35,TR,6,1,m,46,,,,,,,,,,,,
3222,13,8,2014,Gpaulin,,,,,35,TR,6,4,f,65,,,,,,,,,,,,
3223,13,8,2014,Gpaulin,,,,,35,TR,6,5,m,35,,,,,,,,,,,,
3224,13,8,2014,Gpaulin,,,,,35,TR,6,6,i,20,,,,,,,,,,,,
3225,13,8,2014,Gpaulin,,,,,35,TR,6,7,m,45,,,,,,,,,,,,
3226,13,8,2014,Gpaulin,,,,,35,TR,6,8,f,54,,,,,,,,,,,,
3227,13,8,2014,Gpaulin,,,,,35,TR,6,8,f,30,,,,,,,,,,,,
3228,13,8,2014,Gpaulin,,,,,35,TR,6,8,m,56,,,,,,,,,,,,
3229,13,8,2014,Mcomeau,,,,,35,TR,6,1,f,34,,,,,,,,,,,,
3230,13,8,2014,Mcomeau,,,,,35,TR,6,4,f,29,,,,,,,,,,,,
3231,13,8,2014,Mcomeau,,,,,35,TR,6,5,m,27,,,,,,,,,,,,
3232,13,8,2014,Mcomeau,,,,,35,TR,6,5,f,28,,,,,,,,,,,,
3233,13,8,2014,Mcomeau,,,,,35,TR,6,6,f,29,,,,,,,,,,,,
3234,13,8,2014,Mcomeau,,,,,35,TR,6,6,f,68,,,,,,,,,,,,
3235,13,8,2014,Mcomeau,,,,,35,TR,6,7,,,,,,,,,,,,,,
3236,13,8,2014,Mcomeau,,,,,35,TR,6,8,,,,,,,,,,,,,,
Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,,,,,,,,,,,,
1,6,8,2015,Mcomeau,,,,,30,TR,1,1,m,57,,,,,,,,,,,,
2,6,8,2015,Mcomeau,,,,,30,TR,1,1,m,45,,,,,,,,,,,,
3,6,8,2015,Mcomeau,,,,,30,TR,1,2,f,59,,,,,,,,,,,,
4,6,8,2015,Mcomeau,,,,,30,TR,1,3,f,39,,,,,,,,,,,,
5,6,8,2015,Mcomeau,,,,,30,TR,1,3,m,36,,,,,,,,,,,,
6,6,8,2015,Mcomeau,,,,,30,TR,1,4,i,50,,,,,,,,,,,,
7,6,8,2015,Mcomeau,,,,,30,TR,1,5,m,55,,,,,,,,,,,,
8,6,8,2015,Mcomeau,,,,,30,TR,1,5,i,40,,,,,,,,,,,,
9,6,8,2015,Mcomeau,,,,,30,TR,1,5,f,41,,,,,,,,,,,,
10,6,8,2015,Mcomeau,,,,,30,TR,1,8,f,28,,,,,,,,,,,,
11,6,8,2015,Mcomeau,,,,,30,TR,1,9,m,56,,,,,,,,,,,,
12,6,8,2015,Mcomeau,,,,,30,TR,1,13,f,58,,,,,,,,,,,,
13,6,8,2015,Mcomeau,,,,,30,TR,1,13,f,52,,,,,,,,,,,,
14,6,8,2015,Mcomeau,,,,,30,TR,1,13,f,62,,,,,,,,,,,,
15,6,8,2015,Mcomeau,,,,,30,TR,1,13,m,47,,,,,,,,,,,,
16,6,8,2015,Mcomeau,,,,,30,TR,1,14,m,25,,,,,,,,,,,,
17,6,8,2015,Mcomeau,,,,,30,TR,1,15,f,51,,,,,,,,,,,,
18,6,8,2015,Mcomeau,,,,,30,TR,1,15,f,36,,,,,,,,,,,,
19,6,8,2015,Mcomeau,,,,,30,TR,1,15,f,25,,,,,,,,,,,,
20,6,8,2015,Mcomeau,,,,,30,TR,1,15,f,48,,,,,,,,,,,,
21,6,8,2015,Mcomeau,,,,,30,TR,1,15,i,24,,,,,,,,,,,,
22,6,8,2015,Mcomeau,,,,,30,TR,1,15,i,16,,,,,,,,,,,,
23,6,8,2015,Mcomeau,,,,,30,TR,1,16,b1,83,,,,,,,,,,,,
24,6,8,2015,Mcomeau,,,,,30,TR,1,18,i,15,,,,,,,,,,,,
25,6,8,2015,Mcomeau,,,,,30,TR,1,20,i,45,,,,,,,,,,,,
26,6,8,2015,Dgiard,,,,,30,TR,1,1,m,42,,,,,,,,,,,,
27,6,8,2015,Dgiard,,,,,30,TR,1,1,f,70,,,,,,,,,,,,
28,6,8,2015,Dgiard,,,,,30,TR,1,2,m,38,,,,,,,,,,,,
29,6,8,2015,Dgiard,,,,,30,TR,1,5,m,29,,,,,,,,,,,,
30,6,8,2015,Dgiard,,,,,30,TR,1,6,m,40,,,,,,,,,,,,
31,6,8,2015,Dgiard,,,,,30,TR,1,7,m,65,,,,,,,,,,,,
32,6,8,2015,Dgiard,,,,,30,TR,1,9,m,42,,,,,,,,,,,,
33,6,8,2015,Dgiard,,,,,30,TR,1,9,m,48,,,,,,,,,,,,
34,6,8,2015,Dgiard,,,,,30,TR,1,10,f,68,,,,,,,,,,,,
35,6,8,2015,Dgiard,,,,,30,TR,1,12,f,45,,,,,,,,,,,,
36,6,8,2015,Dgiard,,,,,30,TR,1,13,m,54,,,,,,,,,,,,
37,6,8,2015,Dgiard,,,,,30,TR,1,14,f,47,,,,,,,,,,,,
38,6,8,2015,Dgiard,,,,,30,TR,1,14,f,43,,,,,,,,,,,,
39,6,8,2015,Dgiard,,,,,30,TR,1,14,m,68,,,,,,,,,,,,
40,6,8,2015,Dgiard,,,,,30,TR,1,15,f,65,,,,,,,,,,,,
41,6,8,2015,Dgiard,,,,,30,TR,1,17,m,43,,,,,,,,,,,,
42,6,8,2015,Dgiard,,,,,30,TR,1,18,m,54,,,,,,,,,,,,
43,6,8,2015,Dgiard,,,,,30,TR,1,20,i,15,,,,,,,,,,,,
44,11,8,2015,Mcomeau,,,,,27,TR,2,2,f,45,,,,,,,,,,,,
45,11,8,2015,Mcomeau,,,,,27,TR,2,3,f,58,,,,,,,,,,,,
46,11,8,2015,Mcomeau,,,,,27,TR,2,3,f,28,,,,,,,,,,,,
47,11,8,2015,Mcomeau,,,,,27,TR,2,3,m,24,,,,,,,,,,,,
48,11,8,2015,Mcomeau,,,,,27,TR,2,4,f,58,,,,,,,,,,,,
49,11,8,2015,Mcomeau,,,,,27,TR,2,4,f,52,,,,,,,,,,,,
50,11,8,2015,Mcomeau,,,,,27,TR,2,5,m,29,,,,,,,,,,,,
51,11,8,2015,Mcomeau,,,,,27,TR,2,5,f,43,,,,,,,,,,,,
52,11,8,2015,Mcomeau,,,,,27,TR,2,5,i,21,,,,,,,,,,,,
53,11,8,2015,Mcomeau,,,,,27,TR,2,5,i,29,,,,,,,,,,,,
54,11,8,2015,Mcomeau,,,,,27,TR,2,6,m,47,,,,,,,,,,,,
55,11,8,2015,Mcomeau,,,,,27,TR,2,6,f,46,,,,,,,,,,,,
56,11,8,2015,Mcomeau,,,,,27,TR,2,6,m,37,,,,,,,,,,,,
57,11,8,2015,Mcomeau,,,,,27,TR,2,6,m,40,,,,,,,,,,,,
58,11,8,2015,Mcomeau,,,,,27,TR,2,6,m,39,,,,,,,,,,,,
59,11,8,2015,Mcomeau,,,,,27,TR,2,7,f,40,,,,,,,,,,,,
60,11,8,2015,Mcomeau,,,,,27,TR,2,8,m,35,,,,,,,,,,,,
61,11,8,2015,Mcomeau,,,,,27,TR,2,8,b1,69,,,,,,,,,,,,
62,11,8,2015,Mcomeau,,,,,27,TR,2,10,f,53,,,,,,,,,,,,
63,11,8,2015,Mcomeau,,,,,27,TR,2,11,i,22,,,,,,,,,,,,
64,11,8,2015,Mcomeau,,,,,27,TR,2,12,f,38,,,,,,,,,,,,
65,11,8,2015,Mcomeau,,,,,27,TR,2,12,f,26,,,,,,,,,,,,
66,11,8,2015,Mcomeau,,,,,27,TR,2,12,f,38,,,,,,,,,,,,
67,11,8,2015,Mcomeau,,,,,27,TR,2,13,b3,71,,,,,,,,,,,,
68,11,8,2015,Mcomeau,,,,,27,TR,2,13,f,33,,,,,,,,,,,,
69,11,8,2015,Mcomeau,,,,,27,TR,2,14,m,68,,,,,,,,,,,,
70,11,8,2015,Mcomeau,,,,,27,TR,2,14,i,18,,,,,,,,,,,,
71,11,8,2015,Bcomeau,,,,,27,TR,2,2,m,76,,,,,,,,,,,,
72,11,8,2015,Bcomeau,,,,,27,TR,2,2,m,41,,,,,,,,,,,,
73,11,8,2015,Bcomeau,,,,,27,TR,2,4,i,17,,,,,,,,,,,,
74,11,8,2015,Bcomeau,,,,,27,TR,2,4,m,21,,,,,,,,,,,,
75,11,8,2015,Bcomeau,,,,,27,TR,2,4,f,24,,,,,,,,,,,,
76,11,8,2015,Bcomeau,,,,,27,TR,2,7,f,52,,,,,,,,,,,,
77,11,8,2015,Bcomeau,,,,,27,TR,2,7,m,54,,,,,,,,,,,,
78,11,8,2015,Bcomeau,,,,,27,TR,2,8,m,79,,,,,,,,,,,,
79,11,8,2015,Bcomeau,,,,,27,TR,2,9,f,83,,,,,,,,,,,,
80,11,8,2015,Bcomeau,,,,,27,TR,2,10,f,94,,,,,,,,,,,,
81,11,8,2015,Bcomeau,,,,,27,TR,2,11,b1,86,,,,,,,,,,,,
82,11,8,2015,Bcomeau,,,,,27,TR,2,12,f,86,,,,,,,,,,,,
83,11,8,2015,Bcomeau,,,,,27,TR,2,13,m,34,,,,,,,,,,,,
84,11,8,2015,Bcomeau,,,,,27,TR,2,13,m,57,,,,,,,,,,,,
85,11,8,2015,Bcomeau,,,,,27,TR,2,14,f,39,,,,,,,,,,,,
86,11,8,2015,Bcomeau,,,,,27,TR,3,4,,,,,,,,,,,,,,
87,11,8,2015,Bcomeau,,,,,27,TR,3,5,,,,,,,,,,,,,,
88,11,8,2015,Bcomeau,,,,,27,TR,3,6,m,85,,,,,,,,,,,,
89,11,8,2015,Bcomeau,,,,,27,TR,3,7,i,16,,,,,,,,,,,,
90,11,8,2015,Bcomeau,,,,,27,TR,3,7,f,23,,,,,,,,,,,,
91,11,8,2015,Bcomeau,,,,,27,TR,3,8,m,26,,,,,,,,,,,,
92,11,8,2015,Bcomeau,,,,,27,TR,3,8,f,51,,,,,,,,,,,,
93,11,8,2015,Bcomeau,,,,,27,TR,3,10,i,17,,,,,,,,,,,,
94,11,8,2015,Bcomeau,,,,,27,TR,3,11,m,27,,,,,,,,,,,,
95,11,8,2015,Bcomeau,,,,,27,TR,3,12,b1,75,,,,,,,,,,,,
96,11,8,2015,Bcomeau,,,,,27,TR,3,12,m,41,,,,,,,,,,,,
97,11,8,2015,Bcomeau,,,,,27,TR,3,14,f,78,,,,,,,,,,,,
98,11,8,2015,Bcomeau,,,,,27,TR,3,14,f,56,,,,,,,,,,,,
99,11,8,2015,Bcomeau,,,,,27,TR,3,15,,,,,,,,,,,,,,
100,11,8,2015,Bcomeau,,,,,27,TR,3,17,f,56,,,,,,,,,,,,
101,11,8,2015,Bcomeau,,,,,27,TR,3,17,m,82,,,,,,,,,,,,
102,11,8,2015,Bcomeau,,,,,27,TR,3,18,m,33,,,,,,,,,,,,
103,11,8,2015,Bcomeau,,,,,27,TR,3,19,f,42,,,,,,,,,,,,
104,11,8,2015,Dgiard,,,,,27,TR,3,1,m,48,,,,,,,,,,,,
105,11,8,2015,Dgiard,,,,,27,TR,3,2,f,49,,,,,,,,,,,,
106,11,8,2015,Dgiard,,,,,27,TR,3,4,f,72,,,,,,,,,,,,
107,11,8,2015,Dgiard,,,,,27,TR,3,4,m,76,,,,,,,,,,,,
108,11,8,2015,Dgiard,,,,,27,TR,3,5,m,71,,,,,,,,,,,,
109,11,8,2015,Dgiard,,,,,27,TR,3,6,f,68,,,,,,,,,,,,
110,11,8,2015,Dgiard,,,,,27,TR,3,8,f,38,,,,,,,,,,,,
111,11,8,2015,Dgiard,,,,,27,TR,3,8,f,42,,,,,,,,,,,,
112,11,8,2015,Dgiard,,,,,27,TR,3,9,m,51,,,,,,,,,,,,
113,11,8,2015,Dgiard,,,,,27,TR,3,9,m,50,,,,,,,,,,,,
114,11,8,2015,Dgiard,,,,,27,TR,3,10,m,75,,,,,,,,,,,,
115,11,8,2015,Dgiard,,,,,27,TR,3,11,f,47,,,,,,,,,,,,
116,11,8,2015,Dgiard,,,,,27,TR,3,12,m,38,,,,,,,,,,,,
117,11,8,2015,Dgiard,,,,,27,TR,3,13,m,61,,,,,,,,,,,,
118,11,8,2015,Dgiard,,,,,27,TR,3,14,f,57,,,,,,,,,,,,
119,11,8,2015,Dgiard,,,,,27,TR,3,15,m,55,,,,,,,,,,,,
120,11,8,2015,Dgiard,,,,,27,TR,3,15,f,33,,,,,,,,,,,,
121,11,8,2015,Dgiard,,,,,27,TR,3,17,f,43,,,,,,,,,,,,
122,11,8,2015,Dgiard,,,,,27,TR,3,19,m,64,,,,,,,,,,,,
123,11,8,2015,Dgiard,,,,,27,TR,3,20,f,38,,,,,,,,,,,,
124,11,8,2015,Mcomeau,,,,,36,TR,4,11,f,52,,,,,,,,,,,,
125,11,8,2015,Mcomeau,,,,,36,TR,4,11,f,56,,,,,,,,,,,,
126,11,8,2015,Mcomeau,,,,,36,TR,4,12,f,47,,,,,,,,,,,,
127,11,8,2015,Mcomeau,,,,,36,TR,4,12,f,38,,,,,,,,,,,,
128,11,8,2015,Mcomeau,,,,,36,TR,4,14,i,25,,,,,,,,,,,,
129,11,8,2015,Mcomeau,,,,,36,TR,4,19,f,65,,,,,,,,,,,,
130,11,8,2015,Mcomeau,,,,,36,TR,4,19,f,47,,,,,,,,,,,,
131,11,8,2015,Dgiard,,,,,36,TR,4,12,m,41,,,,,,,,,,,,
132,11,8,2015,Dgiard,,,,,36,TR,4,14,m,52,,,,,,,,,,,,
133,11,8,2015,Dgiard,,,,,36,TR,4,14,f,72,,,,,,,,,,,,
134,11,8,2015,Dgiard,,,,,36,TR,4,16,m,83,,,,,,,,,,,,
135,11,8,2015,Dgiard,,,,,36,TR,4,17,f,72,,,,,,,,,,,,
136,11,8,2015,Dgiard,,,,,36,TR,4,18,f,61,,,,,,,,,,,,
137,11,8,2015,Dgiard,,,,,36,TR,4,20,m,88,,,,,,,,,,,,
