Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,
588,22,7,2014,Mcomeau,,,,,17,CG,2,12,i,12,,,,,,,,,,,,,
589,22,7,2014,Mcomeau,,,,,17,CG,2,12,m,42,,,,,,,,,,,,,
590,22,7,2014,Mcomeau,,,,,17,CG,2,12,f,22,,,,,,,,,,,,,
591,22,7,2014,Mcomeau,,,,,17,CG,2,12,i,10,,,,,,,,,,,,,
592,22,7,2014,Mcomeau,,,,,17,CG,2,12,m,67,,,,,,,,,,,,,
593,22,7,2014,Mcomeau,,,,,17,CG,2,12,m,45,,,,,,,,,,,,,
594,22,7,2014,Mcomeau,,,,,17,CG,2,12,f,27,,,,,,,,,,,,,
595,22,7,2014,Mcomeau,,,,,17,CG,2,13,f,36,,,,,,,,,,,,,
596,22,7,2014,Mcomeau,,,,,17,CG,2,13,i,17,,,,,,,,,,,,,
597,22,7,2014,Mcomeau,,,,,17,CG,2,13,i,17,,,,,,,,,,,,,
598,22,7,2014,Mcomeau,,,,,17,CG,2,13,i,17,,,,,,,,,,,,,
599,22,7,2014,Mcomeau,,,,,17,CG,2,13,i,18,,,,,,,,,,,,,
600,22,7,2014,Mcomeau,,,,,17,CG,2,13,i,18,,,,,,,,,,,,,
601,22,7,2014,Mcomeau,,,,,17,CG,2,13,m,37,,,,,,,,,,,,,
602,22,7,2014,Mcomeau,,,,,17,CG,2,13,m,22,,,,,,,,,,,,,
603,22,7,2014,Mcomeau,,,,,17,CG,2,13,m,43,,,,,,,,,,,,,
604,22,7,2014,Mcomeau,,,,,17,CG,2,13,i,16,,,,,,,,,,,,,
605,22,7,2014,Mcomeau,,,,,17,CG,2,13,i,18,,,,,,,,,,,,,
606,22,7,2014,Mcomeau,,,,,17,CG,2,13,m,36,,,,,,,,,,,,,
607,22,7,2014,Mcomeau,,,,,17,CG,2,13,f,39,,,,,,,,,,,,,
608,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,50,,,,,,,,,,,,,
609,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,19,,,,,,,,,,,,,
610,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,15,,,,,,,,,,,,,
611,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,18,,,,,,,,,,,,,
612,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,45,,,,,,,,,,,,,
613,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,49,,,,,,,,,,,,,
614,22,7,2014,Mcomeau,,,,,17,CG,2,14,b1,76,,,,,,,,,,,,,
615,22,7,2014,Mcomeau,,,,,17,CG,2,14,m,40,,,,,,,,,,,,,
616,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,36,,,,,,,,,,,,,
617,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,25,,,,,,,,,,,,,
618,22,7,2014,Mcomeau,,,,,17,CG,2,14,f,55,,,,,,,,,,,,,
619,22,7,2014,Mcomeau,,,,,17,CG,2,14,i,41,,,,,,,,,,,,,
620,22,7,2014,Mcomeau,,,,,17,CG,2,16,f,70,,,,,,,,,,,,,
621,22,7,2014,Mcomeau,,,,,17,CG,2,16,i,36,,,,,,,,,,,,,
622,22,7,2014,Mcomeau,,,,,17,CG,2,16,f,22,,,,,,,,,,,,,
623,22,7,2014,Mcomeau,,,,,17,CG,2,16,m,55,,,,,,,,,,,,,
624,22,7,2014,Mcomeau,,,,,17,CG,2,16,i,16,,,,,,,,,,,,,
625,22,7,2014,Mcomeau,,,,,17,CG,2,16,f,21,,,,,,,,,,,,,
626,22,7,2014,Mcomeau,,,,,17,CG,2,16,f,21,,,,,,,,,,,,,
627,22,7,2014,Mcomeau,,,,,17,CG,2,16,m,47,,,,,,,,,,,,,
628,22,7,2014,Mcomeau,,,,,17,CG,2,16,m,34,,,,,,,,,,,,,
629,22,7,2014,Mcomeau,,,,,17,CG,2,16,i,15,,,,,,,,,,,,,
630,22,7,2014,Mcomeau,,,,,17,CG,2,17,m,30,,,,,,,,,,,,,
631,22,7,2014,Mcomeau,,,,,17,CG,2,17,m,30,,,,,,,,,,,,,
632,22,7,2014,Mcomeau,,,,,17,CG,2,17,m,22,,,,,,,,,,,,,
633,22,7,2014,Mcomeau,,,,,17,CG,2,17,m,34,,,,,,,,,,,,,
634,22,7,2014,Mcomeau,,,,,17,CG,2,18,i,18,,,,,,,,,,,,,
635,22,7,2014,Mcomeau,,,,,17,CG,2,18,i,18,,,,,,,,,,,,,
636,22,7,2014,Mcomeau,,,,,17,CG,2,18,i,10,,,,,,,,,,,,,
637,22,7,2014,Mcomeau,,,,,17,CG,2,18,f,35,,,,,,,,,,,,,
638,22,7,2014,Mcomeau,,,,,17,CG,2,18,m,35,,,,,,,,,,,,,
639,22,7,2014,Mcomeau,,,,,17,CG,2,18,f,68,,,,,,,,,,,,,
640,22,7,2014,Mcomeau,,,,,17,CG,2,18,m,59,,,,,,,,,,,,,
641,22,7,2014,Mcomeau,,,,,17,CG,2,18,f,38,,,,,,,,,,,,,
642,22,7,2014,Mcomeau,,,,,17,CG,2,18,i,26,,,,,,,,,,,,,
643,22,7,2014,Mcomeau,,,,,17,CG,2,18,i,28,,,,,,,,,,,,,
644,22,7,2014,Mcomeau,,,,,17,CG,2,19,f,42,,,,,,,,,,,,,
645,22,7,2014,Mcomeau,,,,,17,CG,2,19,f,21,,,,,,,,,,,,,
646,22,7,2014,Mcomeau,,,,,17,CG,2,19,m,55,,,,,,,,,,,,,
647,22,7,2014,Mcomeau,,,,,17,CG,2,19,f,22,,,,,,,,,,,,,
648,22,7,2014,Mcomeau,,,,,17,CG,2,19,m,34,,,,,,,,,,,,,
649,22,7,2014,Mcomeau,,,,,17,CG,2,19,f,21,,,,,,,,,,,,,
650,22,7,2014,Mcomeau,,,,,17,CG,2,19,f,42,,,,,,,,,,,,,
651,22,7,2014,Mcomeau,,,,,17,CG,2,19,m,47,,,,,,,,,,,,,
652,22,7,2014,Mcomeau,,,,,17,CG,2,19,m,21,,,,,,,,,,,,,
653,22,7,2014,Mcomeau,,,,,17,CG,2,19,m,30,,,,,,,,,,,,,
654,22,7,2014,Mcomeau,,,,,17,CG,2,20,m,31,,,,,,,,,,,,,
655,22,7,2014,Mcomeau,,,,,17,CG,2,20,m,21,,,,,,,,,,,,,
656,22,7,2014,Mcomeau,,,,,17,CG,2,20,m,42,,,,,,,,,,,,,
657,22,7,2014,Mcomeau,,,,,17,CG,2,20,i,25,,,,,,,,,,,,,
658,22,7,2014,Mcomeau,,,,,17,CG,2,20,i,18,,,,,,,,,,,,,
659,22,7,2014,Mcomeau,,,,,17,CG,2,20,f,28,,,,,,,,,,,,,
660,22,7,2014,Mcomeau,,,,,17,CG,2,20,i,18,,,,,,,,,,,,,
661,22,7,2014,Mcomeau,,,,,17,CG,2,20,i,17,,,,,,,,,,,,,
662,22,7,2014,Mcomeau,,,,,17,CG,2,20,i,18,,,,,,,,,,,,,
663,22,7,2014,Mcomeau,,,,,17,CG,2,20,i,17,,,,,,,,,,,,,
664,22,7,2014,Dgiard,,,,,17,CG,2,1,f,32,,,,,,,,,,,,,
665,22,7,2014,Dgiard,,,,,17,CG,2,1,m,23,,,,,,,,,,,,,
666,22,7,2014,Dgiard,,,,,17,CG,2,1,i,20,,,,,,,,,,,,,
667,22,7,2014,Dgiard,,,,,17,CG,2,1,m,25,,,,,,,,,,,,,
668,22,7,2014,Dgiard,,,,,17,CG,2,1,f,29,,,,,,,,,,,,,
669,22,7,2014,Dgiard,,,,,17,CG,2,2,i,19,,,,,,,,,,,,,
670,22,7,2014,Dgiard,,,,,17,CG,2,2,f,46,,,,,,,,,,,,,
671,22,7,2014,Dgiard,,,,,17,CG,2,2,f,39,,,,,,,,,,,,,
672,22,7,2014,Dgiard,,,,,17,CG,2,2,m,43,,,,,,,,,,,,,
673,22,7,2014,Dgiard,,,,,17,CG,2,2,f,22,,,,,,,,,,,,,
674,22,7,2014,Dgiard,,,,,17,CG,2,3,m,26,,,,,,,,,,,,,
675,22,7,2014,Dgiard,,,,,17,CG,2,3,f,41,,,,,,,,,,,,,
676,22,7,2014,Dgiard,,,,,17,CG,2,3,f,30,,,,,,,,,,,,,
677,22,7,2014,Dgiard,,,,,17,CG,2,3,i,16,,,,,,,,,,,,,
678,22,7,2014,Dgiard,,,,,17,CG,2,3,f,92,,,,,,,,,,,,,
679,22,7,2014,Dgiard,,,,,17,CG,2,3,m,36,,,,,,,,,,,,,
680,22,7,2014,Dgiard,,,,,17,CG,2,3,m,28,,,,,,,,,,,,,
681,22,7,2014,Dgiard,,,,,17,CG,2,4,i,16,,,,,,,,,,,,,
682,22,7,2014,Dgiard,,,,,17,CG,2,4,m,31,,,,,,,,,,,,,
683,22,7,2014,Dgiard,,,,,17,CG,2,4,f,43,,,,,,,,,,,,,
684,22,7,2014,Dgiard,,,,,17,CG,2,4,i,19,,,,,,,,,,,,,
685,22,7,2014,Dgiard,,,,,17,CG,2,4,i,18,,,,,,,,,,,,,
686,22,7,2014,Dgiard,,,,,17,CG,2,4,i,19,,,,,,,,,,,,,
687,22,7,2014,Dgiard,,,,,17,CG,2,4,i,20,,,,,,,,,,,,,
688,22,7,2014,Dgiard,,,,,17,CG,2,4,m,43,,,,,,,,,,,,,
689,22,7,2014,Dgiard,,,,,17,CG,2,5,f,29,,,,,,,,,,,,,
690,22,7,2014,Dgiard,,,,,17,CG,2,5,i,20,,,,,,,,,,,,,
691,22,7,2014,Dgiard,,,,,17,CG,2,5,f,39,,,,,,,,,,,,,
692,22,7,2014,Dgiard,,,,,17,CG,2,5,m,28,,,,,,,,,,,,,
693,22,7,2014,Dgiard,,,,,17,CG,2,5,f,26,,,,,,,,,,,,,
694,22,7,2014,Dgiard,,,,,17,CG,2,5,f,78,,,,,,,,,,,,,
695,22,7,2014,Dgiard,,,,,17,CG,2,5,f,33,,,,,,,,,,,,,
696,22,7,2014,Dgiard,,,,,17,CG,2,5,i,18,,,,,,,,,,,,,
697,22,7,2014,Dgiard,,,,,17,CG,2,6,f,41,,,,,,,,,,,,,
698,22,7,2014,Dgiard,,,,,17,CG,2,6,f,28,,,,,,,,,,,,,
699,22,7,2014,Dgiard,,,,,17,CG,2,6,m,33,,,,,,,,,,,,,
700,22,7,2014,Dgiard,,,,,17,CG,2,6,m,30,,,,,,,,,,,,,
701,22,7,2014,Dgiard,,,,,17,CG,2,6,m,26,,,,,,,,,,,,,
702,22,7,2014,Dgiard,,,,,17,CG,2,7,i,18,,,,,,,,,,,,,
703,22,7,2014,Dgiard,,,,,17,CG,2,7,i,20,,,,,,,,,,,,,
704,22,7,2014,Dgiard,,,,,17,CG,2,7,i,17,,,,,,,,,,,,,
705,22,7,2014,Dgiard,,,,,17,CG,2,7,i,16,,,,,,,,,,,,,
706,22,7,2014,Dgiard,,,,,17,CG,2,7,i,21,,,,,,,,,,,,,
707,22,7,2014,Dgiard,,,,,17,CG,2,8,f,32,,,,,,,,,,,,,
708,22,7,2014,Dgiard,,,,,17,CG,2,8,m,23,,,,,,,,,,,,,
709,22,7,2014,Dgiard,,,,,17,CG,2,8,f,70,,,,,,,,,,,,,
710,22,7,2014,Dgiard,,,,,17,CG,2,8,i,50,,,,,,,,,,,,,
711,22,7,2014,Dgiard,,,,,17,CG,2,8,i,19,,,,,,,,,,,,,
712,22,7,2014,Dgiard,,,,,17,CG,2,8,i,14,,,,,,,,,,,,,
713,22,7,2014,Dgiard,,,,,17,CG,2,9,f,28,,,,,,,,,,,,,
714,22,7,2014,Dgiard,,,,,17,CG,2,9,m,47,,,,,,,,,,,,,
715,22,7,2014,Dgiard,,,,,17,CG,2,9,i,23,,,,,,,,,,,,,
716,22,7,2014,Dgiard,,,,,17,CG,2,9,i,20,,,,,,,,,,,,,
717,22,7,2014,Dgiard,,,,,17,CG,2,10,m,26,,,,,,,,,,,,,
718,22,7,2014,Dgiard,,,,,17,CG,2,10,i,21,,,,,,,,,,,,,
719,22,7,2014,Dgiard,,,,,17,CG,2,10,f,40,,,,,,,,,,,,,
720,22,7,2014,Bcomeau,,,,,17,CG,2,11,i,18,,,,,,,,,,,,,
721,22,7,2014,Bcomeau,,,,,17,CG,2,11,i,12,,,,,,,,,,,,,
722,22,7,2014,Bcomeau,,,,,17,CG,2,11,i,15,,,,,,,,,,,,,
723,22,7,2014,Bcomeau,,,,,17,CG,2,11,i,18,,,,,,,,,,,,,
724,22,7,2014,Bcomeau,,,,,17,CG,2,11,i,16,,,,,,,,,,,,,
725,22,7,2014,Bcomeau,,,,,17,CG,2,11,f,19,,,,,,,,,,,,,
726,22,7,2014,Bcomeau,,,,,17,CG,2,12,m,42,,,,,,,,,,,,,
727,22,7,2014,Bcomeau,,,,,17,CG,2,12,i,18,,,,,,,,,,,,,
728,22,7,2014,Bcomeau,,,,,17,CG,2,12,i,16,,,,,,,,,,,,,
729,22,7,2014,Bcomeau,,,,,17,CG,2,12,m,65,,,,,,,,,,,,,
730,22,7,2014,Bcomeau,,,,,17,CG,2,12,f,21,,,,,,,,,,,,,
731,22,7,2014,Bcomeau,,,,,17,CG,2,13,f,19,,,,,,,,,,,,,
732,22,7,2014,Bcomeau,,,,,17,CG,2,13,i,16,,,,,,,,,,,,,
733,22,7,2014,Bcomeau,,,,,17,CG,2,13,f,41,,,,,,,,,,,,,
734,22,7,2014,Bcomeau,,,,,17,CG,2,13,m,21,,,,,,,,,,,,,
735,22,7,2014,Bcomeau,,,,,17,CG,2,13,m,19,,,,,,,,,,,,,
736,22,7,2014,Bcomeau,,,,,17,CG,2,13,i,17,,,,,,,,,,,,,
737,22,7,2014,Bcomeau,,,,,17,CG,2,14,i,16,,,,,,,,,,,,,
738,22,7,2014,Bcomeau,,,,,17,CG,2,14,i,18,,,,,,,,,,,,,
739,22,7,2014,Bcomeau,,,,,17,CG,2,14,f,19,,,,,,,,,,,,,
740,22,7,2014,Bcomeau,,,,,17,CG,2,14,m,46,,,,,,,,,,,,,
741,22,7,2014,Bcomeau,,,,,17,CG,2,14,f,28,,,,,,,,,,,,,
742,22,7,2014,Bcomeau,,,,,17,CG,2,14,i,16,,,,,,,,,,,,,
743,22,7,2014,Bcomeau,,,,,17,CG,2,14,i,12,,,,,,,,,,,,,
744,22,7,2014,Bcomeau,,,,,17,CG,2,14,i,12,,,,,,,,,,,,,
745,22,7,2014,Bcomeau,,,,,17,CG,2,15,m,19,,,,,,,,,,,,,
746,22,7,2014,Bcomeau,,,,,17,CG,2,15,f,20,,,,,,,,,,,,,
747,22,7,2014,Bcomeau,,,,,17,CG,2,15,m,31,,,,,,,,,,,,,
748,22,7,2014,Bcomeau,,,,,17,CG,2,15,f,19,,,,,,,,,,,,,
749,22,7,2014,Bcomeau,,,,,17,CG,2,15,m,20,,,,,,,,,,,,,
750,22,7,2014,Bcomeau,,,,,17,CG,2,15,f,27,,,,,,,,,,,,,
751,22,7,2014,Bcomeau,,,,,17,CG,2,15,m,46,,,,,,,,,,,,,
752,22,7,2014,Bcomeau,,,,,17,CG,2,15,f,68,,,,,,,,,,,,,
753,22,7,2014,Bcomeau,,,,,17,CG,2,15,i,15,,,,,,,,,,,,,
754,22,7,2014,Bcomeau,,,,,17,CG,2,15,f,19,,,,,,,,,,,,,
755,22,7,2014,Bcomeau,,,,,17,CG,2,16,m,40,,,,,,,,,,,,,
756,22,7,2014,Bcomeau,,,,,17,CG,2,16,m,40,,,,,,,,,,,,,
757,22,7,2014,Bcomeau,,,,,17,CG,2,16,m,125,,,,,,,,,,,,,
758,22,7,2014,Bcomeau,,,,,17,CG,2,16,m,25,,,,,,,,,,,,,
759,22,7,2014,Bcomeau,,,,,17,CG,2,16,i,14,,,,,,,,,,,,,
760,22,7,2014,Bcomeau,,,,,17,CG,2,16,i,16,,,,,,,,,,,,,
761,22,7,2014,Bcomeau,,,,,17,CG,2,16,i,13,,,,,,,,,,,,,
762,22,7,2014,Bcomeau,,,,,17,CG,2,17,m,20,,,,,,,,,,,,,
763,22,7,2014,Bcomeau,,,,,17,CG,2,17,m,21,,,,,,,,,,,,,
764,22,7,2014,Bcomeau,,,,,17,CG,2,17,i,17,,,,,,,,,,,,,
765,22,7,2014,Bcomeau,,,,,17,CG,2,17,i,18,,,,,,,,,,,,,
766,22,7,2014,Bcomeau,,,,,17,CG,2,17,m,40,,,,,,,,,,,,,
767,22,7,2014,Bcomeau,,,,,17,CG,2,17,i,18,,,,,,,,,,,,,
768,22,7,2014,Bcomeau,,,,,17,CG,2,17,i,18,,,,,,,,,,,,,
769,22,7,2014,Bcomeau,,,,,17,CG,2,17,m,41,,,,,,,,,,,,,
770,22,7,2014,Bcomeau,,,,,17,CG,2,17,f,19,,,,,,,,,,,,,
771,22,7,2014,Bcomeau,,,,,17,CG,2,17,f,31,,,,,,,,,,,,,
772,22,7,2014,Bcomeau,,,,,17,CG,2,17,i,20,,,,,,,,,,,,,
773,23,7,2014,Dgiard,,,,,21,CG,3,2,i,20,,,,,,,,,,,,,
774,23,7,2014,Dgiard,,,,,21,CG,3,2,i,22,,,,,,,,,,,,,
775,23,7,2014,Dgiard,,,,,21,CG,3,2,m,30,,,,,,,,,,,,,
776,23,7,2014,Dgiard,,,,,21,CG,3,2,i,20,,,,,,,,,,,,,
777,23,7,2014,Dgiard,,,,,21,CG,3,3,i,12,,,,,,,,,,,,,
778,23,7,2014,Dgiard,,,,,21,CG,3,3,f,32,,,,,,,,,,,,,
779,23,7,2014,Dgiard,,,,,21,CG,3,3,f,30,,,,,,,,,,,,,
780,23,7,2014,Dgiard,,,,,21,CG,3,3,m,41,,,,,,,,,,,,,
781,23,7,2014,Dgiard,,,,,21,CG,3,3,i,20,,,,,,,,,,,,,
782,23,7,2014,Dgiard,,,,,21,CG,3,3,f,33,,,,,,,,,,,,,
783,23,7,2014,Dgiard,,,,,21,CG,3,4,i,21,,,,,,,,,,,,,
784,23,7,2014,Dgiard,,,,,21,CG,3,4,f,31,,,,,,,,,,,,,
785,23,7,2014,Dgiard,,,,,21,CG,3,4,i,20,,,,,,,,,,,,,
786,23,7,2014,Dgiard,,,,,21,CG,3,4,f,42,,,,,,,,,,,,,
787,23,7,2014,Dgiard,,,,,21,CG,3,5,m,43,,,,,,,,,,,,,
788,23,7,2014,Dgiard,,,,,21,CG,3,5,m,28,,,,,,,,,,,,,
789,23,7,2014,Dgiard,,,,,21,CG,3,5,i,22,,,,,,,,,,,,,
790,23,7,2014,Dgiard,,,,,21,CG,3,5,i,14,,,,,,,,,,,,,
791,23,7,2014,Dgiard,,,,,21,CG,3,5,m,32,,,,,,,,,,,,,
792,23,7,2014,Dgiard,,,,,21,CG,3,6,m,24,,,,,,,,,,,,,
793,23,7,2014,Dgiard,,,,,21,CG,3,6,i,10,,,,,,,,,,,,,
794,23,7,2014,Dgiard,,,,,21,CG,3,6,f,43,,,,,,,,,,,,,
795,23,7,2014,Dgiard,,,,,21,CG,3,6,f,27,,,,,,,,,,,,,
796,23,7,2014,Dgiard,,,,,21,CG,3,6,m,23,,,,,,,,,,,,,
797,23,7,2014,Dgiard,,,,,21,CG,3,7,m,40,,,,,,,,,,,,,
798,23,7,2014,Dgiard,,,,,21,CG,3,7,f,36,,,,,,,,,,,,,
799,23,7,2014,Dgiard,,,,,21,CG,3,7,m,25,,,,,,,,,,,,,
800,23,7,2014,Dgiard,,,,,21,CG,3,7,i,19,,,,,,,,,,,,,
801,23,7,2014,Dgiard,,,,,21,CG,3,7,i,22,,,,,,,,,,,,,
802,23,7,2014,Dgiard,,,,,21,CG,3,7,m,26,,,,,,,,,,,,,
803,23,7,2014,Dgiard,,,,,21,CG,3,8,i,18,,,,,,,,,,,,,
804,23,7,2014,Dgiard,,,,,21,CG,3,8,i,21,,,,,,,,,,,,,
805,23,7,2014,Dgiard,,,,,21,CG,3,8,f,32,,,,,,,,,,,,,
806,23,7,2014,Dgiard,,,,,21,CG,3,8,i,10,,,,,,,,,,,,,
807,23,7,2014,Dgiard,,,,,21,CG,3,9,f,49,,,,,,,,,,,,,
808,23,7,2014,Dgiard,,,,,21,CG,3,9,m,25,,,,,,,,,,,,,
809,23,7,2014,Dgiard,,,,,21,CG,3,9,f,30,,,,,,,,,,,,,
810,23,7,2014,Dgiard,,,,,21,CG,3,9,m,51,,,,,,,,,,,,,
811,23,7,2014,Dgiard,,,,,21,CG,3,9,f,31,,,,,,,,,,,,,
812,23,7,2014,Dgiard,,,,,21,CG,3,9,i,22,,,,,,,,,,,,,
813,23,7,2014,Dgiard,,,,,21,CG,3,9,i,12,,,,,,,,,,,,,
814,23,7,2014,Dgiard,,,,,21,CG,3,9,m,26,,,,,,,,,,,,,
815,23,7,2014,Dgiard,,,,,21,CG,3,9,m,28,,,,,,,,,,,,,
816,23,7,2014,Dgiard,,,,,21,CG,3,9,i,22,,,,,,,,,,,,,
817,23,7,2014,Dgiard,,,,,21,CG,3,10,i,23,,,,,,,,,,,,,
818,23,7,2014,Dgiard,,,,,21,CG,3,10,m,26,,,,,,,,,,,,,
819,23,7,2014,Dgiard,,,,,21,CG,3,11,m,32,,,,,,,,,,,,,
820,23,7,2014,Dgiard,,,,,21,CG,3,11,f,59,,,,,,,,,,,,,
821,23,7,2014,Dgiard,,,,,21,CG,3,11,m,25,,,,,,,,,,,,,
822,23,7,2014,Dgiard,,,,,21,CG,3,11,f,70,,,,,,,,,,,,,
823,23,7,2014,Dgiard,,,,,21,CG,3,11,i,18,,,,,,,,,,,,,
824,23,7,2014,Dgiard,,,,,21,CG,3,11,i,20,,,,,,,,,,,,,
825,23,7,2014,Dgiard,,,,,21,CG,3,11,m,47,,,,,,,,,,,,,
826,23,7,2014,Dgiard,,,,,21,CG,3,12,m,42,,,,,,,,,,,,,
827,23,7,2014,Dgiard,,,,,21,CG,3,12,i,12,,,,,,,,,,,,,
828,23,7,2014,Dgiard,,,,,21,CG,3,12,m,25,,,,,,,,,,,,,
829,23,7,2014,Dgiard,,,,,21,CG,3,14,m,35,,,,,,,,,,,,,
830,23,7,2014,Dgiard,,,,,21,CG,3,14,m,39,,,,,,,,,,,,,
831,23,7,2014,Dgiard,,,,,21,CG,3,15,m,46,,,,,,,,,,,,,
832,23,7,2014,Dgiard,,,,,21,CG,3,15,f,37,,,,,,,,,,,,,
833,23,7,2014,Dgiard,,,,,21,CG,3,15,i,19,,,,,,,,,,,,,
834,23,7,2014,Bcomeau,,,,,21,CG,3,16,m,19,,,,,,,,,,,,,
835,23,7,2014,Bcomeau,,,,,21,CG,3,16,m,20,,,,,,,,,,,,,
836,23,7,2014,Bcomeau,,,,,21,CG,3,16,f,20,,,,,,,,,,,,,
837,23,7,2014,Bcomeau,,,,,21,CG,3,16,f,35,,,,,,,,,,,,,
838,23,7,2014,Bcomeau,,,,,21,CG,3,16,f,60,,,,,,,,,,,,,
839,23,7,2014,Bcomeau,,,,,21,CG,3,16,m,21,,,,,,,,,,,,,
840,23,7,2014,Bcomeau,,,,,21,CG,3,16,i,17,,,,,,,,,,,,,
841,23,7,2014,Bcomeau,,,,,21,CG,3,16,i,13,,,,,,,,,,,,,
842,23,7,2014,Bcomeau,,,,,21,CG,3,16,i,18,,,,,,,,,,,,,
843,23,7,2014,Bcomeau,,,,,21,CG,3,16,i,16,,,,,,,,,,,,,
844,23,7,2014,Bcomeau,,,,,21,CG,3,17,f,31,,,,,,,,,,,,,
845,23,7,2014,Bcomeau,,,,,21,CG,3,17,f,54,,,,,,,,,,,,,
846,23,7,2014,Bcomeau,,,,,21,CG,3,17,m,33,,,,,,,,,,,,,
847,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,16,,,,,,,,,,,,,
848,23,7,2014,Bcomeau,,,,,21,CG,3,17,f,33,,,,,,,,,,,,,
849,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,18,,,,,,,,,,,,,
850,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,14,,,,,,,,,,,,,
851,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,17,,,,,,,,,,,,,
852,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,12,,,,,,,,,,,,,
853,23,7,2014,Bcomeau,,,,,21,CG,3,17,m,20,,,,,,,,,,,,,
854,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,14,,,,,,,,,,,,,
855,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,17,,,,,,,,,,,,,
856,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,16,,,,,,,,,,,,,
857,23,7,2014,Bcomeau,,,,,21,CG,3,17,f,19,,,,,,,,,,,,,
858,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,18,,,,,,,,,,,,,
859,23,7,2014,Bcomeau,,,,,21,CG,3,17,i,16,,,,,,,,,,,,,
860,23,7,2014,Bcomeau,,,,,21,CG,3,18,f,23,,,,,,,,,,,,,
861,23,7,2014,Bcomeau,,,,,21,CG,3,18,m,115,,,,,,,,,,,,,
862,23,7,2014,Bcomeau,,,,,21,CG,3,18,m,30,,,,,,,,,,,,,
863,23,7,2014,Bcomeau,,,,,21,CG,3,18,i,12,,,,,,,,,,,,,
864,23,7,2014,Bcomeau,,,,,21,CG,3,18,f,20,,,,,,,,,,,,,
865,23,7,2014,Bcomeau,,,,,21,CG,3,18,f,30,,,,,,,,,,,,,
866,23,7,2014,Bcomeau,,,,,21,CG,3,18,f,35,,,,,,,,,,,,,
867,23,7,2014,Bcomeau,,,,,21,CG,3,18,i,16,,,,,,,,,,,,,
868,23,7,2014,Bcomeau,,,,,21,CG,3,18,i,17,,,,,,,,,,,,,
869,23,7,2014,Bcomeau,,,,,21,CG,3,18,m,22,,,,,,,,,,,,,
870,23,7,2014,Bcomeau,,,,,21,CG,3,18,f,24,,,,,,,,,,,,,
871,23,7,2014,Bcomeau,,,,,21,CG,3,18,f,33,,,,,,,,,,,,,
872,23,7,2014,Bcomeau,,,,,21,CG,3,18,f,32,,,,,,,,,,,,,
873,23,7,2014,Bcomeau,,,,,21,CG,3,18,i,17,,,,,,,,,,,,,
874,23,7,2014,Bcomeau,,,,,21,CG,3,18,m,37,,,,,,,,,,,,,
875,23,7,2014,Bcomeau,,,,,21,CG,3,18,i,18,,,,,,,,,,,,,
876,23,7,2014,Bcomeau,,,,,21,CG,3,18,i,18,,,,,,,,,,,,,
877,23,7,2014,Bcomeau,,,,,21,CG,3,18,i,15,,,,,,,,,,,,,
878,23,7,2014,Bcomeau,,,,,21,CG,3,19,f,28,,,,,,,,,,,,,
879,23,7,2014,Bcomeau,,,,,21,CG,3,19,f,19,,,,,,,,,,,,,
880,23,7,2014,Bcomeau,,,,,21,CG,3,19,i,18,,,,,,,,,,,,,
881,23,7,2014,Bcomeau,,,,,21,CG,3,19,m,34,,,,,,,,,,,,,
882,23,7,2014,Bcomeau,,,,,21,CG,3,19,m,38,,,,,,,,,,,,,
883,23,7,2014,Bcomeau,,,,,21,CG,3,19,f,36,,,,,,,,,,,,,
884,23,7,2014,Bcomeau,,,,,21,CG,3,19,i,13,,,,,,,,,,,,,
885,23,7,2014,Bcomeau,,,,,21,CG,3,19,i,14,,,,,,,,,,,,,
886,23,7,2014,Bcomeau,,,,,21,CG,3,19,i,17,,,,,,,,,,,,,
887,23,7,2014,Bcomeau,,,,,21,CG,3,19,i,41,,,,,,,,,,,,,
888,23,7,2014,Bcomeau,,,,,21,CG,3,19,f,53,,,,,,,,,,,,,
889,23,7,2014,Bcomeau,,,,,21,CG,3,19,m,21,,,,,,,,,,,,,
890,23,7,2014,Bcomeau,,,,,21,CG,3,19,m,31,,,,,,,,,,,,,
891,23,7,2014,Bcomeau,,,,,21,CG,3,20,f,31,,,,,,,,,,,,,
